entry,class_name,name,Quality,RequiredLevel,ItemLevel,role,kind,weapon_kind,InventoryType,subclass,displayid,reference_entry,reference_item_level,armor,dps,sockets,itemset,special_effect_feature,effect_source_entry,effect_source_spell,socketBonus,DisenchantID
285837,Priest,Bracelets of Zangarmarsh,2,62,100,healer,armor,,9,1,44451,31770,96,23,0.0,,0,,0,0,0,32
285838,Priest,Tunic of the Silent Watch,2,71,139,caster_dps,armor,,5,1,51040,35859,138,118,0.0,,0,,0,0,0,34
285839,Priest,Steelforged Boots of Ashen Vale,2,35,38,caster_dps,armor,,8,1,17227,6791,40,14,0.0,,0,,0,0,0,26
285840,Priest,"Boots, Wild Echo",2,52,56,caster_dps,armor,,8,1,26268,14299,54,23,0.0,,0,,0,0,0,10
285841,Priest,Northkeeper's Handwraps,4,78,190,caster_dps,armor,,10,1,54418,43778,200,107,0.0,,0,,0,0,0,68
285842,Priest,Shoulderpads of the Nexus,4,43,50,caster_dps,armor,,3,1,28788,11624,52,26,0.0,,0,,0,0,0,62
285843,Priest,Waistwrap of Khaz Modan,2,75,169,healer,armor,,6,1,52110,36035,170,75,0.0,,0,,0,0,0,16
285844,Priest,Cruel Legwraps of the Dragon Oath,2,3,5,caster_dps,armor,,7,1,7533,14090,11,2,0.0,,0,,0,0,0,1
285845,Priest,Doom Blade Hood,2,6,10,caster_dps,armor,,1,1,33999,21525,1,4,0.0,,0,,0,0,0,1
285846,Priest,Bloodstained Greatstaff,4,78,181,caster_dps,staff,staff,17,10,53255,41987,175,0,168.333,,0,,0,0,0,0
285847,Priest,The Hexed Cap,2,32,36,healer,armor,,1,1,15906,7357,34,18,0.0,,0,,0,0,0,26
285848,Priest,Tombforged Headdress of Grim Watch,2,54,59,healer,armor,,1,1,23411,12904,61,31,0.0,,0,,0,0,0,10
285849,Priest,Skyforged Armbands of Ruby Sanctum,3,45,48,caster_dps,armor,,9,1,27255,18437,50,11,0.0,,0,,0,0,0,46
285850,Priest,Plague Spirit Hood,3,26,28,healer,armor,,1,1,43894,20832,31,15,0.0,,0,,0,0,0,42
285851,Priest,Mist Spark Runebands,4,80,213,healer,armor,,9,1,55751,41908,213,72,0.0,,0,,0,0,0,69
285852,Priest,Blackened Runestaff of Wildheart,2,75,164,healer,staff,staff,17,10,50345,36553,170,0,128.0,,0,,0,0,0,16
285853,Priest,Leggings of Howling North,2,56,58,caster_dps,armor,,7,1,26260,14315,59,36,0.0,,0,,0,0,0,10
285854,Priest,Brightwarden's Mitts,2,16,23,caster_dps,armor,,10,1,27753,9795,26,7,0.0,,0,,0,0,0,23
285855,Priest,"Starlit Gloves, Rimewalker's Oath",2,29,30,healer,armor,,10,1,25999,14403,31,10,0.0,,0,,0,0,0,4
285856,Priest,Patient Grips,3,76,167,healer,armor,,10,1,52344,35646,175,84,0.0,8|8,0,,0,0,2951,54
285857,Priest,The Sainted Footwraps,3,65,108,caster_dps,armor,,8,1,46155,35581,112,57,0.0,,0,,0,0,0,52
285858,Priest,Deathly Clasp of the Dusk Watch,2,50,57,caster_dps,neck,,2,0,6502,13811,60,0,0.0,,0,,0,0,0,10
285859,Priest,Lightkeeper's Chain of the Arcane Gate,2,29,34,caster_dps,neck,,2,0,9853,7427,31,0,0.0,,0,,0,0,0,5
285860,Priest,Drakecaller's Sanctified Cord,2,33,40,caster_dps,armor,,6,1,16829,3985,40,14,0.0,,0,,0,0,0,6
285861,Priest,Warden Shoulder Cape,2,36,37,healer,armor,,3,1,13673,7750,33,16,0.0,,0,,0,0,0,6
285862,Priest,Carved Gloves of Astral Crown,2,54,59,caster_dps,armor,,10,1,33101,20655,60,22,0.0,,0,,0,0,0,10
285863,Priest,Glacial Skirt of the War King,2,78,190,caster_dps,armor,,7,1,52227,36976,187,153,0.0,,0,,0,0,0,16
285864,Priest,"Runebands, North Reaver",2,69,120,healer,armor,,9,1,52071,35962,130,30,0.0,,0,,0,0,0,14
285865,Priest,Mist Hide Grips,3,51,57,caster_dps,armor,,10,1,30427,16692,59,23,0.0,,0,,0,0,0,48
285866,Priest,Wolfbound Shoes,2,66,112,caster_dps,armor,,8,1,42519,30398,111,51,0.0,,0,,0,0,0,14
285867,Priest,Regalia of Northern Forge,2,4,6,healer,armor,,20,1,36676,23931,5,3,0.0,,0,,0,0,0,1
285868,Priest,The Relentless Legwraps,2,52,54,healer,armor,,7,1,24895,14045,56,32,0.0,,0,,0,0,0,9
285869,Priest,The Harsh Skirt,3,14,16,healer,armor,,7,1,28648,12987,22,10,0.0,,0,,0,0,0,41
285870,Priest,Wolfhide Spellrod,3,73,147,caster_dps,wand,wand,26,19,56897,38356,150,0,175.0,,0,,0,0,0,53
285871,Priest,The Doomed Runebands,3,20,25,healer,armor,,9,1,16901,1974,22,5,0.0,,0,,0,0,0,41
285872,Priest,First Knight's Broken Cord,2,39,40,caster_dps,armor,,6,1,19992,10747,41,14,0.0,,0,,0,0,0,26
285873,Priest,Nerubian Runebands of Restless Dead,3,59,83,healer,armor,,9,1,34207,21611,81,21,0.0,,0,,0,0,0,50
285874,Priest,Gloomed Shoes of the Broken Banner,2,74,159,caster_dps,armor,,8,1,53093,41544,162,78,0.0,,0,,0,0,0,16
285875,Priest,Bracelets of the Mystic Gate,3,29,36,healer,armor,,9,1,14647,7437,36,8,0.0,,0,,0,0,0,44
285876,Priest,The Ebon Shoulder Cape,2,49,53,caster_dps,armor,,3,1,26501,15812,56,24,0.0,,0,,0,0,0,9
285877,Priest,"Cinch, Lion Quarrel",2,14,19,caster_dps,armor,,6,1,4511,3344,15,6,0.0,,0,,0,0,0,22
285878,Priest,Coldfire Spell Vest,2,65,112,caster_dps,armor,,20,1,43075,28191,115,89,0.0,2,0,,0,0,3153,14
285879,Priest,Flamekeeper's Tunic,2,57,62,caster_dps,armor,,20,1,32841,20407,60,46,0.0,,0,,0,0,0,11
285880,Priest,Rotting Shoulder Cape of Death Lord,2,63,103,caster_dps,armor,,3,1,39338,24643,102,54,0.0,,0,,0,0,0,14
285881,Priest,Rimekeeper's Rune-etched Pendant Chain,4,78,187,caster_dps,neck,,2,0,53133,37646,200,0,0.0,,0,spell-effects,36988,36062,0,68
285882,Priest,Epaulets of Frost Queen,2,61,92,caster_dps,armor,,3,1,38741,24619,93,45,0.0,,0,,0,0,0,13
285883,Priest,"Cloak, Scarlet Ritual",2,39,41,caster_dps,back,,16,1,26112,14251,40,16,0.0,,0,,0,0,0,27
285884,Priest,The Warped Band,3,26,29,caster_dps,finger,,11,0,14433,6321,26,0,0.0,,0,,0,0,0,42
285885,Priest,Magebound Shoulderwraps,2,64,106,caster_dps,armor,,3,1,39403,24651,105,57,0.0,2,0,,0,0,3153,14
285886,Priest,Sunforged Pillar,4,44,51,caster_dps,staff,staff,17,10,20257,812,54,0,48.548,,0,,0,0,0,62
285887,Priest,Storm Wrath Spellstaff,2,37,38,caster_dps,staff,staff,17,10,22252,12251,37,0,26.935,,0,,0,0,0,6
285888,Priest,Bloodguard's Unholy Ring,2,25,30,caster_dps,finger,,11,0,9847,24118,32,0,0.0,,0,,0,0,0,24
285889,Priest,Radiant Fingerband of Midnight Watch,3,72,143,caster_dps,finger,,11,0,51278,37960,146,0,0.0,,0,,0,0,0,53
285890,Priest,Armorsmith's Corroded Vest,3,56,58,caster_dps,armor,,20,1,30744,18385,62,47,0.0,,0,,0,0,0,48
285891,Priest,Grim Shoulder Drape of the Sacred Watch,2,18,21,healer,back,,16,1,23053,6585,20,8,0.0,,0,,0,0,0,23
285892,Priest,Bindings of Bone Throne,3,79,194,caster_dps,armor,,9,1,52329,37370,200,61,0.0,,0,,0,0,0,54
285893,Priest,Nightcloak of Runekeeper,3,60,87,caster_dps,back,,16,1,38548,24379,91,42,0.0,,0,,0,0,0,50
285894,Priest,Dreaming Charmstone of the Sun Spirit,2,29,33,healer,neck,,2,0,33287,20956,34,0,0.0,,0,,0,0,0,5
285895,Priest,Armorsmith's Kilt,3,70,133,healer,armor,,7,1,42303,30213,133,114,0.0,,0,,0,0,0,53
285896,Priest,Kilt of the Orgrimmar Guard,4,80,264,caster_dps,armor,,7,1,64290,51207,264,273,0.0,4|2,0,,0,0,3602,68
285897,Priest,Warstaff of the Mana Forge,2,33,39,healer,staff,staff,17,10,22252,12251,37,0,27.097,,0,,0,0,0,26
285898,Priest,"Torque, Forgotten Wound",3,50,53,healer,neck,,2,0,4006,18023,59,0,0.0,,0,,0,0,0,47
285899,Priest,Warscarred Skullcap of Warsong Clan,3,30,37,caster_dps,armor,,1,1,18415,9492,37,20,0.0,,0,,0,0,0,44
285900,Priest,"Moon Wand, Wildfire Ward",2,20,26,caster_dps,wand,wand,26,19,21018,6677,26,0,20.0,,0,,0,0,0,4
285901,Priest,Duskwoven Cinch of the Dragon Wastes,2,24,31,healer,armor,,6,1,9916,4463,31,10,0.0,,0,,0,0,0,25
285902,Priest,Silent King's Footwraps,4,74,161,caster_dps,armor,,8,1,48691,35149,159,102,0.0,,0,,0,0,0,67
285903,Priest,Blacksmith's Royal Cloak,3,60,88,caster_dps,back,,16,1,43197,24362,91,42,0.0,,0,,0,0,0,50
285904,Priest,Lightcaller's Dustbound Bindings,2,73,152,caster_dps,armor,,9,1,51359,37964,146,40,0.0,,0,,0,0,0,15
285905,Priest,Trousers of the Stone King,2,35,37,caster_dps,armor,,7,1,46432,33230,39,22,0.0,,0,,0,0,0,6
285906,Priest,Watchkeeper's Drakescale Promise,2,19,24,caster_dps,finger,,11,0,7544,5313,25,0,0.0,,0,,0,0,0,3
285907,Priest,"Cinch, Bone Edge",3,1,2,caster_dps,armor,,6,1,16787,3217,15,1,0.0,,0,,0,0,0,32
285908,Priest,Scourged Brooch,2,16,20,healer,neck,,2,0,34491,21933,22,0,0.0,,0,,0,0,0,2
285909,Priest,"Leggings, Bleak Requiem",3,63,101,caster_dps,armor,,7,1,38942,21859,106,78,0.0,,0,,0,0,0,52
285910,Priest,The Stonecarved Gloves,2,20,23,caster_dps,armor,,10,1,16950,892,22,7,0.0,,0,,0,0,0,23
285911,Priest,Twilight Slayer Epaulets,2,55,59,healer,armor,,3,1,27640,10142,62,28,0.0,,0,,0,0,0,10
285912,Priest,Faithful Raiment,2,15,17,healer,armor,,5,1,14551,6561,21,10,0.0,,0,,0,0,0,22
285913,Priest,"Kilt, Green Knuckle",2,54,60,healer,armor,,7,1,25198,10217,61,39,0.0,,0,,0,0,0,10
285914,Priest,"Regalia, Last Flame",3,77,178,healer,armor,,5,1,51154,37005,138,186,0.0,2,0,,0,0,3752,54
285915,Priest,Luminous Grips of the Thor Modan,3,5,8,caster_dps,armor,,10,1,16642,12977,20,2,0.0,,0,,0,0,0,41
285916,Priest,Shoulderwraps of Engine of Makers,2,77,182,caster_dps,armor,,3,1,56573,43862,174,104,0.0,,0,,0,0,0,16
285917,Priest,Dread Treads of the Thor Modan,2,35,36,healer,armor,,8,1,18444,9519,36,14,0.0,,0,,0,0,0,26
285918,Priest,Frozen Knight's Graveborn Tunic,2,14,16,caster_dps,armor,,20,1,16812,4782,18,9,0.0,,0,,0,0,0,22
285919,Priest,Bronze Howl Armbands,2,46,50,healer,armor,,9,1,28124,10059,50,10,0.0,,0,,0,0,0,8
285920,Priest,The Bloodsoaked Tunic,2,11,13,healer,armor,,20,1,12422,6527,13,7,0.0,,0,,0,0,0,21
285921,Priest,The Nightwoven Mark,2,47,52,caster_dps,finger,,11,0,31576,21753,50,0,0.0,,0,,0,0,0,9
285922,Priest,Wildlord's Waistband of the Star Grove,3,34,40,caster_dps,armor,,6,1,19910,10771,41,15,0.0,,0,,0,0,0,44
285923,Priest,Royal Band of the Red Dawn,2,63,103,caster_dps,finger,,11,0,2854,30339,114,0,0.0,,0,,0,0,0,14
285924,Priest,Broken Keeper Vestments,2,36,40,healer,armor,,20,1,28425,9852,38,28,0.0,,0,,0,0,0,6
285925,Priest,Crypt Crown Legwraps,3,73,153,caster_dps,armor,,7,1,56056,44343,167,131,0.0,,0,,0,0,0,53
285926,Priest,"Hand Hammer, Abyss Briar",2,32,38,caster_dps,1h_mace,1h_mace,13,4,5223,1207,39,0,21.25,,0,,0,0,0,6
285927,Priest,Bloodmarked Breeches of the Shadowbinder,3,24,29,caster_dps,armor,,7,1,13357,6903,28,18,0.0,,0,,0,0,0,42
285928,Priest,Emberwarden's Band of the Blood Ritual,2,58,82,caster_dps,finger,,11,0,39681,25485,93,0,0.0,,0,,0,0,0,13
285929,Priest,Armbands of Crimson Watch,2,42,45,caster_dps,armor,,9,1,28410,9909,43,9,0.0,,0,,0,0,0,27
285930,Priest,Crusader Mitts of the Stone King,2,78,183,healer,armor,,10,1,52613,39536,187,85,0.0,8,0,,0,0,2869,16
285931,Priest,Plaguebound Trousers of the Light Watch,2,12,14,caster_dps,armor,,7,1,14711,9747,14,7,0.0,,0,,0,0,0,1
285932,Priest,Feral Seal Ring of the Paladin Oath,3,65,110,caster_dps,finger,,11,0,43335,31076,109,0,0.0,,0,,0,0,0,52
285933,Priest,"Sash, Doom Wake",2,59,88,caster_dps,armor,,6,1,38064,24597,87,34,0.0,,0,,0,0,0,13
285934,Priest,Glittering Trousers of Ancient Earth,2,17,24,healer,armor,,7,1,18914,10048,24,13,0.0,,0,,0,0,0,23
285935,Priest,Cinch of Scourge Watch,2,4,11,caster_dps,armor,,6,1,25858,14113,15,3,0.0,,0,,0,0,0,1
285936,Priest,The Winterforged Treads,2,11,18,caster_dps,armor,,8,1,25929,14129,20,6,0.0,,0,,0,0,0,22
285937,Priest,Rimelord's Regalia,4,78,187,caster_dps,armor,,20,1,56788,44404,187,215,0.0,,0,,0,0,0,68
285938,Priest,Mantle of the Gundrak Temple,2,62,100,caster_dps,back,,16,1,44599,28026,96,44,0.0,,0,,0,0,0,13
285939,Priest,Witchcaller's Vestments of the Silver Moon,2,51,57,healer,armor,,20,1,30802,18450,60,41,0.0,,0,,0,0,0,10
285940,Priest,Obsidian Charm,2,32,36,healer,trinket,,12,0,7397,10577,41,0,0.0,,0,,0,0,0,6
285941,Priest,Backcloth of the Storm Pact,2,51,54,healer,back,,16,1,26299,14321,55,21,0.0,,0,,0,0,0,9
285942,Priest,Primeval Iron Mace,2,49,51,caster_dps,1h_mace,1h_mace,13,4,5205,15863,54,0,30.556,,0,,0,0,0,9
285943,Priest,Unbroken Flame Hood,2,32,36,caster_dps,armor,,1,1,26308,14208,36,18,0.0,,0,,0,0,0,26
285944,Priest,Soulcaller's Footwraps,2,44,51,caster_dps,armor,,8,1,26206,14290,51,20,0.0,,0,,0,0,0,9
285945,Priest,Cuffs of the River Heart,3,79,198,healer,armor,,9,1,52311,37613,200,62,0.0,,0,spell-effects,37138,33164,0,54
285946,Priest,Shoulderwraps of Bone Throne,3,59,87,healer,armor,,3,1,43747,31250,88,47,0.0,,0,,0,0,0,50
285947,Priest,Handwraps of Dead King,2,18,25,caster_dps,armor,,10,1,25941,9771,25,8,0.0,,0,,0,0,0,23
285948,Priest,Titanic Coin,3,64,108,healer,trinket,,12,0,43108,28223,115,0,0.0,8,0,,0,0,2884,52
285949,Priest,Scarlet Marshal's Resolute Treads,3,34,40,caster_dps,armor,,8,1,19993,10578,38,18,0.0,,0,,0,0,0,44
285950,Priest,Coldfire Voice Cord,3,62,99,caster_dps,armor,,6,1,43732,31231,91,45,0.0,,0,,0,0,0,52
285951,Priest,Moonfire Bringerless Runebands,2,8,13,healer,armor,,9,1,16918,28146,10,2,0.0,,0,,0,0,0,21
285952,Priest,Cowl of the Bone Wastes,3,66,113,caster_dps,armor,,1,1,51293,38439,150,79,0.0,,931,,0,0,0,52
285953,Priest,Frostbound Flanged Mace of the Bone Wastes,2,13,18,healer,1h_mace,1h_mace,13,4,8576,5324,16,0,9.4,,0,,0,0,0,2
285954,Priest,Stormsteel Cowl,2,27,33,healer,armor,,1,1,15314,4322,33,16,0.0,,0,,0,0,0,25
285955,Priest,Sunforged Coil of the Scarlet Keep,3,71,138,healer,finger,,11,0,49229,35925,138,0,0.0,,0,,0,0,0,53
285956,Priest,Blacksmith's Circlet of the Grim Host,2,79,193,healer,armor,,1,1,45782,41112,183,130,0.0,,0,,0,0,0,16
285957,Priest,Firecaller's Warstaff of the Endless March,4,80,187,healer,staff,staff,17,10,50988,36975,187,0,120.714,8,0,,0,0,2865,68
285958,Priest,Twilightwarden's Shoulder Cape,3,66,115,caster_dps,armor,,3,1,42983,28374,115,66,0.0,,0,,0,0,0,52
285959,Priest,Shattered Dirge Spellstaff,2,72,146,healer,staff,staff,17,10,50144,38137,146,0,76.29,2,0,,0,0,3596,15
285960,Priest,Scarlet Champion's Headdress,3,61,97,healer,armor,,1,1,43184,27410,100,65,0.0,,0,,0,0,0,50
285961,Priest,Violet Guardian's Nameless Charmstone,2,6,13,caster_dps,neck,,2,0,6539,25438,18,0,0.0,,0,,0,0,0,1
285962,Priest,Sanctified Shoulderpads of the Moon Grove,2,50,54,healer,armor,,3,1,26182,14452,54,24,0.0,,0,,0,0,0,9
285963,Priest,Trousers of Azjol Nerub,2,29,33,healer,armor,,7,1,14615,2954,33,19,0.0,,0,,0,0,0,25
285964,Priest,The Crimson Promise,3,13,20,caster_dps,finger,,11,0,14433,6321,26,0,0.0,,0,,0,0,0,41
285965,Priest,Ironkeeper's Robes,3,77,179,caster_dps,armor,,20,1,56105,42844,187,179,0.0,,0,,0,0,0,54
285966,Priest,Glittering Tunic of Wyrm Forge,3,76,174,caster_dps,armor,,20,1,56784,44355,167,181,0.0,,0,,0,0,0,54
285967,Priest,Sun Howl Tablet,3,68,115,healer,trinket,,12,0,40045,27828,115,0,0.0,,0,,0,0,0,52
285968,Priest,Stonehewn Trousers of Khaz Modan,2,4,5,caster_dps,armor,,7,1,37186,24425,5,2,0.0,,0,,0,0,0,1
285969,Priest,Wolfheart Roar Robe,2,17,24,healer,armor,,20,1,12716,6264,23,15,0.0,,0,,0,0,0,23
285970,Priest,Skullbound Robes of the Obsidian Sanctum,2,59,86,healer,armor,,20,1,43183,24397,88,69,0.0,,0,,0,0,0,13
285971,Priest,Titanbound Hexing Rod of Frost Moon,3,74,162,caster_dps,wand,wand,26,19,56896,38460,166,0,190.5,,0,,0,0,0,53
285972,Priest,"Raiment, Dusk March",2,79,198,caster_dps,armor,,20,1,52357,37851,200,187,0.0,,0,,0,0,0,35
285973,Priest,"Waistband, Thorn Hand",2,54,60,healer,armor,,6,1,15399,18475,60,22,0.0,,0,,0,0,0,10
285974,Priest,"Savage Vest, Warlord's Oath",2,1,3,caster_dps,armor,,5,1,16551,26004,11,2,0.0,,0,,0,0,0,1
285975,Priest,Feral Gloves of Wild Hunt,2,26,29,healer,armor,,10,1,25999,14403,31,9,0.0,,0,,0,0,0,24
285976,Priest,Bonebound Pillar of Violet Watch,2,64,108,healer,staff,staff,17,10,5111,25179,108,0,77.286,8,0,,0,0,3153,14
285977,Priest,"Shoes, Lion Horn",2,4,9,caster_dps,armor,,8,1,12439,6537,15,3,0.0,,0,,0,0,0,1
285978,Priest,Fallen Will Sandals,2,2,7,caster_dps,armor,,8,1,11060,3307,15,2,0.0,,0,,0,0,0,1
285979,Priest,Ebon Knight's Circle of the Hidden King,2,63,102,healer,finger,,11,0,44086,31526,108,0,0.0,,0,,0,0,0,14
285980,Priest,Purified Seal,3,55,57,caster_dps,finger,,11,0,23435,13283,59,0,0.0,,0,,0,0,0,48
285981,Priest,Sandals of Iron Banner,2,64,105,caster_dps,armor,,8,1,44069,31537,105,49,0.0,,0,,0,0,0,14
285982,Priest,Plaguetouched Tiara,3,50,55,healer,armor,,1,1,19920,10751,54,32,0.0,,0,,0,0,0,47
285983,Priest,Moon Wand of Silver Crown,4,80,264,healer,wand,wand,26,19,65371,51531,264,0,425.0,4,0,,0,0,3752,68
285984,Priest,Fierce Cap of Red Flight,2,56,62,caster_dps,armor,,1,1,28852,10139,62,32,0.0,,0,,0,0,0,11
285985,Priest,Regalia of Light Guard,3,4,7,healer,armor,,20,1,27473,16605,5,4,0.0,,0,,0,0,0,41
285986,Priest,Ancestor's Bracelets,2,55,61,healer,armor,,9,1,27630,10136,60,13,0.0,,0,,0,0,0,11
285987,Priest,The Barbed Spell Stave,2,72,148,caster_dps,staff,staff,17,10,50141,38129,146,0,77.414,,0,,0,0,0,15
285988,Priest,The Battleworn Token,3,57,62,caster_dps,trinket,,12,0,30722,18370,62,0,0.0,,0,,0,0,0,48
285989,Priest,Deepwarden's Robe,3,63,103,caster_dps,armor,,20,1,41222,32102,105,93,0.0,,0,,0,0,0,52
285990,Priest,Blood Queen's Celestial Coil,3,45,46,healer,finger,,11,0,20769,11118,47,0,0.0,,0,,0,0,0,46
285991,Priest,Highborn's Blessed Arcane Scepter,3,51,52,caster_dps,wand,wand,26,19,28626,13065,50,0,50.789,,0,chance-on-hit,7960,9800,0,47
285992,Priest,Shadowbound Conduit of the Oculus,2,15,16,healer,wand,wand,26,19,18356,5071,14,0,12.143,,0,,0,0,0,22
285993,Priest,Flamekeeper's Scarlet Shoulderwraps,2,56,63,caster_dps,armor,,3,1,27867,10210,60,29,0.0,,0,,0,0,0,11
285994,Priest,The Tombforged Focus,2,49,54,healer,wand,wand,26,19,28518,15282,60,0,47.0,,0,,0,0,0,9
285995,Priest,Storm Queen's Warped Great Cape,4,61,97,caster_dps,back,,16,1,34337,21710,88,52,0.0,4,0,,0,0,3204,66
285996,Priest,The Unquiet Gloves,2,10,17,healer,armor,,10,1,16946,4768,15,5,0.0,,0,,0,0,0,22
285997,Priest,Stormmarked Tunic of the Scarlet Dawn,2,22,23,healer,armor,,5,1,27542,6608,27,14,0.0,,0,,0,0,0,23
285998,Priest,The Gravebound Robes,4,75,166,caster_dps,armor,,5,1,44159,31554,115,185,0.0,,0,,0,0,0,67
285999,Priest,The Duskbound Royal Cloak,2,7,13,caster_dps,back,,16,1,23025,2310,13,5,0.0,,0,,0,0,0,1
286000,Priest,Stormwrought Cowl of Howling Wind,2,52,56,healer,armor,,1,1,26614,15999,54,30,0.0,,0,,0,0,0,10
286001,Priest,Northwind Sandals of Silent Crypt,3,47,50,caster_dps,armor,,8,1,52117,51967,55,22,0.0,,0,,0,0,0,46
286002,Priest,Hallowed Signet,2,23,29,caster_dps,finger,,11,0,14434,6678,28,0,0.0,,0,,0,0,0,4
286003,Priest,Deathforged Hood of the Rune King,2,16,18,healer,armor,,1,1,16548,7996,20,8,0.0,,0,,0,0,0,2
286004,Priest,"Hood, Rime Blood",2,40,43,caster_dps,armor,,1,1,19409,10502,43,22,0.0,,0,,0,0,0,7
286005,Priest,Runering of Titan Keeper,2,60,89,caster_dps,finger,,11,0,38674,28044,90,0,0.0,,0,,0,0,0,13
286006,Priest,Runebands of Broken Banner,3,62,99,caster_dps,armor,,9,1,33328,31225,103,26,0.0,,0,,0,0,0,52
286007,Priest,First Keeper's Warder Cloak,3,74,159,healer,back,,16,1,56696,38441,159,88,0.0,,0,,0,0,0,53
286008,Priest,Violet Mage's Silvered Boots,2,18,21,healer,armor,,8,1,25893,14159,22,8,0.0,,0,,0,0,0,23
286009,Priest,Graspers of Soul Forge,2,56,58,caster_dps,armor,,10,1,30669,18306,58,21,0.0,,0,,0,0,0,10
286010,Priest,Warrior-forged Mitts of Cold Memory,3,30,34,caster_dps,armor,,10,1,18271,9395,34,13,0.0,,0,,0,0,0,43
286011,Priest,"Runebands, Stone Shine",2,4,11,healer,armor,,9,1,28013,24113,10,2,0.0,,0,,0,0,0,21
286012,Priest,Winterlord's Regalia,3,79,198,healer,armor,,20,1,55897,41851,200,207,0.0,,0,,0,0,0,54
286013,Priest,Fireforged Great Cape of Dawn Vanguard,2,36,38,caster_dps,back,,16,1,23023,9890,38,15,0.0,,0,,0,0,0,26
286014,Priest,Handwraps of Tempest Keep,2,61,95,caster_dps,armor,,10,1,9555,24616,93,38,0.0,,0,,0,0,0,13
286015,Priest,Warped Waistwrap of Frozen Sea,3,71,138,healer,armor,,6,1,51413,38530,146,65,0.0,4,0,,0,0,3263,53
286016,Priest,Warguard's Silent Grips,3,29,36,caster_dps,armor,,10,1,51840,51973,35,13,0.0,,0,,0,0,0,44
286017,Priest,Iron Mace of the Black Temple,2,3,7,healer,1h_mace,1h_mace,13,4,19624,3223,11,0,3.571,,0,,0,0,0,1
286018,Priest,Stonekeeper's Sainted Shoulderwraps,2,49,52,healer,armor,,3,1,27928,14278,50,23,0.0,,0,,0,0,0,9
286019,Priest,Ashen Amulet of Ancient Oak,2,18,22,caster_dps,neck,,2,0,33288,20950,31,0,0.0,,0,,0,0,0,23
286020,Priest,Sunwarden's Skirt,2,1,6,healer,armor,,7,1,12388,4343,10,3,0.0,,0,,0,0,0,1
286021,Priest,Solemn Cinch,2,16,22,healer,armor,,6,1,9917,3229,23,7,0.0,,0,,0,0,0,3
286022,Priest,Warsage's Signet of the Lost Vanguard,3,11,18,caster_dps,finger,,11,0,24646,12996,23,0,0.0,,0,,0,0,0,41
286023,Priest,Defiant Cowl of Ice Crown,2,46,53,caster_dps,armor,,1,1,44716,10061,51,27,0.0,,0,,0,0,0,9
286024,Priest,Ancient Fist Diadem,3,72,143,healer,armor,,1,1,45449,31056,146,102,0.0,4,0,,0,0,3596,53
286025,Priest,"Voidforged Brooch, Silent Warden's Oath",2,42,48,caster_dps,neck,,2,0,14437,7549,47,0,0.0,,0,,0,0,0,8
286026,Priest,Tarnished Legwraps,2,51,54,healer,armor,,7,1,26124,14283,54,34,0.0,,0,,0,0,0,9
286027,Priest,Age-darkened Sorcerer Rod of Utgarde Keep,2,45,46,caster_dps,wand,wand,26,19,20790,5216,45,0,36.429,,0,,0,0,0,8
286028,Priest,"Razor-edged Boots, Lightcaller's Oath",2,20,27,healer,armor,,8,1,19921,6612,28,10,0.0,,0,,0,0,0,24
286029,Priest,Footwraps of the Broken Shield,2,49,55,healer,armor,,8,1,27600,10095,56,22,0.0,,0,,0,0,0,9
286030,Priest,The Leafwoven Bindings,3,72,140,healer,armor,,9,1,45743,30871,141,41,0.0,,0,,0,0,0,53
286031,Priest,Relicbound Leggings of Black Citadel,3,26,33,healer,armor,,7,1,15824,7709,35,21,0.0,,0,,0,0,0,43
286032,Priest,First Warden's Boots of the Ebon Pact,2,17,24,healer,armor,,8,1,11999,6478,23,8,0.0,,0,,0,0,0,3
286033,Priest,Earthen Promise of the Dragon Queen,4,71,140,caster_dps,finger,,11,0,49229,35925,138,0,0.0,,0,,0,0,0,67
286034,Priest,Magekeeper's Breeches of the Wildheart,2,10,11,caster_dps,armor,,7,1,19918,10554,11,5,0.0,,0,,0,0,0,21
286035,Priest,"Burnished Great Cape, Frostwarden's Oath",3,43,48,caster_dps,back,,16,1,28609,13109,49,21,0.0,,0,,0,0,0,46
286036,Priest,Walkers of the Ancient Watch,2,45,46,healer,armor,,8,1,21154,10026,46,18,0.0,,0,,0,0,0,8
286037,Priest,"Bindings, Bitter Frost",2,56,58,caster_dps,armor,,9,1,26235,14457,58,12,0.0,,0,,0,0,0,10
286038,Priest,Armbands of the Dragonblight,3,80,219,caster_dps,armor,,9,1,64591,49809,219,67,0.0,,0,,0,0,0,0
286039,Priest,Runemaster's Regalia of the Ruby Sanctum,3,51,58,healer,armor,,20,1,27260,17572,63,45,0.0,,0,,0,0,0,48
286040,Priest,Hoarfrost Binding of the Dark Iron Clan,2,37,42,caster_dps,armor,,6,1,24624,14245,41,15,0.0,,0,,0,0,0,27
286041,Priest,Wolfkeeper's Horn of the Makers Forge,2,39,42,caster_dps,trinket,,12,0,19662,10720,42,0,0.0,,0,,0,0,0,7
286042,Priest,"Grips, Mystic Vault",3,41,48,caster_dps,armor,,10,1,30474,18083,47,18,0.0,,0,,0,0,0,46
286043,Priest,Plaguebound Skirt of the Yogg Prison,2,72,142,healer,armor,,7,1,51035,35863,138,105,0.0,,0,,0,0,0,15
