ID,ClassID,SubclassID,SoundOverrideSubclassID,Material,DisplayInfoID,InventoryType,SheatheType
288953,4,1,-1,7,26275,10,0
288954,4,1,-1,7,26067,20,0
288955,4,1,-1,7,27040,16,0
288956,4,1,-1,7,28305,9,0
288957,4,1,-1,7,28788,3,0
288958,4,1,-1,7,51413,6,0
288959,4,1,-1,7,25876,7,0
288960,4,1,-1,7,19563,1,0
288961,4,1,-1,7,27857,9,0
288962,4,0,-1,4,28682,11,0
288963,4,1,-1,7,28648,7,0
288964,4,1,-1,7,43319,3,0
288965,4,1,-1,7,48722,3,0
288966,2,10,-1,0,38264,17,2
288967,4,1,-1,7,15267,16,0
288968,4,1,-1,7,51154,5,0
288969,4,1,-1,7,25889,20,0
288970,4,1,-1,7,55073,7,0
288971,4,1,-1,7,39391,16,0
288972,4,1,-1,7,50054,16,0
288973,4,1,-1,7,40315,5,0
288974,4,1,-1,7,22426,7,0
288975,4,1,-1,7,29975,7,0
288976,4,0,-1,4,40045,12,0
288977,2,10,-1,0,24063,17,2
288978,4,0,-1,4,15422,11,0
288979,4,1,-1,7,14613,7,0
288980,4,0,-1,4,7093,2,0
288981,4,0,-1,4,9838,11,0
288982,4,1,-1,7,28617,8,0
288983,4,1,-1,7,30425,6,0
288984,4,1,-1,7,40042,10,0
288985,4,0,-1,4,6484,12,0
288986,4,1,-1,7,3179,7,0
288987,4,1,-1,7,11533,6,0
288988,4,1,-1,7,13236,1,0
288989,4,1,-1,7,43186,3,0
288990,4,1,-1,7,12345,7,0
288991,2,10,-1,0,20372,17,2
288992,2,10,-1,0,44339,17,2
288993,4,1,-1,7,33101,10,0
288994,4,0,-1,4,23715,2,0
288995,4,1,-1,7,21114,20,0
288996,4,1,-1,7,6295,10,0
288997,4,1,-1,7,19915,9,0
288998,4,1,-1,7,48349,9,0
288999,4,1,-1,7,45218,7,0
289000,4,0,-1,4,6539,2,0
289001,4,1,-1,7,16821,8,0
289002,4,1,-1,7,27855,3,0
289003,4,1,-1,7,26513,20,0
289004,4,1,-1,7,26415,8,0
289005,4,0,-1,4,30799,2,0
289006,4,1,-1,7,43192,8,0
289007,4,0,-1,4,56781,2,0
289008,4,1,-1,7,56927,20,0
289009,4,1,-1,7,52230,8,0
289010,4,1,-1,7,18976,1,0
289011,4,1,-1,7,16791,7,0
289012,4,1,-1,7,52230,8,0
289013,4,1,-1,7,51038,8,0
289014,4,1,-1,7,19000,1,0
289015,4,1,-1,7,12650,20,0
289016,4,1,-1,7,39942,1,0
289017,4,1,-1,7,6277,6,0
289018,2,19,-1,0,21025,26,0
289019,4,1,-1,7,55663,16,0
289020,4,1,-1,7,14659,7,0
289021,4,1,-1,7,26177,7,0
289022,4,0,-1,4,29842,2,0
289023,4,1,-1,7,26025,9,0
289024,4,1,-1,7,55169,7,0
289025,4,1,-1,7,18334,1,0
289026,2,19,-1,0,40146,26,0
289027,4,1,-1,7,42917,7,0
289028,2,10,-1,0,31610,17,2
289029,4,1,-1,7,12345,7,0
289030,2,10,-1,0,20300,17,2
289031,4,1,-1,7,43187,3,0
289032,4,0,-1,4,24646,11,0
289033,4,0,-1,4,7544,11,0
289034,4,1,-1,7,58328,20,0
289035,4,1,-1,7,18906,8,0
289036,4,1,-1,7,52103,1,0
289037,4,1,-1,7,49536,3,0
289038,4,1,-1,7,26221,6,0
289039,4,1,-1,7,15400,20,0
289040,4,1,-1,7,45674,1,0
289041,4,1,-1,7,26084,5,0
289042,4,1,-1,7,12473,3,0
289043,4,0,-1,4,30797,2,0
289044,4,1,-1,7,15405,10,0
289045,4,0,-1,4,64229,11,0
289046,2,10,-1,0,20325,17,2
289047,4,1,-1,7,28140,7,0
289048,4,1,-1,7,64343,8,0
289049,4,1,-1,7,55001,7,0
289050,4,1,-1,7,26278,16,0
289051,4,1,-1,7,41828,20,0
289052,4,0,-1,4,19785,12,0
289053,4,1,-1,7,43724,1,0
289054,4,1,-1,7,28200,9,0
289055,4,1,-1,7,18860,1,0
289056,4,0,-1,4,23608,11,0
289057,4,1,-1,7,39008,8,0
289058,4,0,-1,4,32008,2,0
289059,4,1,-1,7,43894,1,0
289060,4,1,-1,7,26004,9,0
289061,4,1,-1,7,12389,20,0
289062,2,19,-1,0,28569,26,0
289063,4,1,-1,7,40312,7,0
289064,4,1,-1,7,25996,1,0
289065,4,1,-1,7,27799,1,0
289066,4,0,-1,4,41936,12,0
289067,4,1,-1,7,23123,16,0
289068,4,1,-1,7,18882,3,0
289069,4,0,-1,4,9853,2,0
289070,4,1,-1,7,6315,6,0
289071,4,1,-1,7,12782,3,0
289072,4,1,-1,7,25915,6,0
289073,4,0,-1,4,23608,11,0
289074,4,0,-1,4,53133,2,0
289075,4,1,-1,7,15248,16,0
289076,4,0,-1,4,34491,2,0
289077,4,1,-1,7,51783,6,0
289078,4,1,-1,7,16838,6,0
289079,4,1,-1,7,42481,1,0
289080,4,1,-1,7,55886,7,0
289081,4,1,-1,7,28648,7,0
289082,4,1,-1,7,44566,1,0
289083,4,1,-1,7,24896,10,0
289084,4,1,-1,7,37446,10,0
289085,4,1,-1,7,49952,7,0
289086,4,1,-1,7,52492,1,0
289087,4,1,-1,7,15273,16,0
289088,4,0,-1,4,32678,11,0
289089,4,0,-1,4,16452,12,0
289090,4,1,-1,7,15547,1,0
289091,4,1,-1,7,56522,6,0
289092,4,1,-1,7,44159,5,0
289093,4,1,-1,7,40312,7,0
289094,4,1,-1,7,43191,20,0
289095,4,1,-1,7,51783,6,0
289096,4,1,-1,7,26215,16,0
289097,2,19,-1,0,64745,26,0
289098,4,1,-1,7,28013,9,0
289099,4,1,-1,7,22996,16,0
289100,4,1,-1,7,42977,6,0
289101,4,1,-1,7,55001,7,0
289102,4,1,-1,7,26323,16,0
289103,4,1,-1,7,12673,20,0
289104,4,1,-1,7,12439,8,0
289105,4,1,-1,7,19919,5,0
289106,4,1,-1,7,27755,7,0
289107,4,1,-1,7,28425,20,0
289108,4,1,-1,7,26268,8,0
289109,2,19,-1,0,54697,26,0
289110,4,1,-1,7,56260,10,0
289111,4,0,-1,4,38674,11,0
289112,4,1,-1,7,39781,5,0
289113,4,0,-1,4,39914,12,0
289114,4,1,-1,7,51109,20,0
289115,4,0,-1,4,9850,11,0
289116,4,1,-1,7,24120,9,0
289117,4,1,-1,7,52395,6,0
289118,4,0,-1,4,56766,11,0
289119,4,1,-1,7,44716,1,0
289120,4,1,-1,7,27605,3,0
289121,4,1,-1,7,28210,16,0
289122,4,1,-1,7,22988,16,0
289123,4,1,-1,7,19397,1,0
289124,4,1,-1,7,25954,5,0
289125,4,0,-1,4,23608,11,0
289126,4,1,-1,7,26169,6,0
289127,4,1,-1,7,28656,9,0
289128,4,0,-1,4,23949,12,0
289129,4,1,-1,7,18689,1,0
289130,4,1,-1,7,15287,1,0
289131,2,10,-1,0,20335,17,2
289132,4,0,-1,4,31655,11,0
289133,4,1,-1,7,26186,8,0
289134,4,1,-1,7,26619,1,0
289135,4,1,-1,7,28155,6,0
289136,4,1,-1,7,15322,1,0
289137,4,0,-1,4,14432,11,0
289138,4,1,-1,7,39506,9,0
289139,4,1,-1,7,39090,10,0
289140,4,1,-1,7,28720,7,0
289141,4,1,-1,7,26282,7,0
289142,4,0,-1,4,9849,11,0
289143,4,0,-1,4,38098,2,0
289144,4,1,-1,7,51235,10,0
289145,4,1,-1,7,53633,10,0
289146,4,0,-1,4,15420,2,0
289147,2,10,-1,0,65327,17,2
289148,4,1,-1,7,25959,9,0
289149,4,1,-1,7,33101,10,0
289150,4,1,-1,7,31136,10,0
289151,4,1,-1,7,26101,16,0
289152,4,1,-1,7,17133,20,0
289153,4,1,-1,7,15800,3,0
289154,4,1,-1,7,12865,10,0
289155,4,0,-1,4,12643,11,0
289156,4,1,-1,7,7533,7,0
289157,4,1,-1,7,52398,9,0
289158,4,1,-1,7,19011,20,0
289159,4,1,-1,7,28409,3,0
289160,4,1,-1,7,26044,1,0
289161,4,0,-1,4,6550,12,0
289162,2,4,-1,0,49135,13,3
289163,4,1,-1,7,16787,6,0
289164,4,1,-1,7,12672,20,0
289165,4,1,-1,7,43216,8,0
289166,4,1,-1,7,33127,7,0
289167,4,1,-1,7,55993,6,0
289168,4,1,-1,7,29929,6,0
289169,4,1,-1,7,27986,16,0
289170,4,1,-1,7,52210,8,0
289171,4,1,-1,7,28013,9,0
289172,4,1,-1,7,25974,7,0
289173,2,10,-1,0,43951,17,2
289174,4,1,-1,7,19402,1,0
289175,4,1,-1,7,12687,20,0
289176,4,1,-1,7,48730,20,0
289177,4,1,-1,7,45400,9,0
289178,4,1,-1,7,18338,5,0
289179,4,1,-1,7,51317,6,0
289180,2,4,-1,0,19773,13,3
289181,4,1,-1,7,13195,10,0
289182,2,10,-1,0,22149,17,2
289183,4,1,-1,7,59722,3,0
289184,2,19,-1,0,28569,26,0
289185,4,1,-1,7,28155,6,0
289186,4,0,-1,4,7899,2,0
289187,4,1,-1,7,16789,10,0
289188,4,1,-1,7,16764,7,0
289189,4,1,-1,7,35187,3,0
289190,4,1,-1,7,51925,16,0
289191,4,1,-1,7,25049,5,0
289192,4,1,-1,7,40917,16,0
289193,4,1,-1,7,12858,20,0
289194,4,1,-1,7,19903,1,0
289195,4,1,-1,7,6297,7,0
289196,4,0,-1,4,9846,11,0
289197,4,1,-1,7,28409,3,0
289198,4,1,-1,7,19932,6,0
289199,4,0,-1,4,18087,12,0
289200,4,1,-1,7,50050,16,0
289201,4,0,-1,4,22415,11,0
289202,4,1,-1,7,16695,20,0
289203,4,1,-1,7,25976,20,0
289204,4,0,-1,4,44237,12,0
289205,4,1,-1,7,55691,6,0
289206,4,1,-1,7,56696,16,0
289207,4,1,-1,7,30424,7,0
289208,4,0,-1,4,18059,12,0
289209,4,1,-1,7,14498,7,0
289210,4,1,-1,7,15298,1,0
289211,4,0,-1,4,21725,2,0
289212,4,1,-1,7,26134,8,0
289213,2,19,-1,0,31628,26,0
289214,4,0,-1,4,52572,12,0
289215,4,1,-1,7,43972,7,0
289216,4,0,-1,4,34491,2,0
289217,4,1,-1,7,40703,1,0
289218,4,1,-1,7,6322,8,0
289219,4,1,-1,7,7533,7,0
289220,4,0,-1,4,54488,11,0
289221,2,10,-1,0,22144,17,2
289222,2,4,-1,0,19735,13,3
289223,4,0,-1,4,39125,11,0
289224,2,10,-1,0,50144,17,2
289225,4,1,-1,7,26100,8,0
289226,4,0,-1,4,28830,11,0
289227,4,1,-1,7,54508,10,0
289228,4,1,-1,7,48683,6,0
289229,4,1,-1,7,14511,7,0
289230,4,1,-1,7,26951,16,0
289231,4,1,-1,7,51783,6,0
289232,2,10,-1,0,5111,17,2
289233,4,1,-1,7,17229,9,0
289234,4,1,-1,7,26216,9,0
289235,4,1,-1,7,43192,8,0
289236,4,1,-1,7,45147,1,0
289237,4,1,-1,7,51135,20,0
289238,4,1,-1,7,56131,7,0
289239,4,1,-1,7,35380,8,0
289240,4,1,-1,7,27647,6,0
289241,2,10,-1,0,20391,17,2
289242,4,1,-1,7,42386,1,0
289243,4,1,-1,7,62083,20,0
289244,4,1,-1,7,23133,16,0
289245,4,1,-1,7,27584,16,0
289246,4,1,-1,7,52395,6,0
289247,2,10,-1,0,39226,17,2
289248,4,1,-1,7,54189,7,0
289249,4,1,-1,7,34579,3,0
289250,4,1,-1,7,27842,6,0
289251,4,1,-1,7,52329,9,0
289252,4,0,-1,4,3258,11,0
289253,4,1,-1,7,38542,6,0
289254,4,1,-1,7,25941,10,0
289255,4,1,-1,7,16826,1,0
289256,4,0,-1,4,10530,11,0
289257,4,1,-1,7,53625,8,0
289258,4,1,-1,7,14737,10,0
289259,4,1,-1,7,22034,8,0
289260,2,10,-1,0,20275,17,2
289261,4,0,-1,4,43104,11,0
289262,4,0,-1,4,53566,2,0
289263,4,0,-1,4,28831,11,0
289264,4,0,-1,4,31631,12,0
289265,4,1,-1,7,53270,10,0
289266,4,1,-1,7,50974,16,0
289267,2,19,-1,0,44799,26,0
289268,4,1,-1,7,31053,20,0
289269,4,1,-1,7,16934,9,0
289270,4,1,-1,7,54269,20,0
289271,4,0,-1,4,23949,12,0
289272,4,0,-1,4,38560,2,0
289273,2,4,-1,0,28262,13,3
289274,4,1,-1,7,3179,7,0
289275,4,1,-1,7,43188,9,0
289276,4,1,-1,7,26081,10,0
289277,4,1,-1,7,23161,1,0
289278,4,1,-1,7,18887,7,0
289279,4,1,-1,7,43183,20,0
289280,4,0,-1,4,18397,11,0
289281,4,1,-1,7,52420,7,0
289282,4,1,-1,7,28416,7,0
289283,4,1,-1,7,53253,6,0
289284,4,0,-1,4,15422,11,0
289285,4,1,-1,7,17236,20,0
289286,4,0,-1,4,56781,2,0
289287,4,1,-1,7,16576,8,0
289288,4,1,-1,7,52230,8,0
289289,4,0,-1,4,6539,2,0
289290,4,0,-1,4,43701,2,0
289291,4,1,-1,7,19128,10,0
289292,4,1,-1,7,28642,6,0
289293,2,19,-1,0,20825,26,0
289294,4,1,-1,7,38741,3,0
289295,2,4,-1,0,21051,13,3
289296,4,1,-1,7,4511,6,0
289297,4,1,-1,7,51849,6,0
289298,4,1,-1,7,37451,20,0
289299,4,0,-1,4,31204,12,0
289300,4,1,-1,7,28056,10,0
289301,4,1,-1,7,26203,5,0
289302,4,1,-1,7,4904,3,0
289303,4,1,-1,7,23732,10,0
289304,4,1,-1,7,24983,9,0
289305,4,1,-1,7,26081,10,0
289306,4,1,-1,7,19667,1,0
289307,4,1,-1,7,50059,16,0
289308,4,0,-1,4,17776,12,0
289309,4,0,-1,4,23521,12,0
289310,4,1,-1,7,33101,10,0
289311,2,19,-1,0,30660,26,0
289312,4,1,-1,7,26084,5,0
289313,2,10,-1,0,20378,17,2
289314,4,1,-1,7,37537,20,0
289315,4,1,-1,7,18338,5,0
289316,4,1,-1,7,16592,10,0
289317,4,1,-1,7,37537,20,0
289318,4,1,-1,7,42279,1,0
289319,4,0,-1,4,40036,2,0
289320,4,1,-1,7,28013,9,0
289321,4,0,-1,4,18308,2,0
289322,4,0,-1,4,2854,11,0
289323,4,1,-1,7,14601,9,0
289324,4,1,-1,7,18901,3,0
289325,4,1,-1,7,41828,20,0
289326,4,1,-1,7,28432,8,0
289327,4,1,-1,7,31136,10,0
289328,4,1,-1,7,16825,1,0
289329,4,0,-1,4,39920,12,0
289330,4,1,-1,7,15232,20,0
289331,4,1,-1,7,25208,7,0
289332,2,4,-1,0,15887,13,3
289333,4,1,-1,7,51355,9,0
289334,4,1,-1,7,19951,7,0
289335,4,1,-1,7,14739,5,0
289336,4,1,-1,7,38441,10,0
289337,4,0,-1,4,40038,2,0
289338,4,1,-1,7,52114,7,0
289339,4,1,-1,7,16952,10,0
289340,4,1,-1,7,44119,5,0
289341,4,0,-1,4,21725,2,0
289342,4,1,-1,7,42917,7,0
289343,4,1,-1,7,56738,16,0
289344,4,1,-1,7,51925,16,0
289345,4,1,-1,7,53633,10,0
289346,4,1,-1,7,19710,7,0
289347,4,1,-1,7,28871,20,0
289348,4,1,-1,7,30667,8,0
289349,4,1,-1,7,67049,1,0
289350,4,0,-1,4,28784,2,0
289351,4,1,-1,7,18883,20,0
289352,4,1,-1,7,59018,10,0
289353,4,1,-1,7,31100,3,0
289354,4,0,-1,4,9854,2,0
289355,4,1,-1,7,25973,5,0
289356,4,1,-1,7,17112,6,0
289357,4,0,-1,4,9658,2,0
289358,4,1,-1,7,28616,16,0
289359,4,1,-1,7,28190,6,0
289360,4,1,-1,7,51135,20,0
289361,4,1,-1,7,24601,20,0
289362,4,1,-1,7,14736,9,0
289363,4,1,-1,7,45147,1,0
289364,4,0,-1,4,38544,2,0
289365,2,19,-1,0,55710,26,0
289366,4,1,-1,7,39093,6,0
289367,4,1,-1,7,25949,5,0
289368,4,0,-1,4,9835,11,0
289369,4,1,-1,7,12439,8,0
289370,4,1,-1,7,27051,16,0
289371,4,1,-1,7,16838,6,0
289372,4,1,-1,7,26024,6,0
289373,4,1,-1,7,26144,7,0
289374,4,1,-1,7,52516,1,0
289375,4,1,-1,7,16698,20,0
289376,2,19,-1,0,6101,26,0
289377,4,1,-1,7,26619,1,0
289378,4,1,-1,7,25952,5,0
289379,4,1,-1,7,52398,9,0
289380,4,1,-1,7,61187,3,0
289381,4,0,-1,4,1399,2,0
289382,4,0,-1,4,20625,12,0
289383,4,1,-1,7,52423,16,0
289384,4,1,-1,7,28061,7,0
289385,4,1,-1,7,26187,9,0
289386,4,1,-1,7,16787,6,0
289387,4,0,-1,4,32678,11,0
289388,4,1,-1,7,11166,7,0
289389,2,19,-1,0,50363,26,0
289390,4,0,-1,4,50547,12,0
289391,4,0,-1,4,31906,11,0
289392,4,0,-1,4,32073,2,0
289393,4,1,-1,7,55993,6,0
289394,4,1,-1,7,56924,1,0
289395,4,1,-1,7,43082,8,0
289396,4,0,-1,4,28830,11,0
289397,4,1,-1,7,27927,5,0
289398,4,0,-1,4,6494,2,0
289399,4,1,-1,7,12865,10,0
289400,4,1,-1,7,64325,16,0
289401,4,1,-1,7,16946,10,0
289402,4,1,-1,7,35523,20,0
289403,4,0,-1,4,22753,12,0
289404,4,1,-1,7,7533,7,0
289405,4,1,-1,7,42110,7,0
289406,4,1,-1,7,4557,6,0
289407,4,1,-1,7,43883,1,0
289408,4,1,-1,7,15863,1,0
289409,4,1,-1,7,3528,10,0
289410,4,1,-1,7,39010,7,0
289411,4,1,-1,7,46131,3,0
289412,4,1,-1,7,26066,8,0
289413,4,1,-1,7,27601,9,0
289414,4,1,-1,7,52103,1,0
289415,4,1,-1,7,48719,1,0
289416,4,0,-1,4,64230,11,0
289417,4,1,-1,7,23012,16,0
289418,4,1,-1,7,42386,1,0
289419,4,0,-1,4,39877,2,0
289420,4,1,-1,7,12439,8,0
289421,4,1,-1,7,32072,16,0
289422,2,10,-1,0,20424,17,2
289423,4,0,-1,4,34491,2,0
289424,4,1,-1,7,24933,1,0
289425,4,1,-1,7,26196,7,0
289426,4,1,-1,7,28061,7,0
289427,4,1,-1,7,30806,9,0
289428,4,0,-1,4,55905,11,0
289429,4,0,-1,4,6539,2,0
289430,4,1,-1,7,16881,8,0
289431,4,1,-1,7,7533,7,0
289432,2,19,-1,0,51931,26,0
289433,4,1,-1,7,16863,7,0
289434,4,1,-1,7,42447,3,0
289435,4,1,-1,7,39782,3,0
289436,2,19,-1,0,21026,26,0
289437,4,1,-1,7,14737,10,0
289438,4,0,-1,4,30799,2,0
289439,4,1,-1,7,24612,20,0
289440,4,1,-1,7,7533,7,0
289441,4,0,-1,4,56874,11,0
289442,4,1,-1,7,9898,6,0
289443,4,1,-1,7,52344,10,0
289444,4,1,-1,7,42449,20,0
289445,4,1,-1,7,20209,7,0
289446,4,1,-1,7,52328,7,0
289447,4,1,-1,7,14617,8,0
289448,4,0,-1,4,3666,11,0
289449,4,1,-1,7,8702,5,0
289450,4,1,-1,7,28168,9,0
289451,4,1,-1,7,26145,8,0
289452,2,4,-1,0,5211,13,3
289453,4,1,-1,7,48295,7,0
289454,4,1,-1,7,16561,7,0
289455,4,1,-1,7,53252,8,0
289456,4,1,-1,7,13236,1,0
289457,4,0,-1,4,31484,12,0
289458,4,1,-1,7,19993,8,0
289459,4,1,-1,7,29927,8,0
289460,4,1,-1,7,55366,9,0
289461,4,1,-1,7,47425,6,0
289462,4,0,-1,4,18308,2,0
289463,4,1,-1,7,38548,16,0
289464,4,1,-1,7,51555,7,0
289465,4,1,-1,7,19932,6,0
289466,4,1,-1,7,44718,1,0
289467,4,1,-1,7,16642,10,0
289468,4,1,-1,7,16918,9,0
289469,2,19,-1,0,28569,26,0
289470,4,1,-1,7,12973,7,0
289471,4,1,-1,7,28061,7,0
289472,4,1,-1,7,13681,10,0
289473,4,1,-1,7,52032,20,0
289474,4,1,-1,7,4301,8,0
289475,2,10,-1,0,38264,17,2
289476,4,1,-1,7,19061,7,0
289477,4,1,-1,7,16544,1,0
289478,4,1,-1,7,43078,6,0
289479,4,1,-1,7,27197,16,0
289480,4,1,-1,7,16831,6,0
289481,4,1,-1,7,37312,3,0
289482,4,1,-1,7,16642,10,0
289483,4,1,-1,7,25208,7,0
289484,4,1,-1,7,28657,6,0
289485,4,0,-1,4,18397,11,0
289486,4,1,-1,7,23020,16,0
289487,4,1,-1,7,53088,3,0
289488,4,1,-1,7,14748,5,0
289489,4,1,-1,7,44483,8,0
289490,4,1,-1,7,15911,1,0
289491,4,0,-1,4,48511,2,0
289492,4,1,-1,7,14765,10,0
289493,2,10,-1,0,40357,17,2
289494,4,1,-1,7,24983,9,0
289495,4,1,-1,7,43691,10,0
289496,4,1,-1,7,17123,20,0
289497,4,1,-1,7,59009,10,0
289498,4,0,-1,4,33262,2,0
289499,4,1,-1,7,25974,7,0
289500,2,19,-1,0,40146,26,0
289501,4,1,-1,7,45043,16,0
289502,2,19,-1,0,20907,26,0
289503,4,1,-1,7,39511,1,0
289504,4,1,-1,7,58788,7,0
289505,4,1,-1,7,56055,7,0
289506,4,1,-1,7,41808,7,0
289507,4,1,-1,7,30474,10,0
289508,4,1,-1,7,27033,16,0
289509,4,1,-1,7,39395,6,0
289510,4,1,-1,7,19919,5,0
289511,4,0,-1,4,48509,2,0
289512,4,1,-1,7,4765,7,0
289513,4,1,-1,7,43005,10,0
289514,4,1,-1,7,56105,20,0
289515,4,1,-1,7,8702,5,0
289516,4,1,-1,7,14601,9,0
289517,4,1,-1,7,26304,16,0
289518,4,0,-1,4,1399,2,0
289519,4,1,-1,7,23016,16,0
289520,4,1,-1,7,44450,16,0
289521,4,1,-1,7,19011,20,0
289522,4,1,-1,7,52464,8,0
289523,4,0,-1,4,61413,12,0
289524,4,1,-1,7,12439,8,0
289525,4,1,-1,7,43182,7,0
289526,4,1,-1,7,18428,20,0
289527,4,1,-1,7,18976,1,0
289528,4,1,-1,7,34579,3,0
289529,4,1,-1,7,23010,16,0
289530,4,1,-1,7,56007,6,0
289531,4,1,-1,7,44716,1,0
289532,2,19,-1,0,28218,26,0
289533,4,0,-1,4,51719,2,0
289534,4,1,-1,7,14127,10,0
289535,4,1,-1,7,45502,6,0
289536,4,1,-1,7,43025,9,0
289537,4,1,-1,7,12687,20,0
289538,4,1,-1,7,52361,20,0
289539,4,1,-1,7,27514,16,0
289540,4,1,-1,7,28190,6,0
289541,4,0,-1,4,56664,11,0
289542,4,1,-1,7,14684,10,0
289543,4,1,-1,7,48726,1,0
289544,4,1,-1,7,5116,3,0
289545,4,1,-1,7,16764,7,0
289546,4,1,-1,7,52071,9,0
289547,4,1,-1,7,38441,10,0
289548,2,10,-1,0,20424,17,2
289549,4,1,-1,7,16615,20,0
289550,4,1,-1,7,16561,7,0
289551,2,10,-1,0,49232,17,2
289552,4,0,-1,4,39127,11,0
289553,4,0,-1,4,53242,11,0
289554,4,1,-1,7,15409,8,0
289555,2,19,-1,0,28267,26,0
289556,4,1,-1,7,19810,5,0
289557,4,1,-1,7,52441,8,0
289558,4,1,-1,7,43182,7,0
289559,4,1,-1,7,12420,10,0
289560,4,0,-1,4,43339,11,0
289561,4,0,-1,4,9850,11,0
289562,2,10,-1,0,5540,17,2
289563,4,1,-1,7,56737,16,0
289564,4,1,-1,7,53126,20,0
289565,4,0,-1,4,31478,12,0
289566,4,1,-1,7,26196,7,0
289567,4,1,-1,7,56131,7,0
289568,4,1,-1,7,53652,1,0
289569,4,0,-1,4,39877,2,0
289570,4,1,-1,7,19951,7,0
289571,4,1,-1,7,54297,3,0
289572,4,0,-1,4,39127,11,0
289573,4,1,-1,7,23087,16,0
289574,4,1,-1,7,56301,6,0
289575,4,1,-1,7,52220,20,0
289576,4,1,-1,7,16723,6,0
289577,4,1,-1,7,56573,3,0
289578,4,1,-1,7,39977,5,0
289579,4,1,-1,7,52545,1,0
289580,4,0,-1,4,6494,2,0
289581,4,1,-1,7,56509,1,0
289582,4,1,-1,7,50772,8,0
289583,4,1,-1,7,28741,10,0
289584,4,1,-1,7,51850,9,0
289585,4,1,-1,7,14542,10,0
289586,2,4,-1,0,42193,13,3
289587,4,0,-1,4,19785,12,0
289588,4,1,-1,7,26055,9,0
289589,2,10,-1,0,28467,17,2
289590,2,10,-1,0,53207,17,2
289591,4,1,-1,7,26113,10,0
289592,4,1,-1,7,14498,7,0
289593,2,10,-1,0,50536,17,2
289594,4,1,-1,7,43759,1,0
289595,2,19,-1,0,56898,26,0
289596,4,1,-1,7,15824,7,0
289597,4,1,-1,7,12669,20,0
289598,4,1,-1,7,44372,16,0
289599,4,1,-1,7,26018,16,0
289600,4,0,-1,4,7271,2,0
289601,4,0,-1,4,9843,11,0
289602,4,1,-1,7,53257,8,0
289603,4,1,-1,7,12439,8,0
289604,4,1,-1,7,7533,7,0
289605,4,1,-1,7,31644,20,0
289606,4,1,-1,7,25857,8,0
289607,2,4,-1,0,28194,13,3
289608,4,1,-1,7,43761,1,0
289609,4,1,-1,7,28051,6,0
289610,4,1,-1,7,28609,16,0
289611,4,1,-1,7,16823,1,0
289612,4,0,-1,4,30797,2,0
289613,2,4,-1,0,28776,13,3
289614,4,0,-1,4,14437,2,0
289615,4,1,-1,7,14499,5,0
289616,4,1,-1,7,28013,9,0
289617,2,19,-1,0,39057,26,0
289618,4,1,-1,7,18366,9,0
289619,4,1,-1,7,27630,9,0
289620,4,1,-1,7,18992,1,0
289621,4,1,-1,7,27854,6,0
289622,4,1,-1,7,22426,7,0
289623,4,1,-1,7,25969,6,0
289624,4,1,-1,7,43026,6,0
289625,4,1,-1,7,16918,9,0
289626,2,10,-1,0,38264,17,2
289627,4,1,-1,7,51837,10,0
289628,4,1,-1,7,28063,8,0
289629,4,1,-1,7,19910,6,0
289630,4,1,-1,7,26614,1,0
289631,4,1,-1,7,26083,7,0
289632,4,1,-1,7,51777,9,0
289633,4,1,-1,7,26236,10,0
289634,4,1,-1,7,59720,7,0
289635,4,0,-1,4,1399,2,0
289636,4,0,-1,4,30696,2,0
289637,2,4,-1,0,6795,13,3
289638,4,0,-1,4,3026,12,0
289639,2,4,-1,0,8803,13,3
289640,2,19,-1,0,6101,26,0
289641,4,1,-1,7,56509,1,0
289642,4,0,-1,4,43701,2,0
289643,4,1,-1,7,51556,8,0
289644,4,1,-1,7,31557,8,0
289645,4,1,-1,7,19056,10,0
289646,4,1,-1,7,44630,16,0
289647,4,1,-1,7,25900,16,0
289648,4,1,-1,7,4631,8,0
289649,4,1,-1,7,13195,10,0
289650,4,1,-1,7,64614,6,0
289651,4,1,-1,7,39398,10,0
289652,4,1,-1,7,39277,16,0
289653,4,1,-1,7,55606,20,0
289654,4,0,-1,4,28831,11,0
289655,4,0,-1,4,26622,12,0
289656,4,1,-1,7,26116,3,0
289657,4,1,-1,7,28990,20,0
289658,4,1,-1,7,16632,7,0
289659,2,19,-1,0,50364,26,0
289660,4,1,-1,7,19061,7,0
289661,4,1,-1,7,46932,10,0
289662,2,19,-1,0,28159,26,0
289663,4,1,-1,7,55889,7,0
289664,4,1,-1,7,16652,3,0
289665,4,1,-1,7,4835,8,0
289666,4,1,-1,7,52126,6,0
289667,4,1,-1,7,25966,8,0
289668,4,0,-1,4,40044,11,0
289669,4,1,-1,7,13236,1,0
289670,4,1,-1,7,54280,7,0
289671,4,0,-1,4,9850,11,0
289672,4,1,-1,7,15232,20,0
289673,4,0,-1,4,14436,11,0
289674,4,1,-1,7,51840,10,0
289675,4,1,-1,7,52612,8,0
289676,4,1,-1,7,61190,3,0
289677,4,1,-1,7,28415,6,0
289678,4,0,-1,4,23715,2,0
289679,4,1,-1,7,13236,1,0
289680,4,1,-1,7,55042,8,0
289681,4,1,-1,7,31180,10,0
289682,4,1,-1,7,9997,3,0
289683,4,1,-1,7,49536,3,0
289684,4,1,-1,7,51301,3,0
289685,4,1,-1,7,27584,16,0
289686,4,1,-1,7,17120,8,0
