entry,class_name,name,Quality,RequiredLevel,ItemLevel,role,kind,weapon_kind,InventoryType,subclass,displayid,reference_entry,reference_item_level,armor,dps,sockets
282886,Priest,"Carved Treads, Argent Champion's Oath",2,52,59,healer,armor,,8,1,24291,10211,59,24,0.0,
282887,Priest,Brassbound Robes of the Shadow Ritual,3,43,50,caster_dps,armor,,20,1,33150,20530,52,40,0.0,
282888,Priest,The Thorned Pendant,4,80,239,caster_dps,neck,,2,0,64207,50196,232,0,0.0,
282889,Priest,Stoic Spirit Wand of Dragon Rider,3,28,35,healer,wand,wand,26,19,28697,13063,34,0,33.929,
282890,Priest,Robes of the Skorn,2,60,91,healer,armor,,20,1,37451,25510,93,72,0.0,
282891,Priest,Moonforged Capelet,3,68,120,healer,back,,16,1,43099,27946,115,62,0.0,8
282892,Priest,Dragonstalker's Cinch of the Freya Garden,2,49,56,healer,armor,,6,1,26280,14304,55,21,0.0,
282893,Priest,Frozen Knight's Bloodsoaked Epaulets,2,32,34,healer,armor,,3,1,16606,7367,33,14,0.0,
282894,Priest,Northman's Spiritbound Raiment,3,57,61,caster_dps,armor,,5,1,25228,14138,60,49,0.0,
282895,Priest,Shoulderwraps of the Northern Light,4,56,58,healer,armor,,3,1,28756,16980,61,32,0.0,
282896,Priest,Rime-coated Bracelets,2,33,39,caster_dps,armor,,9,1,26168,16791,38,8,0.0,
282897,Priest,Gold Feather Robe,3,74,158,caster_dps,armor,,5,1,51154,37005,138,154,0.0,
282898,Priest,Starfire Storm Walking Staff,3,55,62,healer,staff,staff,17,10,31610,19102,65,0,53.75,
282899,Priest,Longstaff of the Soul Forge,3,60,91,caster_dps,staff,staff,17,10,39050,24069,85,0,61.25,
282900,Priest,Earthwarden's Cloak of the Ancient Pact,3,79,193,caster_dps,back,,16,1,50974,36947,187,114,0.0,
282901,Priest,The Stormsteel Signet Ring,2,63,103,healer,finger,,11,0,44086,31526,108,0,0.0,
282902,Priest,Runemaster's Headdress,2,49,52,caster_dps,armor,,1,1,18872,10030,48,28,0.0,
282903,Priest,Scarlet Champion's Shoulderwraps,3,65,107,caster_dps,armor,,3,1,43027,27816,115,62,0.0,
282904,Priest,The Bright Shoulderwraps,2,25,27,healer,armor,,3,1,16572,17695,26,11,0.0,
282905,Priest,Arcanized Vestments of Bronze Flight,2,35,40,healer,armor,,20,1,13077,6801,40,27,0.0,
282906,Priest,Ring of the Blood Price,3,25,28,caster_dps,finger,,11,0,14433,6321,26,0,0.0,
282907,Priest,Starforged Cowl,4,72,143,caster_dps,armor,,1,1,47799,33758,146,116,0.0,
282908,Priest,Raiment of the Scarlet Dawn,2,5,9,healer,armor,,5,1,12387,6240,12,5,0.0,
282909,Priest,Northkeeper's Runesteel Hammer,2,4,11,caster_dps,1h_mace,1h_mace,13,4,19624,3223,11,0,5.87,
282910,Priest,Thunderkeeper's Shoes,2,51,55,caster_dps,armor,,8,1,28080,10179,54,23,0.0,
282911,Priest,"Treads, Frostfire Shine",2,35,39,healer,armor,,8,1,28088,9876,40,15,0.0,
282912,Priest,Maul of the Gundrak Temple,2,49,56,healer,1h_mace,1h_mace,13,4,23267,12792,58,0,33.462,
282913,Priest,"Terrible Binding, Dragon King's Oath",2,31,38,healer,armor,,6,1,16781,14426,39,13,0.0,
282914,Priest,"Beastbound Skullcap, Battlemage's Oath",3,63,104,caster_dps,armor,,1,1,43761,31272,103,72,0.0,
282915,Priest,Tiara of the Frozen Banner,2,22,23,caster_dps,armor,,1,1,13236,4368,20,11,0.0,
282916,Priest,Runelord's Living Raiment,2,29,30,healer,armor,,20,1,16643,4035,31,19,0.0,
282917,Priest,Dragonwarden's Wristwraps,2,18,19,caster_dps,armor,,9,1,28200,5315,18,4,0.0,
282918,Priest,The Prayerbound Backcloth,3,51,52,caster_dps,back,,16,1,32503,19982,52,23,0.0,
282919,Priest,Bindings of Sun Crown,4,80,245,caster_dps,armor,,9,1,61236,47141,245,85,0.0,
282920,Priest,Unquiet Leggings of North Road,3,70,128,caster_dps,armor,,7,1,42681,30709,115,105,0.0,
282921,Priest,"Talisman, Scarlet Roar",3,78,188,caster_dps,neck,,2,0,48508,45213,200,0,0.0,
282922,Priest,"Skirt, Bloodfang Sigil",2,70,133,healer,armor,,7,1,51035,35863,138,99,0.0,4|4
282923,Priest,Highborn's Wristwraps,2,10,17,caster_dps,armor,,9,1,14736,6543,15,3,0.0,
282924,Priest,Valiant Circlet of War King,2,43,47,caster_dps,armor,,1,1,18872,10030,48,24,0.0,
282925,Priest,Snowbound Kilt,2,12,15,caster_dps,armor,,7,1,25876,14097,14,8,0.0,
282926,Priest,"Snowbound Veil, First King's Oath",3,50,55,caster_dps,back,,16,1,24946,14134,55,25,0.0,
282927,Priest,Thunderforged Mantle,3,47,53,caster_dps,armor,,3,1,29908,17732,53,27,0.0,
282928,Priest,Gravewarden's Mantle,2,18,23,caster_dps,armor,,3,1,17135,4315,24,9,0.0,
282929,Priest,"Faithful Pendant, Northwarden's Oath",4,78,184,caster_dps,neck,,2,0,53566,42646,200,0,0.0,
282930,Priest,Drakecaller's Wolfmarked Hoop,3,48,49,healer,finger,,11,0,18397,862,50,0,0.0,
282931,Priest,"Tiara, Wyrm Ember",3,50,51,caster_dps,armor,,1,1,43893,21774,55,30,0.0,
282932,Priest,Sinister Mantle of Golden King,2,50,57,healer,back,,16,1,26468,15789,56,23,0.0,
282933,Priest,The Glittering Warder Cloak,3,80,213,healer,back,,16,1,54667,40721,213,127,0.0,
282934,Priest,Aged Headdress of Last King,2,71,134,healer,armor,,1,1,51192,37234,138,83,0.0,
282935,Priest,Dread Graspers of the Wild Pact,2,45,50,healer,armor,,10,1,28342,11888,50,18,0.0,
282936,Priest,Carrion Shoes,2,56,61,caster_dps,armor,,8,1,27633,10137,61,26,0.0,
282937,Priest,Clasp of Drowned Hall,3,37,40,healer,neck,,2,0,19785,10769,41,0,0.0,
282938,Priest,Zealous Cord of Death March,2,26,32,caster_dps,armor,,6,1,26005,14205,32,10,0.0,
282939,Priest,"Sash, Starfire Glow",2,42,46,healer,armor,,6,1,26190,14258,45,16,0.0,
282940,Priest,The Draconic Circlet,3,21,23,healer,armor,,1,1,43894,20832,31,12,0.0,
282941,Priest,Hearthkeeper's Aged Kilt,4,79,196,caster_dps,armor,,7,1,54029,39408,200,190,0.0,
282942,Priest,"Coil, Broken Grave",3,61,94,healer,finger,,11,0,39681,25485,93,0,0.0,
282943,Priest,Silvered Rod of the Ashen Vale,2,19,22,healer,staff,staff,17,10,20381,3227,23,0,14.464,
282944,Priest,Mystic Runebands of the Red Moon,2,44,48,healer,armor,,9,1,16934,4990,50,10,0.0,
282945,Priest,"Emblem, Dire Star",3,67,119,caster_dps,trinket,,12,0,43108,28223,115,0,0.0,
282946,Priest,Sun Queen's Cowl,3,68,113,caster_dps,armor,,1,1,47051,33820,115,78,0.0,
282947,Priest,Deepwarden's Froststeel Kilt,2,59,89,caster_dps,armor,,7,1,38442,24610,90,62,0.0,
282948,Priest,Fallen Storm Flanged Mace,2,30,32,caster_dps,1h_mace,1h_mace,13,4,28521,15225,33,0,16.154,
282949,Priest,Titanwarden's Binding,2,45,46,healer,armor,,6,1,26138,14276,47,16,0.0,
282950,Priest,"Cerulean Trousers, Battlemage's Oath",3,50,54,healer,armor,,7,1,28646,13008,52,38,0.0,
282951,Priest,Brightsteel Armbands of the Rimefang,3,80,200,healer,armor,,9,1,55989,44200,200,61,0.0,
282952,Priest,Warforged Cuffs of Scourge Lord,2,38,42,caster_dps,armor,,9,1,14680,4045,42,9,0.0,
282953,Priest,Ravenkeeper's Icebound Battle Staff,2,30,33,caster_dps,staff,staff,17,10,20362,3185,34,0,22.857,
282954,Priest,Faithful Pants,2,41,45,healer,armor,,7,1,16764,10009,43,27,0.0,
282955,Priest,"Golden Rod, Frostmage's Oath",2,27,31,healer,staff,staff,17,10,28578,2077,29,0,21.129,
282956,Priest,Manaforged Raiment of the Ebon Watch,2,58,84,caster_dps,armor,,20,1,37451,25510,93,64,0.0,
282957,Priest,Dawncaller's Bracelets,3,54,58,healer,armor,,9,1,28637,12546,54,14,0.0,
282958,Priest,First Warden's Grips,4,80,245,healer,armor,,10,1,62069,47326,245,145,0.0,2
282959,Priest,Frost King's Bleak Runestaff,4,76,172,healer,staff,staff,17,10,53255,41987,175,0,152.969,
282960,Priest,"Dustbound Great Stave, Warlord's Oath",2,47,51,healer,staff,staff,17,10,22144,15274,52,0,39.286,
282961,Priest,Runewoven Circle,2,20,26,healer,finger,,11,0,16132,3739,25,0,0.0,
282962,Priest,Beastbound Armbands of the Final Watch,2,21,24,healer,armor,,9,1,25970,14177,26,5,0.0,
282963,Priest,Voidkeeper's Scepter,2,5,12,healer,1h_mace,1h_mace,13,4,8583,1009,13,0,6.304,
282964,Priest,The Fearsome Binding,2,78,189,healer,armor,,6,1,55993,44196,187,83,0.0,8
282965,Priest,Mantle of Black Citadel,2,65,108,healer,armor,,3,1,44307,31687,108,55,0.0,
282966,Priest,Silver Queen's Virtuous Regalia,2,1,3,caster_dps,armor,,20,1,25869,14091,11,2,0.0,
282967,Priest,Moonwarden's Warforged Graspers,2,29,31,caster_dps,armor,,10,1,27912,16740,31,10,0.0,
282968,Priest,Breeches of Last Memory,2,9,11,caster_dps,armor,,7,1,16561,6267,12,5,0.0,
282969,Priest,Winterwarden's Charmstone,3,45,48,caster_dps,neck,,2,0,29842,17707,54,0,0.0,
282970,Priest,Vestments of Halls of Lightning,4,53,56,healer,armor,,20,1,28272,12462,55,48,0.0,
282971,Priest,Runebands of Makers Terrace,2,21,23,caster_dps,armor,,9,1,14750,6563,20,4,0.0,
282972,Priest,Wyrmforged Robes of Dragon Flame,2,48,50,caster_dps,armor,,20,1,16673,4989,50,36,0.0,
282973,Priest,Bleak Edge Hood,2,46,48,caster_dps,armor,,1,1,41844,14263,48,24,0.0,
282974,Priest,Pants of the Earthen King,3,19,21,healer,armor,,7,1,28648,12987,22,13,0.0,
282975,Priest,Lost Queen's Dragonmarked Trousers,3,70,128,caster_dps,armor,,7,1,52120,35960,130,104,0.0,4
282976,Priest,"Gemmed Band, Rime Woe",2,71,140,caster_dps,finger,,11,0,51230,37526,138,0,0.0,
282977,Priest,Shadowforged Waistwrap of Titan King,2,37,43,caster_dps,armor,,6,1,58418,45629,44,14,0.0,
282978,Priest,Wyrmcaller's Breeches of the Stone King,3,49,53,caster_dps,armor,,7,1,28646,13008,52,38,0.0,
282979,Priest,"Titanbound Handwraps, Dragonwarden's Oath",2,8,14,healer,armor,,10,1,6295,4307,10,4,0.0,
282980,Priest,"Froststeel Wristwraps, Silent King's Oath",3,45,51,caster_dps,armor,,9,1,27255,18437,50,12,0.0,
282981,Priest,"Pants, North Sun",3,76,173,healer,armor,,7,1,56131,43200,174,150,0.0,
282982,Priest,Lens of Frozen Memory,2,30,34,caster_dps,trinket,,12,0,39920,21756,40,0,0.0,
282983,Priest,Scarlet Templar's Footwraps,2,23,24,caster_dps,armor,,8,1,12070,6482,24,9,0.0,
282984,Priest,Hood of Ebon Flame,2,18,25,caster_dps,armor,,1,1,26302,14178,31,12,0.0,
282985,Priest,Runebound Robes,3,75,160,healer,armor,,20,1,55607,44062,166,152,0.0,
282986,Priest,Bitter Horn Staff,3,32,35,caster_dps,staff,staff,17,10,20360,7710,36,0,29.516,
282987,Priest,Spear Snowfall Regalia,2,46,47,caster_dps,armor,,20,1,12676,6427,46,31,0.0,
282988,Priest,Hearthkeeper's Trousers of the Lost Road,2,2,8,healer,armor,,7,1,19918,10554,11,4,0.0,
282989,Priest,Forsworn Headdress of Azure Flame,2,50,55,healer,armor,,1,1,26214,14293,55,29,0.0,
282990,Priest,Pale Lady's Jeweled Shoes,4,80,264,healer,armor,,8,1,64198,51850,264,179,0.0,4|2
282991,Priest,Goldsteel Handwraps of the Khaz Modan,2,75,164,healer,armor,,10,1,51838,39330,162,73,0.0,
282992,Priest,Eagle Keeper Shoulderpads,2,11,15,healer,armor,,3,1,21457,3324,28,6,0.0,
282993,Priest,Celestial Dancer Kilt,3,76,170,healer,armor,,7,1,56131,43200,174,146,0.0,
282994,Priest,Celestial Void Breeches,2,8,13,healer,armor,,7,1,25876,14097,14,7,0.0,
282995,Priest,Sun King's Oathring,2,42,47,caster_dps,finger,,11,0,15422,7553,48,0,0.0,
282996,Priest,The Doomforged Stonehammer,2,37,39,healer,1h_mace,1h_mace,13,4,28869,17039,36,0,20.833,
282997,Priest,"Mantle, Blood Whisper",2,73,149,healer,armor,,3,1,51569,39170,154,81,0.0,
282998,Priest,"Jeweled Robes, Blood Prince's Oath",2,27,33,caster_dps,armor,,20,1,16607,7369,35,21,0.0,
282999,Priest,Bronzed Runic Rod of Undercity Depths,2,19,21,caster_dps,wand,wand,26,19,6101,5240,21,0,15.667,
283000,Priest,Treads of the Argent Crusade,2,9,15,caster_dps,armor,,8,1,35380,22991,15,5,0.0,
283001,Priest,Stalwart Gloves of the Wild Crown,3,27,30,healer,armor,,10,1,51840,51973,35,11,0.0,
283002,Priest,Sunhallowed Vest of Wild Heart,2,4,9,caster_dps,armor,,20,1,37199,24438,11,5,0.0,
283003,Priest,Plaguelord's Moonlit Leggings,4,79,194,caster_dps,armor,,7,1,55888,41862,200,191,0.0,
283004,Priest,Wyrmcaller's Armbands of the Avalanche,3,42,44,healer,armor,,9,1,28410,9909,43,10,0.0,
283005,Priest,"Coil, Argent Thirst",3,35,38,healer,finger,,11,0,9851,2951,36,0,0.0,
283006,Priest,Highguard's Cord of the Makers Will,2,62,97,caster_dps,armor,,6,1,43997,31425,102,37,0.0,
283007,Priest,Last Warden's Leggings of the Death Lord,2,64,104,caster_dps,armor,,7,1,39399,24650,105,76,0.0,
283008,Priest,Vest of Conquest Hold,3,23,28,caster_dps,armor,,20,1,12858,6682,31,20,0.0,
283009,Priest,"Skullcrusher, Wind Shine",2,30,37,healer,1h_mace,1h_mace,13,4,28521,15225,33,0,18.929,
283010,Priest,"Wristwraps, Argent Walker",2,79,192,healer,armor,,9,1,50973,36945,187,54,0.0,
283011,Priest,Ironwarden's Spirit Staff,2,69,120,caster_dps,staff,staff,17,10,39753,25334,111,0,85.0,
283012,Priest,Haunted Band,3,5,9,caster_dps,finger,,11,0,30661,20426,23,0,0.0,
283013,Priest,Rimekeeper's Veil of the Winter Crown,2,16,20,caster_dps,back,,16,1,23108,5387,20,7,0.0,
283014,Priest,Warlord's Frostveined Shoulder Cape,2,67,115,caster_dps,armor,,3,1,39782,24667,111,59,0.0,
283015,Priest,Dwarven Mantle,3,25,26,caster_dps,armor,,3,1,5116,39894,25,12,0.0,
283016,Priest,Runewand of Holy Flame,3,49,56,healer,wand,wand,26,19,24106,13396,57,0,55.263,
283017,Priest,Mantle of the Valiance Keep,2,21,28,healer,armor,,3,1,19991,10657,26,12,0.0,
283018,Priest,Forgekeeper's Loop,2,33,39,caster_dps,finger,,11,0,14436,1993,36,0,0.0,
283019,Priest,Shadow Root Skirt,2,7,13,caster_dps,armor,,7,1,14511,3291,13,7,0.0,
283020,Priest,"Bronzed Sandals, Runecaller's Oath",3,39,45,healer,armor,,8,1,30639,18295,55,19,0.0,
283021,Priest,Argent Champion's Crook,2,24,29,caster_dps,staff,staff,17,10,20372,2226,27,0,20.286,
283022,Priest,Defiant Epaulets,3,53,58,caster_dps,armor,,3,1,21771,11782,57,30,0.0,
283023,Priest,"Winterborn Tunic, Ravenwarden's Oath",3,67,119,caster_dps,armor,,20,1,42898,27799,115,112,0.0,
283024,Priest,"Wintersteel Graspers, Old King's Oath",3,27,30,caster_dps,armor,,10,1,51840,51973,35,11,0.0,
283025,Priest,Talisman of Twilight Oath,3,32,37,caster_dps,neck,,2,0,15420,7731,35,0,0.0,
283026,Priest,Mitts of the Death Rise,2,11,17,caster_dps,armor,,10,1,14542,14117,16,5,0.0,
283027,Priest,"Staff, Soulshard Crown",3,55,60,caster_dps,staff,staff,17,10,24063,13372,60,0,51.667,
283028,Priest,Illusory Grips of the Bronzebeard Clan,2,19,23,caster_dps,armor,,10,1,16818,1304,20,7,0.0,
283029,Priest,"Footwraps, Thorn Reaver",3,63,104,healer,armor,,8,1,43192,25957,97,53,0.0,
283030,Priest,Vanguard's Runebands of the Dragon Aspect,4,80,219,healer,armor,,9,1,58987,45291,219,78,0.0,
283031,Priest,Snowforged Gemmed Band of Last Watch,2,41,47,healer,finger,,11,0,15422,7553,48,0,0.0,
283032,Priest,Epaulets of the Blackened Sky,2,56,59,caster_dps,armor,,3,1,25236,13867,61,27,0.0,
283033,Priest,"Heavenforged Walkers, Shadow Queen's Oath",2,18,21,caster_dps,armor,,8,1,4873,3076,23,7,0.0,
283034,Priest,Soullord's Spiritforged Gloves,3,79,194,healer,armor,,10,1,52400,37687,200,104,0.0,8
283035,Priest,The Undying Regalia,3,60,89,caster_dps,armor,,5,1,44557,31717,88,76,0.0,4
283036,Priest,Mana Hammer Clasp,2,25,30,caster_dps,neck,,2,0,9857,12028,32,0,0.0,
283037,Priest,Loop of the Moon Oath,3,50,55,healer,finger,,11,0,1225,13373,60,0,0.0,
283038,Priest,Violet Mage's Robes,3,41,46,caster_dps,armor,,5,1,18949,10021,45,36,0.0,
283039,Priest,The Dreaming Cowl,3,51,57,caster_dps,armor,,1,1,22833,12604,60,34,0.0,
283040,Priest,Kilt of the Naxxramas,2,30,35,caster_dps,armor,,7,1,18887,14193,31,21,0.0,
283041,Priest,Arcanized Tunic of Amphitheater,2,44,50,caster_dps,armor,,20,1,24601,13858,52,34,0.0,
283042,Priest,"Bracelets, Spider Doom",2,66,110,healer,armor,,9,1,43217,30927,114,26,0.0,
283043,Priest,The Graveforged Tunic,2,29,31,caster_dps,armor,,20,1,16878,6610,32,19,0.0,
283044,Priest,Stone of Ashen Oath,2,78,188,healer,trinket,,12,0,48007,38763,174,0,0.0,
283045,Priest,"Mitts, Earthshard Sorrow",2,2,5,caster_dps,armor,,10,1,20476,28144,12,1,0.0,
283046,Priest,Battle Mace of the Grizzly Hills,2,3,7,caster_dps,1h_mace,1h_mace,13,4,19648,5587,13,0,3.333,
283047,Priest,The Icy Mitts,3,69,123,healer,armor,,10,1,42984,28317,115,55,0.0,
283048,Priest,Primal Leaf Trousers,2,13,19,caster_dps,armor,,7,1,12777,6659,20,10,0.0,
283049,Priest,"Bindings, Voidshard Glyph",3,23,25,healer,armor,,9,1,24983,14148,18,5,0.0,
283050,Priest,Highkeeper's Gloves,2,13,20,caster_dps,armor,,10,1,16793,6565,22,6,0.0,
283051,Priest,Graspers of the Western Plaguelands,2,20,26,caster_dps,armor,,10,1,25961,14377,26,8,0.0,
283052,Priest,Shoulder Cape of the Gjalerbron,2,77,180,caster_dps,armor,,3,1,56573,43862,174,105,0.0,
283053,Priest,Wildkeeper's Undying Skirt,3,7,14,caster_dps,armor,,7,1,28648,12987,22,8,0.0,
283054,Priest,Winter Starfall Treads,3,62,98,caster_dps,armor,,8,1,43185,27411,100,50,0.0,
283055,Priest,Highkeeper's Mitts of the Silver Hand,3,35,42,caster_dps,armor,,10,1,51840,51973,35,16,0.0,
283056,Priest,The Valiant Grips,4,80,200,healer,armor,,10,1,56154,42015,200,111,0.0,
283057,Priest,"Legwraps, Shield Reaver",3,62,99,caster_dps,armor,,7,1,38787,29345,97,76,0.0,
283058,Priest,Fire Thorn Leggings,4,80,251,caster_dps,armor,,7,1,64287,50242,251,249,0.0,
283059,Priest,"Mantle, Emerald Lord",3,28,30,healer,armor,,3,1,11946,6461,27,14,0.0,
283060,Priest,Titan Keeper's Drakebound Mark,2,44,45,healer,finger,,11,0,9849,11986,39,0,0.0,
283061,Priest,The Rimeforged Regalia,3,4,6,caster_dps,armor,,20,1,12389,6238,10,4,0.0,
283062,Priest,Snowbound Maul,2,22,28,caster_dps,1h_mace,1h_mace,13,4,11453,6360,25,0,15.0,
283063,Priest,The Mournful Chain,3,73,150,caster_dps,neck,,2,0,51719,35666,163,0,0.0,
283064,Priest,Rimecaller's Signet Ring,2,73,152,caster_dps,finger,,11,0,52405,39831,158,0,0.0,
283065,Priest,Wrap of Dawn Vanguard,3,25,31,healer,back,,16,1,28951,13005,28,13,0.0,
283066,Priest,The Obsidian Robes,3,47,54,caster_dps,armor,,20,1,28294,9649,55,44,0.0,
283067,Priest,Wolfguard's Hoarfrost Ring,3,29,33,healer,finger,,11,0,18365,9447,34,0,0.0,
283068,Priest,Soulcaller's Sainted Robes,2,42,46,healer,armor,,20,1,14606,10042,45,32,0.0,
283069,Priest,Wildlord's Runic Greatstaff,2,50,57,healer,staff,staff,17,10,33172,20724,62,0,44.412,
283070,Priest,Sandals of Wild Spirit,3,68,117,caster_dps,armor,,8,1,42982,27902,115,62,0.0,
283071,Priest,"Footwraps, Raven Promise",4,80,271,healer,armor,,8,1,64198,51850,264,182,0.0,
283072,Priest,Shawl of Mana Tide,2,25,26,caster_dps,back,,16,1,23135,3561,26,10,0.0,
283073,Priest,Boneclad Diadem,2,44,49,healer,armor,,1,1,26307,14271,49,26,0.0,
283074,Priest,Baleful Pants of the Winter King,4,71,140,caster_dps,armor,,7,1,45319,32367,141,124,0.0,
283075,Priest,"Doomed Binding, Dawnkeeper's Oath",3,74,161,healer,armor,,6,1,52221,35663,163,81,0.0,
283076,Priest,"Gloves, Unholy Doom",2,7,10,caster_dps,armor,,10,1,14542,14117,16,3,0.0,
283077,Priest,Blademaster's Skirt,2,3,6,caster_dps,armor,,7,1,12388,4343,10,3,0.0,
283078,Priest,Skullkeeper's Bindings,2,20,23,caster_dps,armor,,9,1,25959,14375,25,4,0.0,
283079,Priest,Archmage's Warband of the Coldarra,3,46,52,caster_dps,finger,,11,0,18397,862,50,0,0.0,
283080,Priest,Pale Piercer Walkers,2,63,104,healer,armor,,8,1,39334,24638,102,50,0.0,
283081,Priest,Haunted Archmage Staff of the Pale Moon,3,80,187,healer,staff,staff,17,10,53207,35649,175,0,160.357,4|2|4
283082,Priest,Legwraps of Lost Road,3,17,19,caster_dps,armor,,7,1,28648,12987,22,11,0.0,
283083,Priest,Silver King's Stoneward Vest,2,64,104,healer,armor,,20,1,48736,35346,115,81,0.0,4
283084,Priest,Pale Lady's Cowl of the Dusk Watch,2,19,24,caster_dps,armor,,1,1,13236,4368,20,11,0.0,
283085,Priest,"Bloodbound Cowl, Darkcaller's Oath",3,79,194,caster_dps,armor,,1,1,56429,41990,200,155,0.0,4
283086,Priest,Wyrm King's Trousers of the Deep Mountain,2,29,34,healer,armor,,7,1,16719,14203,35,20,0.0,
283087,Priest,Veil of the Ancient Promise,2,14,21,healer,back,,16,1,27011,14745,20,8,0.0,
283088,Priest,Mitts of the Lost Oath,3,70,127,caster_dps,armor,,10,1,48735,35345,115,58,0.0,
283089,Priest,Drake Mail Cloak,2,5,12,caster_dps,back,,16,1,23133,2580,12,4,0.0,
283090,Priest,Ritual Torc of the Azure Moon,4,76,169,caster_dps,neck,,2,0,36902,37823,166,0,0.0,
283091,Priest,Pants of the Void Flame,2,68,119,caster_dps,armor,,7,1,15823,30517,114,86,0.0,
283092,Priest,Silverwarden's Pants,2,55,56,caster_dps,armor,,7,1,26212,14295,55,35,0.0,
283093,Priest,The Howling Raiment,2,2,8,caster_dps,armor,,20,1,19011,9598,10,4,0.0,
283094,Priest,Veil of the First King,2,68,116,caster_dps,back,,16,1,43867,31341,108,53,0.0,
283095,Priest,"Shoulderwraps, Azure Briar",3,62,99,caster_dps,armor,,3,1,43186,27433,103,57,0.0,
283096,Priest,Voidlord's Hallowed Grips,3,8,12,healer,armor,,10,1,6295,4307,10,4,0.0,
283097,Priest,Diadem of Moon Oath,2,64,107,caster_dps,armor,,1,1,39783,24665,111,65,0.0,
283098,Priest,Frostforged Cuffs,3,15,17,caster_dps,armor,,9,1,16901,1974,22,4,0.0,
283099,Priest,Robe of the Death Watch,2,75,160,caster_dps,armor,,20,1,52032,36029,166,145,0.0,2
283100,Priest,Fernwoven Shaman Staff of Wyrm King,2,78,188,caster_dps,staff,staff,17,10,50343,36709,178,0,141.571,
283101,Priest,Spell Quarrel Shoulder Cape,2,51,53,healer,armor,,3,1,26182,14452,54,24,0.0,
283102,Priest,Mallet of the Arcane Gate,2,67,114,healer,1h_mace,1h_mace,13,4,39488,25123,108,0,59.808,
283103,Priest,Gray Bringerless Amulet,2,41,43,caster_dps,neck,,2,0,14437,7549,47,0,0.0,
283104,Priest,Violet Warden's Handwraps,2,46,48,caster_dps,armor,,10,1,26143,14272,47,17,0.0,
283105,Priest,Duskwoven Skirt of the Crimson Flame,2,19,25,healer,armor,,7,1,25890,14165,25,14,0.0,
283106,Priest,Boots of the Long Road,3,49,56,healer,armor,,8,1,31557,19056,58,27,0.0,
283107,Priest,Lightlord's Pillar,3,46,47,healer,staff,staff,17,10,20259,10627,47,0,41.324,
283108,Priest,The Brutish Boots,2,40,47,healer,armor,,8,1,16634,8107,47,18,0.0,
283109,Priest,"Northborn Binding, Old Queen's Oath",3,7,8,caster_dps,armor,,6,1,9898,2911,23,3,0.0,
283110,Priest,Bloodmarked Sandals,2,45,52,caster_dps,armor,,8,1,28080,10179,54,21,0.0,
283111,Priest,The Skullforged Kilt,3,39,42,healer,armor,,7,1,28646,13008,52,28,0.0,
283112,Priest,Plaguelord's Legwraps of the Ebon Flame,2,18,24,caster_dps,armor,,7,1,14746,6568,24,14,0.0,
283113,Priest,Boots of the Silver Light,3,29,33,caster_dps,armor,,8,1,34240,20096,33,15,0.0,
283114,Priest,Bonebound Diadem,3,78,185,healer,armor,,1,1,45782,41112,183,145,0.0,
283115,Priest,Shadowcaller's Boots of the Dark Forge,2,38,39,healer,armor,,8,1,26415,15697,38,15,0.0,
283116,Priest,Radiant Spellstaff,2,63,99,healer,staff,staff,17,10,34939,25329,96,0,65.714,
283117,Priest,"Kingsguard Crook, Battlemaiden's Oath",2,65,111,healer,staff,staff,17,10,39878,25335,114,0,78.889,
283118,Priest,Runemaster's Treads,2,13,17,caster_dps,armor,,8,1,14552,2983,17,6,0.0,
283119,Priest,Bone Walker Pendant,2,41,42,caster_dps,neck,,2,0,9859,4614,35,0,0.0,
283120,Priest,Mitts of Runekeeper,2,74,156,caster_dps,armor,,10,1,52381,39794,158,69,0.0,4
283121,Priest,Armbands of the Death Rise,2,57,58,caster_dps,armor,,9,1,26287,14320,57,12,0.0,
283122,Priest,"Shoulderwraps, Bronze Sigil",3,59,87,healer,armor,,3,1,43747,31250,88,50,0.0,
283123,Priest,"Earthen Headdress, Bearwarden's Oath",3,67,116,healer,armor,,1,1,44412,27866,115,83,0.0,
283124,Priest,Stormscarred Mitts of the Silent Crown,3,28,35,caster_dps,armor,,10,1,51840,51973,35,12,0.0,
283125,Priest,Nightlord's Siegebound Figurine,2,43,45,healer,trinket,,12,0,39916,21760,45,0,0.0,
283126,Priest,Kilt of Wyrmskull,2,23,29,caster_dps,armor,,7,1,25968,14379,29,17,0.0,
283127,Priest,Scarlet Bolt Breeches,2,30,36,caster_dps,armor,,7,1,16849,5016,35,22,0.0,
283128,Priest,Ebon Champion's Mitts of the Utgarde Keep,2,32,35,caster_dps,armor,,10,1,26029,14411,35,12,0.0,
283129,Priest,Duskbound Robe of Ghost King,3,23,28,healer,armor,,20,1,19037,2292,25,20,0.0,
283130,Priest,Green Shot Mantle,2,33,35,healer,armor,,3,1,16652,4718,35,15,0.0,
283131,Priest,Woe-bound Epaulets of the Dread Host,3,74,161,healer,armor,,3,1,56011,44350,163,100,0.0,
283132,Priest,Clouded Runebands,2,35,36,healer,armor,,9,1,16887,2032,36,7,0.0,
283133,Priest,"Shoulderwraps, Fierce Night",2,42,46,caster_dps,armor,,3,1,18865,10027,46,20,0.0,
283134,Priest,Tiara of the Shadow King,2,47,49,caster_dps,armor,,1,1,41844,14263,48,25,0.0,
