reference_entry,displayid,item_level,quality
27818,42969,115,3
27821,42902,115,3
27822,40044,115,3
27824,42978,115,3
27825,43020,115,3
27826,42933,115,3
27827,42956,115,3
27828,40045,115,3
27829,41776,115,3
27831,42949,115,3
27835,42936,115,3
27837,43067,115,3
27838,42369,115,3
27839,42354,115,3
27842,40359,115,3
27843,43078,115,3
27844,42872,115,3
27845,42915,115,3
27847,42836,115,3
27848,43024,115,3
27865,43012,115,3
27866,44412,115,3
27867,42950,115,3
27868,42561,112,3
27870,43037,115,3
27871,40047,115,3
27872,39965,115,3
27873,42453,115,3
27874,42582,115,3
27875,42578,115,3
27876,41778,115,3
27877,40371,115,3
27878,43096,115,3
27884,42870,112,3
27885,41671,112,3
27886,40048,112,3
27887,43238,112,3
27888,42889,112,3
27889,42985,112,3
27890,43449,112,3
27891,40049,112,3
27893,42871,112,3
27896,40050,115,3
27897,42863,112,3
27898,41432,112,3
27899,41787,115,3
27900,40051,112,3
27901,41780,112,3
27902,42982,115,3
27903,40367,115,3
27905,41781,115,3
27906,42845,115,3
27907,43076,115,3
27908,42413,115,3
27909,42572,115,3
27911,43021,115,3
27912,42944,115,3
27914,42972,112,3
27915,42894,112,3
27919,43003,112,3
27920,38571,91,3
27921,38572,91,3
27922,31603,91,3
27926,38556,91,3
27936,43055,115,3
27937,39833,115,3
27939,44558,91,3
27944,31889,60,1
27946,43099,115,3
27948,42448,115,3
27977,42363,115,3
27980,41871,115,3
27985,43042,115,3
27986,39958,115,3
27987,41791,112,3
27988,43100,112,3
27992,32073,5,1
27993,44874,112,3
27994,42900,112,3
27995,43019,112,3
28026,44599,96,2
28027,39689,96,2
28030,39271,97,3
28031,39277,97,3
28032,39279,97,3
28033,40838,112,3
28034,43101,112,3
28044,38674,90,2
28055,38359,85,3
28062,40715,93,2
28064,39635,93,2
28069,38711,91,3
28108,15853,97,3
28121,40037,115,3
28130,41446,123,4
28134,43423,112,3
28144,20476,12,2
28146,16918,10,2
28147,28045,10,2
28148,22685,10,2
28149,7560,11,2
28150,15248,13,2
28153,18659,12,2
28156,28056,17,2
28159,28046,17,2
28164,20087,15,2
28168,39210,103,3
28169,41972,103,3
28173,39666,103,3
28179,31140,115,3
28181,42213,115,3
28184,41782,112,3
28185,42980,112,3
28186,43011,112,3
28188,37290,115,3
28190,43103,115,3
28191,43075,115,3
28192,43057,115,3
28193,43759,115,3
28194,42939,115,3
28202,42456,115,3
28203,42352,115,3
28204,42411,115,3
28205,42359,115,3
28206,44609,115,3
28207,42846,115,3
28210,42212,115,3
28211,43104,115,3
28212,43028,115,3
28214,42971,115,3
28216,41783,115,3
28217,43105,115,3
28218,43002,115,3
28219,42892,115,3
28220,64903,115,3
28221,42864,115,3
28222,41784,115,3
28223,43108,115,3
28224,47897,115,3
28225,43040,115,3
28226,42560,115,3
28228,42579,115,3
28229,42367,115,3
28230,42574,115,3
28231,42567,115,3
28232,42449,115,3
28248,43109,115,3
28249,43110,115,3
28250,43004,115,3
28251,42961,115,3
28252,43029,115,3
28253,41554,115,3
28255,42974,115,3
28257,41785,115,3
28262,42838,115,3
28263,41786,115,3
28264,43069,115,3
28265,41448,115,3
28268,42963,115,3
28269,41396,115,3
28275,48247,115,3
28278,42370,115,3
28285,42353,115,3
28286,41433,115,3
28288,41449,115,3
28293,42069,115,3
28295,42379,123,4
28296,39650,115,3
28299,41558,123,4
28300,41562,123,4
28302,39278,123,4
28303,28682,21,2
28304,43005,115,3
28306,43014,115,3
28311,40856,115,3
28315,42173,115,3
28316,43239,115,3
28317,42984,115,3
28320,46606,123,4
28321,33808,115,3
28322,43112,115,3
28325,40355,115,3
28328,43113,115,3
28332,40626,123,4
28337,42873,115,3
28338,42904,115,3
28339,43071,115,3
28340,42964,115,3
28341,41788,115,3
28344,42895,115,3
28345,43917,115,3
28347,43114,115,3
28348,44610,115,3
28349,42571,115,3
28367,41789,115,3
28370,40413,115,3
28371,43115,115,3
28372,43117,115,3
28373,23119,115,3
28374,42983,115,3
28383,39546,123,4
28384,43059,115,3
28385,39544,123,4
28386,44799,115,3
28390,42837,115,3
28391,42918,115,3
28393,39847,115,3
28396,42952,115,3
28397,41424,115,3
28398,42962,115,3
28400,41790,115,3
28401,43054,115,3
28403,43039,115,3
28404,41475,123,4
28405,41255,113,4
28406,43082,115,3
28410,47914,123,4
28411,41265,113,4
28413,42764,115,3
28414,42722,115,3
28415,44903,115,3
28416,43246,115,3
28418,43122,115,3
28425,41118,107,4
28429,39572,123,4
28430,39571,136,4
28432,41629,123,4
28433,41630,136,4
28434,39576,107,4
28436,39578,136,4
28439,39581,136,4
28442,39584,136,4
28443,41474,123,4
28444,41478,123,4
28445,41253,113,4
28451,41250,113,4
28453,40492,115,4
28484,39660,127,4
28485,39659,146,4
28491,39368,94,3
28492,39694,94,3
28493,39706,94,3
28494,39709,94,3
28495,39700,99,2
28496,39701,99,2
28497,39705,99,2
28498,39708,99,2
28502,40496,115,4
28504,41421,115,4
28505,45870,115,4
28511,40490,115,4
28512,40497,115,4
28517,42327,115,4
28518,45860,115,4
28521,43441,115,4
28528,43431,115,4
28545,43442,115,4
28561,37894,100,3
28565,40507,115,4
28566,40515,115,4
28567,40513,115,4
28569,42332,115,4
28572,42286,115,4
28573,39957,115,4
28585,39899,115,4
28586,45369,115,4
28588,43491,115,4
28589,45856,115,4
28590,43456,115,4
28591,43451,115,4
28594,43453,115,4
28597,45864,115,4
28600,43462,115,4
28608,45861,115,4
28612,45873,115,4
28621,45867,115,4
28630,41481,123,4
28633,40370,115,4
28642,41167,123,4
28647,43476,115,4
28649,33728,115,4
28654,40508,115,4
28655,40512,115,4
28658,40369,115,4
28660,24160,115,4
28662,45868,115,4
28663,40500,115,4
28666,45865,115,4
28671,43842,115,4
28672,43488,115,4
28726,45872,115,4
28729,41414,115,4
28733,40516,115,4
28735,45875,115,4
28740,45880,115,4
28741,43499,115,4
28742,43500,115,4
28743,45863,115,4
28746,42331,115,4
28747,42329,115,4
28752,47479,115,4
28755,43511,115,4
28756,45871,115,4
28759,37311,100,3
28767,40066,125,4
28768,40937,125,4
28772,40859,125,4
28775,44840,125,4
28776,43523,125,4
28777,43525,125,4
28779,43522,125,4
28780,43527,125,4
28782,41555,125,4
28783,43915,125,4
28794,45804,125,4
28795,43529,125,4
28799,42649,125,4
28800,43531,125,4
28802,43036,125,4
28804,44566,125,4
28811,43571,115,3
28812,39032,115,3
28813,39033,115,3
28814,39034,115,3
28815,39035,115,3
28817,37308,115,3
28819,41223,115,3
28820,37312,115,3
28821,37313,115,3
28822,43535,125,4
28823,31839,125,4
28827,43436,125,4
28828,43542,125,4
28830,1503,125,4
28831,41247,115,3
28832,41248,115,3
28833,42199,115,3
28834,41249,115,3
28835,41228,115,3
28836,37893,115,3
28838,37895,115,3
28839,37898,115,3
28840,37897,115,3
28851,37299,115,3
28853,37300,115,3
28854,37301,115,3
28855,37302,115,3
28858,37310,115,3
28861,41229,115,3
28862,41230,115,3
28863,41933,115,3
28864,41231,115,3
28865,41232,115,3
28870,41182,115,3
28917,42068,115,3
28918,39261,115,3
28919,40981,115,3
28920,42070,115,3
28922,42072,115,3
28923,42073,115,3
28926,42074,115,3
28929,42076,115,3
28931,42077,115,3
28933,42071,115,3
28935,42078,115,3
28942,42081,115,3
28944,42082,115,3
28945,42083,115,3
28946,40960,115,3
28947,42085,115,3
28948,40958,115,3
28949,42086,115,3
28950,42080,115,3
28952,42087,115,3
28953,42088,115,3
28954,42090,115,3
28959,42091,115,3
28960,42084,115,3
28963,40480,120,4
28966,40481,120,4
28981,41272,113,4
28996,41285,113,4
29002,41288,113,4
29044,45810,120,4
29047,45811,120,4
29049,45819,120,4
29054,40459,120,4
29055,40456,120,4
29061,40646,120,4
29062,40474,120,4
29065,40473,120,4
29087,40460,120,4
29088,40833,120,4
29089,40642,120,4
29117,40315,115,3
29127,44551,115,3
29129,40870,115,3
29130,40322,115,3
29134,44413,115,3
29135,40327,115,3
29136,40329,115,3
29137,42056,115,3
29138,40904,115,3
29139,40918,115,3
29140,40917,115,3
29141,40335,115,3
29142,41949,115,3
29148,40915,115,3
29149,40876,91,3
29150,40920,91,3
29153,42542,100,4
29156,41929,100,4
29157,38541,36,3
29158,28830,40,3
29171,41913,100,4
29174,42481,115,3
29179,40386,115,3
29180,40387,115,3
29181,36597,105,4
29184,40391,115,3
29185,40392,115,3
29237,42366,110,4
29238,42606,110,4
29240,42591,110,4
29242,42592,110,4
29243,42595,110,4
29245,42594,110,4
29246,46559,110,4
29249,42589,110,4
29251,42588,110,4
29253,42603,110,4
29257,42600,110,4
29258,42601,110,4
29259,42586,110,4
29261,42584,110,4
29262,42585,110,4
29265,42597,110,4
29277,40518,110,4
29312,40537,97,3
29315,40539,97,3
29316,39080,103,3
29317,39068,103,3
29318,39223,103,3
29319,38545,103,3
29325,38784,97,3
29326,39065,97,3
29327,39064,97,3
29328,38542,97,3
29329,40563,115,3
29332,42478,115,3
29337,40585,100,3
29339,38704,100,3
29345,38787,97,3
29347,43125,110,4
29351,42220,105,4
29354,43292,110,4
29355,42203,105,4
29359,43116,105,4
29362,36716,105,4
29375,42611,110,4
29380,40614,108,2
29382,40592,110,4
29383,42610,110,4
29389,42614,110,4
29391,44593,108,2
29399,40650,93,2
29400,40648,93,2
29456,39310,94,3
29457,40881,94,3
29489,40988,112,3
29490,40989,112,3
29491,40990,112,3
29492,44266,112,3
29493,44267,112,3
29494,44268,112,3
29496,40998,112,3
29497,40997,112,3
29498,42855,112,3
29499,42857,112,3
29500,42858,112,3
29502,45844,105,4
29506,41021,105,4
29509,41038,105,4
29510,41037,105,4
29512,41034,105,4
29514,44595,105,4
29516,43414,115,4
29517,43413,105,4
29523,45822,115,4
29524,45823,115,4
29526,45056,115,4
29527,45055,115,4
29583,41179,20,2
29605,41240,71,3
29773,38338,111,2
29915,39876,81,2
29916,42393,81,2
29918,42645,128,4
29921,46088,128,4
29924,42177,134,4
29925,46126,128,4
29926,43935,81,2
29927,44579,81,2
29928,43932,81,2
29929,43928,81,2
29930,43927,81,2
29931,42398,81,2
29932,43919,81,2
29933,43918,81,2
29934,43922,81,2
29935,41517,81,2
29936,41518,81,2
29937,43923,81,2
29938,42396,81,2
29939,43921,81,2
29941,41525,81,2
29942,43920,81,2
29943,44607,81,2
29944,41531,81,2
29945,41532,81,2
29946,19769,81,2
29947,43562,128,4
29949,42178,134,4
29950,46074,128,4
29951,45912,128,4
29954,41548,108,2
29955,41549,108,2
29959,41550,108,2
29962,42179,134,4
29964,41569,52,3
29965,42699,128,4
29967,41827,108,2
29969,42995,108,2
29970,41574,52,3
29971,41605,52,3
29972,46127,128,4
29973,41580,100,3
29974,44156,100,3
29975,41583,100,3
29976,46094,128,4
29977,46128,128,4
29978,41828,114,2
29981,42180,134,4
29982,42181,134,4
29983,46577,128,4
29984,46105,128,4
29985,46093,128,4
29987,46119,138,4
29988,47435,141,4
29989,46123,138,4
29990,46506,138,4
29992,46124,138,4
29993,42183,141,4
29994,46125,138,4
29995,46106,138,4
29999,41830,108,2
30001,41831,108,2
30002,41829,108,2
30004,41596,114,2
30009,43952,109,3
30010,41598,109,3
30011,41599,109,3
30012,41600,109,3
30013,44767,109,3
30014,41838,106,3
30016,42994,106,3
30021,42184,134,4
30023,39638,128,4
30024,46120,128,4
30026,46085,128,4
30027,44966,128,4
30029,46103,128,4
30031,45920,128,4
30032,46075,128,4
30033,45913,128,4
30034,46072,128,4
30035,45917,128,4
30036,46115,128,4
30037,46116,128,4
30042,46104,128,4
30043,45919,128,4
30044,46090,128,4
30045,46091,128,4
30046,46087,128,4
30048,46078,128,4
30053,46348,128,4
30054,46099,128,4
30055,46353,128,4
30057,42650,128,4
30060,45821,128,4
30062,43584,128,4
30065,46080,128,4
30067,45911,128,4
30068,46097,128,4
30069,41604,52,3
30070,41607,52,3
30071,41615,52,3
30073,41613,52,3
30074,41616,100,3
30075,43589,128,4
30076,41617,100,3
30077,41620,100,3
30079,46131,128,4
30080,41668,134,4
30082,42187,134,4
30084,46349,128,4
30085,46355,128,4
30086,44893,100,3
30087,42713,100,3
30088,41631,100,3
30089,41635,100,3
30091,46100,128,4
30092,45909,128,4
30093,41638,100,3
30095,42188,134,4
30097,46096,128,4
30098,43597,128,4
30099,43599,128,4
30100,45910,128,4
30101,47437,128,4
30102,46082,138,4
30106,42636,138,4
30107,46133,138,4
30111,46110,138,4
30112,46079,138,4
30113,42297,133,4
30114,42299,133,4
30115,47594,133,4
30116,42298,133,4
30117,42300,133,4
30123,42306,133,4
30124,42307,133,4
30125,44050,133,4
30126,42309,133,4
30139,42698,133,4
30140,43749,133,4
30141,43750,133,4
30143,43752,133,4
30144,45017,133,4
30145,45016,133,4
30146,45018,133,4
30148,45019,133,4
30150,42290,133,4
30151,42291,133,4
30152,42879,133,4
30153,42295,133,4
30154,42294,133,4
30161,45797,133,4
30164,43613,133,4
30165,43698,133,4
30166,44516,133,4
30167,43618,133,4
30168,43617,133,4
30172,43619,133,4
30186,41706,123,4
30187,45149,123,4
30196,42640,133,4
30200,44788,123,4
30205,42641,133,4
30207,42643,133,4
30210,42644,133,4
30211,42302,133,4
30212,42305,133,4
30213,42303,133,4
30214,42313,133,4
30215,42304,133,4
30216,43620,133,4
30217,43621,133,4
30218,41756,108,2
30219,50531,133,4
30220,43623,133,4
30221,43624,133,4
30224,41757,108,2
30226,41779,108,2
30254,41836,114,2
30256,31910,109,3
30258,41800,109,3
30262,41839,108,2
30264,41840,108,2
30265,41805,111,2
30266,41806,111,2
30267,41807,111,2
30268,41808,108,2
30269,41810,108,2
30271,41811,111,2
30272,42515,111,2
30273,41813,111,2
30274,41814,108,2
30275,42668,108,2
30278,41856,111,2
30284,41817,111,2
30285,41818,111,2
30286,41819,111,2
30288,42516,111,2
30289,41821,111,2
30290,13206,111,2
30291,41835,111,2
30293,41858,111,2
30294,41859,108,2
30295,41860,108,2
30296,41861,108,2
30297,41938,109,3
30300,41916,109,3
30311,41867,175,5
30313,41895,175,5
30318,41875,175,5
30328,41917,114,2
30329,41918,114,2
30333,41919,114,2
30334,41920,114,2
30335,41925,114,2
30336,41926,114,2
30337,41928,114,2
30339,2854,114,2
30340,41936,114,2
30362,15550,108,2
30364,41974,108,2
30368,41959,109,3
30369,41960,109,3
30370,41961,109,3
30374,41963,109,3
30379,41967,114,2
30380,26158,114,2
30386,41968,108,2
30398,42519,111,2
30401,42517,108,2
30420,9842,29,2
30422,31906,53,2
30447,43547,128,4
30448,43548,128,4
30449,43553,128,4
30450,43560,128,4
30459,42100,110,3
30460,42102,110,3
30461,42101,110,3
30464,4063,112,3
30465,42110,106,3
30486,45972,136,4
30487,45973,136,4
30488,47593,136,4
30489,45971,136,4
30491,42168,123,4
30505,14739,19,2
30515,42279,108,2
30516,43150,108,2
30517,15823,114,2
30523,42278,111,2
30531,42316,110,4
30533,42326,110,4
30536,42318,110,4
30538,42319,110,4
30570,42336,114,2
30619,43559,128,4
30620,43609,128,4
30627,43595,128,4
30642,42491,115,4
30664,43579,128,4
30665,43585,128,4
30674,42247,115,4
30682,42334,115,4
30696,38758,52,3
30709,42681,115,3
30720,43588,128,4
30722,43263,120,4
30727,43284,120,4
30731,44879,120,4
30733,43259,120,4
30740,43258,120,4
30753,42754,83,2
30755,42758,80,2
30774,42778,115,4
30787,40855,115,3
30804,31800,23,3
30830,42906,100,4
30835,42916,115,3
30836,42917,115,3
30837,42942,112,3
30838,42941,114,3
30839,41580,115,3
30841,1317,115,3
30847,67050,108,2
30856,43000,84,2
30859,43007,109,3
30862,45741,141,4
30863,45746,141,4
30865,45233,141,4
30866,45759,141,4
30870,45745,141,4
30871,45743,141,4
30873,45240,141,4
30874,45232,141,4
30878,45212,141,4
30879,45245,141,4
30880,45239,141,4
30881,45799,141,4
30882,44863,141,4
30883,45224,141,4
30884,45749,141,4
30885,45737,141,4
30887,45767,141,4
30888,45241,141,4
30891,45800,141,4
30892,45735,141,4
30893,45229,141,4
30895,45242,141,4
30896,45222,141,4
30897,48291,141,4
30899,45755,141,4
30900,47778,141,4
30902,45776,151,4
30905,46352,151,4
30907,46356,151,4
30908,45205,151,4
30909,45204,151,4
30910,45360,151,4
30912,45218,151,4
30913,45771,151,4
30914,45244,141,4
30915,45243,141,4
30916,45219,141,4
30918,45346,141,4
30919,45247,141,4
30922,43213,114,2
30924,30768,106,3
30925,43346,109,3
30926,43216,111,2
30927,43217,114,2
30928,43218,111,2
30929,43219,111,2
30930,43220,114,2
30931,43221,114,2
30933,43222,109,3
30936,38516,114,2
30937,43343,114,2
30938,43227,111,2
30939,43347,109,3
30941,43231,111,2
30942,44550,114,2
30944,43233,109,3
30945,43236,114,2
30946,43237,111,2
30947,43241,111,2
30948,44018,109,3
30950,43247,111,2
30951,43348,109,3
30952,43250,114,2
30953,43252,114,2
30955,44732,111,2
30957,43260,114,2
30958,43262,114,2
30959,43272,114,2
30960,43274,111,2
30961,43277,114,2
30962,43345,109,3
30964,43344,114,2
30966,43283,111,2
30967,43349,109,3
30968,43287,114,2
30969,45659,146,4
30972,49684,146,4
30975,45658,146,4
30977,45660,146,4
30979,45661,146,4
30982,45685,146,4
30983,46357,146,4
30984,42285,109,3
30986,41645,111,2
30987,45684,146,4
30988,46358,146,4
30990,46350,146,4
30991,45683,146,4
30993,45686,146,4
30996,45884,146,4
30999,43309,109,3
31000,43312,109,3
31001,45679,146,4
31002,1930,109,3
31003,45680,146,4
31004,45678,146,4
31006,45682,146,4
31010,44011,109,3
31012,45669,146,4
31013,43315,109,3
31016,45668,146,4
31022,45672,146,4
31026,45426,146,4
31027,45434,146,4
31029,45428,146,4
31030,45436,146,4
31032,45664,146,4
31033,43318,106,3
31036,43323,108,3
31037,45663,146,4
31038,43353,108,3
31041,45662,146,4
31044,45665,146,4
31045,45666,146,4
31047,45667,146,4
31050,45673,146,4
31051,45674,146,4
31052,45677,146,4
31053,45675,146,4
31054,45676,146,4
31055,45121,146,4
31056,45449,146,4
31057,45119,146,4
31058,45122,146,4
31059,45126,146,4
31060,44977,146,4
31062,43355,109,3
31063,45770,146,4
31065,44979,146,4
31067,44976,146,4
31069,44978,146,4
31071,43356,109,3
31072,43384,109,3
31075,43332,109,3
31076,43335,109,3
31077,43339,109,3
31078,43340,109,3
31080,43360,105,2
31104,43514,109,3
31105,45168,109,3
31106,43517,109,3
31107,43516,109,3
31109,44680,109,3
31110,43501,109,3
31111,31135,114,2
31112,43478,114,2
31114,43483,114,2
31115,43490,114,2
31125,43043,85,3
31126,43235,85,3
31127,43626,85,3
31131,43065,85,3
31133,21963,85,3
31134,43638,85,3
31136,43140,88,3
31137,43640,88,3
31138,43045,88,3
31139,43644,88,3
31140,42907,88,3
31142,43649,88,3
31145,43653,91,3
31149,43073,91,3
31150,43654,91,3
31151,42848,94,3
31153,43655,94,3
31155,43666,109,3
31156,43665,109,3
31158,43667,109,3
31159,43661,109,3
31162,43668,109,3
31163,43672,103,3
31164,43671,103,3
31165,43673,103,3
31166,43675,103,3
31168,43676,82,3
31170,43679,82,3
31172,43681,82,3
31173,30438,94,3
31174,43682,82,3
31176,43684,91,3
31177,43686,91,3
31178,40413,94,3
31179,43689,91,3
31180,41964,97,3
31181,43691,91,3
31182,43692,85,3
31183,43695,85,3
31184,43697,85,3
31185,27293,85,3
31186,43313,97,3
31188,43699,94,3
31189,43700,94,3
31190,43669,97,3
31193,43645,97,3
31195,43702,103,3
31197,43703,103,3
31198,43704,103,3
31199,43214,103,3
31200,4404,100,3
31201,43705,103,3
31202,41962,100,3
31203,43706,103,3
31204,43708,100,3
31209,43713,109,3
31211,43714,109,3
31213,43715,109,3
31215,43717,109,3
31217,43719,109,3
31218,43721,109,3
31219,43723,109,3
31220,43724,109,3
31221,43725,103,3
31223,43726,103,3
31224,43727,103,3
31225,33328,103,3
31226,42966,100,3
31227,43730,91,3
31228,43729,91,3
31229,43731,91,3
31230,43718,100,3
31231,43732,91,3
31232,43734,91,3
31233,43735,91,3
31234,43736,103,3
31235,28617,91,3
31236,43737,91,3
31237,43738,103,3
31240,42842,103,3
31242,43740,88,3
31243,43741,88,3
31244,43742,88,3
31246,39886,88,3
31247,43743,88,3
31248,43744,88,3
31249,43745,88,3
31250,43747,88,3
31258,43120,103,3
31263,44432,18,2
31264,44430,18,2
31268,8466,18,2
31269,43772,18,2
31270,43774,18,2
31272,43761,103,3
31276,42841,106,3
31280,42932,106,3
31284,42847,109,3
31287,43792,109,3
31288,38993,109,3
31289,43796,109,3
31291,43799,112,3
31294,43801,112,3
31299,43830,115,3
31303,43809,115,3
31304,43812,115,3
31305,43813,115,3
31306,43814,115,3
31308,43817,115,3
31312,43821,108,2
31313,43822,108,2
31314,43823,108,2
31315,43824,108,2
31318,43828,100,4
31320,43829,100,4
31322,43831,100,4
31326,43837,100,4
31328,42325,100,4
31329,42615,100,4
31332,41417,100,4
31333,45167,100,4
31335,42314,100,4
31340,43861,100,4
31341,43867,108,2
31343,43424,100,4
31364,43902,115,4
31367,43907,115,4
31370,43940,100,4
31371,43939,100,4
31382,39124,109,3
31383,39126,109,3
31414,43951,108,2
31415,43953,111,2
31417,43954,109,3
31419,43989,102,2
31420,43991,102,2
31421,43992,102,2
31422,43994,102,2
31423,43995,102,2
31425,43997,102,2
31426,3658,102,2
31427,43998,102,2
31428,43996,102,2
31429,44001,102,2
31430,44000,102,2
31432,43999,102,2
31433,43965,105,2
31434,44002,105,2
31436,43968,108,2
31438,44004,105,2
31440,44003,105,2
31441,43988,105,2
31442,43972,105,2
31443,44006,105,2
31444,43974,105,2
31445,44007,105,2
31446,43976,105,2
31447,43977,105,2
31448,43978,105,2
31452,44016,105,2
31453,44017,105,2
31454,43982,105,2
31455,44019,105,2
31456,43984,108,2
31457,44021,108,2
31458,44022,108,2
31464,44027,115,3
31470,44119,102,2
31471,44120,102,2
31472,44121,102,2
31473,44122,102,2
31474,44118,105,2
31475,44116,105,2
31476,44117,105,2
31477,44112,102,2
31478,44114,102,2
31479,44113,102,2
31480,44111,102,2
31481,44108,102,2
31483,44325,102,2
31484,44110,102,2
31485,44107,102,2
31486,44105,102,2
31487,43987,102,2
31488,44106,102,2
31490,44294,109,3
31491,44293,109,3
31492,44292,108,3
31508,32924,108,2
31510,44124,105,2
31511,44129,108,2
31513,44126,105,2
31514,44130,108,2
31515,44127,108,2
31516,44125,105,2
31519,44128,108,2
31520,44131,108,2
31521,44123,105,2
31526,44086,108,2
31531,44066,108,2
31532,44067,108,2
31537,44069,105,2
31538,44070,105,2
31539,44071,105,2
31540,44072,105,2
31542,44073,108,2
31544,44074,109,3
31545,44075,109,3
31546,44076,109,3
31547,44077,109,3
31548,44078,109,3
31549,44079,109,3
31552,30588,115,3
31553,44163,115,3
31554,44159,115,3
31555,44167,115,3
31556,44161,115,3
31557,44162,109,3
31558,44168,115,3
31559,44164,115,3
31560,44881,115,3
31561,44183,115,3
31562,44178,115,3
31563,44192,115,3
31564,44180,115,3
31565,44187,109,3
31566,44186,115,3
31567,44185,115,3
31568,44575,115,3
31569,44206,115,3
31570,44199,115,3
31571,44208,115,3
31572,44198,115,3
31573,44200,109,3
31574,44207,115,3
31575,44201,115,3
31576,44574,115,3
31577,44218,115,3
31578,44214,115,3
31579,44224,115,3
31580,44215,115,3
31581,44219,109,3
31582,44220,115,3
31583,44221,115,3
31615,44237,102,2
31617,30696,102,2
31657,44326,90,2
31658,44254,90,2
31659,44255,90,2
31660,44257,102,2
31661,6739,96,2
31683,44304,108,2
31684,44305,108,2
31687,44307,108,2
31688,45180,108,2
31689,44312,108,2
31690,44313,108,2
31701,44310,108,2
31703,44314,108,2
31711,44322,105,2
31712,44323,105,2
31713,15431,105,2
31714,44324,105,2
31717,44557,88,3
31718,44319,88,3
31719,44556,88,3
31720,44555,88,3
31723,20331,96,2
31726,43701,94,3
31729,9865,99,2
31733,2708,99,2
31734,44369,99,2
31758,44418,94,3
31761,44419,96,2
31762,44420,96,2
31764,44423,99,2
31765,44424,99,2
31766,45370,99,2
31768,44450,90,2
31770,44451,96,2
31782,44472,99,2
31784,45164,99,2
31785,44470,99,2
31786,44484,90,2
31787,44447,90,2
31788,44478,90,2
31789,44483,90,2
31790,7570,108,2
31792,44458,108,2
31794,44479,99,2
31796,44480,99,2
31797,44482,99,2
31798,44485,99,2
31802,44490,109,3
31816,44530,102,2
31817,44533,102,2
31819,44536,102,2
31821,44546,102,2
31856,44707,100,4
31859,44706,100,4
31932,39211,0,0
31935,44633,109,3
31936,44632,109,3
31938,44631,109,3
31939,44630,109,3
31942,44634,115,3
31969,47129,136,4
31977,45978,136,4
31979,45979,136,4
31980,45980,136,4
31981,45981,136,4
31982,45982,136,4
31983,46108,136,4
31992,46009,136,4
31993,46010,136,4
31997,46224,136,4
31998,45958,136,4
31999,45959,136,4
32000,45960,136,4
32001,45961,136,4
32002,45962,136,4
32004,46017,136,4
32005,46109,136,4
32006,46507,136,4
32008,46023,136,4
32015,46029,136,4
32017,46032,136,4
32018,46033,136,4
32019,46035,136,4
32047,45953,136,4
32049,45955,136,4
32050,45956,136,4
32051,45957,136,4
32072,44697,110,4
32073,44698,110,4
32078,44699,110,4
32081,44703,110,4
32083,44711,110,4
32087,44904,110,4
32093,41203,105,4
32094,42194,105,4
32095,41205,105,4
32098,42195,105,4
32099,41220,105,4
32100,41218,105,4
32101,41221,105,4
32102,41222,105,4
32109,42196,105,4
32112,41191,105,4
32113,43573,105,4
32115,41210,105,4
32116,41211,105,4
32117,41212,105,4
32120,41215,105,4
32127,41217,105,4
32133,41196,105,4
32135,41200,105,4
32136,41201,105,4
32153,38292,105,4
32155,38294,105,4
32157,38296,105,4
32163,41183,105,4
32165,41184,105,4
32166,41185,105,4
32167,41186,105,4
32232,45289,141,4
32234,45712,141,4
32235,52634,151,4
32236,44959,141,4
32237,45294,141,4
32239,45732,141,4
32240,45721,141,4
32241,45764,141,4
32242,45278,141,4
32243,45332,141,4
32248,45318,141,4
32250,45760,141,4
32251,45358,141,4
32252,45327,141,4
32253,45491,141,4
32254,44960,141,4
32255,44869,141,4
32256,45356,141,4
32257,45315,141,4
32263,45334,141,4
32264,45731,141,4
32265,45730,141,4
32267,45918,128,4
32269,47605,141,4
32273,45704,141,4
32275,45670,141,4
32278,46487,141,4
32279,45347,141,4
32280,45715,141,4
32323,45886,141,4
32324,47436,141,4
32325,44962,141,4
32328,45707,141,4
32329,47433,141,4
32331,45885,141,4
32332,45350,141,4
32333,45299,141,4
32334,45355,141,4
32337,46490,141,4
32338,45705,141,4
32341,46488,141,4
32342,45298,141,4
32343,45357,141,4
32344,47434,141,4
32345,45287,141,4
32346,45277,141,4
32348,45492,141,4
32349,45351,141,4
32351,45288,141,4
32352,45326,141,4
32353,45716,141,4
32354,45843,141,4
32365,45311,141,4
32366,45729,141,4
32367,45319,141,4
32369,47226,141,4
32373,45722,141,4
32376,45713,141,4
32377,45816,141,4
32387,45754,115,3
32390,44824,130,4
32391,45787,130,4
32392,44826,130,4
32393,44829,130,4
32395,44831,130,4
32396,44828,130,4
32397,44836,130,4
32398,45786,130,4
32399,44835,130,4
32403,44839,130,4
32414,40487,105,4
32420,45480,130,4
32450,44858,123,4
32461,45779,127,4
32471,45487,151,4
32472,43889,127,4
32473,43886,127,4
32474,45783,127,4
32475,45780,127,4
32476,45778,127,4
32479,45782,127,4
32483,45364,151,4
32485,44974,141,4
32486,45849,141,4
32487,45853,141,4
32490,45854,141,4
32493,45852,141,4
32495,45781,127,4
32496,45488,151,4
32500,45365,151,4
32505,45322,141,4
32510,45733,141,4
32512,44866,141,4
32513,45359,141,4
32517,45757,141,4
32519,45263,141,4
32521,46205,151,4
32522,45006,115,3
32524,45476,151,4
32525,45702,151,4
32529,45008,115,3
32532,45029,115,3
