entry,class_name,name,Quality,RequiredLevel,ItemLevel,role,kind,weapon_kind,InventoryType,subclass,displayid,reference_entry,reference_item_level,armor,dps,sockets,itemset,special_effect_feature,effect_source_entry,effect_source_spell,socketBonus,DisenchantID
309796,Death Knight,"Legguards, Moonfire Starfall",2,61,91,tank,armor,,7,4,38362,24947,90,448,0.0,,0,,0,0,0,13
309797,Death Knight,The Profane Runestone,3,68,118,tank,relic,,28,10,64573,50459,264,0,0.0,,0,,0,0,0,52
309798,Death Knight,Silent Greathelm of the Final Stand,4,80,245,strength_dps,armor,,1,4,62027,47677,245,1526,0.0,1,0,,0,0,2927,68
309799,Death Knight,Feathered Battleplate Legguards,4,80,245,strength_dps,armor,,7,4,62024,47057,245,1763,0.0,,0,,0,0,0,68
309800,Death Knight,Deepdelver Waistguard of Dark Star,3,57,62,strength_dps,armor,,6,4,30865,18529,61,182,0.0,,0,,0,0,0,48
309801,Death Knight,First Warden's Wargrips,3,79,188,strength_dps,armor,,10,4,53008,41357,187,689,0.0,,0,,0,0,0,54
309802,Death Knight,Battleplate of Ebon Pact,3,59,88,tank,armor,,5,4,43140,31136,88,586,0.0,,0,,0,0,0,50
309803,Death Knight,Breastplate of the Bronzebeard Clan,2,55,56,tank,armor,,5,4,27384,10240,55,289,0.0,,0,,0,0,0,10
309804,Death Knight,Lightlord's Greaves of the Naxxramas,2,69,120,strength_dps,armor,,7,4,44347,25027,120,621,0.0,,0,,0,0,0,14
309805,Death Knight,Stonefather's Soulmarked Armplates,2,66,113,strength_dps,armor,,3,4,43344,30964,114,426,0.0,,0,,0,0,0,14
309806,Death Knight,Wolfwarden's Kingsblade,3,69,125,strength_dps,2h_sword,2h_sword,17,8,39572,28429,123,0,113.514,,0,,0,0,0,53
309807,Death Knight,Lost Knight's Great Chopper,2,70,127,strength_dps,2h_axe,2h_axe,17,1,50342,36586,134,0,100.882,8,0,,0,0,2936,15
309808,Death Knight,The Sorcerous Warplate,3,78,185,tank,armor,,5,4,56609,43209,187,1359,0.0,,0,,0,0,0,54
309809,Death Knight,Vengeful War Leggings of the Deadwind Pass,3,80,213,tank,armor,,7,4,55179,40577,213,1465,0.0,4|2,0,,0,0,2868,54
309810,Death Knight,Nightcloak of the Old Gods,2,58,85,tank,back,,16,1,40775,25030,81,36,0.0,,0,,0,0,0,13
309811,Death Knight,Skullwarden's Handguards,4,75,170,strength_dps,armor,,10,4,48032,34341,164,704,0.0,,0,,0,0,0,67
309812,Death Knight,Vengeful War Pauldrons,3,58,85,tank,armor,,3,4,43199,24457,94,336,0.0,,0,,0,0,0,50
309813,Death Knight,Hammered Blade of the Dark Ritual,3,75,168,strength_dps,1h_sword,1h_sword,13,7,52571,44029,174,0,103.611,,0,,0,0,0,54
309814,Death Knight,Duskwarden's Handguards of the Long Road,3,77,179,strength_dps,armor,,10,4,53008,41357,187,681,0.0,2,0,,0,0,2868,54
309815,Death Knight,Wildfire Guard Crusher,3,67,116,strength_dps,1h_mace,1h_mace,13,4,43812,31304,115,0,40.833,,0,,0,0,0,52
309816,Death Knight,Deepdelver Feather of Hallowed Crown,2,68,116,tank,trinket,,12,0,43360,31080,105,0,0.0,,0,,0,0,0,14
309817,Death Knight,Plagueforged Faceguard,2,77,175,strength_dps,armor,,1,4,45782,44742,183,902,0.0,,0,,0,0,0,16
309818,Death Knight,Grim Hourglass,2,75,163,strength_dps,trinket,,12,0,57687,38762,154,0,0.0,,0,,0,0,0,16
309819,Death Knight,Tombbound Armguards of the Frozen Road,3,77,184,strength_dps,armor,,9,4,55990,44197,187,421,0.0,4,0,,0,0,2868,54
309820,Death Knight,The Frostscarred War Pauldrons,2,56,61,strength_dps,armor,,3,4,26894,14981,62,211,0.0,,0,,0,0,0,11
309821,Death Knight,Brightsteel Battle Girdle of Thunder Watch,2,56,61,strength_dps,armor,,6,4,26437,15709,58,159,0.0,,0,,0,0,0,11
309822,Death Knight,Mark of the Winter Memory,2,79,196,strength_dps,finger,,11,0,56558,43926,174,0,0.0,,0,,0,0,0,16
309823,Death Knight,"Sabatons, East Cry",3,56,59,tank,armor,,8,4,28353,13070,58,205,0.0,,0,,0,0,0,48
309824,Death Knight,Bloodforged Charmstone of Frost Watch,3,80,213,tank,neck,,2,0,53133,37646,200,0,0.0,2,0,,0,0,2868,54
309825,Death Knight,Jagged Great Pauldrons,4,64,108,strength_dps,armor,,3,4,43661,31159,109,501,0.0,,0,on-use,33808,43873,0,67
309826,Death Knight,Wildwoven Handguards of the Scourge Lord,3,78,181,strength_dps,armor,,10,4,54076,41114,179,691,0.0,8,0,,0,0,2868,54
309827,Death Knight,The Berserker Veil,3,59,84,strength_dps,back,,16,1,42907,31140,88,40,0.0,,0,,0,0,0,50
309828,Death Knight,Warbelt of Frostguard,4,80,245,strength_dps,armor,,6,4,62007,47925,245,1054,0.0,2,0,,0,0,2927,68
309829,Death Knight,"Great Pauldrons, Bone Quarrel",2,59,83,tank,armor,,3,4,40757,24924,81,310,0.0,,0,,0,0,0,32
309830,Death Knight,Soullord's Champion Blade,4,80,232,tank,2h_sword,2h_sword,17,8,58947,45233,232,0,236.765,,0,,0,0,0,69
309831,Death Knight,Illusory Chestplate of the Dragon Throne,4,80,200,strength_dps,armor,,5,4,53884,39239,200,1730,0.0,2,0,,0,0,2927,68
309832,Death Knight,Headplate of Ashen Pact,2,79,197,strength_dps,armor,,1,4,55312,44247,200,994,0.0,4,0,,0,0,0,35
309833,Death Knight,Spiritkeeper's Claymore,2,62,100,tank,2h_sword,2h_sword,17,8,44530,31816,102,0,69.531,4,0,,0,0,3153,32
309834,Death Knight,Consecrated Bearded Axe,4,75,160,strength_dps,1h_axe,1h_axe,13,0,49152,35110,154,0,114.4,8|2,0,chance-on-hit,32471,40393,2868,67
309835,Death Knight,Nightshrouded Cloak,2,63,100,strength_dps,back,,16,1,44372,25965,96,44,0.0,,0,,0,0,0,13
309836,Death Knight,"Grand Axe, Dark Shine",3,58,80,tank,2h_axe,2h_axe,17,1,40295,25212,81,0,65.556,,0,,0,0,0,50
309837,Death Knight,Lightcaller's Kingsguard Band,3,61,96,tank,finger,,11,0,33534,25962,97,0,0.0,,0,,0,0,0,50
309838,Death Knight,Battle Girdle of Unending Watch,2,62,97,tank,armor,,6,4,39803,24966,99,281,0.0,,0,,0,0,0,13
309839,Death Knight,Forgotten King's Girdle of the Ulduar,3,71,140,tank,armor,,6,4,50753,38533,146,479,0.0,2,0,,0,0,2936,53
309840,Death Knight,Unholy Fury Clublike Mace,3,56,60,tank,1h_mace,1h_mace,13,4,25619,13204,60,0,40.0,,0,,0,0,0,48
309841,Death Knight,Moonbound Badge,4,80,213,strength_dps,trinket,,12,0,53291,40432,213,0,0.0,8|2,0,on-use,42128,55915,2908,69
309842,Death Knight,Carapace of the Last Watch,4,79,196,strength_dps,armor,,5,4,60528,47176,200,1576,0.0,,0,,0,0,0,68
309843,Death Knight,"War Leggings, Soul Fury",2,61,95,strength_dps,armor,,7,4,38316,23488,96,466,0.0,,0,,0,0,0,32
309844,Death Knight,"Grimdark Necklace, Stormcaller's Oath",2,65,108,tank,neck,,2,0,39023,25064,99,0,0.0,,0,,0,0,0,14
309845,Death Knight,Frozen Curse Wristplates,4,69,120,strength_dps,armor,,9,4,41257,28643,113,273,0.0,,0,,0,0,0,67
309846,Death Knight,Bitter Reckoning Iron Boots,3,62,95,strength_dps,armor,,8,4,43147,27420,103,361,0.0,,0,,0,0,0,50
309847,Death Knight,"Brassbound Legplates, Runesmith's Oath",2,76,168,tank,armor,,7,4,56569,43845,174,962,0.0,,0,,0,0,0,16
309848,Death Knight,Warhelm of Pale Winter,3,74,162,strength_dps,armor,,1,4,54819,40957,162,924,0.0,1,0,,0,0,2877,53
309849,Death Knight,Warplate of the Earthen Watch,3,77,181,tank,armor,,5,4,54810,41129,179,1371,0.0,2,0,,0,0,2882,54
309850,Death Knight,Ebon Marshal's Warplate,3,56,62,strength_dps,armor,,5,4,29969,16726,63,367,0.0,,0,,0,0,0,48
309851,Death Knight,Rune-etched Great Gauntlets,3,61,96,tank,armor,,10,4,41964,31180,97,325,0.0,,0,,0,0,0,50
309852,Death Knight,Faceguard of Argent Dawn,4,80,226,strength_dps,armor,,1,4,59332,46115,226,1459,0.0,2|4|8,0,,0,0,3312,69
309853,Death Knight,Cerulean Warbelt of Ancient Banner,3,60,92,strength_dps,armor,,6,4,43136,24091,85,286,0.0,,0,,0,0,0,50
309854,Death Knight,"Battlehelm, Bitter Ice",4,80,200,tank,armor,,1,4,57546,39628,200,1270,0.0,2|2,0,,0,0,3359,68
309855,Death Knight,Murderous Oathring of Sacred Flame,2,74,154,strength_dps,finger,,11,0,52439,39792,158,0,0.0,,0,,0,0,0,16
309856,Death Knight,Hollow Chain Royal Cloak,3,77,182,tank,back,,16,1,51531,38614,183,105,0.0,2|4,0,,0,0,2868,54
309857,Death Knight,"Coldbound Charm, Kingsguard's Oath",2,69,120,strength_dps,neck,,2,0,40047,27871,115,0,0.0,,0,,0,0,0,14
309858,Death Knight,Dragonhide Pauldrons,3,77,175,strength_dps,armor,,3,4,56097,43197,174,854,0.0,,0,,0,0,0,43
309859,Death Knight,"War Pauldrons, Primal Spirit",2,66,114,tank,armor,,3,4,44335,25020,117,438,0.0,,0,,0,0,0,14
309860,Death Knight,Warchief's Permafrost Girdle,3,67,117,tank,armor,,6,4,38701,23524,114,396,0.0,,0,,0,0,0,52
309861,Death Knight,"Footplates, Bear Pledge",2,77,182,strength_dps,armor,,8,4,56598,42833,174,686,0.0,8,0,,0,0,2874,16
309862,Death Knight,Stalwart Battleplate Legguards,4,80,213,strength_dps,armor,,7,4,54912,40363,213,1633,0.0,,0,,0,0,0,69
309863,Death Knight,Footplates of Lordaeron Guard,4,80,187,strength_dps,armor,,8,4,56196,44243,187,917,0.0,,0,,0,0,0,68
309864,Death Knight,Neckchain of the Restless Dead,2,73,148,strength_dps,neck,,2,0,52417,39793,158,0,0.0,,0,,0,0,0,15
309865,Death Knight,Legplates of Frost Moon,3,80,226,strength_dps,armor,,7,4,59163,45982,226,1518,0.0,,0,,0,0,0,0
309866,Death Knight,Wayfarer's Bracers,3,78,182,tank,armor,,9,4,53002,37040,187,410,0.0,,0,,0,0,0,54
309867,Death Knight,Ethereal Torque of Temple of Storms,3,72,141,strength_dps,neck,,2,0,45351,32349,141,0,0.0,,0,,0,0,0,53
309868,Death Knight,"Armguards, North Root",4,70,127,strength_dps,armor,,9,4,44839,32403,130,296,0.0,,0,,0,0,0,67
309869,Death Knight,"Neckchain, Ivory Watch",2,67,118,strength_dps,neck,,2,0,39877,25069,114,0,0.0,,0,,0,0,0,14
309870,Death Knight,Witchkeeper's Warden Runeblade,2,68,115,tank,2h_sword,2h_sword,17,8,44330,25169,120,0,80.571,,0,,0,0,0,14
309871,Death Knight,Lost Warden's Greaves of the Bone Lord,4,79,193,strength_dps,armor,,7,4,60525,47171,200,1389,0.0,,0,,0,0,0,68
309872,Death Knight,Holy War Reaver of the Northern Forge,2,59,86,strength_dps,2h_axe,2h_axe,17,1,40294,25213,84,0,61.324,,0,,0,0,0,13
309873,Death Knight,Deathless Faceguard of the Borean Expanse,4,79,190,strength_dps,armor,,1,4,57534,40820,200,1184,0.0,4,0,,0,0,2868,68
309874,Death Knight,Runering of the Iron Dwarf,3,69,127,strength_dps,finger,,11,0,43104,28211,115,0,0.0,,0,,0,0,0,53
309875,Death Knight,Visor of War Crown,3,77,181,tank,armor,,1,4,45782,44742,183,1044,0.0,,0,,0,0,0,54
309876,Death Knight,Watchkeeper's Pauldrons,4,80,258,tank,armor,,3,4,64618,50082,251,1426,0.0,8|8,0,,0,0,3307,68
309877,Death Knight,Boar Grip Faceguard,3,68,114,tank,armor,,1,4,44408,27455,115,566,0.0,,0,,0,0,0,52
309878,Death Knight,The Kingsguard Warplate,2,75,167,strength_dps,armor,,5,4,51633,36373,170,1135,0.0,,0,,0,0,0,16
309879,Death Knight,Relic of the Emerald Moon,2,55,61,strength_dps,trinket,,12,0,16452,10779,60,0,0.0,,0,,0,0,0,11
309880,Death Knight,Iron Boots of Dead March,2,67,118,strength_dps,armor,,8,4,41920,30334,114,411,0.0,,0,,0,0,0,33
309881,Death Knight,Defiant Bell of the Dragonblight,3,80,213,strength_dps,trinket,,12,0,58824,46086,213,0,0.0,8,0,,0,0,2952,54
309882,Death Knight,Warcloak of Blood Oath,3,69,123,strength_dps,back,,16,1,43089,27550,115,64,0.0,,0,,0,0,0,53
309883,Death Knight,Cryptlord's Tablet,3,80,200,strength_dps,trinket,,12,0,52576,37734,200,0,0.0,8,0,,0,0,3263,54
309884,Death Knight,"Cuirass, Deep Mist",3,79,198,strength_dps,armor,,5,4,51707,37395,200,1482,0.0,2,0,,0,0,3308,54
309885,Death Knight,Slasher of Death Gate,4,80,200,strength_dps,1h_sword,1h_sword,13,7,59079,45129,200,0,84.167,8,0,,0,0,2873,68
309886,Death Knight,Ring of Arcane Watch,3,69,123,tank,finger,,11,0,41448,28265,115,0,0.0,,0,,0,0,0,53
309887,Death Knight,Drakeforged Gauntlets of Blood Moon,2,76,169,strength_dps,armor,,10,4,56600,42835,174,569,0.0,,0,,0,0,0,16
309888,Death Knight,Spellforged Torc of the Bone Wastes,4,73,153,tank,neck,,2,0,48512,34204,154,0,0.0,,0,,0,0,0,67
309889,Death Knight,Darkmoon Breastplate of Iron March,3,76,168,strength_dps,armor,,5,4,54827,40672,167,1222,0.0,4,0,,0,0,2874,54
309890,Death Knight,Warplate of the Storm Crown,2,67,114,strength_dps,armor,,5,4,43272,30959,114,701,0.0,,0,,0,0,0,14
309891,Death Knight,Moon King's Axe,3,79,193,tank,1h_axe,1h_axe,13,0,54989,37871,200,0,121.852,,0,,0,0,0,54
309892,Death Knight,"Footplates, Ebon Curse",3,77,180,strength_dps,armor,,8,4,51628,40755,171,792,0.0,,0,,0,0,0,54
309893,Death Knight,Runesteel Armguards,4,70,126,strength_dps,armor,,9,4,47027,33520,128,290,0.0,,0,,0,0,0,67
309894,Death Knight,Forsworn Capelet,2,63,103,strength_dps,back,,16,1,52783,25780,105,46,0.0,,0,,0,0,0,14
309895,Death Knight,Ritual Relic of Wolf Spirit,3,79,189,tank,relic,,28,10,64615,50462,264,0,0.0,,0,,0,0,0,54
309896,Death Knight,Lost Warden's Vambraces,2,76,173,tank,armor,,9,4,51636,36378,170,331,0.0,2,0,,0,0,2882,16
309897,Death Knight,Plaguecaller's Girdle,3,70,130,strength_dps,armor,,6,4,51653,36291,130,467,0.0,,0,,0,0,0,53
309898,Death Knight,The Tombforged Handguards,4,80,226,strength_dps,armor,,10,4,59458,46174,226,955,0.0,8|8,0,,0,0,2878,69
309899,Death Knight,Nether Wing Relic,4,80,245,strength_dps,relic,,28,10,64573,50459,264,0,0.0,4|8,0,,0,0,2927,68
309900,Death Knight,"Sorrowful Greathelm, Titanwarden's Oath",4,60,92,tank,armor,,1,4,34486,21329,81,504,0.0,,0,,0,0,0,65
309901,Death Knight,Dustbound Handplates of the Grim March,3,79,198,strength_dps,armor,,10,4,54517,37625,200,774,0.0,,0,,0,0,0,54
309902,Death Knight,Voidlord's Waistguard,2,57,58,strength_dps,armor,,6,4,26879,14864,59,149,0.0,,0,,0,0,0,10
309903,Death Knight,Pendant Chain of the Wild Grove,4,80,213,tank,neck,,2,0,23713,44662,226,0,0.0,4,0,on-use,42549,12883,3359,69
309904,Death Knight,Barbed Greaves of the Ebon March,4,80,251,tank,armor,,7,4,62196,40850,251,1891,0.0,8,0,,0,0,2868,68
309905,Death Knight,Wyrmcaller's Dwarven Loop,2,55,60,strength_dps,finger,,11,0,31906,30422,53,0,0.0,,0,,0,0,0,10
309906,Death Knight,Waistguard of Black Ritual,3,78,189,tank,armor,,6,4,50982,36952,187,745,0.0,2,0,,0,0,2927,54
309907,Death Knight,Rune Band of the Gundrak,4,80,187,strength_dps,finger,,11,0,54488,43250,187,0,0.0,,0,,0,0,0,68
309908,Death Knight,Battlehelm of Star Forge,2,62,97,tank,armor,,1,4,42217,27715,90,434,0.0,,0,,0,0,0,13
309909,Death Knight,Froststeel War Greaves,3,69,123,tank,armor,,8,4,42835,27813,115,502,0.0,,0,,0,0,0,53
309910,Death Knight,Jagged Relic of Sun Crown,4,76,170,strength_dps,trinket,,12,0,36444,40767,167,0,0.0,,0,,0,0,0,67
309911,Death Knight,Shoulderplates of Death March,4,80,219,strength_dps,armor,,3,4,58249,45344,219,1147,0.0,4|2,0,,0,0,3303,69
309912,Death Knight,Dragoncaller's Wyrmhide Chestplate,2,63,100,tank,armor,,5,4,39800,24968,99,600,0.0,,0,,0,0,0,32
309913,Death Knight,The Faded Iron Mace,4,80,245,tank,1h_mace,1h_mace,13,4,64506,51004,251,0,118.81,,0,chance-on-hit,49465,69181,0,68
309914,Death Knight,Storm Queen's Legguards,3,55,62,strength_dps,armor,,7,4,31191,18739,61,330,0.0,,0,,0,0,0,48
309915,Death Knight,Shadowforged Legguards of Bronze Dragon,3,58,81,strength_dps,armor,,7,4,33888,21495,71,463,0.0,,0,,0,0,0,50
309916,Death Knight,The Rime-coated Warplate,3,77,178,strength_dps,armor,,5,4,52931,41189,179,1282,0.0,,0,,0,0,0,54
309917,Death Knight,Soldierly Veil of the Dark Crown,4,80,187,strength_dps,back,,16,1,50974,36947,187,119,0.0,,0,,0,0,0,68
309918,Death Knight,Flamewarden's Wargrips of the Lost King,2,75,170,strength_dps,armor,,10,4,52050,36374,170,566,0.0,,0,,0,0,0,16
309919,Death Knight,"War Greaves, Darkfire Sun",2,73,150,strength_dps,armor,,8,4,56362,39801,158,568,0.0,,0,,0,0,0,15
309920,Death Knight,The Ivory Carapace,3,66,115,strength_dps,armor,,5,4,42845,27906,115,801,0.0,,0,,0,0,0,52
309921,Death Knight,Shoulderplates of the Dead King,3,78,184,strength_dps,armor,,3,4,51604,41351,187,899,0.0,,0,,0,0,0,54
309922,Death Knight,Nightcaller's Armplates,3,75,162,strength_dps,armor,,3,4,55306,43865,171,748,0.0,,0,,0,0,0,53
309923,Death Knight,Worldforged Shoulderplates of Wildheart,2,65,112,tank,armor,,3,4,43344,30964,114,441,0.0,,0,,0,0,0,14
309924,Death Knight,Deathkeeper's Maul of the Wild Crown,4,78,181,tank,2h_mace,2h_mace,17,5,53478,41188,179,0,161.0,,0,,0,0,0,0
309925,Death Knight,Flawless Faceguard,4,80,232,tank,armor,,1,4,58793,40826,232,1444,0.0,,0,,0,0,0,69
309926,Death Knight,Violet Grand Mace of Titan Crown,3,74,159,strength_dps,2h_mace,2h_mace,17,5,50252,36508,158,0,133.857,,0,,0,0,0,53
309927,Death Knight,"Steelbound Runeblade, Broken Warden's Oath",3,79,191,tank,2h_sword,2h_sword,17,8,51606,37108,187,0,157.353,,0,,0,0,0,54
309928,Death Knight,Flamekeeper's Deathly Warplate,4,80,258,tank,armor,,5,4,64787,51917,264,2221,0.0,2,0,,0,0,2868,68
309929,Death Knight,Stormshard Sun Battleplate,2,73,153,tank,armor,,5,4,56106,39099,154,975,0.0,,0,,0,0,0,16
309930,Death Knight,Choker of the Light Guard,4,70,131,strength_dps,neck,,2,0,43535,28822,125,0,0.0,,0,,0,0,0,67
309931,Death Knight,Shadowkeeper's Vambraces,2,66,114,strength_dps,armor,,9,4,39871,25013,114,201,0.0,,0,,0,0,0,14
309932,Death Knight,"Handguards, Forge Rage",4,67,116,tank,armor,,10,4,45860,28518,115,438,0.0,,0,,0,0,0,67
309933,Death Knight,Defiant Visor of Shadow King,3,77,184,tank,armor,,1,4,52500,36969,187,1028,0.0,,0,,0,0,0,54
309934,Death Knight,Shoulderplates of the Ancient Oak,4,80,219,strength_dps,armor,,3,4,64718,49829,219,1178,0.0,8|4,0,,0,0,2873,69
309935,Death Knight,Starwarden's Haunted Gauntlets,3,74,159,strength_dps,armor,,10,4,56883,44649,159,575,0.0,,0,,0,0,0,53
309936,Death Knight,Gravelord's Serrated Handplates,3,80,187,strength_dps,armor,,10,4,53008,41357,187,686,0.0,,0,,0,0,0,54
309937,Death Knight,Starkeeper's Boneforged Gauntlets,4,67,119,strength_dps,armor,,10,4,43261,30741,120,455,0.0,,0,,0,0,0,67
309938,Death Knight,Helm of Stratholme,3,70,133,tank,armor,,1,4,46987,33421,133,707,0.0,,0,,0,0,0,53
309939,Death Knight,Silent King's Warbelt,2,74,161,strength_dps,armor,,6,4,51953,36355,162,539,0.0,,0,,0,0,0,16
309940,Death Knight,Brightmoon Warbracers of the Deep Forge,2,78,190,tank,armor,,9,4,51710,41354,187,372,0.0,,0,,0,0,0,35
309941,Death Knight,Armorsmith's Chestplate of the Stone King,4,73,154,strength_dps,armor,,5,4,48016,34216,159,1232,0.0,,0,on-use,28485,34511,0,67
309942,Death Knight,Abyss Vigil Warplate,4,75,169,tank,armor,,5,4,48927,34377,159,1318,0.0,,0,,0,0,0,67
309943,Death Knight,Hexed Warbelt of Taunka Village,2,63,104,strength_dps,armor,,6,4,39708,28498,99,298,0.0,,0,,0,0,0,33
309944,Death Knight,Waistplate of the Lost Promise,2,72,143,tank,armor,,6,4,51314,38117,146,443,0.0,,0,,0,0,0,15
309945,Death Knight,War Sword of the Dark Rider,3,61,93,strength_dps,1h_sword,1h_sword,13,7,38635,25146,93,0,53.654,,0,,0,0,0,50
309946,Death Knight,Ashcaller's Enchanted Warbelt,2,76,174,strength_dps,armor,,6,4,56391,42882,174,584,0.0,,0,,0,0,0,16
309947,Death Knight,Waistplate of Westguard Keep,3,80,200,tank,armor,,6,4,50910,37152,200,794,0.0,,0,,0,0,0,54
309948,Death Knight,Wildguard's Loop of the Silver Light,2,58,83,tank,finger,,11,0,39128,24078,83,0,0.0,,0,,0,0,0,13
309949,Death Knight,The Valiant Warplate,3,63,104,tank,armor,,5,4,39288,25819,103,676,0.0,,0,,0,0,0,52
309950,Death Knight,Rune Vine Battleplate Legguards,4,73,148,tank,armor,,7,4,45686,30993,146,1033,0.0,,0,on-use,34357,12883,0,67
309951,Death Knight,Bracers of Wintergrasp,3,79,195,tank,armor,,9,4,50510,37682,200,452,0.0,,0,,0,0,0,54
309952,Death Knight,Winterforged Greathelm of the Death March,3,73,154,tank,armor,,1,4,52304,40293,162,846,0.0,,0,,0,0,0,53
309953,Death Knight,Stoneforged Battleplate of Terokkar,3,69,120,tank,armor,,5,4,38700,23522,115,840,0.0,,0,,0,0,0,52
309954,Death Knight,Last King's Armguards,3,74,154,tank,armor,,9,4,50994,39680,155,335,0.0,,0,,0,0,0,53
309955,Death Knight,Ghostcaller's War Greaves,2,57,61,tank,armor,,8,4,26333,10376,60,190,0.0,,0,,0,0,0,11
309956,Death Knight,Rangemaster's Greaves of the Winter Memory,3,64,108,tank,armor,,7,4,36230,23523,114,656,0.0,,0,,0,0,0,52
309957,Death Knight,Thunderforged Veil,3,71,138,strength_dps,back,,16,1,52453,37796,142,74,0.0,,0,,0,0,0,53
309958,Death Knight,Shoulderplates of the Titan Archive,3,69,119,strength_dps,armor,,3,4,42836,27847,115,536,0.0,,0,,0,0,0,52
309959,Death Knight,Legplates of the Emerald Grove,2,79,192,tank,armor,,7,4,51459,37650,200,1107,0.0,,0,,0,0,0,16
309960,Death Knight,Wyrmwarden's Waistguard,3,80,200,strength_dps,armor,,6,4,59075,45217,200,755,0.0,2,0,,0,0,3308,54
309961,Death Knight,Twilight-forged Totem of Scarlet Dawn,4,80,232,strength_dps,trinket,,12,0,67667,50235,232,0,0.0,,0,,0,0,0,69
309962,Death Knight,Merciless Battleplate of Gilded Crown,3,80,213,strength_dps,armor,,5,4,58775,46058,213,1712,0.0,,0,,0,0,0,54
309963,Death Knight,Grimlord's Shawl of the Wild King,4,61,92,tank,back,,16,1,42615,31329,100,48,0.0,2,0,,0,0,2867,65
309964,Death Knight,Wyrmhide War Greaves,3,70,126,strength_dps,armor,,8,4,41167,28642,123,511,0.0,,0,,0,0,0,53
309965,Death Knight,"Battlehelm, Darkfire Snowfall",4,80,239,tank,armor,,1,4,62034,48928,232,1539,0.0,8,0,,0,0,2868,69
309966,Death Knight,Runestone of Holy Guard,2,67,117,strength_dps,trinket,,12,0,52385,40354,115,0,0.0,,0,,0,0,0,14
309967,Death Knight,The Spellbound Greaves,2,61,94,tank,armor,,7,4,40772,24939,87,482,0.0,,0,,0,0,0,13
309968,Death Knight,Chestplate of the Ancient Earth,3,79,198,tank,armor,,5,4,51707,37395,200,1475,0.0,,0,,0,0,0,54
309969,Death Knight,"War Greaves, Doom Twilight",3,80,213,strength_dps,armor,,8,4,55755,40880,213,986,0.0,2,0,,0,0,3308,54
309970,Death Knight,West Ward Battle Girdle,2,65,109,strength_dps,armor,,6,4,39612,24990,108,324,0.0,,0,,0,0,0,14
309971,Death Knight,Dire Longblade,3,79,188,strength_dps,2h_sword,2h_sword,17,8,50599,35618,171,0,154.688,,0,,0,0,0,54
309972,Death Knight,Runecaller's Sunsteel Greathelm,4,80,232,tank,armor,,1,4,62987,49320,232,1538,0.0,,0,,0,0,0,69
309973,Death Knight,Dream Wrath Girdle,4,73,150,tank,armor,,6,4,48360,34546,154,587,0.0,,0,,0,0,0,67
309974,Death Knight,Ghostfire Echo Heart,2,75,170,tank,trinket,,12,0,45112,38764,174,0,0.0,,0,,0,0,0,16
309975,Death Knight,"Legguards, Lion Lord",4,79,197,strength_dps,armor,,7,4,53912,39280,200,1399,0.0,,0,,0,0,0,68
309976,Death Knight,The Ironclad War Greaves,4,75,168,strength_dps,armor,,8,4,54510,35614,167,802,0.0,,0,on-use,34354,12883,0,67
309977,Death Knight,Frostmarked Battle Girdle,4,75,162,strength_dps,armor,,6,4,48361,34547,154,666,0.0,,0,,0,0,0,67
309978,Death Knight,Frostkeeper's Beads of the Silver Banner,2,55,61,strength_dps,neck,,2,0,32713,19574,60,0,0.0,,0,,0,0,0,11
309979,Death Knight,Unquiet Greaves of the Sable Watch,3,70,127,strength_dps,armor,,8,4,46781,33191,128,495,0.0,2,0,,0,0,3015,53
309980,Death Knight,Warlord's Ring,2,61,95,strength_dps,finger,,11,0,9865,31729,99,0,0.0,,0,,0,0,0,13
309981,Death Knight,Aged Circle of the Demon Watch,4,71,140,strength_dps,finger,,11,0,49229,35925,138,0,0.0,,0,,0,0,0,67
309982,Death Knight,"Boneforged Waistguard, Plaguecaller's Oath",3,75,165,strength_dps,armor,,6,4,56526,44043,174,595,0.0,,0,,0,0,0,54
309983,Death Knight,Rootbound Signet,2,57,58,strength_dps,finger,,11,0,24569,13812,58,0,0.0,,0,,0,0,0,10
309984,Death Knight,Stormwarden's Chestplate,4,80,264,strength_dps,armor,,5,4,64658,50027,264,2191,0.0,,0,,0,0,0,68
309985,Death Knight,"Scourged War Leggings, Runelord's Oath",3,70,132,strength_dps,armor,,7,4,50506,37743,130,841,0.0,8,0,,0,0,2873,53
309986,Death Knight,Titanforger's Carapace,3,75,161,tank,armor,,5,4,55605,44057,166,1220,0.0,,0,,0,0,0,53
309987,Death Knight,War Pauldrons of Grave Lord,3,77,175,tank,armor,,3,4,54829,40675,171,831,0.0,,0,,0,0,0,54
309988,Death Knight,West Skull Great Pauldrons,3,58,80,strength_dps,armor,,3,4,43743,31247,88,311,0.0,,0,,0,0,0,50
309989,Death Knight,Plaguebound Choker of Bone Ritual,2,71,140,strength_dps,neck,,2,0,52417,39793,158,0,0.0,,0,,0,0,0,34
309990,Death Knight,Windbound Collar of War Watch,2,58,82,tank,neck,,2,0,38348,25060,87,0,0.0,,0,,0,0,0,13
309991,Death Knight,Greatcloak of the Light Crown,2,71,139,strength_dps,back,,16,1,51214,37206,138,66,0.0,,0,,0,0,0,34
309992,Death Knight,Ghostkeeper's Fernwoven Battleplate,4,80,213,strength_dps,armor,,5,4,56127,44000,213,1851,0.0,,0,,0,0,0,69
