reference_id,parent_target_type,parent_target_entry,effective_target_entry,parent_loot_id,map_id,difficulty_id,parent_loot_mode,reference_loot_mode,consumer_map_count,consumer_profile_count,verified_parent,provenance_depth
1021216,reference,1000214,1000214,1000214,389,0,1,1,9,9,True,1
1021216,reference,1000313,1000313,1000313,389,0,1,1,9,9,True,1
1021216,reference,1000314,1000314,1000314,389,0,1,1,9,9,True,1
1021216,reference,1000315,1000315,1000315,389,0,1,1,9,9,True,1
1021317,reference,1000317,1000317,1000317,36,0,1,1,10,10,True,1
1021317,reference,1000217,1000217,1000217,43,0,1,1,10,10,True,1
1021317,reference,1000213,1000213,1000213,389,0,1,1,10,10,True,1
1021317,reference,1000214,1000214,1000214,389,0,1,1,10,10,True,1
1021317,reference,1000313,1000313,1000313,389,0,1,1,10,10,True,1
1021317,reference,1000314,1000314,1000314,389,0,1,1,10,10,True,1
1021317,reference,1000315,1000315,1000315,389,0,1,1,10,10,True,1
1021418,reference,1000317,1000317,1000317,36,0,1,1,10,10,True,1
1021418,reference,1000217,1000217,1000217,43,0,1,1,10,10,True,1
1021418,reference,1000214,1000214,1000214,389,0,1,1,10,10,True,1
1021418,reference,1000314,1000314,1000314,389,0,1,1,10,10,True,1
1021418,reference,1000315,1000315,1000315,389,0,1,1,10,10,True,1
1021519,reference,1000317,1000317,1000317,36,0,1,1,10,10,True,1
1021519,reference,1000217,1000217,1000217,43,0,1,1,10,10,True,1
1021519,reference,1000315,1000315,1000315,389,0,1,1,10,10,True,1
1021620,reference,1000220,1000220,1000220,33,0,1,1,10,10,True,1
1021620,reference,1000317,1000317,1000317,36,0,1,1,10,10,True,1
1021620,reference,1000217,1000217,1000217,43,0,1,1,10,10,True,1
1021721,reference,1000220,1000220,1000220,33,0,1,1,10,10,True,1
1021721,reference,1000221,1000221,1000221,33,0,1,1,10,10,True,1
1021721,reference,1000321,1000321,1000321,33,0,1,1,10,10,True,1
1021721,reference,1000317,1000317,1000317,36,0,1,1,10,10,True,1
1021721,reference,1000217,1000217,1000217,43,0,1,1,10,10,True,1
1021822,reference,1000220,1000220,1000220,33,0,1,1,10,10,True,1
1021822,reference,1000221,1000221,1000221,33,0,1,1,10,10,True,1
1021822,reference,1000321,1000321,1000321,33,0,1,1,10,10,True,1
1021822,reference,1000222,1000222,1000222,48,0,1,1,10,10,True,1
1021822,reference,1000322,1000322,1000322,48,0,1,1,10,10,True,1
1021923,reference,1000220,1000220,1000220,33,0,1,1,11,11,True,1
1021923,reference,1000221,1000221,1000221,33,0,1,1,11,11,True,1
1021923,reference,1000321,1000321,1000321,33,0,1,1,11,11,True,1
1021923,reference,1000222,1000222,1000222,48,0,1,1,11,11,True,1
1021923,reference,1000223,1000223,1000223,48,0,1,1,11,11,True,1
1021923,reference,1000322,1000322,1000322,48,0,1,1,11,11,True,1
1022024,reference,1000220,1000220,1000220,33,0,1,1,11,11,True,1
1022024,reference,1000221,1000221,1000221,33,0,1,1,11,11,True,1
1022024,reference,1000321,1000321,1000321,33,0,1,1,11,11,True,1
1022024,reference,1000222,1000222,1000222,48,0,1,1,11,11,True,1
1022024,reference,1000223,1000223,1000223,48,0,1,1,11,11,True,1
1022024,reference,1000322,1000322,1000322,48,0,1,1,11,11,True,1
1022125,reference,1000221,1000221,1000221,33,0,1,1,12,12,True,1
1022125,reference,1000321,1000321,1000321,33,0,1,1,12,12,True,1
1022125,reference,1000222,1000222,1000222,48,0,1,1,12,12,True,1
1022125,reference,1000223,1000223,1000223,48,0,1,1,12,12,True,1
1022125,reference,1000322,1000322,1000322,48,0,1,1,12,12,True,1
1022226,reference,1000222,1000222,1000222,48,0,1,1,12,12,True,1
1022226,reference,1000223,1000223,1000223,48,0,1,1,12,12,True,1
1022226,reference,1000322,1000322,1000322,48,0,1,1,12,12,True,1
1022327,reference,1000223,1000223,1000223,48,0,1,1,12,12,True,1
1022428,reference,1000228,1000228,1000228,90,0,1,1,9,9,True,1
1022428,reference,1000328,1000328,1000328,90,0,1,1,9,9,True,1
1022529,reference,1000228,1000228,1000228,90,0,1,1,8,8,True,1
1022529,reference,1000328,1000328,1000328,90,0,1,1,8,8,True,1
1022630,reference,1000228,1000228,1000228,90,0,1,1,7,7,True,1
1022630,reference,1000328,1000328,1000328,90,0,1,1,7,7,True,1
1022630,reference,1000330,1000330,1000330,189,0,1,1,7,7,True,1
1022731,reference,1000228,1000228,1000228,90,0,1,1,8,8,True,1
1022731,reference,1000328,1000328,1000328,90,0,1,1,8,8,True,1
1022731,reference,1000330,1000330,1000330,189,0,1,1,8,8,True,1
1022731,reference,1000331,1000331,1000331,189,0,1,1,8,8,True,1
1022832,reference,1000228,1000228,1000228,90,0,1,1,8,8,True,1
1022832,reference,1000328,1000328,1000328,90,0,1,1,8,8,True,1
1022832,reference,1000330,1000330,1000330,189,0,1,1,8,8,True,1
1022832,reference,1000331,1000331,1000331,189,0,1,1,8,8,True,1
1022832,reference,1000332,1000332,1000332,189,0,1,1,8,8,True,1
1022933,reference,1000330,1000330,1000330,189,0,1,1,7,7,True,1
1022933,reference,1000331,1000331,1000331,189,0,1,1,7,7,True,1
1022933,reference,1000332,1000332,1000332,189,0,1,1,7,7,True,1
1022933,reference,1000333,1000333,1000333,189,0,1,1,7,7,True,1
1023034,reference,1000330,1000330,1000330,189,0,1,1,9,9,True,1
1023034,reference,1000331,1000331,1000331,189,0,1,1,9,9,True,1
1023034,reference,1000332,1000332,1000332,189,0,1,1,9,9,True,1
1023034,reference,1000333,1000333,1000333,189,0,1,1,9,9,True,1
1023135,reference,1000331,1000331,1000331,189,0,1,1,10,10,True,1
1023135,reference,1000332,1000332,1000332,189,0,1,1,10,10,True,1
1023135,reference,1000333,1000333,1000333,189,0,1,1,10,10,True,1
1023236,reference,1000332,1000332,1000332,189,0,1,1,9,9,True,1
1023236,reference,1000333,1000333,1000333,189,0,1,1,9,9,True,1
1023337,reference,1000237,1000237,1000237,70,0,1,1,10,10,True,1
1023337,reference,1000333,1000333,1000333,189,0,1,1,10,10,True,1
1023438,reference,1000237,1000237,1000237,70,0,1,1,10,10,True,1
1023438,reference,1000238,1000238,1000238,70,0,1,1,10,10,True,1
1023539,reference,1000237,1000237,1000237,70,0,1,1,8,8,True,1
1023539,reference,1000238,1000238,1000238,70,0,1,1,8,8,True,1
1023539,reference,1000239,1000239,1000239,70,0,1,1,8,8,True,1
1023640,reference,1000237,1000237,1000237,70,0,1,1,6,6,True,1
1023640,reference,1000238,1000238,1000238,70,0,1,1,6,6,True,1
1023640,reference,1000239,1000239,1000239,70,0,1,1,6,6,True,1
1023640,reference,1000240,1000240,1000240,70,0,1,1,6,6,True,1
1023741,reference,1000237,1000237,1000237,70,0,1,1,6,6,True,1
1023741,reference,1000238,1000238,1000238,70,0,1,1,6,6,True,1
1023741,reference,1000239,1000239,1000239,70,0,1,1,6,6,True,1
1023741,reference,1000240,1000240,1000240,70,0,1,1,6,6,True,1
1023842,reference,1000238,1000238,1000238,70,0,1,1,6,6,True,1
1023842,reference,1000239,1000239,1000239,70,0,1,1,6,6,True,1
1023842,reference,1000240,1000240,1000240,70,0,1,1,6,6,True,1
1023842,reference,1000342,1000342,1000342,349,0,1,1,6,6,True,1
1023943,reference,1000239,1000239,1000239,70,0,1,1,6,6,True,1
1023943,reference,1000240,1000240,1000240,70,0,1,1,6,6,True,1
1023943,reference,1000243,1000243,1000243,349,0,1,1,6,6,True,1
1023943,reference,1000342,1000342,1000342,349,0,1,1,6,6,True,1
1024044,reference,1000240,1000240,1000240,70,0,1,1,5,5,True,1
1024044,reference,1000243,1000243,1000243,349,0,1,1,5,5,True,1
1024044,reference,1000342,1000342,1000342,349,0,1,1,5,5,True,1
1024145,reference,1000243,1000243,1000243,349,0,1,1,5,5,True,1
1024145,reference,1000342,1000342,1000342,349,0,1,1,5,5,True,1
1024246,reference,1000346,1000346,1000346,209,0,1,1,5,5,True,1
1024246,reference,1000243,1000243,1000243,349,0,1,1,5,5,True,1
1024246,reference,1000246,1000246,1000246,349,0,1,1,5,5,True,1
1024246,reference,1000342,1000342,1000342,349,0,1,1,5,5,True,1
1024347,reference,1000347,1000347,1000347,109,0,1,1,5,5,True,1
1024347,reference,1000346,1000346,1000346,209,0,1,1,5,5,True,1
1024347,reference,1000243,1000243,1000243,349,0,1,1,5,5,True,1
1024347,reference,1000246,1000246,1000246,349,0,1,1,5,5,True,1
1024448,reference,1000248,1000248,1000248,109,0,1,1,6,6,True,1
1024448,reference,1000347,1000347,1000347,109,0,1,1,6,6,True,1
1024448,reference,1000346,1000346,1000346,209,0,1,1,6,6,True,1
1024448,reference,1000246,1000246,1000246,349,0,1,1,6,6,True,1
1024549,reference,1000248,1000248,1000248,109,0,1,1,6,6,True,1
1024549,reference,1000249,1000249,1000249,109,0,1,1,6,6,True,1
1024549,reference,1000347,1000347,1000347,109,0,1,1,6,6,True,1
1024549,reference,1000346,1000346,1000346,209,0,1,1,6,6,True,1
1024549,reference,1000246,1000246,1000246,349,0,1,1,6,6,True,1
1024650,reference,1000248,1000248,1000248,109,0,1,1,6,6,True,1
1024650,reference,1000249,1000249,1000249,109,0,1,1,6,6,True,1
1024650,reference,1000347,1000347,1000347,109,0,1,1,6,6,True,1
1024650,reference,1000346,1000346,1000346,209,0,1,1,6,6,True,1
1024650,reference,1000250,1000250,1000250,230,0,1,1,6,6,True,1
1024650,reference,1000350,1000350,1000350,230,0,1,1,6,6,True,1
1024650,reference,1000246,1000246,1000246,349,0,1,1,6,6,True,1
1024751,reference,1000248,1000248,1000248,109,0,1,1,5,5,True,1
1024751,reference,1000249,1000249,1000249,109,0,1,1,5,5,True,1
1024751,reference,1000347,1000347,1000347,109,0,1,1,5,5,True,1
1024751,reference,1000250,1000250,1000250,230,0,1,1,5,5,True,1
1024751,reference,1000251,1000251,1000251,230,0,1,1,5,5,True,1
1024751,reference,1000350,1000350,1000350,230,0,1,1,5,5,True,1
1024751,reference,1000351,1000351,1000351,230,0,1,1,5,5,True,1
1024852,reference,1000248,1000248,1000248,109,0,1,1,5,5,True,1
1024852,reference,1000249,1000249,1000249,109,0,1,1,5,5,True,1
1024852,reference,1000250,1000250,1000250,230,0,1,1,5,5,True,1
1024852,reference,1000251,1000251,1000251,230,0,1,1,5,5,True,1
1024852,reference,1000252,1000252,1000252,230,0,1,1,5,5,True,1
1024852,reference,1000350,1000350,1000350,230,0,1,1,5,5,True,1
1024852,reference,1000351,1000351,1000351,230,0,1,1,5,5,True,1
1024852,reference,1000352,1000352,1000352,230,0,1,1,5,5,True,1
1024953,reference,1000249,1000249,1000249,109,0,1,1,5,5,True,1
1024953,reference,1000250,1000250,1000250,230,0,1,1,5,5,True,1
1024953,reference,1000251,1000251,1000251,230,0,1,1,5,5,True,1
1024953,reference,1000252,1000252,1000252,230,0,1,1,5,5,True,1
1024953,reference,1000253,1000253,1000253,230,0,1,1,5,5,True,1
1024953,reference,1000350,1000350,1000350,230,0,1,1,5,5,True,1
1024953,reference,1000351,1000351,1000351,230,0,1,1,5,5,True,1
1024953,reference,1000352,1000352,1000352,230,0,1,1,5,5,True,1
1024953,reference,1000353,1000353,1000353,230,0,1,1,5,5,True,1
1025054,reference,1000250,1000250,1000250,230,0,1,1,5,5,True,1
1025054,reference,1000251,1000251,1000251,230,0,1,1,5,5,True,1
1025054,reference,1000252,1000252,1000252,230,0,1,1,5,5,True,1
1025054,reference,1000253,1000253,1000253,230,0,1,1,5,5,True,1
1025054,reference,1000350,1000350,1000350,230,0,1,1,5,5,True,1
1025054,reference,1000351,1000351,1000351,230,0,1,1,5,5,True,1
1025054,reference,1000352,1000352,1000352,230,0,1,1,5,5,True,1
1025054,reference,1000353,1000353,1000353,230,0,1,1,5,5,True,1
1025155,reference,1000251,1000251,1000251,230,0,1,1,7,7,True,1
1025155,reference,1000252,1000252,1000252,230,0,1,1,7,7,True,1
1025155,reference,1000253,1000253,1000253,230,0,1,1,7,7,True,1
1025155,reference,1000351,1000351,1000351,230,0,1,1,7,7,True,1
1025155,reference,1000352,1000352,1000352,230,0,1,1,7,7,True,1
1025155,reference,1000353,1000353,1000353,230,0,1,1,7,7,True,1
1025256,reference,1000252,1000252,1000252,230,0,1,1,8,8,True,1
1025256,reference,1000253,1000253,1000253,230,0,1,1,8,8,True,1
1025256,reference,1000352,1000352,1000352,230,0,1,1,8,8,True,1
1025256,reference,1000353,1000353,1000353,230,0,1,1,8,8,True,1
1025357,reference,1000253,1000253,1000253,230,0,1,1,9,9,True,1
1025357,reference,1000353,1000353,1000353,230,0,1,1,9,9,True,1
1025963,reference,1000363,1000363,1000363,469,0,1,1,11,11,True,1
1026063,reference,1000363,1000363,1000363,469,0,1,1,11,11,True,1
1026163,reference,1000363,1000363,1000363,469,0,1,1,10,10,True,1
1026263,reference,1000363,1000363,1000363,469,0,1,1,7,7,True,1
1031922,reference,1000220,1000220,1000220,33,0,1,1,10,10,True,1
1031922,reference,1000221,1000221,1000221,33,0,1,1,10,10,True,1
1031922,reference,1000321,1000321,1000321,33,0,1,1,10,10,True,1
1031922,reference,1000222,1000222,1000222,48,0,1,1,10,10,True,1
1031922,reference,1000322,1000322,1000322,48,0,1,1,10,10,True,1
1032023,reference,1000220,1000220,1000220,33,0,1,1,9,9,True,1
1032023,reference,1000221,1000221,1000221,33,0,1,1,9,9,True,1
1032023,reference,1000321,1000321,1000321,33,0,1,1,9,9,True,1
1032023,reference,1000222,1000222,1000222,48,0,1,1,9,9,True,1
1032023,reference,1000223,1000223,1000223,48,0,1,1,9,9,True,1
1032023,reference,1000322,1000322,1000322,48,0,1,1,9,9,True,1
1032124,reference,1000221,1000221,1000221,33,0,1,1,11,11,True,1
1032124,reference,1000321,1000321,1000321,33,0,1,1,11,11,True,1
1032124,reference,1000222,1000222,1000222,48,0,1,1,11,11,True,1
1032124,reference,1000223,1000223,1000223,48,0,1,1,11,11,True,1
1032124,reference,1000322,1000322,1000322,48,0,1,1,11,11,True,1
1032225,reference,1000222,1000222,1000222,48,0,1,1,12,12,True,1
1032225,reference,1000223,1000223,1000223,48,0,1,1,12,12,True,1
1032225,reference,1000322,1000322,1000322,48,0,1,1,12,12,True,1
1032326,reference,1000223,1000223,1000223,48,0,1,1,12,12,True,1
1032528,reference,1000228,1000228,1000228,90,0,1,1,8,8,True,1
1032528,reference,1000328,1000328,1000328,90,0,1,1,8,8,True,1
1032629,reference,1000228,1000228,1000228,90,0,1,1,6,6,True,1
1032629,reference,1000328,1000328,1000328,90,0,1,1,6,6,True,1
1032730,reference,1000228,1000228,1000228,90,0,1,1,7,7,True,1
1032730,reference,1000328,1000328,1000328,90,0,1,1,7,7,True,1
1032730,reference,1000330,1000330,1000330,189,0,1,1,7,7,True,1
1032831,reference,1000228,1000228,1000228,90,0,1,1,8,8,True,1
1032831,reference,1000328,1000328,1000328,90,0,1,1,8,8,True,1
1032831,reference,1000330,1000330,1000330,189,0,1,1,8,8,True,1
1032831,reference,1000331,1000331,1000331,189,0,1,1,8,8,True,1
1032932,reference,1000330,1000330,1000330,189,0,1,1,7,7,True,1
1032932,reference,1000331,1000331,1000331,189,0,1,1,7,7,True,1
1032932,reference,1000332,1000332,1000332,189,0,1,1,7,7,True,1
1033000,creature,2529,2529,2529,33,0,1,1,2,2,False,0
1033000,creature,3851,3851,3851,33,0,1,1,2,2,False,0
1033000,creature,3853,3853,3853,33,0,1,1,2,2,False,0
1033000,creature,3854,3854,3854,33,0,1,1,2,2,False,0
1033000,creature,3855,3855,3855,33,0,1,1,2,2,False,0
1033000,creature,3857,3857,3857,33,0,1,1,2,2,False,0
1033000,creature,3859,3859,3859,33,0,1,1,2,2,False,0
1033000,creature,3861,3861,3861,33,0,1,1,2,2,False,0
1033000,creature,3862,3862,3862,33,0,1,1,2,2,False,0
1033000,creature,3863,3863,3863,33,0,1,1,2,2,False,0
1033000,creature,3864,3864,3864,33,0,1,1,2,2,False,0
1033000,creature,3866,3866,3866,33,0,1,1,2,2,False,0
1033000,creature,3868,3868,3868,33,0,1,1,2,2,False,0
1033000,creature,3872,3872,3872,33,0,1,1,2,2,False,0
1033000,creature,3873,3873,3873,33,0,1,1,2,2,False,0
1033000,creature,3875,3875,3875,33,0,1,1,2,2,False,0
1033000,creature,3877,3877,3877,33,0,1,1,2,2,False,0
1033033,reference,1000330,1000330,1000330,189,0,1,1,6,6,True,1
1033033,reference,1000331,1000331,1000331,189,0,1,1,6,6,True,1
1033033,reference,1000332,1000332,1000332,189,0,1,1,6,6,True,1
1033033,reference,1000333,1000333,1000333,189,0,1,1,6,6,True,1
1033134,reference,1000331,1000331,1000331,189,0,1,1,9,9,True,1
1033134,reference,1000332,1000332,1000332,189,0,1,1,9,9,True,1
1033134,reference,1000333,1000333,1000333,189,0,1,1,9,9,True,1
1033235,reference,1000332,1000332,1000332,189,0,1,1,9,9,True,1
1033235,reference,1000333,1000333,1000333,189,0,1,1,9,9,True,1
1033336,reference,1000333,1000333,1000333,189,0,1,1,9,9,True,1
1033437,reference,1000237,1000237,1000237,70,0,1,1,10,10,True,1
1033538,reference,1000237,1000237,1000237,70,0,1,1,8,8,True,1
1033538,reference,1000238,1000238,1000238,70,0,1,1,8,8,True,1
1033639,reference,1000237,1000237,1000237,70,0,1,1,6,6,True,1
1033639,reference,1000238,1000238,1000238,70,0,1,1,6,6,True,1
1033639,reference,1000239,1000239,1000239,70,0,1,1,6,6,True,1
1033740,reference,1000237,1000237,1000237,70,0,1,1,6,6,True,1
1033740,reference,1000238,1000238,1000238,70,0,1,1,6,6,True,1
1033740,reference,1000239,1000239,1000239,70,0,1,1,6,6,True,1
1033740,reference,1000240,1000240,1000240,70,0,1,1,6,6,True,1
1033841,reference,1000238,1000238,1000238,70,0,1,1,5,5,True,1
1033841,reference,1000239,1000239,1000239,70,0,1,1,5,5,True,1
1033841,reference,1000240,1000240,1000240,70,0,1,1,5,5,True,1
1033942,reference,1000239,1000239,1000239,70,0,1,1,5,5,True,1
1033942,reference,1000240,1000240,1000240,70,0,1,1,5,5,True,1
1033942,reference,1000342,1000342,1000342,349,0,1,1,5,5,True,1
1034043,reference,1000240,1000240,1000240,70,0,1,1,5,5,True,1
1034043,reference,1000243,1000243,1000243,349,0,1,1,5,5,True,1
1034043,reference,1000342,1000342,1000342,349,0,1,1,5,5,True,1
1034144,reference,1000243,1000243,1000243,349,0,1,1,4,4,True,1
1034144,reference,1000342,1000342,1000342,349,0,1,1,4,4,True,1
1034245,reference,1000243,1000243,1000243,349,0,1,1,5,5,True,1
1034245,reference,1000342,1000342,1000342,349,0,1,1,5,5,True,1
1034346,reference,1000346,1000346,1000346,209,0,1,1,5,5,True,1
1034346,reference,1000243,1000243,1000243,349,0,1,1,5,5,True,1
1034346,reference,1000246,1000246,1000246,349,0,1,1,5,5,True,1
1034447,reference,1000347,1000347,1000347,109,0,1,1,5,5,True,1
1034447,reference,1000346,1000346,1000346,209,0,1,1,5,5,True,1
1034447,reference,1000246,1000246,1000246,349,0,1,1,5,5,True,1
1034548,reference,1000248,1000248,1000248,109,0,1,1,6,6,True,1
1034548,reference,1000347,1000347,1000347,109,0,1,1,6,6,True,1
1034548,reference,1000346,1000346,1000346,209,0,1,1,6,6,True,1
1034548,reference,1000246,1000246,1000246,349,0,1,1,6,6,True,1
1034649,reference,1000248,1000248,1000248,109,0,1,1,6,6,True,1
1034649,reference,1000249,1000249,1000249,109,0,1,1,6,6,True,1
1034649,reference,1000347,1000347,1000347,109,0,1,1,6,6,True,1
1034649,reference,1000346,1000346,1000346,209,0,1,1,6,6,True,1
1034649,reference,1000246,1000246,1000246,349,0,1,1,6,6,True,1
1034750,reference,1000248,1000248,1000248,109,0,1,1,5,5,True,1
1034750,reference,1000249,1000249,1000249,109,0,1,1,5,5,True,1
1034750,reference,1000347,1000347,1000347,109,0,1,1,5,5,True,1
1034750,reference,1000250,1000250,1000250,230,0,1,1,5,5,True,1
1034750,reference,1000350,1000350,1000350,230,0,1,1,5,5,True,1
1034851,reference,1000248,1000248,1000248,109,0,1,1,4,4,True,1
1034851,reference,1000249,1000249,1000249,109,0,1,1,4,4,True,1
1034851,reference,1000250,1000250,1000250,230,0,1,1,4,4,True,1
1034851,reference,1000251,1000251,1000251,230,0,1,1,4,4,True,1
1034851,reference,1000350,1000350,1000350,230,0,1,1,4,4,True,1
1034851,reference,1000351,1000351,1000351,230,0,1,1,4,4,True,1
1034952,reference,1000249,1000249,1000249,109,0,1,1,5,5,True,1
1034952,reference,1000250,1000250,1000250,230,0,1,1,5,5,True,1
1034952,reference,1000251,1000251,1000251,230,0,1,1,5,5,True,1
1034952,reference,1000252,1000252,1000252,230,0,1,1,5,5,True,1
1034952,reference,1000350,1000350,1000350,230,0,1,1,5,5,True,1
1034952,reference,1000351,1000351,1000351,230,0,1,1,5,5,True,1
1034952,reference,1000352,1000352,1000352,230,0,1,1,5,5,True,1
1035053,reference,1000250,1000250,1000250,230,0,1,1,4,4,True,1
1035053,reference,1000251,1000251,1000251,230,0,1,1,4,4,True,1
1035053,reference,1000252,1000252,1000252,230,0,1,1,4,4,True,1
1035053,reference,1000253,1000253,1000253,230,0,1,1,4,4,True,1
1035053,reference,1000350,1000350,1000350,230,0,1,1,4,4,True,1
1035053,reference,1000351,1000351,1000351,230,0,1,1,4,4,True,1
1035053,reference,1000352,1000352,1000352,230,0,1,1,4,4,True,1
1035053,reference,1000353,1000353,1000353,230,0,1,1,4,4,True,1
1035154,reference,1000251,1000251,1000251,230,0,1,1,5,5,True,1
1035154,reference,1000252,1000252,1000252,230,0,1,1,5,5,True,1
1035154,reference,1000253,1000253,1000253,230,0,1,1,5,5,True,1
1035154,reference,1000351,1000351,1000351,230,0,1,1,5,5,True,1
1035154,reference,1000352,1000352,1000352,230,0,1,1,5,5,True,1
1035154,reference,1000353,1000353,1000353,230,0,1,1,5,5,True,1
1035255,reference,1000252,1000252,1000252,230,0,1,1,7,7,True,1
1035255,reference,1000253,1000253,1000253,230,0,1,1,7,7,True,1
1035255,reference,1000352,1000352,1000352,230,0,1,1,7,7,True,1
1035255,reference,1000353,1000353,1000353,230,0,1,1,7,7,True,1
1035356,reference,1000253,1000253,1000253,230,0,1,1,8,8,True,1
1035356,reference,1000353,1000353,1000353,230,0,1,1,8,8,True,1
1035963,reference,1000363,1000363,1000363,469,0,1,1,11,11,True,1
1044046,reference,1000240,1000240,1000240,70,0,1,1,6,6,True,1
1044046,reference,1000346,1000346,1000346,209,0,1,1,6,6,True,1
1044046,reference,1000243,1000243,1000243,349,0,1,1,6,6,True,1
1044046,reference,1000246,1000246,1000246,349,0,1,1,6,6,True,1
1044046,reference,1000342,1000342,1000342,349,0,1,1,6,6,True,1
1044248,reference,1000248,1000248,1000248,109,0,1,1,6,6,True,1
1044248,reference,1000347,1000347,1000347,109,0,1,1,6,6,True,1
1044248,reference,1000346,1000346,1000346,209,0,1,1,6,6,True,1
1044248,reference,1000243,1000243,1000243,349,0,1,1,6,6,True,1
1044248,reference,1000246,1000246,1000246,349,0,1,1,6,6,True,1
1044248,reference,1000342,1000342,1000342,349,0,1,1,6,6,True,1
1044450,reference,1000248,1000248,1000248,109,0,1,1,6,6,True,1
1044450,reference,1000249,1000249,1000249,109,0,1,1,6,6,True,1
1044450,reference,1000347,1000347,1000347,109,0,1,1,6,6,True,1
1044450,reference,1000346,1000346,1000346,209,0,1,1,6,6,True,1
1044450,reference,1000250,1000250,1000250,230,0,1,1,6,6,True,1
1044450,reference,1000350,1000350,1000350,230,0,1,1,6,6,True,1
1044450,reference,1000246,1000246,1000246,349,0,1,1,6,6,True,1
1044652,reference,1000248,1000248,1000248,109,0,1,1,7,7,True,1
1044652,reference,1000249,1000249,1000249,109,0,1,1,7,7,True,1
1044652,reference,1000347,1000347,1000347,109,0,1,1,7,7,True,1
1044652,reference,1000346,1000346,1000346,209,0,1,1,7,7,True,1
1044652,reference,1000250,1000250,1000250,230,0,1,1,7,7,True,1
1044652,reference,1000251,1000251,1000251,230,0,1,1,7,7,True,1
1044652,reference,1000252,1000252,1000252,230,0,1,1,7,7,True,1
1044652,reference,1000350,1000350,1000350,230,0,1,1,7,7,True,1
1044652,reference,1000351,1000351,1000351,230,0,1,1,7,7,True,1
1044652,reference,1000352,1000352,1000352,230,0,1,1,7,7,True,1
1044652,reference,1000246,1000246,1000246,349,0,1,1,7,7,True,1
1044854,reference,1000248,1000248,1000248,109,0,1,1,6,6,True,1
1044854,reference,1000249,1000249,1000249,109,0,1,1,6,6,True,1
1044854,reference,1000250,1000250,1000250,230,0,1,1,6,6,True,1
1044854,reference,1000251,1000251,1000251,230,0,1,1,6,6,True,1
1044854,reference,1000252,1000252,1000252,230,0,1,1,6,6,True,1
1044854,reference,1000253,1000253,1000253,230,0,1,1,6,6,True,1
1044854,reference,1000350,1000350,1000350,230,0,1,1,6,6,True,1
1044854,reference,1000351,1000351,1000351,230,0,1,1,6,6,True,1
1044854,reference,1000352,1000352,1000352,230,0,1,1,6,6,True,1
1044854,reference,1000353,1000353,1000353,230,0,1,1,6,6,True,1
1045056,reference,1000250,1000250,1000250,230,0,1,1,8,8,True,1
1045056,reference,1000251,1000251,1000251,230,0,1,1,8,8,True,1
1045056,reference,1000252,1000252,1000252,230,0,1,1,8,8,True,1
1045056,reference,1000253,1000253,1000253,230,0,1,1,8,8,True,1
1045056,reference,1000350,1000350,1000350,230,0,1,1,8,8,True,1
1045056,reference,1000351,1000351,1000351,230,0,1,1,8,8,True,1
1045056,reference,1000352,1000352,1000352,230,0,1,1,8,8,True,1
1045056,reference,1000353,1000353,1000353,230,0,1,1,8,8,True,1
1045258,reference,1000252,1000252,1000252,230,0,1,1,9,9,True,1
1045258,reference,1000253,1000253,1000253,230,0,1,1,9,9,True,1
1045258,reference,1000352,1000352,1000352,230,0,1,1,9,9,True,1
1045258,reference,1000353,1000353,1000353,230,0,1,1,9,9,True,1
1045863,reference,1000363,1000363,1000363,469,0,1,1,11,11,True,1
1046063,reference,1000363,1000363,1000363,469,0,1,1,11,11,True,1
1047000,creature,4425,4425,4425,47,0,1,1,1,1,True,0
1047000,creature,4427,4427,4427,47,0,1,1,1,1,True,0
1047000,creature,4435,4435,4435,47,0,1,1,1,1,True,0
1047000,creature,4436,4436,4436,47,0,1,1,1,1,True,0
1047000,creature,4437,4437,4437,47,0,1,1,1,1,True,0
1047000,creature,4438,4438,4438,47,0,1,1,1,1,True,0
1047000,creature,4440,4440,4440,47,0,1,1,1,1,True,0
1047000,creature,4442,4442,4442,47,0,1,1,1,1,True,0
1047000,creature,4512,4512,4512,47,0,1,1,1,1,True,0
1047000,creature,4514,4514,4514,47,0,1,1,1,1,True,0
1047000,creature,4515,4515,4515,47,0,1,1,1,1,True,0
1047000,creature,4516,4516,4516,47,0,1,1,1,1,True,0
1047000,creature,4517,4517,4517,47,0,1,1,1,1,True,0
1047000,creature,4518,4518,4518,47,0,1,1,1,1,True,0
1047000,creature,4519,4519,4519,47,0,1,1,1,1,True,0
1047000,creature,4520,4520,4520,47,0,1,1,1,1,True,0
1047000,creature,4522,4522,4522,47,0,1,1,1,1,True,0
1047000,creature,4523,4523,4523,47,0,1,1,1,1,True,0
1047000,creature,4525,4525,4525,47,0,1,1,1,1,True,0
1047000,creature,4530,4530,4530,47,0,1,1,1,1,True,0
1047000,creature,4531,4531,4531,47,0,1,1,1,1,True,0
1047000,creature,4532,4532,4532,47,0,1,1,1,1,True,0
1047000,creature,4538,4538,4538,47,0,1,1,1,1,True,0
1047000,creature,4539,4539,4539,47,0,1,1,1,1,True,0
1047000,creature,4541,4541,4541,47,0,1,1,1,1,True,0
1047000,creature,4623,4623,4623,47,0,1,1,1,1,True,0
1047000,creature,4842,4842,4842,47,0,1,1,1,1,True,0
1047000,creature,6035,6035,6035,47,0,1,1,1,1,True,0
