entry,class_name,name,Quality,RequiredLevel,ItemLevel,role,kind,weapon_kind,InventoryType,subclass,displayid,reference_entry,reference_item_level,armor,dps,sockets
323328,Shaman,Spiritwarden's Nameless Mantle,2,49,55,agility_dps,back,,16,1,27607,10098,53,22,0.0,
323329,Shaman,Sunblessed Footguards of the First Flame,3,45,47,agility_dps,armor,,8,3,34585,22240,53,82,0.0,
323330,Shaman,Stormsteel Nightcloak of the Frozen Moon,2,12,14,caster_dps,back,,16,1,23012,4771,15,5,0.0,
323331,Shaman,Legguards of Pale Watch,2,72,144,caster_dps,armor,,7,3,56315,37448,138,458,0.0,
323332,Shaman,Great Cape of Infinite Flight,3,50,54,healer,back,,16,1,24946,14134,55,24,0.0,
323333,Shaman,The Coal-black Helm,2,28,29,caster_dps,armor,,1,2,21310,3392,30,28,0.0,
323334,Shaman,"Rime-coated Seal, Plaguewarden's Oath",3,71,136,caster_dps,finger,,11,0,49229,35925,138,0,0.0,
323335,Shaman,Draconic Warhammer of the Northern Light,2,52,55,caster_dps,1h_mace,1h_mace,13,4,28075,11906,55,0,33.333,
323336,Shaman,Gladiatorial Insignia of Wild Grove,3,52,55,caster_dps,trinket,,12,0,31499,19024,55,0,0.0,
323337,Shaman,Ebon Knight's Breeches,2,21,25,caster_dps,armor,,7,2,27670,14574,26,28,0.0,
323338,Shaman,Deathknight's Wyrmforged Runestaff,2,66,114,healer,staff,staff,17,10,39987,25181,114,0,77.917,
323339,Shaman,Ominous Tunic of the Pale Moon,3,23,25,healer,armor,,20,2,16508,8200,43,35,0.0,
323340,Shaman,Deathkeeper's Shoulder Drape,2,6,13,caster_dps,back,,16,1,23025,2310,13,5,0.0,
323341,Shaman,Rimewalker's Wrap of the River Heart,2,5,6,caster_dps,back,,16,1,15248,28150,13,2,0.0,
323342,Shaman,Warguard's Warlord Handguards,2,15,17,agility_dps,armor,,10,2,27519,14564,19,11,0.0,
323343,Shaman,Cowl of the Frenzyheart Hill,2,8,9,caster_dps,armor,,1,2,15304,1024,1,8,0.0,
323344,Shaman,The Skyforged Greatstaff,2,8,14,agility_dps,staff,staff,17,10,20420,4566,13,0,9.643,
323345,Shaman,"Timeworn Barrier, Winterkeeper's Oath",2,27,29,healer,shield,,14,6,18775,15522,29,545,0.0,
323346,Shaman,The Thornwoven Shoulderguards,4,72,140,agility_dps,armor,,3,3,45408,32575,141,385,0.0,
323347,Shaman,Bladeguard's Jerkin,2,7,13,caster_dps,armor,,5,2,9502,2300,12,16,0.0,
323348,Shaman,Berserker Fang of the Thorim Arena,2,50,52,agility_dps,fist,fist,13,13,21855,11863,52,0,31.562,
323349,Shaman,Shoulder Drape of the Arcane Gate,3,71,137,healer,back,,16,1,52453,37796,142,73,0.0,
323350,Shaman,Crown Twilight Grips,2,45,52,agility_dps,armor,,10,3,26162,10196,52,76,0.0,
323351,Shaman,"Mark, Bone Blade",2,42,46,caster_dps,finger,,11,0,9849,11986,39,0,0.0,
323352,Shaman,Ironkeeper's Warbelt,2,72,145,agility_dps,armor,,6,3,51322,38049,146,261,0.0,
323353,Shaman,Rune Queen's Primal Wristguards,2,70,127,caster_dps,armor,,9,3,51075,36186,130,126,0.0,
323354,Shaman,"Mail, Moon Wound",3,49,51,healer,armor,,20,3,31832,16841,66,158,0.0,
323355,Shaman,"Titanic Ringlet, Wildwarden's Oath",2,76,174,agility_dps,finger,,11,0,56558,43926,174,0,0.0,
323356,Shaman,Silversteel Wargrips,2,18,19,healer,armor,,10,2,8449,5630,20,12,0.0,
323357,Shaman,"Living Legmail, Twilightkeeper's Oath",2,58,82,agility_dps,armor,,7,3,38985,25662,84,215,0.0,
323358,Shaman,Starsteel Dirk of the Broken Blade,3,79,197,agility_dps,dagger,dagger,13,15,51703,37377,200,0,88.056,2
323359,Shaman,Stoneguard's Blazing Relic,2,77,176,caster_dps,trinket,,12,0,56783,43836,174,0,0.0,
323360,Shaman,Armorsmith's Worldworn Wristguards,2,37,38,healer,armor,,9,2,14831,7386,38,16,0.0,
323361,Shaman,"Bracers, Frozen Edge",2,47,50,agility_dps,armor,,9,3,28451,8264,52,42,0.0,
323362,Shaman,The Wyrmforged Waistchain,4,77,182,agility_dps,armor,,6,3,56728,43450,187,410,0.0,
323363,Shaman,Fierce Guard of Emerald Path,2,22,26,caster_dps,shield,,14,6,27517,16660,27,484,0.0,
323364,Shaman,Shroud of Storm Queen,3,54,56,agility_dps,back,,16,1,28891,17061,58,25,0.0,
323365,Shaman,"Wristguards, Last Hex",3,2,8,caster_dps,armor,,9,2,17001,6902,27,3,0.0,
323366,Shaman,Frost Rider Locket,3,59,86,healer,neck,,2,0,38544,24096,85,0,0.0,
323367,Shaman,"Girdle, Bleak Ash",2,73,150,caster_dps,armor,,6,3,51320,38034,146,264,0.0,
323368,Shaman,Ghostfire Shard Chausses,3,49,53,agility_dps,armor,,7,3,29934,17754,50,148,0.0,
323369,Shaman,"Froststeel Chausses, Wayfarer's Oath",3,77,180,caster_dps,armor,,7,3,52336,35585,179,650,0.0,4
323370,Shaman,Wintersteel Seal Ring of the Holy Crown,3,26,27,caster_dps,finger,,11,0,30661,20426,23,0,0.0,
323371,Shaman,Trousers of Water Spirit,3,16,22,healer,armor,,7,2,28385,10410,23,26,0.0,
323372,Shaman,"Traveling Cloak, Dawn Oath",2,46,53,caster_dps,back,,16,1,26271,14300,52,21,0.0,
323373,Shaman,Brutish Legmail of the Black Ice,4,80,251,agility_dps,armor,,7,3,64821,49901,264,990,0.0,
323374,Shaman,Sun Rime Tunic,2,17,22,agility_dps,armor,,5,2,17214,2317,20,28,0.0,
323375,Shaman,Blighted War Leggings of Dawn Oath,4,80,200,caster_dps,armor,,7,3,57027,39603,200,822,0.0,2|4
323376,Shaman,The Nightwoven Waistband,2,2,6,agility_dps,armor,,6,2,28149,15399,14,3,0.0,
323377,Shaman,Spiritcaller's Totem of the Spider Wing,4,67,116,agility_dps,relic,,28,9,43430,28523,115,0,0.0,
323378,Shaman,Spaulders of Ancient Pact,3,46,51,healer,armor,,3,3,28721,11722,55,104,0.0,
323379,Shaman,Wintertouched Casque,4,80,200,agility_dps,armor,,1,3,56145,41155,200,659,0.0,8|2
323380,Shaman,Nether Horn Warboots,2,49,50,caster_dps,armor,,8,3,27215,15630,49,84,0.0,
323381,Shaman,Belt of Deep Vault,2,26,33,healer,armor,,6,2,11953,15349,33,22,0.0,
323382,Shaman,Warguard's Runeaxe,2,71,136,agility_dps,1h_axe,1h_axe,13,0,50073,36573,138,0,84.0,
323383,Shaman,Wildcaller's Icon,4,80,200,caster_dps,relic,,28,9,54871,40267,213,0,0.0,4
323384,Shaman,"Jerkin, Flame Sigil",2,38,39,agility_dps,armor,,5,2,27689,15144,37,51,0.0,
323385,Shaman,Skullsplitter of the Pale King,2,55,58,agility_dps,2h_axe,2h_axe,17,1,28334,15271,56,0,45.526,
323386,Shaman,"Shoulderpads, Twilight Watch",2,27,29,healer,armor,,3,2,14950,7415,29,25,0.0,
323387,Shaman,Glasslike Clasp,2,12,14,agility_dps,neck,,2,0,33262,20909,30,0,0.0,
323388,Shaman,"Coldbound Chausses, Gravecaller's Oath",2,51,53,agility_dps,armor,,7,3,27289,15655,56,132,0.0,
323389,Shaman,Cap of Moon Guard,2,37,44,caster_dps,armor,,1,2,27734,15156,43,45,0.0,
323390,Shaman,Armorsmith's Handguards of the Last Stand,2,14,17,caster_dps,armor,,10,2,28046,28159,17,10,0.0,
323391,Shaman,Crown Requiem Chestguard,2,13,20,healer,armor,,5,2,17214,2317,20,24,0.0,
323392,Shaman,Mail of the Frozen King,2,45,47,agility_dps,armor,,5,3,27889,15591,43,132,0.0,
323393,Shaman,Glittering Armguards,2,51,57,caster_dps,armor,,9,3,26122,10156,60,50,0.0,
323394,Shaman,Winterforged Chausses,3,53,58,healer,armor,,7,3,25223,14612,61,171,0.0,
323395,Shaman,Tunic of the Mystic Gate,2,16,21,healer,armor,,5,2,9739,2985,21,26,0.0,
323396,Shaman,"Runehammer, Falcon Frost",4,80,239,agility_dps,1h_mace,1h_mace,13,4,58960,45971,239,0,109.722,4|4
323397,Shaman,Legmail of Dread March,4,78,182,agility_dps,armor,,7,3,56731,43456,187,721,0.0,
323398,Shaman,The Stoneforged Greatstaff,3,66,113,healer,staff,staff,17,10,40838,28033,112,0,61.964,
323399,Shaman,Lionheart Blood Pants,2,16,20,caster_dps,armor,,7,2,35395,22998,20,22,0.0,
323400,Shaman,Ghostly Gloves,3,65,108,caster_dps,armor,,10,3,43348,30951,109,193,0.0,
323401,Shaman,Wind Seed Mace,2,56,58,caster_dps,1h_mace,1h_mace,13,4,28075,11906,55,0,35.238,
323402,Shaman,"Duskwoven War Mantle, First Keeper's Oath",2,67,120,healer,armor,,3,3,45504,32868,114,253,0.0,
323403,Shaman,Spiritcaller's Shawl,3,57,59,agility_dps,back,,16,1,30832,18496,60,27,0.0,
323404,Shaman,Handguards of the Broken Promise,3,44,45,healer,armor,,10,3,28800,10631,46,69,0.0,
323405,Shaman,Gloves of Grave King,3,10,16,caster_dps,armor,,10,2,6735,7348,25,11,0.0,
323406,Shaman,"Thornwoven Cloak, Blood Prince's Oath",2,23,26,agility_dps,back,,16,1,15165,4790,25,10,0.0,
323407,Shaman,Warcloak of Scarlet Dawn,2,29,34,caster_dps,back,,16,1,27960,15364,36,13,0.0,
323408,Shaman,Dragoncaller's Veiled Warcloak,3,50,52,caster_dps,back,,16,1,32503,19982,52,23,0.0,
323409,Shaman,Moonbound Charm,2,32,34,agility_dps,trinket,,12,0,21632,4396,40,0,0.0,
323410,Shaman,Flame Forge Surcoat,2,49,55,agility_dps,armor,,5,3,27155,14789,54,153,0.0,
323411,Shaman,Permafrost Knobbed Mace of Stormcaller,2,8,14,caster_dps,1h_mace,1h_mace,13,4,19778,4569,14,0,7.143,
323412,Shaman,Moonlord's Bracers of the Gundrak,3,70,131,healer,armor,,9,3,46085,30026,128,146,0.0,
323413,Shaman,Ghoststeel Clutches of the Dark Forge,2,2,9,caster_dps,armor,,10,2,14546,3314,15,5,0.0,
323414,Shaman,Steelbound Warboots,3,69,126,caster_dps,armor,,8,3,47041,33537,128,271,0.0,
323415,Shaman,Sunbound Mace of Quel Thalas,3,46,53,agility_dps,1h_mace,1h_mace,13,4,29910,17733,53,0,35.833,
323416,Shaman,"Mail, Wind Thorn",3,40,41,healer,armor,,5,3,19049,10328,39,121,0.0,
323417,Shaman,"Ironthane Gloves, Thunderlord's Oath",4,79,190,healer,armor,,10,3,57025,39601,200,429,0.0,
323418,Shaman,Bloodkeeper's Sorcerous Loop,2,14,18,caster_dps,finger,,11,0,9835,11967,23,0,0.0,
323419,Shaman,Shadow King's Moonsteel Runehammer,3,29,33,agility_dps,1h_mace,1h_mace,13,4,5215,936,38,0,21.4,
323420,Shaman,War Mantle of Brunnhildar Village,4,80,213,agility_dps,armor,,3,3,54865,40299,213,636,0.0,2
323421,Shaman,Burnished Shoulderguards,2,57,61,caster_dps,armor,,3,3,25713,15081,61,117,0.0,
323422,Shaman,Earthforged Wargrips of the Storm Pact,3,71,136,caster_dps,armor,,10,3,46109,32005,136,253,0.0,
323423,Shaman,Battlemage's Handguards,3,78,188,caster_dps,armor,,10,3,56729,43454,187,400,0.0,
323424,Shaman,Ashen Lord's Hoop of the Infinite Flight,2,17,20,agility_dps,finger,,11,0,23608,24349,20,0,0.0,
323425,Shaman,The Titan-carved Pendant,2,67,117,agility_dps,neck,,2,0,33808,28321,115,0,0.0,
323426,Shaman,Steel Freeze Chainmail,3,65,107,agility_dps,armor,,5,3,44199,31570,115,399,0.0,4
323427,Shaman,"Tarnished Beads, Wyrmlord's Oath",4,80,245,caster_dps,neck,,2,0,64218,50809,251,0,0.0,
323428,Shaman,"Blessed Casque, Earthwarden's Oath",2,56,61,healer,armor,,1,3,26274,10235,59,135,0.0,
323429,Shaman,Wolfwarden's Claws,2,9,11,agility_dps,armor,,10,2,28077,12522,15,7,0.0,
323430,Shaman,Silvered Chausses of Death Watch,3,60,93,healer,armor,,7,3,42842,31240,103,299,0.0,
323431,Shaman,Warbelt of Sun Spirit,2,56,61,healer,armor,,6,3,26245,10269,62,88,0.0,
323432,Shaman,Bracers of the Sun Spirit,3,48,55,agility_dps,armor,,9,3,29890,17714,54,55,0.0,
323433,Shaman,"Flanged Mace, Bright Rider",2,8,13,healer,1h_mace,1h_mace,13,4,19773,6983,15,0,6.304,
323434,Shaman,"Shoulderguards, Deep Bane",3,20,26,agility_dps,armor,,3,2,12830,2264,30,24,0.0,
323435,Shaman,Wild Mace,2,58,85,caster_dps,1h_mace,1h_mace,13,4,38346,25312,87,0,40.833,
323436,Shaman,Ashen Queen's Warbelt,2,42,46,healer,armor,,6,3,28171,11861,46,65,0.0,
323437,Shaman,"Boneforged Cap, Bladeguard's Oath",3,23,27,healer,armor,,1,2,17277,6688,32,29,0.0,
323438,Shaman,Sable Promise Flanged Mace,2,52,58,agility_dps,1h_mace,1h_mace,13,4,23267,12792,58,0,34.8,
323439,Shaman,Wyrmcaller's Vambraces of the Scarlet Keep,3,53,59,healer,armor,,9,3,28668,13135,59,58,0.0,
323440,Shaman,The Charred Shaman Staff,2,41,43,healer,staff,staff,17,10,28236,15106,40,0,31.379,
323441,Shaman,Drakeforged Chestguard of Rune King,3,46,48,healer,armor,,5,3,19793,10784,52,150,0.0,
323442,Shaman,Drakelord's Hammer of the Endless Vigil,2,20,26,agility_dps,1h_mace,1h_mace,13,4,28318,15224,25,0,13.571,
323443,Shaman,The Gloomed Chestguard,3,21,22,healer,armor,,5,2,8703,2041,24,32,0.0,
323444,Shaman,"Legwraps, Drake Breath",2,19,24,agility_dps,armor,,7,2,18489,2233,27,27,0.0,
323445,Shaman,"Great Stave, Celestial Death",2,1,4,healer,staff,staff,17,10,20415,1928,16,0,2.321,
323446,Shaman,"Warscarred Armguards, Skullwarden's Oath",3,63,101,healer,armor,,9,3,43012,27865,115,106,0.0,
323447,Shaman,Warboots of the Scourge Lord,4,71,133,agility_dps,armor,,8,3,47038,33324,128,332,0.0,
323448,Shaman,Corroded Stalkers of Frost King,2,14,18,agility_dps,armor,,8,2,11373,2987,18,13,0.0,
323449,Shaman,Woe-bound Wristguards of the Frost Forge,4,77,178,agility_dps,armor,,9,3,17171,38444,187,237,0.0,
323450,Shaman,Defiant Handguards,2,80,213,agility_dps,armor,,10,3,56938,41000,213,395,0.0,
323451,Shaman,Gravewarden's Capelet of the Zangarmarsh,2,31,34,agility_dps,back,,16,1,18131,4719,32,13,0.0,
323452,Shaman,"Gray Skullcrusher, Frostmage's Oath",2,37,43,caster_dps,1h_mace,1h_mace,13,4,19783,4511,40,0,23.929,
323453,Shaman,The Deathmarked Legwraps,2,26,32,caster_dps,armor,,7,2,6772,9833,33,37,0.0,
323454,Shaman,Whitegold Brooch,3,54,56,agility_dps,neck,,2,0,21725,11755,56,0,0.0,
323455,Shaman,Harness of the Silent King,2,61,92,healer,armor,,5,3,44472,31782,99,294,0.0,
323456,Shaman,Blazing Mantle of White Flame,2,24,29,healer,armor,,3,2,14316,7352,27,25,0.0,
323457,Shaman,Promise of Red Dragonflight,3,77,178,healer,finger,,11,0,56339,44336,175,0,0.0,
323458,Shaman,Thornbound Headdress of the Holy Oath,3,37,40,agility_dps,armor,,1,2,18322,9420,37,46,0.0,
323459,Shaman,Sunsteel Surcoat,2,79,188,agility_dps,armor,,5,3,56582,42813,174,694,0.0,
323460,Shaman,"Waistchain, Soulshard Fury",3,74,154,agility_dps,armor,,6,3,52473,37778,158,296,0.0,4
323461,Shaman,"Footguards, Astral Claw",2,62,98,agility_dps,armor,,8,3,40252,24855,99,176,0.0,
323462,Shaman,Nightforged Trousers of Winter Memory,2,16,23,caster_dps,armor,,7,2,27522,14565,21,25,0.0,
323463,Shaman,Clouded Leggings of the Quel Thalas,2,42,47,agility_dps,armor,,7,3,27150,14786,47,119,0.0,
323464,Shaman,Voidbound Girdle of the Drake Rider,3,34,40,agility_dps,armor,,6,2,17122,6788,42,30,0.0,
323465,Shaman,"Brightsteel Amulet, Flamecaller's Oath",2,12,18,healer,neck,,2,0,9853,7427,31,0,0.0,
323466,Shaman,Harness of White Crown,2,70,128,healer,armor,,5,3,52128,36181,130,441,0.0,
323467,Shaman,Spaulders of the Dragon Queen,2,43,47,healer,armor,,3,3,26078,4733,46,86,0.0,
323468,Shaman,Rugged Dagger of Drowned King,3,20,24,caster_dps,dagger,dagger,13,15,20590,2567,23,0,16.0,
323469,Shaman,"Duskrun Armguards, Violet Mage's Oath",2,5,6,agility_dps,armor,,9,2,33328,21000,5,2,0.0,
323470,Shaman,Frost Queen's Greaves of the Grim King,3,80,219,agility_dps,armor,,8,3,64665,49798,219,555,0.0,
323471,Shaman,"Brutal Headdress, Soulcaller's Oath",2,3,7,caster_dps,armor,,1,2,15330,4853,5,6,0.0,
323472,Shaman,Silverguard's Runering,3,65,107,healer,finger,,11,0,43340,31078,109,0,0.0,
323473,Shaman,Bloodfang Watch Leggings,2,10,13,caster_dps,armor,,7,2,28591,3287,12,13,0.0,
323474,Shaman,Hardened Hourglass of the Star King,2,35,40,healer,trinket,,12,0,7397,10577,41,0,0.0,
323475,Shaman,Warband of the Lost Road,2,49,52,healer,finger,,11,0,15422,7553,48,0,0.0,
323476,Shaman,Obsidian Bindings,2,25,26,healer,armor,,9,2,3606,3204,26,10,0.0,
323477,Shaman,Wildfire Cleaver Spaulders,2,57,61,healer,armor,,3,3,25713,15081,61,113,0.0,
323478,Shaman,Zealous Sacred Relic of the White Banner,3,59,88,caster_dps,relic,,28,9,40043,27815,115,0,0.0,
323479,Shaman,Darkrider's Morningstar,3,79,193,caster_dps,1h_mace,1h_mace,13,4,56255,42351,200,0,74.444,
323480,Shaman,Boar Heart Spaulders,2,48,50,agility_dps,armor,,3,3,27160,14797,51,87,0.0,
323481,Shaman,"Tunic, Dream Fist",2,29,32,healer,armor,,5,2,14602,6396,32,42,0.0,
323482,Shaman,Neckchain of Makers Terrace,4,74,160,caster_dps,neck,,2,0,53407,42338,167,0,0.0,
323483,Shaman,Savage Helm of the Valiance Keep,4,79,196,agility_dps,armor,,1,3,56935,41011,200,662,0.0,
323484,Shaman,Jerkin of the Frost Giant,2,6,13,caster_dps,armor,,5,2,27996,3288,13,15,0.0,
323485,Shaman,Wolf Beacon Choker,3,69,125,caster_dps,neck,,2,0,40038,27766,115,0,0.0,
323486,Shaman,First Knight's Shoulderguards,3,54,60,caster_dps,armor,,3,3,31194,18742,60,121,0.0,
323487,Shaman,"Titan-carved Helm, Rimewalker's Oath",2,35,41,healer,armor,,1,2,27959,15363,42,41,0.0,
323488,Shaman,Ominous Gemmed Band of the Wyrm King,2,48,50,agility_dps,finger,,11,0,15422,7553,48,0,0.0,
323489,Shaman,Silent King's Torc,3,38,42,caster_dps,neck,,2,0,19785,10769,41,0,0.0,
323490,Shaman,Windlord's Cabalistic Locket,2,14,17,healer,neck,,2,0,9854,21934,20,0,0.0,
323491,Shaman,Feral Oathring of Frost Crown,2,50,57,agility_dps,finger,,11,0,24569,13812,58,0,0.0,
323492,Shaman,The Resolute War Hatchet,3,27,32,agility_dps,1h_axe,1h_axe,13,0,18403,9485,30,0,21.053,
323493,Shaman,Ruthless Mantle,3,29,36,caster_dps,back,,16,1,28602,13121,38,15,0.0,
323494,Shaman,"Cinch, Doom Whisper",2,22,26,caster_dps,armor,,6,2,14774,6600,27,17,0.0,
323495,Shaman,"Helm, Mana Brand",2,41,46,healer,armor,,1,3,16492,8191,46,97,0.0,
323496,Shaman,Hollow Chestguard,3,8,9,agility_dps,armor,,5,2,36771,24111,10,12,0.0,
323497,Shaman,The Blazing Breeches,3,36,40,caster_dps,armor,,7,2,17142,6690,34,53,0.0,
323498,Shaman,Headguard of Moon Flame,2,72,144,agility_dps,armor,,1,3,52498,36207,142,378,0.0,4
323499,Shaman,Splintered Epaulets of the Restless Dead,3,52,56,healer,armor,,3,3,28721,11722,55,112,0.0,
323500,Shaman,Footguards of Iron Forge,2,1,5,caster_dps,armor,,8,2,8308,23368,5,3,0.0,
323501,Shaman,Traveling Cloak of Twilight Watch,2,69,126,agility_dps,back,,16,1,51160,37566,138,58,0.0,
323502,Shaman,Scourged Jerkin,2,24,29,healer,armor,,5,2,9532,4255,31,39,0.0,
323503,Shaman,Brightwarden's Scourgeforged Neckguard,4,80,239,agility_dps,neck,,2,0,64207,50196,232,0,0.0,4
323504,Shaman,Targe of the Frost Queen,2,64,104,caster_dps,shield,,14,6,43953,31415,111,2374,0.0,
323505,Shaman,Bonecaller's Mark,4,80,258,healer,finger,,11,0,63960,50377,251,0,0.0,
323506,Shaman,The Scourged Wargrips,3,34,38,agility_dps,armor,,10,2,28683,10760,39,29,0.0,
323507,Shaman,"Shadowwoven Casque, Skullwarden's Oath",2,40,45,agility_dps,armor,,1,3,27151,14785,48,96,0.0,
323508,Shaman,Soulforged Crusher of the Great Eagle,2,60,89,caster_dps,1h_mace,1h_mace,13,4,38418,25117,90,0,46.538,
323509,Shaman,Deathguard's Handguards,3,40,46,agility_dps,armor,,10,3,28800,10631,46,74,0.0,
323510,Shaman,Iron Queen's Steadfast Legguards,3,69,119,agility_dps,armor,,7,3,42572,27909,115,387,0.0,
323511,Shaman,Warwarden's Runering,4,80,226,healer,finger,,11,0,59327,45871,226,0,0.0,
323512,Shaman,Silverblessed Grips of the Freya Garden,2,4,8,agility_dps,armor,,10,2,41379,26022,13,5,0.0,
323513,Shaman,Plaguebound Cowl of Grave King,2,4,7,healer,armor,,1,2,15304,1024,1,6,0.0,
323514,Shaman,Earthshard Tooth Rune Band,3,76,167,agility_dps,finger,,11,0,56035,43191,174,0,0.0,
323515,Shaman,"Saronite Epaulets, Highlord's Oath",3,69,119,healer,armor,,3,3,44206,31569,115,289,0.0,
323516,Shaman,Gladiatorial Epaulets,2,77,182,agility_dps,armor,,3,3,56732,43457,187,434,0.0,
323517,Shaman,"Loop, Mystic Cleaver",2,80,213,agility_dps,finger,,11,0,59327,45871,226,0,0.0,
323518,Shaman,Spellscarred Vambraces of the Dawn Light,4,79,193,agility_dps,armor,,9,3,53817,37788,200,260,0.0,
323519,Shaman,"Maul, Thorn Watch",3,54,57,caster_dps,1h_mace,1h_mace,13,4,30436,18044,57,0,37.963,
323520,Shaman,Collar of Eternal Flame,2,21,23,caster_dps,neck,,2,0,9854,21934,20,0,0.0,
323521,Shaman,"Icon, Deep Shield",4,80,226,caster_dps,relic,,28,9,61970,45169,226,0,0.0,
323522,Shaman,"Gauntlets, Sacred Vault",2,77,184,caster_dps,armor,,10,3,56014,43212,187,341,0.0,4
323523,Shaman,Faceguard of Ebon Watch,3,53,56,healer,armor,,1,3,30680,18319,58,139,0.0,
323524,Shaman,"Breeches, Mist Keeper",2,15,21,healer,armor,,7,2,3248,7282,19,24,0.0,
323525,Shaman,The Sacred Cinch,2,3,4,agility_dps,armor,,6,2,16932,4954,5,2,0.0,
323526,Shaman,Flamewarden's Plaguetouched Shoulderguards,2,25,26,healer,armor,,3,2,8098,4709,25,21,0.0,
323527,Shaman,Spaulders of the Void Flame,4,75,166,caster_dps,armor,,3,3,48004,34208,159,483,0.0,
323528,Shaman,Wildwarden's Veil,2,52,53,caster_dps,back,,16,1,26304,10120,53,21,0.0,
323529,Shaman,"Seal, Bloodfire Night",2,25,27,caster_dps,finger,,11,0,6012,1076,25,0,0.0,
323530,Shaman,Scalebound Gauntlets,3,79,198,caster_dps,armor,,10,3,56940,40998,200,430,0.0,
323531,Shaman,Runed Icon of Blackened Sky,3,40,45,caster_dps,trinket,,12,0,31199,18634,52,0,0.0,
323532,Shaman,Wristguards of Bone Crown,3,52,58,agility_dps,armor,,9,3,27217,16402,60,57,0.0,
323533,Shaman,Forsaken Greaves,4,80,239,healer,armor,,8,3,61961,49235,232,625,0.0,2
323534,Shaman,The Spectral Royal Band,3,55,60,caster_dps,finger,,11,0,28733,18701,59,0,0.0,
323535,Shaman,Bonewarden's Rotting Knife,2,51,52,agility_dps,dagger,dagger,13,15,20297,10703,45,0,30.556,
323536,Shaman,"Surcoat, Bright Decree",2,63,101,agility_dps,armor,,5,3,37490,25556,102,329,0.0,
323537,Shaman,Mooncaller's Jeweled Pendant,2,64,103,healer,neck,,2,0,39682,25484,93,0,0.0,
323538,Shaman,Starkeeper's Harness of the Stone Forge,2,24,30,agility_dps,armor,,20,2,64085,50885,0,38,0.0,
323539,Shaman,Pendant Chain of Lost Promise,2,61,92,agility_dps,neck,,2,0,38809,25062,93,0,0.0,
323540,Shaman,Mistbound Spaulders,2,32,36,caster_dps,armor,,3,2,9544,5964,35,30,0.0,
323541,Shaman,Rune Dagger of Warsong Clan,2,1,5,healer,dagger,dagger,13,15,35961,23431,10,0,2.333,
323542,Shaman,Ironkeeper's Chestguard of the Sacred Dawn,4,80,187,agility_dps,armor,,5,3,56608,43208,187,839,0.0,8|2
323543,Shaman,Rimelord's Frost-rimed Skullcrusher,2,26,27,healer,1h_mace,1h_mace,13,4,8565,1938,22,0,13.684,
323544,Shaman,Gloves of Westguard Keep,2,19,20,healer,armor,,10,2,17178,2167,20,12,0.0,
323545,Shaman,Mountainborn Bracers of Rime Crown,2,15,17,agility_dps,armor,,9,2,16566,26029,18,6,0.0,
323546,Shaman,Deep Oath Tunic,2,17,22,healer,armor,,5,2,2644,6197,22,28,0.0,
323547,Shaman,Charmstone of Last Stand,3,62,97,agility_dps,neck,,2,0,39210,28168,103,0,0.0,
323548,Shaman,"Lightblessed Relic, Sun Queen's Oath",2,78,181,healer,trinket,,12,0,56782,43837,174,0,0.0,
323549,Shaman,"Resolute Clasp, Wildcaller's Oath",2,66,113,caster_dps,neck,,2,0,7570,31790,108,0,0.0,
323550,Shaman,Snowbound Girdle of the Long Road,3,73,154,caster_dps,armor,,6,3,52473,37778,158,312,0.0,
323551,Shaman,The Thunderforged Stone,2,33,40,agility_dps,trinket,,12,0,7841,4397,40,0,0.0,
323552,Shaman,Claws of the Storm Queen,3,2,5,caster_dps,armor,,10,2,17176,2125,5,3,0.0,
323553,Shaman,Ash Dawn Grips,3,5,10,caster_dps,armor,,10,2,28046,28159,17,7,0.0,
323554,Shaman,"Enduring Chestguard, Silent Queen's Oath",3,32,37,healer,armor,,5,2,28368,13110,36,57,0.0,
323555,Shaman,"War Mantle, Scarlet Verse",2,66,116,healer,armor,,3,3,39815,24908,117,239,0.0,
323556,Shaman,Runemarked Cap of the Iron Banner,2,1,2,healer,armor,,1,2,15299,1022,1,2,0.0,
323557,Shaman,Morningstar of Broken Spear,2,29,35,caster_dps,1h_mace,1h_mace,13,4,5223,1207,39,0,19.091,
323558,Shaman,Green Ward Chestpiece,3,33,40,agility_dps,armor,,5,2,18284,9406,35,62,0.0,
323559,Shaman,Stoneforged Greatcloak of the Dread Host,3,49,54,healer,back,,16,1,23111,12552,55,24,0.0,
323560,Shaman,Frostwarden's Spaulders,2,56,58,agility_dps,armor,,3,3,27320,15677,61,111,0.0,
323561,Shaman,Stormshard Mark Casque,2,75,165,caster_dps,armor,,1,3,56350,39846,158,457,0.0,
323562,Shaman,Wristguards of Dread Crown,2,41,42,caster_dps,armor,,9,3,25931,9927,42,35,0.0,
323563,Shaman,Belt of Frozen Crown,3,73,148,agility_dps,armor,,6,3,51322,38049,146,299,0.0,8
323564,Shaman,Steelforged Vial of Last King,2,28,31,healer,trinket,,12,0,22293,4381,28,0,0.0,
323565,Shaman,Sable Greaves of Crimson Moon,2,55,62,healer,armor,,8,3,26129,10155,61,107,0.0,
323566,Shaman,Bright Breath Signet,2,80,213,caster_dps,finger,,11,0,51515,38617,200,0,0.0,
323567,Shaman,Icecaller's Coldhearted Waistband,3,30,37,agility_dps,armor,,6,2,27958,15361,37,28,0.0,
