profile_id,encounter_id,source_kind,item,reference,reason
map_309_difficulty_0,trash,direct,19704,,not equippable stock gear
map_309_difficulty_0,trash,direct,19705,,not equippable stock gear
map_309_difficulty_0,trash,direct,19706,,not equippable stock gear
map_309_difficulty_0,trash,direct,19707,,not equippable stock gear
map_309_difficulty_0,trash,direct,19708,,not equippable stock gear
map_309_difficulty_0,trash,direct,19709,,not equippable stock gear
map_309_difficulty_0,trash,direct,19710,,not equippable stock gear
map_309_difficulty_0,trash,direct,19711,,not equippable stock gear
map_309_difficulty_0,trash,direct,19712,,not equippable stock gear
map_309_difficulty_0,trash,direct,19713,,not equippable stock gear
map_309_difficulty_0,trash,direct,19714,,not equippable stock gear
map_309_difficulty_0,trash,direct,19715,,not equippable stock gear
map_309_difficulty_0,trash,direct,19726,,not equippable stock gear
map_309_difficulty_0,trash,direct,19727,,not equippable stock gear
map_309_difficulty_0,trash,direct,19774,,not equippable stock gear
map_309_difficulty_0,trash,direct,,1000362,shared or unresolved reference context
map_309_difficulty_0,trash,direct,3820,,not equippable stock gear
map_309_difficulty_0,trash,direct,8766,,not equippable stock gear
map_309_difficulty_0,trash,direct,8952,,not equippable stock gear
map_309_difficulty_0,trash,direct,12361,,not equippable stock gear
map_309_difficulty_0,trash,direct,12365,,not equippable stock gear
map_309_difficulty_0,trash,direct,12804,,not equippable stock gear
map_309_difficulty_0,trash,direct,14047,,not equippable stock gear
map_309_difficulty_0,trash,direct,14496,,not equippable stock gear
map_309_difficulty_0,trash,direct,18335,,not equippable stock gear
map_309_difficulty_0,trash,direct,19221,,not equippable stock gear
map_309_difficulty_0,trash,direct,19698,,not equippable stock gear
map_309_difficulty_0,trash,direct,19699,,not equippable stock gear
map_309_difficulty_0,trash,direct,19700,,not equippable stock gear
map_309_difficulty_0,trash,direct,19701,,not equippable stock gear
map_309_difficulty_0,trash,direct,19702,,not equippable stock gear
map_309_difficulty_0,trash,direct,19703,,not equippable stock gear
map_309_difficulty_0,trash,direct,19704,,not equippable stock gear
map_309_difficulty_0,trash,direct,19705,,not equippable stock gear
map_309_difficulty_0,trash,direct,19706,,not equippable stock gear
map_309_difficulty_0,trash,direct,19707,,not equippable stock gear
map_309_difficulty_0,trash,direct,19708,,not equippable stock gear
map_309_difficulty_0,trash,direct,19709,,not equippable stock gear
map_309_difficulty_0,trash,direct,19710,,not equippable stock gear
map_309_difficulty_0,trash,direct,19711,,not equippable stock gear
map_309_difficulty_0,trash,direct,19712,,not equippable stock gear
map_309_difficulty_0,trash,direct,19713,,not equippable stock gear
map_309_difficulty_0,trash,direct,19714,,not equippable stock gear
map_309_difficulty_0,trash,direct,19715,,not equippable stock gear
map_309_difficulty_0,trash,direct,19726,,not equippable stock gear
map_309_difficulty_0,trash,direct,19727,,not equippable stock gear
map_309_difficulty_0,trash,direct,19774,,not equippable stock gear
map_309_difficulty_0,trash,direct,,1000360,shared or unresolved reference context
map_309_difficulty_0,trash,direct,8766,,not equippable stock gear
map_309_difficulty_0,trash,direct,8952,,not equippable stock gear
map_309_difficulty_0,trash,direct,12365,,not equippable stock gear
map_309_difficulty_0,trash,direct,12804,,not equippable stock gear
map_309_difficulty_0,trash,direct,14047,,not equippable stock gear
map_309_difficulty_0,trash,direct,14496,,not equippable stock gear
map_309_difficulty_0,trash,direct,18335,,not equippable stock gear
map_309_difficulty_0,trash,direct,19698,,not equippable stock gear
map_309_difficulty_0,trash,direct,19699,,not equippable stock gear
map_309_difficulty_0,trash,direct,19700,,not equippable stock gear
map_309_difficulty_0,trash,direct,19701,,not equippable stock gear
map_309_difficulty_0,trash,direct,19702,,not equippable stock gear
map_309_difficulty_0,trash,direct,19703,,not equippable stock gear
map_309_difficulty_0,trash,direct,19704,,not equippable stock gear
map_309_difficulty_0,trash,direct,19705,,not equippable stock gear
map_309_difficulty_0,trash,direct,19706,,not equippable stock gear
map_309_difficulty_0,trash,direct,19707,,not equippable stock gear
map_309_difficulty_0,trash,direct,19708,,not equippable stock gear
map_309_difficulty_0,trash,direct,19709,,not equippable stock gear
map_309_difficulty_0,trash,direct,19710,,not equippable stock gear
map_309_difficulty_0,trash,direct,19711,,not equippable stock gear
map_309_difficulty_0,trash,direct,19712,,not equippable stock gear
map_309_difficulty_0,trash,direct,19713,,not equippable stock gear
map_309_difficulty_0,trash,direct,19714,,not equippable stock gear
map_309_difficulty_0,trash,direct,19715,,not equippable stock gear
map_309_difficulty_0,trash,direct,19726,,not equippable stock gear
map_309_difficulty_0,trash,direct,19727,,not equippable stock gear
map_309_difficulty_0,trash,direct,19774,,not equippable stock gear
map_309_difficulty_0,trash,direct,,1000361,shared or unresolved reference context
map_309_difficulty_0,trash,direct,2449,,not equippable stock gear
map_309_difficulty_0,trash,direct,3356,,not equippable stock gear
map_309_difficulty_0,trash,direct,8766,,not equippable stock gear
map_309_difficulty_0,trash,direct,8952,,not equippable stock gear
map_309_difficulty_0,trash,direct,12804,,not equippable stock gear
map_309_difficulty_0,trash,direct,14047,,not equippable stock gear
map_309_difficulty_0,trash,direct,18335,,not equippable stock gear
map_309_difficulty_0,trash,direct,19698,,not equippable stock gear
map_309_difficulty_0,trash,direct,19699,,not equippable stock gear
map_309_difficulty_0,trash,direct,19700,,not equippable stock gear
map_309_difficulty_0,trash,direct,19701,,not equippable stock gear
map_309_difficulty_0,trash,direct,19702,,not equippable stock gear
map_309_difficulty_0,trash,direct,19703,,not equippable stock gear
map_309_difficulty_0,trash,direct,19704,,not equippable stock gear
map_309_difficulty_0,trash,direct,19705,,not equippable stock gear
map_309_difficulty_0,trash,direct,19706,,not equippable stock gear
map_309_difficulty_0,trash,direct,19707,,not equippable stock gear
map_309_difficulty_0,trash,direct,19708,,not equippable stock gear
map_309_difficulty_0,trash,direct,19709,,not equippable stock gear
map_309_difficulty_0,trash,direct,19710,,not equippable stock gear
map_309_difficulty_0,trash,direct,19711,,not equippable stock gear
map_309_difficulty_0,trash,direct,19712,,not equippable stock gear
map_309_difficulty_0,trash,direct,19713,,not equippable stock gear
map_309_difficulty_0,trash,direct,19714,,not equippable stock gear
map_309_difficulty_0,trash,direct,19715,,not equippable stock gear
map_309_difficulty_0,trash,direct,19726,,not equippable stock gear
map_309_difficulty_0,trash,direct,19727,,not equippable stock gear
map_309_difficulty_0,trash,direct,19774,,not equippable stock gear
map_309_difficulty_0,trash,direct,,1000360,shared or unresolved reference context
map_309_difficulty_0,trash,direct,3820,,not equippable stock gear
map_309_difficulty_0,trash,direct,8766,,not equippable stock gear
map_309_difficulty_0,trash,direct,8952,,not equippable stock gear
map_309_difficulty_0,trash,direct,12365,,not equippable stock gear
map_309_difficulty_0,trash,direct,12804,,not equippable stock gear
map_309_difficulty_0,trash,direct,14047,,not equippable stock gear
map_309_difficulty_0,trash,direct,14496,,not equippable stock gear
map_309_difficulty_0,trash,direct,18335,,not equippable stock gear
map_309_difficulty_0,trash,direct,19698,,not equippable stock gear
map_309_difficulty_0,trash,direct,19699,,not equippable stock gear
map_309_difficulty_0,trash,direct,19700,,not equippable stock gear
map_309_difficulty_0,trash,direct,19701,,not equippable stock gear
map_309_difficulty_0,trash,direct,19702,,not equippable stock gear
map_309_difficulty_0,trash,direct,19703,,not equippable stock gear
map_309_difficulty_0,trash,direct,19704,,not equippable stock gear
map_309_difficulty_0,trash,direct,19705,,not equippable stock gear
map_309_difficulty_0,trash,direct,19706,,not equippable stock gear
map_309_difficulty_0,trash,direct,19707,,not equippable stock gear
map_309_difficulty_0,trash,direct,19708,,not equippable stock gear
map_309_difficulty_0,trash,direct,19709,,not equippable stock gear
map_309_difficulty_0,trash,direct,19710,,not equippable stock gear
map_309_difficulty_0,trash,direct,19711,,not equippable stock gear
map_309_difficulty_0,trash,direct,19712,,not equippable stock gear
map_309_difficulty_0,trash,direct,19713,,not equippable stock gear
map_309_difficulty_0,trash,direct,19714,,not equippable stock gear
map_309_difficulty_0,trash,direct,19715,,not equippable stock gear
map_309_difficulty_0,trash,direct,19726,,not equippable stock gear
map_309_difficulty_0,trash,direct,,1000360,shared or unresolved reference context
map_309_difficulty_0,trash,direct,8766,,not equippable stock gear
map_309_difficulty_0,trash,direct,8952,,not equippable stock gear
map_309_difficulty_0,trash,direct,12361,,not equippable stock gear
map_309_difficulty_0,trash,direct,12364,,not equippable stock gear
map_309_difficulty_0,trash,direct,12365,,not equippable stock gear
map_309_difficulty_0,trash,direct,12804,,not equippable stock gear
map_309_difficulty_0,trash,direct,14047,,not equippable stock gear
map_309_difficulty_0,trash,direct,14496,,not equippable stock gear
map_309_difficulty_0,trash,direct,18335,,not equippable stock gear
map_309_difficulty_0,trash,direct,19698,,not equippable stock gear
map_309_difficulty_0,trash,direct,19699,,not equippable stock gear
map_309_difficulty_0,trash,direct,19700,,not equippable stock gear
map_309_difficulty_0,trash,direct,19701,,not equippable stock gear
map_309_difficulty_0,trash,direct,19702,,not equippable stock gear
map_309_difficulty_0,trash,direct,19703,,not equippable stock gear
map_309_difficulty_0,trash,direct,19704,,not equippable stock gear
map_309_difficulty_0,trash,direct,19705,,not equippable stock gear
map_309_difficulty_0,trash,direct,19706,,not equippable stock gear
map_309_difficulty_0,trash,direct,19707,,not equippable stock gear
map_309_difficulty_0,trash,direct,19708,,not equippable stock gear
map_309_difficulty_0,trash,direct,19709,,not equippable stock gear
map_309_difficulty_0,trash,direct,19710,,not equippable stock gear
map_309_difficulty_0,trash,direct,19711,,not equippable stock gear
map_309_difficulty_0,trash,direct,19712,,not equippable stock gear
map_309_difficulty_0,trash,direct,19713,,not equippable stock gear
map_309_difficulty_0,trash,direct,19714,,not equippable stock gear
map_309_difficulty_0,trash,direct,19715,,not equippable stock gear
map_309_difficulty_0,trash,direct,19726,,not equippable stock gear
map_309_difficulty_0,trash,direct,19727,,not equippable stock gear
map_309_difficulty_0,trash,direct,19774,,not equippable stock gear
map_309_difficulty_0,trash,direct,,1000359,shared or unresolved reference context
map_309_difficulty_0,trash,direct,,1000360,shared or unresolved reference context
map_309_difficulty_0,trash,direct,,1000361,shared or unresolved reference context
map_309_difficulty_0,trash,direct,8766,,not equippable stock gear
map_309_difficulty_0,trash,direct,8952,,not equippable stock gear
map_309_difficulty_0,trash,direct,11403,,not equippable stock gear
map_309_difficulty_0,trash,direct,11404,,not equippable stock gear
map_309_difficulty_0,trash,direct,12361,,not equippable stock gear
map_309_difficulty_0,trash,direct,12365,,not equippable stock gear
map_309_difficulty_0,trash,direct,14047,,not equippable stock gear
map_309_difficulty_0,trash,direct,14496,,not equippable stock gear
map_309_difficulty_0,trash,direct,18335,,not equippable stock gear
map_309_difficulty_0,trash,direct,19698,,not equippable stock gear
map_309_difficulty_0,trash,direct,19699,,not equippable stock gear
map_309_difficulty_0,trash,direct,19700,,not equippable stock gear
map_309_difficulty_0,trash,direct,19701,,not equippable stock gear
map_309_difficulty_0,trash,direct,19702,,not equippable stock gear
map_309_difficulty_0,trash,direct,19703,,not equippable stock gear
map_309_difficulty_0,trash,direct,19704,,not equippable stock gear
map_309_difficulty_0,trash,direct,19705,,not equippable stock gear
map_309_difficulty_0,trash,direct,19706,,not equippable stock gear
map_309_difficulty_0,trash,direct,19707,,not equippable stock gear
map_309_difficulty_0,trash,direct,19708,,not equippable stock gear
map_309_difficulty_0,trash,direct,19709,,not equippable stock gear
map_309_difficulty_0,trash,direct,19710,,not equippable stock gear
map_309_difficulty_0,trash,direct,19711,,not equippable stock gear
map_309_difficulty_0,trash,direct,19712,,not equippable stock gear
map_309_difficulty_0,trash,direct,19713,,not equippable stock gear
map_309_difficulty_0,trash,direct,19714,,not equippable stock gear
map_309_difficulty_0,trash,direct,19715,,not equippable stock gear
map_309_difficulty_0,trash,direct,19726,,not equippable stock gear
map_309_difficulty_0,trash,direct,19727,,not equippable stock gear
map_309_difficulty_0,trash,direct,19774,,not equippable stock gear
map_309_difficulty_0,trash,direct,,1000360,shared or unresolved reference context
map_309_difficulty_0,trash,direct,8766,,not equippable stock gear
map_309_difficulty_0,trash,direct,8948,,not equippable stock gear
map_309_difficulty_0,trash,direct,12365,,not equippable stock gear
map_309_difficulty_0,trash,direct,12808,,not equippable stock gear
map_309_difficulty_0,trash,direct,14047,,not equippable stock gear
map_309_difficulty_0,trash,direct,14496,,not equippable stock gear
map_309_difficulty_0,trash,direct,18335,,not equippable stock gear
map_309_difficulty_0,trash,direct,19698,,not equippable stock gear
map_309_difficulty_0,trash,direct,19699,,not equippable stock gear
map_309_difficulty_0,trash,direct,19700,,not equippable stock gear
map_309_difficulty_0,trash,direct,19701,,not equippable stock gear
map_309_difficulty_0,trash,direct,19702,,not equippable stock gear
map_309_difficulty_0,trash,direct,19703,,not equippable stock gear
map_309_difficulty_0,trash,direct,19704,,not equippable stock gear
map_309_difficulty_0,trash,direct,19705,,not equippable stock gear
map_309_difficulty_0,trash,direct,19706,,not equippable stock gear
map_309_difficulty_0,trash,direct,19707,,not equippable stock gear
map_309_difficulty_0,trash,direct,19708,,not equippable stock gear
map_309_difficulty_0,trash,direct,19709,,not equippable stock gear
map_309_difficulty_0,trash,direct,19710,,not equippable stock gear
map_309_difficulty_0,trash,direct,19711,,not equippable stock gear
map_309_difficulty_0,trash,direct,19712,,not equippable stock gear
map_309_difficulty_0,trash,direct,19713,,not equippable stock gear
map_309_difficulty_0,trash,direct,19714,,not equippable stock gear
map_309_difficulty_0,trash,direct,19715,,not equippable stock gear
map_309_difficulty_0,trash,direct,19726,,not equippable stock gear
map_309_difficulty_0,trash,direct,19727,,not equippable stock gear
map_309_difficulty_0,trash,direct,19774,,not equippable stock gear
map_309_difficulty_0,trash,direct,,1000360,shared or unresolved reference context
map_309_difficulty_0,trash,direct,8766,,not equippable stock gear
map_309_difficulty_0,trash,direct,8952,,not equippable stock gear
map_309_difficulty_0,trash,direct,12365,,not equippable stock gear
map_309_difficulty_0,trash,direct,14047,,not equippable stock gear
map_309_difficulty_0,trash,direct,14496,,not equippable stock gear
map_309_difficulty_0,trash,direct,18335,,not equippable stock gear
map_309_difficulty_0,trash,direct,19698,,not equippable stock gear
map_309_difficulty_0,trash,direct,19699,,not equippable stock gear
map_309_difficulty_0,trash,direct,19700,,not equippable stock gear
map_309_difficulty_0,trash,direct,19701,,not equippable stock gear
map_309_difficulty_0,trash,direct,19702,,not equippable stock gear
map_309_difficulty_0,trash,direct,19703,,not equippable stock gear
map_309_difficulty_0,trash,direct,19704,,not equippable stock gear
map_309_difficulty_0,trash,direct,19705,,not equippable stock gear
map_309_difficulty_0,trash,direct,19706,,not equippable stock gear
map_309_difficulty_0,trash,direct,19707,,not equippable stock gear
map_309_difficulty_0,trash,direct,19708,,not equippable stock gear
map_309_difficulty_0,trash,direct,19709,,not equippable stock gear
map_309_difficulty_0,trash,direct,19710,,not equippable stock gear
map_309_difficulty_0,trash,direct,19711,,not equippable stock gear
map_309_difficulty_0,trash,direct,19712,,not equippable stock gear
map_309_difficulty_0,trash,direct,19713,,not equippable stock gear
map_309_difficulty_0,trash,direct,19714,,not equippable stock gear
map_309_difficulty_0,trash,direct,19715,,not equippable stock gear
map_309_difficulty_0,trash,direct,19726,,not equippable stock gear
map_309_difficulty_0,trash,direct,19727,,not equippable stock gear
map_309_difficulty_0,trash,direct,19774,,not equippable stock gear
map_309_difficulty_0,boss_000784,direct,12804,,not equippable stock gear
map_309_difficulty_0,boss_000784,direct,19881,,not equippable stock gear
map_309_difficulty_0,boss_000784,direct,19943,,not equippable stock gear
map_309_difficulty_0,boss_000784,direct,22216,,not equippable stock gear
map_309_difficulty_0,boss_000784,direct,19716,,not equippable stock gear
map_309_difficulty_0,boss_000784,direct,19717,,not equippable stock gear
map_309_difficulty_0,boss_000784,direct,19718,,not equippable stock gear
map_309_difficulty_0,boss_000784,direct,19719,,not equippable stock gear
map_309_difficulty_0,boss_000784,direct,19720,,not equippable stock gear
map_309_difficulty_0,boss_000784,direct,19721,,not equippable stock gear
map_309_difficulty_0,boss_000784,direct,19722,,not equippable stock gear
map_309_difficulty_0,boss_000784,direct,19723,,not equippable stock gear
map_309_difficulty_0,boss_000784,direct,19724,,not equippable stock gear
map_309_difficulty_0,boss_000785,direct,12804,,not equippable stock gear
map_309_difficulty_0,boss_000785,direct,19767,,not equippable stock gear
map_309_difficulty_0,boss_000785,direct,19881,,not equippable stock gear
map_309_difficulty_0,boss_000785,direct,19943,,not equippable stock gear
map_309_difficulty_0,boss_000785,direct,19716,,not equippable stock gear
map_309_difficulty_0,boss_000785,direct,19717,,not equippable stock gear
map_309_difficulty_0,boss_000785,direct,19718,,not equippable stock gear
map_309_difficulty_0,boss_000785,direct,19719,,not equippable stock gear
map_309_difficulty_0,boss_000785,direct,19720,,not equippable stock gear
map_309_difficulty_0,boss_000785,direct,19721,,not equippable stock gear
map_309_difficulty_0,boss_000785,direct,19722,,not equippable stock gear
map_309_difficulty_0,boss_000785,direct,19723,,not equippable stock gear
map_309_difficulty_0,boss_000785,direct,19724,,not equippable stock gear
map_309_difficulty_0,boss_000786,direct,12804,,not equippable stock gear
map_309_difficulty_0,boss_000786,direct,19881,,not equippable stock gear
map_309_difficulty_0,boss_000786,direct,19943,,not equippable stock gear
map_309_difficulty_0,boss_000786,direct,19716,,not equippable stock gear
map_309_difficulty_0,boss_000786,direct,19717,,not equippable stock gear
map_309_difficulty_0,boss_000786,direct,19718,,not equippable stock gear
map_309_difficulty_0,boss_000786,direct,19719,,not equippable stock gear
map_309_difficulty_0,boss_000786,direct,19720,,not equippable stock gear
map_309_difficulty_0,boss_000786,direct,19721,,not equippable stock gear
map_309_difficulty_0,boss_000786,direct,19722,,not equippable stock gear
map_309_difficulty_0,boss_000786,direct,19723,,not equippable stock gear
map_309_difficulty_0,boss_000786,direct,19724,,not equippable stock gear
map_309_difficulty_0,boss_000787,encounter_reference,12804,,not equippable stock gear
map_309_difficulty_0,boss_000787,encounter_reference,19872,,not equippable stock gear
map_309_difficulty_0,boss_000787,encounter_reference,19943,,not equippable stock gear
map_309_difficulty_0,boss_000787,encounter_reference,22637,,not equippable stock gear
map_309_difficulty_0,boss_000787,encounter_reference,19716,,not equippable stock gear
map_309_difficulty_0,boss_000787,encounter_reference,19717,,not equippable stock gear
map_309_difficulty_0,boss_000787,encounter_reference,19718,,not equippable stock gear
map_309_difficulty_0,boss_000787,encounter_reference,19719,,not equippable stock gear
map_309_difficulty_0,boss_000787,encounter_reference,19720,,not equippable stock gear
map_309_difficulty_0,boss_000787,encounter_reference,19721,,not equippable stock gear
map_309_difficulty_0,boss_000787,encounter_reference,19722,,not equippable stock gear
map_309_difficulty_0,boss_000787,encounter_reference,19723,,not equippable stock gear
map_309_difficulty_0,boss_000787,encounter_reference,19724,,not equippable stock gear
map_309_difficulty_0,boss_000789,direct,12804,,not equippable stock gear
map_309_difficulty_0,boss_000789,direct,19768,,not equippable stock gear
map_309_difficulty_0,boss_000789,direct,19881,,not equippable stock gear
map_309_difficulty_0,boss_000789,direct,19902,,not equippable stock gear
map_309_difficulty_0,boss_000789,direct,19943,,not equippable stock gear
map_309_difficulty_0,boss_000789,direct,19716,,not equippable stock gear
map_309_difficulty_0,boss_000789,direct,19717,,not equippable stock gear
map_309_difficulty_0,boss_000789,direct,19718,,not equippable stock gear
map_309_difficulty_0,boss_000789,direct,19719,,not equippable stock gear
map_309_difficulty_0,boss_000789,direct,19720,,not equippable stock gear
map_309_difficulty_0,boss_000789,direct,19721,,not equippable stock gear
map_309_difficulty_0,boss_000789,direct,19722,,not equippable stock gear
map_309_difficulty_0,boss_000789,direct,19723,,not equippable stock gear
map_309_difficulty_0,boss_000789,direct,19724,,not equippable stock gear
map_309_difficulty_0,boss_000792,encounter_reference,12804,,not equippable stock gear
map_309_difficulty_0,boss_000792,encounter_reference,19943,,not equippable stock gear
map_309_difficulty_0,boss_000792,encounter_reference,22637,,not equippable stock gear
map_309_difficulty_0,boss_000792,encounter_reference,19716,,not equippable stock gear
map_309_difficulty_0,boss_000792,encounter_reference,19717,,not equippable stock gear
map_309_difficulty_0,boss_000792,encounter_reference,19718,,not equippable stock gear
map_309_difficulty_0,boss_000792,encounter_reference,19719,,not equippable stock gear
map_309_difficulty_0,boss_000792,encounter_reference,19720,,not equippable stock gear
map_309_difficulty_0,boss_000792,encounter_reference,19721,,not equippable stock gear
map_309_difficulty_0,boss_000792,encounter_reference,19722,,not equippable stock gear
map_309_difficulty_0,boss_000792,encounter_reference,19723,,not equippable stock gear
map_309_difficulty_0,boss_000792,encounter_reference,19724,,not equippable stock gear
map_309_difficulty_0,boss_000792,encounter_reference,19891,,not equippable stock gear
map_309_difficulty_0,boss_000793,encounter_reference,12804,,not equippable stock gear
map_309_difficulty_0,boss_000793,encounter_reference,19802,,not equippable stock gear
map_309_difficulty_0,boss_000793,encounter_reference,19943,,not equippable stock gear
map_329_difficulty_0,,direct,,1000356,shared or unresolved reference context
map_329_difficulty_0,,direct,,1000357,shared or unresolved reference context
map_329_difficulty_0,,direct,2838,,not equippable stock gear
map_329_difficulty_0,,direct,3356,,not equippable stock gear
map_329_difficulty_0,,direct,4306,,not equippable stock gear
map_329_difficulty_0,,direct,6530,,not equippable stock gear
map_329_difficulty_0,,direct,7912,,not equippable stock gear
map_329_difficulty_0,,direct,7972,,not equippable stock gear
map_329_difficulty_0,,direct,8766,,not equippable stock gear
map_329_difficulty_0,,direct,8932,,not equippable stock gear
map_329_difficulty_0,,direct,8948,,not equippable stock gear
map_329_difficulty_0,,direct,8950,,not equippable stock gear
map_329_difficulty_0,,direct,8952,,not equippable stock gear
map_329_difficulty_0,,direct,8953,,not equippable stock gear
map_329_difficulty_0,,direct,12808,,not equippable stock gear
map_329_difficulty_0,,direct,12841,,not equippable stock gear
map_329_difficulty_0,,direct,13174,,not equippable stock gear
map_329_difficulty_0,,direct,14047,,not equippable stock gear
map_329_difficulty_0,,direct,14496,,not equippable stock gear
map_329_difficulty_0,,direct,18335,,not equippable stock gear
map_329_difficulty_0,,direct,22891,,not equippable stock gear
map_329_difficulty_0,,direct,,1000355,shared or unresolved reference context
map_329_difficulty_0,,direct,,1000356,shared or unresolved reference context
map_329_difficulty_0,,direct,2838,,not equippable stock gear
map_329_difficulty_0,,direct,4306,,not equippable stock gear
map_329_difficulty_0,,direct,4338,,not equippable stock gear
map_329_difficulty_0,,direct,6530,,not equippable stock gear
map_329_difficulty_0,,direct,7912,,not equippable stock gear
map_329_difficulty_0,,direct,7972,,not equippable stock gear
map_329_difficulty_0,,direct,8766,,not equippable stock gear
map_329_difficulty_0,,direct,8932,,not equippable stock gear
map_329_difficulty_0,,direct,8948,,not equippable stock gear
map_329_difficulty_0,,direct,8950,,not equippable stock gear
map_329_difficulty_0,,direct,8952,,not equippable stock gear
map_329_difficulty_0,,direct,8953,,not equippable stock gear
map_329_difficulty_0,,direct,12808,,not equippable stock gear
map_329_difficulty_0,,direct,12841,,not equippable stock gear
map_329_difficulty_0,,direct,13174,,not equippable stock gear
map_329_difficulty_0,,direct,14047,,not equippable stock gear
map_329_difficulty_0,,direct,14496,,not equippable stock gear
map_329_difficulty_0,,direct,18335,,not equippable stock gear
map_329_difficulty_0,,direct,22891,,not equippable stock gear
map_329_difficulty_0,,direct,,1000355,shared or unresolved reference context
map_329_difficulty_0,,direct,,1000356,shared or unresolved reference context
map_329_difficulty_0,,direct,7972,,not equippable stock gear
map_329_difficulty_0,,direct,8766,,not equippable stock gear
map_329_difficulty_0,,direct,8932,,not equippable stock gear
map_329_difficulty_0,,direct,8948,,not equippable stock gear
map_329_difficulty_0,,direct,8950,,not equippable stock gear
map_329_difficulty_0,,direct,12808,,not equippable stock gear
map_329_difficulty_0,,direct,13362,,not equippable stock gear
map_329_difficulty_0,,direct,14047,,not equippable stock gear
map_329_difficulty_0,,direct,14495,,not equippable stock gear
map_329_difficulty_0,,direct,14496,,not equippable stock gear
map_329_difficulty_0,,direct,18335,,not equippable stock gear
map_329_difficulty_0,,direct,22891,,not equippable stock gear
map_329_difficulty_0,,direct,,1000356,shared or unresolved reference context
map_329_difficulty_0,,direct,,1000357,shared or unresolved reference context
map_329_difficulty_0,,direct,7972,,not equippable stock gear
map_329_difficulty_0,,direct,8766,,not equippable stock gear
map_329_difficulty_0,,direct,8932,,not equippable stock gear
map_329_difficulty_0,,direct,8948,,not equippable stock gear
map_329_difficulty_0,,direct,8952,,not equippable stock gear
map_329_difficulty_0,,direct,8953,,not equippable stock gear
map_329_difficulty_0,,direct,12808,,not equippable stock gear
map_329_difficulty_0,,direct,13364,,not equippable stock gear
map_329_difficulty_0,,direct,14047,,not equippable stock gear
map_329_difficulty_0,,direct,14496,,not equippable stock gear
map_329_difficulty_0,,direct,18335,,not equippable stock gear
map_329_difficulty_0,,direct,22891,,not equippable stock gear
map_329_difficulty_0,,direct,,1000155,shared or unresolved reference context
map_329_difficulty_0,,direct,,1005163,shared or unresolved reference context
map_329_difficulty_0,,direct,,1025660,shared or unresolved reference context
map_329_difficulty_0,,direct,,1025458,shared or unresolved reference context
map_329_difficulty_0,,direct,,1025559,shared or unresolved reference context
map_329_difficulty_0,,direct,,1025357,shared or unresolved reference context
map_329_difficulty_0,,direct,,1025256,shared or unresolved reference context
map_329_difficulty_0,,direct,,1035558,shared or unresolved reference context
map_329_difficulty_0,,direct,,1035457,shared or unresolved reference context
map_329_difficulty_0,,direct,,1035356,shared or unresolved reference context
map_329_difficulty_0,,direct,,1035659,shared or unresolved reference context
map_329_difficulty_0,,direct,,1045662,shared or unresolved reference context
map_329_difficulty_0,,direct,,1045258,shared or unresolved reference context
map_329_difficulty_0,,direct,,1045056,shared or unresolved reference context
map_329_difficulty_0,,direct,,1045460,shared or unresolved reference context
map_329_difficulty_0,,direct,,1055163,shared or unresolved reference context
map_329_difficulty_0,,direct,,1065663,shared or unresolved reference context
map_329_difficulty_0,,direct,,1075660,shared or unresolved reference context
map_329_difficulty_0,,direct,,1075061,shared or unresolved reference context
map_329_difficulty_0,,direct,,1084660,shared or unresolved reference context
map_329_difficulty_0,,direct,,1085063,shared or unresolved reference context
map_329_difficulty_0,,direct,,1085663,shared or unresolved reference context
map_329_difficulty_0,,direct,,1095162,shared or unresolved reference context
map_329_difficulty_0,,direct,2838,,not equippable stock gear
map_329_difficulty_0,,direct,4306,,not equippable stock gear
map_329_difficulty_0,,direct,4338,,not equippable stock gear
map_329_difficulty_0,,direct,7972,,not equippable stock gear
map_329_difficulty_0,,direct,7991,,not equippable stock gear
map_329_difficulty_0,,direct,8766,,not equippable stock gear
map_329_difficulty_0,,direct,8932,,not equippable stock gear
map_329_difficulty_0,,direct,8948,,not equippable stock gear
map_329_difficulty_0,,direct,8950,,not equippable stock gear
map_329_difficulty_0,,direct,8952,,not equippable stock gear
map_329_difficulty_0,,direct,8953,,not equippable stock gear
map_329_difficulty_0,,direct,12808,,not equippable stock gear
map_329_difficulty_0,,direct,12840,,not equippable stock gear
map_329_difficulty_0,,direct,14047,,not equippable stock gear
map_329_difficulty_0,,direct,14496,,not equippable stock gear
map_329_difficulty_0,,direct,18335,,not equippable stock gear
map_329_difficulty_0,,direct,22526,,not equippable stock gear
map_329_difficulty_0,,direct,22891,,not equippable stock gear
map_329_difficulty_0,,direct,,1005163,shared or unresolved reference context
map_329_difficulty_0,,direct,,1025660,shared or unresolved reference context
map_329_difficulty_0,,direct,,1025458,shared or unresolved reference context
map_329_difficulty_0,,direct,,1025559,shared or unresolved reference context
map_329_difficulty_0,,direct,,1025357,shared or unresolved reference context
map_329_difficulty_0,,direct,,1025256,shared or unresolved reference context
map_329_difficulty_0,,direct,,1035558,shared or unresolved reference context
map_329_difficulty_0,,direct,,1035457,shared or unresolved reference context
map_329_difficulty_0,,direct,,1035356,shared or unresolved reference context
map_329_difficulty_0,,direct,,1035659,shared or unresolved reference context
