entry,class_name,name,Quality,RequiredLevel,ItemLevel,role,kind,weapon_kind,InventoryType,subclass,displayid,reference_entry,reference_item_level,armor,dps,sockets,itemset,special_effect_feature,effect_source_entry,effect_source_spell,socketBonus,DisenchantID
300188,Death Knight,Bloodknight's Wildforged Charmstone,3,75,162,tank,trinket,,12,0,56514,44014,174,0,0.0,,0,,0,0,0,53
300189,Death Knight,Warbracers of Soul Reaper,4,62,95,tank,armor,,9,4,35044,22423,88,202,0.0,2,0,,0,0,2879,65
300190,Death Knight,"Waistplate, Earth Fire",3,75,166,strength_dps,armor,,6,4,54507,35608,167,617,0.0,2,0,,0,0,2892,54
300191,Death Knight,Idol of Mana Forge,3,76,177,strength_dps,relic,,28,10,64573,50459,264,0,0.0,,0,,0,0,0,54
300192,Death Knight,Warplate of the Burning Crown,3,67,115,tank,armor,,5,4,38700,23522,115,805,0.0,,0,,0,0,0,52
300193,Death Knight,"Iceforged Cuirass, Lost Warden's Oath",3,80,200,strength_dps,armor,,5,4,55500,40779,200,1579,0.0,2|2,0,,0,0,2868,54
300194,Death Knight,Stormwrought Battleplate,3,71,135,strength_dps,armor,,5,4,46998,33473,133,928,0.0,,0,,0,0,0,53
300195,Death Knight,"Battleplate, Spider Breath",2,59,89,strength_dps,armor,,5,4,40769,24936,87,525,0.0,,0,,0,0,0,13
300196,Death Knight,Storm Queen's Fetish,3,60,88,strength_dps,trinket,,12,0,38556,27926,91,0,0.0,,0,,0,0,0,50
300197,Death Knight,Ashen King's Waistplate,2,55,61,tank,armor,,6,4,51497,34651,60,159,0.0,,0,,0,0,0,11
300198,Death Knight,Waistplate of the Silver Banner,2,61,93,tank,armor,,6,4,38319,23484,90,273,0.0,,0,,0,0,0,13
300199,Death Knight,Battleplate Legguards of the Earth Spirit,2,56,57,tank,armor,,7,4,27413,10169,57,264,0.0,,0,,0,0,0,10
300200,Death Knight,Broken Chestplate,2,67,117,strength_dps,armor,,5,4,40688,25016,117,725,0.0,,0,,0,0,0,33
300201,Death Knight,Bloodcaller's Spectral Great Gauntlets,3,79,192,strength_dps,armor,,10,4,55772,44120,187,704,0.0,,0,,0,0,0,54
300202,Death Knight,Battleplate Legguards of Frost Moon,3,78,188,strength_dps,armor,,7,4,53577,42726,187,1264,0.0,,0,,0,0,0,54
300203,Death Knight,Visor of Ancient Memory,2,62,97,strength_dps,armor,,1,4,44327,25530,96,419,0.0,,0,,0,0,0,13
300204,Death Knight,Moon Queen's Ornate Longcloak,2,77,179,tank,back,,16,1,56488,43889,174,92,0.0,2|8,0,,0,0,2932,16
300205,Death Knight,"Pauldrons, Star Arrow",4,80,245,tank,armor,,3,4,60908,40872,251,1280,0.0,,0,,0,0,0,68
300206,Death Knight,The Whispering Legplates,3,80,219,tank,armor,,7,4,59612,45371,219,1498,0.0,8,0,,0,0,0,0
300207,Death Knight,"Twilight Breastplate, Winterkeeper's Oath",3,67,119,strength_dps,armor,,5,4,42874,23513,115,803,0.0,,0,spell-effects,31686,9342,0,52
300208,Death Knight,The Worldworn Handplates,2,79,195,tank,armor,,10,4,51772,36398,182,675,0.0,4,0,,0,0,0,16
300209,Death Knight,"Sollerets, Scourge Ripper",4,80,232,tank,armor,,8,4,64857,50305,232,1100,0.0,4|4|4,0,,0,0,2871,69
300210,Death Knight,Kingskeeper's Sabatons of the Frost Moon,4,77,174,strength_dps,armor,,8,4,57271,43174,175,811,0.0,,0,,0,0,0,67
300211,Death Knight,Everfrost Collar of Grave Watch,2,59,84,strength_dps,neck,,2,0,38348,25060,87,0,0.0,,0,,0,0,0,13
300212,Death Knight,Handplates of the Northern King,2,61,94,tank,armor,,10,4,44275,24961,96,274,0.0,,0,,0,0,0,13
300213,Death Knight,"Iron Boots, Steel Storm",2,68,120,strength_dps,armor,,8,4,44349,25023,120,421,0.0,,0,,0,0,0,14
300214,Death Knight,Wolfkeeper's Waistplate of the Mage Lord,4,72,143,strength_dps,armor,,6,4,45299,32333,141,570,0.0,4,0,,0,0,2925,67
300215,Death Knight,Shoulderplates of the Iron Banner,4,80,258,tank,armor,,3,4,61831,40870,251,1401,0.0,4,0,,0,0,2868,68
300216,Death Knight,Ravenwarden's Kingsblade,2,70,132,tank,2h_sword,2h_sword,17,8,49223,36529,130,0,107.857,,0,,0,0,0,15
300217,Death Knight,Waistguard of the Westguard Keep,4,73,148,strength_dps,armor,,6,4,47415,33888,146,555,0.0,,0,,0,0,0,67
300218,Death Knight,Cursed Royal Cloak of the Final Watch,4,80,245,strength_dps,back,,16,1,61405,47089,245,159,0.0,,0,,0,0,0,68
300219,Death Knight,Earthen Great Gauntlets of Dalaran Watch,3,70,134,strength_dps,armor,,10,4,51661,36302,134,481,0.0,,0,,0,0,0,53
300220,Death Knight,The Crimson Carapace,4,78,191,strength_dps,armor,,5,4,55484,39617,200,1606,0.0,,0,,0,0,0,68
300221,Death Knight,Starbound Greaves of the Hidden Road,4,75,162,strength_dps,armor,,7,4,50002,35030,159,1120,0.0,,0,spell-effects,34385,45003,0,67
300222,Death Knight,Titan Doom Pauldrons,2,67,116,strength_dps,armor,,3,4,39651,25004,111,439,0.0,,0,,0,0,0,14
300223,Death Knight,Handplates of Golden Dawn,2,78,189,tank,armor,,10,4,53110,41349,187,651,0.0,,0,,0,0,0,16
300224,Death Knight,"Visor, Titan Fate",3,76,173,tank,armor,,1,4,45782,44742,183,954,0.0,,0,,0,0,0,54
300225,Death Knight,The Broken Armplates,2,78,183,strength_dps,armor,,3,4,51770,36401,182,779,0.0,,0,,0,0,0,16
300226,Death Knight,"Battle Girdle, Silent Strike",3,65,111,tank,armor,,6,4,42833,27672,115,385,0.0,,0,,0,0,0,52
300227,Death Knight,Medallion of the Moon Crown,3,55,61,tank,neck,,2,0,28784,11933,60,0,0.0,,0,,0,0,0,48
300228,Death Knight,Deathmarked War Cleaver of the Spellweaver,3,61,91,strength_dps,2h_sword,2h_sword,17,8,44893,30086,100,0,72.5,,0,,0,0,0,50
300229,Death Knight,Everfrost War Hatchet,4,75,162,strength_dps,1h_axe,1h_axe,13,0,49152,35110,154,0,116.667,,0,,0,0,0,67
300230,Death Knight,Battlehammer of the Azure Flame,4,75,161,strength_dps,1h_mace,1h_mace,13,4,48029,34335,164,0,40.0,,0,,0,0,0,67
300231,Death Knight,Sacred Battleplate of the Makers Will,4,80,226,strength_dps,armor,,5,4,59233,46039,226,1985,0.0,8,0,,0,0,2927,69
300232,Death Knight,Lost King's Sollerets,4,76,174,strength_dps,armor,,8,4,57271,43174,175,815,0.0,,0,,0,0,0,67
300233,Death Knight,Soulbound Cuirass of Lost King,2,76,169,strength_dps,armor,,5,4,52049,36365,166,1079,0.0,,0,,0,0,0,16
300234,Death Knight,Handguards of the Wild King,3,75,162,strength_dps,armor,,10,4,51712,35656,163,588,0.0,,0,,0,0,0,53
300235,Death Knight,Earth Cold Eye,3,77,182,tank,trinket,,12,0,1103,36972,187,0,0.0,,0,,0,0,0,54
300236,Death Knight,The Patient Tablet,2,63,99,strength_dps,trinket,,12,0,37552,25628,102,0,0.0,,0,,0,0,0,13
300237,Death Knight,War Greaves of the Emerald Watch,2,67,114,tank,armor,,8,4,41920,30334,114,394,0.0,,0,,0,0,0,14
300238,Death Knight,Abyss Banner Waistplate,4,80,245,strength_dps,armor,,6,4,61368,47072,245,1027,0.0,8|2,0,,0,0,2927,68
300239,Death Knight,Spiritcaller's Sigil of the Void Flame,4,61,92,strength_dps,relic,,28,10,51913,39208,70,0,0.0,,0,,0,0,0,65
300240,Death Knight,"Battle Girdle, Dread Spirit",4,72,141,tank,armor,,6,4,45299,32333,141,541,0.0,,0,,0,0,0,67
300241,Death Knight,Stormwrought Crusher of Runed Path,2,76,173,strength_dps,2h_mace,2h_mace,17,5,50322,36513,178,0,134.143,,0,,0,0,0,16
300242,Death Knight,The Dreambound Battleplate Legguards,2,80,200,tank,armor,,7,4,55804,40836,200,1166,0.0,,0,,0,0,0,35
300243,Death Knight,Warmaster War Pauldrons of Arcane Moon,4,80,258,strength_dps,armor,,3,4,64622,50003,264,1456,0.0,,0,,0,0,0,68
300244,Death Knight,The Virtuous Ancient Relic,2,75,169,tank,relic,,28,10,51913,39208,70,0,0.0,,0,,0,0,0,16
300245,Death Knight,"Pauldrons, Skull Warden",3,78,190,strength_dps,armor,,3,4,51604,41351,187,945,0.0,,0,,0,0,0,54
300246,Death Knight,"Armplates, Arcane Warden",3,77,184,tank,armor,,3,4,56097,43197,174,892,0.0,,0,,0,0,0,54
300247,Death Knight,The Wyrmcarved Warplate,2,76,176,tank,armor,,5,4,51633,36373,170,1202,0.0,4|2,0,,0,0,2882,16
300248,Death Knight,Necro Doom Axe,2,74,157,tank,1h_axe,1h_axe,13,0,50065,36579,162,0,89.815,,0,,0,0,0,16
300249,Death Knight,"Idol, Eternal Mail",2,74,162,strength_dps,relic,,28,10,64573,50459,264,0,0.0,4|2,0,,0,0,3308,16
300250,Death Knight,"Battle Girdle, Sacred Fang",3,76,168,tank,armor,,6,4,57264,43168,175,619,0.0,8,0,,0,0,2882,54
300251,Death Knight,"Brooch, Ember Reaver",3,73,148,strength_dps,neck,,2,0,48511,34177,154,0,0.0,,0,,0,0,0,53
300252,Death Knight,Headplate of the Borean Expanse,3,60,91,strength_dps,armor,,1,4,40537,29312,97,446,0.0,,0,,0,0,0,50
300253,Death Knight,Icetouched Locket of Storm Forge,3,55,59,tank,neck,,2,0,28784,11933,60,0,0.0,,0,,0,0,0,48
300254,Death Knight,Faceguard of Storm Peaks,4,71,139,tank,armor,,1,4,45722,32373,141,817,0.0,,0,,0,0,0,67
300255,Death Knight,Witchlord's Girdle of the Scarlet Banner,4,77,180,strength_dps,armor,,6,4,57264,43168,175,731,0.0,,0,,0,0,0,0
300256,Death Knight,The Faded Sollerets,3,80,213,strength_dps,armor,,8,4,55044,43588,213,967,0.0,2,0,,0,0,2868,54
300257,Death Knight,"Warbracers, Hollow Fist",4,80,226,strength_dps,armor,,9,4,61876,45264,226,570,0.0,,0,,0,0,0,69
300258,Death Knight,Living Legguards of the Dawnwatch,3,56,59,strength_dps,armor,,7,4,19843,11802,58,321,0.0,,0,,0,0,0,48
300259,Death Knight,"Effigy, Unbroken Mist",4,77,179,tank,trinket,,12,0,56513,44015,174,0,0.0,,0,,0,0,0,67
300260,Death Knight,Wildbound Greathelm of Scourge March,2,61,97,tank,armor,,1,4,45179,25977,96,429,0.0,,0,,0,0,0,32
300261,Death Knight,The Dragonmarked Carapace,4,71,138,strength_dps,armor,,5,4,48471,34921,141,1047,0.0,,0,,0,0,0,67
300262,Death Knight,Spiritbound Runic Greataxe,3,70,134,tank,2h_axe,2h_axe,17,1,53056,38237,138,0,114.028,4,0,,0,0,2873,53
300263,Death Knight,Dreamwoven Gauntlets,3,76,168,tank,armor,,10,4,55003,35651,175,626,0.0,,0,,0,0,0,54
300264,Death Knight,The Hallowed Battlehelm,3,79,194,strength_dps,armor,,1,4,52995,37237,200,1115,0.0,,0,,0,0,0,54
300265,Death Knight,Coldhearted Battleplate Legguards,3,80,200,strength_dps,armor,,7,4,52567,37717,200,1389,0.0,4|2,0,,0,0,3301,54
300266,Death Knight,Faceguard of Storm Banner,3,80,187,tank,armor,,1,4,56532,44046,174,1099,0.0,2,0,,0,0,2868,54
300267,Death Knight,Drakekeeper's Shadowwoven Faceguard,4,68,114,strength_dps,armor,,1,4,43906,31368,115,636,0.0,,0,,0,0,0,67
300268,Death Knight,Icebound Choker of Ancestor Spirit,3,69,127,tank,neck,,2,0,32087,27779,115,0,0.0,,0,,0,0,0,53
300269,Death Knight,Ghoststeel Fetish,3,77,177,strength_dps,trinket,,12,0,17776,36993,187,0,0.0,,0,,0,0,0,54
300270,Death Knight,Iron King's Carapace of the Raven Spirit,2,60,90,strength_dps,armor,,5,4,40769,24936,87,529,0.0,,0,,0,0,0,13
300271,Death Knight,Ravenlord's Marauding Execution Axe,4,79,195,strength_dps,2h_axe,2h_axe,17,1,54521,43281,200,0,178.333,4,0,,0,0,2927,68
300272,Death Knight,The Silverforged Circle,4,80,245,strength_dps,finger,,11,0,64225,51381,251,0,0.0,,0,,0,0,0,68
300273,Death Knight,Greaves of Blackened Sky,2,73,154,strength_dps,armor,,8,4,52045,39795,158,556,0.0,2,0,,0,0,0,16
300274,Death Knight,Rootbound Sabatons of the Grim Dawn,3,74,155,strength_dps,armor,,8,4,49734,42767,155,657,0.0,,0,,0,0,0,53
300275,Death Knight,First Keeper's Cuirass,3,80,226,strength_dps,armor,,5,4,59233,46039,226,1830,0.0,4,0,,0,0,0,0
300276,Death Knight,Bitter Champion Blade of the Black Ritual,2,78,185,tank,2h_sword,2h_sword,17,8,51512,37653,200,0,135.132,,0,,0,0,0,16
300277,Death Knight,Runemaster's Warhammer of the Nexus,3,77,180,tank,1h_mace,1h_mace,13,4,55984,37112,187,0,71.739,,0,,0,0,0,54
300278,Death Knight,"Battlehelm, Storm Vow",3,65,108,tank,armor,,1,4,42994,30016,106,552,0.0,,0,,0,0,0,52
300279,Death Knight,Highguard's Battleplate of the Holy Crown,2,71,139,strength_dps,armor,,5,4,56326,37466,138,842,0.0,,0,,0,0,0,34
300280,Death Knight,Rimelord's Battlehelm of the Darkened Sun,3,60,91,strength_dps,armor,,1,4,43692,31182,85,457,0.0,,0,,0,0,0,50
300281,Death Knight,Forgehammer of Tempest Keep,4,80,232,strength_dps,2h_mace,2h_mace,17,5,58962,45949,239,0,240.811,8|2|2,0,,0,0,3263,69
300282,Death Knight,Stormforged War Pauldrons,3,77,177,tank,armor,,3,4,54829,40675,171,824,0.0,,0,,0,0,0,54
300283,Death Knight,Shoulderplates of Lost Memory,2,67,117,strength_dps,armor,,3,4,44335,25020,117,441,0.0,,0,,0,0,0,14
300284,Death Knight,Beastmarked Talisman of the Silver Crown,2,66,113,strength_dps,neck,,2,0,7570,31790,108,0,0.0,,0,,0,0,0,14
300285,Death Knight,Gauntlets of Argent Tournament,4,80,200,strength_dps,armor,,10,4,54405,43743,200,848,0.0,8,0,,0,0,3263,68
300286,Death Knight,The Iceforged War Greaves,3,77,178,tank,armor,,8,4,53004,41348,187,778,0.0,,0,,0,0,0,54
300287,Death Knight,Holy Great Pauldrons of the Titan Watcher,4,80,226,strength_dps,armor,,3,4,59336,46122,226,1209,0.0,,0,,0,0,0,69
300288,Death Knight,Runewarden's Battlehelm,3,74,161,strength_dps,armor,,1,4,52304,40293,162,914,0.0,2|4,0,,0,0,2892,53
300289,Death Knight,First Knight's Thorned Faceguard,3,80,200,strength_dps,armor,,1,4,52995,37237,200,1128,0.0,,0,,0,0,0,54
300290,Death Knight,"Chestplate, Dire Root",2,80,187,tank,armor,,5,4,56609,43209,187,1312,0.0,,0,,0,0,0,35
300291,Death Knight,Warplate of Light Breach,3,79,196,strength_dps,armor,,5,4,55801,40778,200,1550,0.0,,0,,0,0,0,54
300292,Death Knight,"Starsteel Faceguard, Shadow Queen's Oath",3,78,184,tank,armor,,1,4,56532,44046,174,1009,0.0,,0,,0,0,0,54
300293,Death Knight,The Nameless Armplates,4,79,195,tank,armor,,3,4,54299,39631,200,1069,0.0,,0,,0,0,0,68
300294,Death Knight,War Pauldrons of the Howling Fjord,3,68,116,tank,armor,,3,4,44218,31577,115,513,0.0,,0,,0,0,0,52
300295,Death Knight,Argent Knight's Battle Girdle,4,80,232,strength_dps,armor,,6,4,62136,47858,232,992,0.0,4|2,0,,0,0,2787,69
300296,Death Knight,The Wyrmbound Girdle,3,70,131,tank,armor,,6,4,51662,36299,134,458,0.0,,0,spell-effects,37785,42113,0,53
300297,Death Knight,Nightwoven Legplates of the Venture Bay,4,80,226,strength_dps,armor,,7,4,59605,46176,226,1623,0.0,4,0,,0,0,2878,69
300298,Death Knight,Dragoncaller's Charmstone,3,57,60,strength_dps,neck,,2,0,4006,18023,59,0,0.0,,0,,0,0,0,48
300299,Death Knight,Stormlord's Warmaster Inscription,2,76,177,strength_dps,relic,,28,10,64573,50459,264,0,0.0,,0,,0,0,0,16
300300,Death Knight,Ghoststeel Battle Girdle,2,64,107,strength_dps,armor,,6,4,39410,24982,105,309,0.0,2,0,,0,0,3153,14
300301,Death Knight,Spiritkeeper's Waistplate,3,77,176,strength_dps,armor,,6,4,54507,35608,167,645,0.0,,0,,0,0,0,43
300302,Death Knight,Winterwarden's Visor,2,77,184,strength_dps,armor,,1,4,51773,36399,182,907,0.0,,0,,0,0,0,16
300303,Death Knight,Doom Branch Seal Ring,3,67,119,strength_dps,finger,,11,0,40044,27822,115,0,0.0,,0,,0,0,0,52
300304,Death Knight,Red Wall Chestplate,4,73,151,strength_dps,armor,,5,4,47949,33695,146,1187,0.0,,0,,0,0,0,67
300305,Death Knight,Mystic Breath Neckchain,4,80,245,tank,neck,,2,0,64213,51012,251,0,0.0,2|2,0,,0,0,2868,68
300306,Death Knight,Ice Witch's Symbol,4,80,200,tank,relic,,28,10,51913,39208,70,0,0.0,8,0,,0,0,2932,68
300307,Death Knight,Drakescale Warhelm,3,77,174,tank,armor,,1,4,52500,36969,187,1000,0.0,,0,,0,0,0,54
300308,Death Knight,"Mantle, Drake Hail",4,80,232,strength_dps,back,,16,1,58977,45493,226,151,0.0,4|4|4,0,,0,0,3600,69
300309,Death Knight,Rune Queen's Dalaran Handplates,3,67,117,strength_dps,armor,,10,4,44413,29134,115,388,0.0,,0,,0,0,0,52
300310,Death Knight,The Hateful Vambraces,3,66,111,strength_dps,armor,,9,4,42865,27447,115,232,0.0,,0,,0,0,0,52
300311,Death Knight,Handguards of the Arcane Watch,3,74,162,tank,armor,,10,4,51712,35656,163,582,0.0,8,0,,0,0,2932,53
300312,Death Knight,Hardened Pauldrons,2,80,213,strength_dps,armor,,3,4,55733,40863,213,969,0.0,,0,,0,0,0,0
300313,Death Knight,Enchanted Mantle of Makers Vault,3,77,180,tank,back,,16,1,51925,43305,179,104,0.0,,0,,0,0,0,54
300314,Death Knight,Wyrmkeeper's Vambraces of the Shadow Vault,3,56,61,tank,armor,,9,4,24110,13400,59,113,0.0,,0,,0,0,0,48
300315,Death Knight,Shieldmaster's Skullcrusher,4,80,264,strength_dps,2h_mace,2h_mace,17,5,63834,51833,264,0,291.286,,0,,0,0,0,68
300316,Death Knight,Dreamcaller's War Leggings,3,73,155,strength_dps,armor,,7,4,51572,39174,154,993,0.0,,0,,0,0,0,53
300317,Death Knight,Crown Crush Armguards,3,73,148,strength_dps,armor,,9,4,50752,38534,146,327,0.0,,0,,0,0,0,53
300318,Death Knight,Warblade of Endless Night,3,71,137,strength_dps,2h_sword,2h_sword,17,8,50334,36530,134,0,123.143,,0,,0,0,0,53
300319,Death Knight,"Legplates, Crypt Lament",3,77,178,strength_dps,armor,,7,4,51615,43353,175,1188,0.0,2,0,,0,0,2877,54
300320,Death Knight,"Engraved Handguards, Runewarden's Oath",4,75,167,strength_dps,armor,,10,4,48640,35028,159,658,0.0,,0,,0,0,0,67
300321,Death Knight,Dreadforged Runic Axe of Frost Watch,3,73,147,strength_dps,1h_axe,1h_axe,13,0,50068,36575,146,0,99.6,4,0,,0,0,2936,53
300322,Death Knight,Defiant Carapace of Endless Road,2,66,114,tank,armor,,5,4,41861,30296,108,682,0.0,,0,,0,0,0,14
300323,Death Knight,Bear Scream Legguards,4,80,232,tank,armor,,7,4,60898,48992,232,1702,0.0,,0,,0,0,0,69
300324,Death Knight,Girdle of Bear Spirit,3,75,170,strength_dps,armor,,6,4,54507,35608,167,616,0.0,,0,,0,0,0,54
300325,Death Knight,Runewarden's Armguards of the High Citadel,2,77,176,strength_dps,armor,,9,4,51636,36378,170,338,0.0,,0,,0,0,0,16
300326,Death Knight,"Great Pauldrons, Mist Bane",3,67,115,strength_dps,armor,,3,4,46324,33173,115,496,0.0,,0,,0,0,0,52
300327,Death Knight,"Crusader Shroud, Darkcaller's Oath",4,80,264,tank,back,,16,1,64328,50466,264,172,0.0,8,0,,0,0,2868,68
300328,Death Knight,Flameforged Cuirass of the Wild Path,4,80,271,strength_dps,armor,,5,4,65271,51468,270,2270,0.0,,0,,0,0,0,68
300329,Death Knight,Cloak of the Silver Dawn,3,68,116,strength_dps,back,,16,1,23119,28373,115,59,0.0,,0,,0,0,0,52
300330,Death Knight,"Rotting War Leggings, Lost Keeper's Oath",4,80,245,tank,armor,,7,4,62024,47057,245,1817,0.0,2,0,,0,0,2868,68
300331,Death Knight,"Warmarked Battleplate, Dragon Queen's Oath",2,76,173,tank,armor,,5,4,54818,40959,170,1186,0.0,,0,,0,0,0,16
300332,Death Knight,The Terrible Chestplate,2,77,177,tank,armor,,5,4,52053,36381,174,1223,0.0,,0,,0,0,0,16
300333,Death Knight,Lion Branch Thunder Hammer,3,70,129,strength_dps,2h_mace,2h_mace,17,5,41558,28299,123,0,115.857,,0,,0,0,0,53
300334,Death Knight,Runesteel Capelet of the Storm Spirit,2,70,134,tank,back,,16,1,51534,37277,138,63,0.0,,0,,0,0,0,15
300335,Death Knight,Dragonmarked Stone,4,80,239,tank,trinket,,12,0,59321,45609,239,0,0.0,4|2,0,on-use,47080,67699,2868,69
300336,Death Knight,"Crystal, Eternal Rend",2,60,92,tank,trinket,,12,0,38571,27920,91,0,0.0,,0,,0,0,0,13
300337,Death Knight,Ironthane Medallion of the Sky Forge,3,77,183,tank,neck,,2,0,48510,35680,183,0,0.0,,0,,0,0,0,54
300338,Death Knight,War Leggings of Howling Fjord,4,80,245,strength_dps,armor,,7,4,62026,47121,245,1874,0.0,,0,,0,0,0,68
300339,Death Knight,Cuirass of the Sun Spirit,3,75,167,strength_dps,armor,,5,4,54827,40672,167,1264,0.0,,0,,0,0,0,54
300340,Death Knight,Hoary Waistplate of the Makers Will,4,61,93,tank,armor,,6,4,36430,23666,85,335,0.0,,0,,0,0,0,65
300341,Death Knight,Greaves of Moon Grove,3,76,173,strength_dps,armor,,7,4,56033,43203,174,1165,0.0,,0,,0,0,0,54
300342,Death Knight,Waistguard of Last Promise,3,75,166,strength_dps,armor,,6,4,55301,43860,171,619,0.0,,0,,0,0,0,54
300343,Death Knight,Runemarked Mallet,3,61,95,strength_dps,1h_mace,1h_mace,13,4,43195,24378,91,0,42.083,,0,,0,0,0,50
300344,Death Knight,The Sunbound Legguards,2,79,191,strength_dps,armor,,7,4,51774,36400,182,1109,0.0,,0,,0,0,0,16
300345,Death Knight,"Great Pauldrons, Fel Storm",2,62,95,strength_dps,armor,,3,4,39802,24972,99,345,0.0,,0,,0,0,0,13
300346,Death Knight,Wrap of the Hidden Road,2,75,167,tank,back,,16,1,52004,39673,162,84,0.0,8,0,,0,0,2932,16
300347,Death Knight,Broken War Pauldrons of Pale Winter,3,76,169,tank,armor,,3,4,54829,40675,171,814,0.0,,0,,0,0,0,54
300348,Death Knight,Bonebound Bearded Axe of Lost Vanguard,4,80,187,tank,2h_axe,2h_axe,17,1,55927,42294,200,0,173.784,4|4|8,0,,0,0,3751,68
300349,Death Knight,Argent Crusader's Waistplate,3,64,102,tank,armor,,6,4,41962,31202,100,327,0.0,,0,,0,0,0,52
300350,Death Knight,Blood Prince's Doomforged Battle Girdle,3,75,167,strength_dps,armor,,6,4,51704,37790,162,605,0.0,,0,,0,0,0,54
300351,Death Knight,Handplates of Scourge Lord,3,65,106,strength_dps,armor,,10,4,43672,31163,103,340,0.0,,0,,0,0,0,52
300352,Death Knight,Flamecaller's Windbound Battlehelm,2,64,103,strength_dps,armor,,1,4,39386,24978,102,469,0.0,,0,,0,0,0,14
300353,Death Knight,Dragonforged Shroud of Hallowed Crown,4,79,194,tank,back,,16,1,56738,43566,200,125,0.0,,0,,0,0,0,68
300354,Death Knight,Deathwarden's Permafrost Warbracers,2,59,83,tank,armor,,9,4,40766,24933,84,138,0.0,,0,,0,0,0,13
300355,Death Knight,Runic Great Gauntlets,2,74,157,strength_dps,armor,,10,4,51645,36350,158,508,0.0,,0,,0,0,0,16
300356,Death Knight,Void Hide Battlehelm,4,80,245,tank,armor,,1,4,64630,50326,251,1563,0.0,8|8,0,,0,0,3307,68
300357,Death Knight,The Tombbound Cuirass,4,80,200,strength_dps,armor,,5,4,55369,39606,200,1652,0.0,8,0,,0,0,2927,68
300358,Death Knight,Lost Queen's Snowbound Pauldrons,3,74,159,strength_dps,armor,,3,4,49876,39172,154,719,0.0,,0,,0,0,0,53
300359,Death Knight,Spell Ward Ritual Relic,3,76,171,tank,relic,,28,10,64615,50462,264,0,0.0,,0,,0,0,0,54
300360,Death Knight,Frost Queen's Warmaster Helm,4,80,264,strength_dps,armor,,1,4,64570,49986,264,1688,0.0,,0,,0,0,0,68
300361,Death Knight,Ironcaller's Cuirass of the Autumn Wind,2,69,120,strength_dps,armor,,5,4,43272,30959,114,755,0.0,,0,,0,0,0,14
300362,Death Knight,Drakeforged Greathelm,3,70,126,tank,armor,,1,4,42362,28350,115,657,0.0,,0,,0,0,0,53
300363,Death Knight,The Ominous Battle Girdle,2,73,151,strength_dps,armor,,6,4,56138,38108,146,494,0.0,,0,,0,0,0,15
300364,Death Knight,Deathkeeper's Headplate of the Ashen Vale,3,62,100,strength_dps,armor,,1,4,43719,31217,109,494,0.0,,0,,0,0,0,52
300365,Death Knight,Unquiet Keeper Sollerets,3,61,96,strength_dps,armor,,8,4,39709,28494,94,375,0.0,2,0,,0,0,2867,50
300366,Death Knight,Rune King's Icetouched Medallion,2,61,91,tank,neck,,2,0,38809,25062,93,0,0.0,8,0,,0,0,0,13
300367,Death Knight,Duskbound Faceguard,2,69,122,tank,armor,,1,4,42390,25026,120,579,0.0,,0,,0,0,0,14
300368,Death Knight,Storm Queen's War Leggings,4,72,148,tank,armor,,7,4,45660,30977,146,988,0.0,,0,,0,0,0,67
300369,Death Knight,War Mace of the Scale Lord,3,77,181,strength_dps,1h_mace,1h_mace,13,4,55984,37112,187,0,69.565,,0,,0,0,0,54
300370,Death Knight,The Brassbound Greaves,4,74,160,strength_dps,armor,,7,4,47991,34180,159,1097,0.0,,0,,0,0,0,67
300371,Death Knight,Sunkeeper's Soulforged Wristplates,4,74,160,strength_dps,armor,,9,4,48347,34441,154,387,0.0,,0,,0,0,0,67
300372,Death Knight,Duskrun Battle Girdle,3,60,91,strength_dps,armor,,6,4,43136,24091,85,288,0.0,,0,,0,0,0,50
300373,Death Knight,Calm Promise of the Wild Pact,4,80,226,strength_dps,finger,,11,0,59327,45871,226,0,0.0,2|2,0,,0,0,2878,69
300374,Death Knight,Battlelord's Warplate,3,68,118,tank,armor,,5,4,42873,28337,115,798,0.0,,0,,0,0,0,52
300375,Death Knight,Sorcerous Totem of the Far North,3,62,100,strength_dps,relic,,28,10,64573,50459,264,0,0.0,4,0,,0,0,3205,52
300376,Death Knight,Fire Moon Lens,4,80,213,strength_dps,trinket,,12,0,53291,40432,213,0,0.0,,0,on-use,40372,60258,0,69
300377,Death Knight,The Worldworn Warbelt,2,74,161,strength_dps,armor,,6,4,54822,40953,158,506,0.0,,0,,0,0,0,16
300378,Death Knight,Runemarked Titan Hammer of Dalaran,3,61,96,strength_dps,2h_mace,2h_mace,17,5,39255,25134,99,0,72.353,,0,,0,0,0,50
300379,Death Knight,Wyrmbound Carapace of Crimson Crown,3,75,161,strength_dps,armor,,5,4,53241,41932,158,1199,0.0,,0,,0,0,0,53
300380,Death Knight,Lost Chill Wargrips,4,78,183,strength_dps,armor,,10,4,55772,44120,187,756,0.0,,0,,0,0,0,0
300381,Death Knight,Wildcaller's Warbelt,2,64,105,tank,armor,,6,4,39612,24990,108,308,0.0,2,0,,0,0,3153,14
300382,Death Knight,The Pale-blue Mallet,4,80,271,strength_dps,1h_mace,1h_mace,13,4,64508,49997,271,0,242.222,4,0,,0,0,2927,68
300383,Death Knight,Snowy Greaves of Deep Vault,3,80,213,strength_dps,armor,,7,4,55179,40577,213,1410,0.0,8|2,0,,0,0,3263,54
