entry,name,required_level,item_level,quality,profile_id,map_id,difficulty_id,instance,destination,encounter,encounter_kind,encounter_name,pool_id,loot_mode,chance,quantity,item_level_min,item_level_max,profile_required_level_min,profile_required_level_max,band_source,band_source_item_count,band_center,placement_score,placement_reason,encounter_equivalence_group,encounter_eligible_profile_count,encounter_distribution_weight,encounter_distribution_score,set_id,set_name,set_atomic_profile,target_count,target_entries,target_names,targets
280311,Figurine of River Heart,22,29,3,map_48_difficulty_0,48,0,Blackfathom,dungeon,boss_000224,boss,Old Serra\'kis,3150005,1,2.0,1,27,29,18,24,direct,3,28.0,"[2,1.0,2,1.0,0,1,0,4,4366207642584811699]",source evidence,"item-level=29;required-level=22;candidate-band=27-29-22-24,27-32-22-27",2,1.2066666666666668,0.8381031662926052,,,,1,creature:4830,Old Serra\'kis,creature:4830=Old Serra\'kis
280312,Graspers of Blood Memory,31,33,2,map_189_difficulty_0,189,0,MonasteryInstances,dungeon,trash,trash,Trash,3200001,1,2.0,1,30,44,25,39,direct,127,34.95275590551181,"[14,1.9527559055118076,9,1.5,0,1,1,0,9242053056264379060]",source evidence,item-level=33;required-level=31;candidate-band=30-44-25-34,1,1.103490813648294,1.0896470217067116,,,,30,creature:3976; creature:4283; creature:4286; creature:4287; creature:4288; creature:4289; creature:4290; creature:4291; creature:4292; creature:4293; creature:4294; creature:4295; creature:4296; creature:4297; creature:4298; creature:4299; creature:4300; creature:4301; creature:4302; creature:4303; creature:4304; creature:4306; creature:4308; creature:4540; creature:6426; creature:6427; creature:6488; creature:6489; creature:6490; creature:14693,Scarlet Commander Mograine; Scarlet Sentry; Scarlet Soldier; Scarlet Gallant; Scarlet Beastmaster; Scarlet Evoker; Scarlet Guardsman; Scarlet Diviner; Scarlet Protector; Scarlet Scryer; Scarlet Sorcerer; Scarlet Myrmidon; Scarlet Adept; Scarlet Conjuror; Scarlet Defender; Scarlet Chaplain; Scarlet Wizard; Scarlet Centurion; Scarlet Champion; Scarlet Abbot; Scarlet Tracking Hound; Scarlet Torturer; Unfettered Spirit; Scarlet Monk; Anguished Dead; Haunting Phantasm; Fallen Champion; Ironspine; Azshir the Sleepless; Scorn,creature:3976=Scarlet Commander Mograine; creature:4283=Scarlet Sentry; creature:4286=Scarlet Soldier; creature:4287=Scarlet Gallant; creature:4288=Scarlet Beastmaster; creature:4289=Scarlet Evoker; creature:4290=Scarlet Guardsman; creature:4291=Scarlet Diviner; creature:4292=Scarlet Protector; creature:4293=Scarlet Scryer; creature:4294=Scarlet Sorcerer; creature:4295=Scarlet Myrmidon; creature:4296=Scarlet Adept; creature:4297=Scarlet Conjuror; creature:4298=Scarlet Defender; creature:4299=Scarlet Chaplain; creature:4300=Scarlet Wizard; creature:4301=Scarlet Centurion; creature:4302=Scarlet Champion; creature:4303=Scarlet Abbot; creature:4304=Scarlet Tracking Hound; creature:4306=Scarlet Torturer; creature:4308=Unfettered Spirit; creature:4540=Scarlet Monk; creature:6426=Anguished Dead; creature:6427=Haunting Phantasm; creature:6488=Fallen Champion; creature:6489=Ironspine; creature:6490=Azshir the Sleepless; creature:14693=Scorn
280313,Brooch of Exodar Crystal,45,47,2,map_209_difficulty_0,209,0,TanarisInstance,dungeon,trash,trash,Trash,3210001,1,2.0,1,45,50,40,45,direct,60,47.233333333333334,"[5,0.23333333333333428,5,2.5,0,1,1,0,13074309700103054789]",source evidence,"item-level=47;required-level=45;candidate-band=45-50-40-45,46-54-41-49",2,1.1092222222222223,0.5381428825333712,,,,17,creature:5648; creature:5649; creature:5650; creature:7246; creature:7247; creature:7268; creature:7274; creature:7604; creature:7605; creature:7606; creature:7608; creature:7797; creature:8095; creature:8120; creature:10080; creature:10081; creature:10082,Sandfury Shadowcaster; Sandfury Blood Drinker; Sandfury Witch Doctor; Sandfury Shadowhunter; Sandfury Soul Eater; Sandfury Guardian; Sandfury Executioner; Sergeant Bly; Raven; Oro Eyegouge; Murta Grimgut; Ruuzlu; Sul\'lithuz Sandcrawler; Sul\'lithuz Abomination; Sandarr Dunereaver; Dustwraith; Zerillis,creature:5648=Sandfury Shadowcaster; creature:5649=Sandfury Blood Drinker; creature:5650=Sandfury Witch Doctor; creature:7246=Sandfury Shadowhunter; creature:7247=Sandfury Soul Eater; creature:7268=Sandfury Guardian; creature:7274=Sandfury Executioner; creature:7604=Sergeant Bly; creature:7605=Raven; creature:7606=Oro Eyegouge; creature:7608=Murta Grimgut; creature:7797=Ruuzlu; creature:8095=Sul\'lithuz Sandcrawler; creature:8120=Sul\'lithuz Abomination; creature:10080=Sandarr Dunereaver; creature:10081=Dustwraith; creature:10082=Zerillis
280314,Nether Dawn Tablet,32,36,3,map_70_difficulty_0,70,0,Uldaman,dungeon,trash,trash,Trash,3160001,1,2.0,1,35,45,30,40,direct,71,41.52054794520548,"[10,5.520547945205479,10,3.0,0,1,1,0,1779114074903824466]",source evidence,"item-level=36;required-level=32;candidate-band=35-42-30-37,35-45-30-40",2,1.151598173515982,0.9365828711985498,,,,21,creature:4847; creature:4848; creature:4849; creature:4850; creature:4851; creature:4852; creature:4853; creature:4855; creature:4860; creature:4861; creature:4863; creature:6907; creature:6908; creature:7012; creature:7022; creature:7023; creature:7030; creature:7175; creature:7290; creature:7320; creature:7321,"Shadowforge Relic Hunter; Shadowforge Darkcaster; Shadowforge Archaeologist; Stonevault Cave Lurker; Stonevault Rockchewer; Stonevault Oracle; Stonevault Geomancer; Stonevault Brawler; Stone Steward; Shrike Bat; Jadespine Basilisk; Eric \""The Swift\""; Olaf; Earthen Sculptor; Venomlash Scorpid; Obsidian Sentinel; Shadowforge Geologist; Stonevault Ambusher; Shadowforge Sharpshooter; Stonevault Mauler; Stonevault Flameweaver","creature:4847=Shadowforge Relic Hunter; creature:4848=Shadowforge Darkcaster; creature:4849=Shadowforge Archaeologist; creature:4850=Stonevault Cave Lurker; creature:4851=Stonevault Rockchewer; creature:4852=Stonevault Oracle; creature:4853=Stonevault Geomancer; creature:4855=Stonevault Brawler; creature:4860=Stone Steward; creature:4861=Shrike Bat; creature:4863=Jadespine Basilisk; creature:6907=Eric \""The Swift\""; creature:6908=Olaf; creature:7012=Earthen Sculptor; creature:7022=Venomlash Scorpid; creature:7023=Obsidian Sentinel; creature:7030=Shadowforge Geologist; creature:7175=Stonevault Ambusher; creature:7290=Shadowforge Sharpshooter; creature:7320=Stonevault Mauler; creature:7321=Stonevault Flameweaver"
280319,"Mark, Prime Brand",63,100,3,map_557_difficulty_0,557,0,AuchindounEthereal,dungeon,trash,trash,Trash,3640001,1,2.0,1,96,106,62,67,encounter_reference,224,100.75892857142857,"[10,0.7589285714285694,5,1.5,1,1,1,0,17342862442166826224]",source evidence,item-level=100;required-level=63;candidate-band=96-106-62-67,1,1.0874702380952381,0.09496330999285217,,,,2,creature:18314; creature:19306,Nexus Stalker; Mana Leech,creature:18314=Nexus Stalker; creature:19306=Mana Leech
280321,Frostforged Insignia of Soul Watch,36,43,2,map_70_difficulty_0,70,0,Uldaman,dungeon,boss_000548,boss,The Lost Dwarves,3160002,1,2.0,1,41,43,30,40,direct,2,42.0,"[2,1.0,2,1.0,0,1,0,1,12081424409294325147]",source evidence,item-level=43;required-level=36;candidate-band=41-43-36-38,1,1.1266666666666667,0.8785891948191447,,,,1,creature:6906,Baelog,creature:6906=Baelog
280322,Unquiet Grips of Death March,63,103,2,map_557_difficulty_0,557,0,AuchindounEthereal,dungeon,trash,trash,Trash,3640001,1,2.0,1,96,106,62,67,encounter_reference,224,100.75892857142857,"[10,2.2410714285714306,5,1.5,1,1,1,0,957473435848574939]",source evidence,item-level=103;required-level=63;candidate-band=96-106-62-67,1,1.142529761904762,0.34025610127044165,,,,2,creature:18314; creature:19306,Nexus Stalker; Mana Leech,creature:18314=Nexus Stalker; creature:19306=Mana Leech
280323,Resolute Rune Band,63,99,3,map_557_difficulty_0,557,0,AuchindounEthereal,dungeon,trash,trash,Trash,3640001,1,2.0,1,96,106,62,67,encounter_reference,224,100.75892857142857,"[10,1.7589285714285694,5,1.5,1,1,1,0,16127699872580315480]",source evidence,item-level=99;required-level=63;candidate-band=96-106-62-67,1,1.0841369047619047,0.1795600583745277,,,,2,creature:18314; creature:19306,Nexus Stalker; Mana Leech,creature:18314=Nexus Stalker; creature:19306=Mana Leech
280328,"Sandals, Shattered Spire",24,29,2,map_48_difficulty_0,48,0,Blackfathom,dungeon,boss_000225,boss,Twilight Lord Kelris,3150006,1,2.0,1,28,29,18,24,direct,2,28.5,"[1,0.5,1,0.5,0,1,0,5,5352138706956086430]",source evidence,"item-level=29;required-level=24;candidate-band=28-29-23-24,28-31-23-26,28-35-23-30",3,1.1283333333333334,0.998471438536003,,,,1,creature:4832,Twilight Lord Kelris,creature:4832=Twilight Lord Kelris
280329,The Wolfbound Kilt,54,60,3,map_429_difficulty_0,429,0,DireMaul,dungeon,trash,trash,Trash,3310001,1,2.0,1,55,63,50,58,direct,56,58.50847457627118,"[8,1.4915254237288167,8,0.0,0,1,1,0,6778539202498861707]",source evidence,"item-level=60;required-level=54;candidate-band=55-63-50-58,57-62-52-57,59-60-54-55,59-61-54-55",5,1.1650282485875707,0.9000815358512386,,,,29,creature:11451; creature:11452; creature:11453; creature:11454; creature:11455; creature:11456; creature:11457; creature:11458; creature:11459; creature:11462; creature:11464; creature:11467; creature:11469; creature:11470; creature:11471; creature:11472; creature:11473; creature:11475; creature:11480; creature:11483; creature:11484; creature:13021; creature:13036; creature:13196; creature:14303; creature:14349; creature:14398; creature:14399; creature:14690,Wildspawn Satyr; Wildspawn Rogue; Wildspawn Trickster; Wildspawn Betrayer; Wildspawn Felsworn; Wildspawn Shadowstalker; Wildspawn Hellcaller; Petrified Treant; Ironbark Protector; Warpwood Treant; Warpwood Tangler; Tsu\'zee; Eldreth Seether; Eldreth Sorcerer; Eldreth Apparition; Eldreth Spirit; Eldreth Spectre; Eldreth Phantasm; Arcane Aberration; Mana Remnant; Residual Monstrosity; Warpwood Crusher; Gordok Mastiff; Phase Lasher; Petrified Guardian; Pimgib; Eldreth Darter; Arcane Torrent; Revanchion,creature:11451=Wildspawn Satyr; creature:11452=Wildspawn Rogue; creature:11453=Wildspawn Trickster; creature:11454=Wildspawn Betrayer; creature:11455=Wildspawn Felsworn; creature:11456=Wildspawn Shadowstalker; creature:11457=Wildspawn Hellcaller; creature:11458=Petrified Treant; creature:11459=Ironbark Protector; creature:11462=Warpwood Treant; creature:11464=Warpwood Tangler; creature:11467=Tsu\'zee; creature:11469=Eldreth Seether; creature:11470=Eldreth Sorcerer; creature:11471=Eldreth Apparition; creature:11472=Eldreth Spirit; creature:11473=Eldreth Spectre; creature:11475=Eldreth Phantasm; creature:11480=Arcane Aberration; creature:11483=Mana Remnant; creature:11484=Residual Monstrosity; creature:13021=Warpwood Crusher; creature:13036=Gordok Mastiff; creature:13196=Phase Lasher; creature:14303=Petrified Guardian; creature:14349=Pimgib; creature:14398=Eldreth Darter; creature:14399=Arcane Torrent; creature:14690=Revanchion
280330,Stormcaller's Walkers,80,226,3,map_603_difficulty_1,603,1,UlduarRaid,raid,boss_000744,boss,Flame Leviathan,3950000,2,2.0,1,226,226,80,80,encounter_reference,12,226.0,"[0,0.0,0,0.0,1,0,0,0,1525770377958908514]",source evidence,item-level=226;required-level=80;candidate-band=226-226-80-80,1,1.11,0.5017003334562271,,,,1,creature:34003,Flame Leviathan (1),creature:34003=Flame Leviathan (1)
280331,Gilded Trousers of Kamagua,33,37,2,map_70_difficulty_0,70,0,Uldaman,dungeon,trash,trash,Trash,3160001,1,2.0,1,35,45,30,40,direct,71,41.52054794520548,"[10,4.520547945205479,10,2.0,0,1,1,0,15371358695617124554]",source evidence,"item-level=37;required-level=33;candidate-band=35-42-30-37,35-45-30-40",2,1.094931506849315,0.8177304513298554,,,,21,creature:4847; creature:4848; creature:4849; creature:4850; creature:4851; creature:4852; creature:4853; creature:4855; creature:4860; creature:4861; creature:4863; creature:6907; creature:6908; creature:7012; creature:7022; creature:7023; creature:7030; creature:7175; creature:7290; creature:7320; creature:7321,"Shadowforge Relic Hunter; Shadowforge Darkcaster; Shadowforge Archaeologist; Stonevault Cave Lurker; Stonevault Rockchewer; Stonevault Oracle; Stonevault Geomancer; Stonevault Brawler; Stone Steward; Shrike Bat; Jadespine Basilisk; Eric \""The Swift\""; Olaf; Earthen Sculptor; Venomlash Scorpid; Obsidian Sentinel; Shadowforge Geologist; Stonevault Ambusher; Shadowforge Sharpshooter; Stonevault Mauler; Stonevault Flameweaver","creature:4847=Shadowforge Relic Hunter; creature:4848=Shadowforge Darkcaster; creature:4849=Shadowforge Archaeologist; creature:4850=Stonevault Cave Lurker; creature:4851=Stonevault Rockchewer; creature:4852=Stonevault Oracle; creature:4853=Stonevault Geomancer; creature:4855=Stonevault Brawler; creature:4860=Stone Steward; creature:4861=Shrike Bat; creature:4863=Jadespine Basilisk; creature:6907=Eric \""The Swift\""; creature:6908=Olaf; creature:7012=Earthen Sculptor; creature:7022=Venomlash Scorpid; creature:7023=Obsidian Sentinel; creature:7030=Shadowforge Geologist; creature:7175=Stonevault Ambusher; creature:7290=Shadowforge Sharpshooter; creature:7320=Stonevault Mauler; creature:7321=Stonevault Flameweaver"
280333,Deepfrost Walkers of Celestial Gate,27,34,2,map_47_difficulty_0,47,0,RazorfenKraulInstance,dungeon,boss_000441,boss,Overlord Ramtusk,3140004,1,2.0,1,33,34,22,30,direct,2,33.5,"[1,0.5,0,0.0,0,1,0,3,8558487480777990881]",source evidence,item-level=34;required-level=27;candidate-band=33-34-27-27,1,1.1283333333333334,0.1331688609668671,,,,1,creature:4420,Overlord Ramtusk,creature:4420=Overlord Ramtusk
280335,Darkwarden's Grips of the Last Watch,38,43,3,map_189_difficulty_0,189,0,MonasteryInstances,dungeon,boss_000448,boss,Herod,3200005,1,2.0,1,42,43,25,39,direct,4,42.25,"[1,0.75,1,0.5,0,1,0,4,18007437999045926182]",source evidence,"item-level=43;required-level=38;candidate-band=41-43-36-38,42-43-37-38,43-44-37-40",3,1.2075000000000002,0.7501451100672305,,,,1,creature:3975,Herod,creature:3975=Herod
280336,Sable Greatstaff of the Sun Spirit,31,35,2,map_189_difficulty_0,189,0,MonasteryInstances,dungeon,boss_000446,boss,Houndmaster Loksey,3200003,1,2.0,1,34,36,25,39,direct,2,35.0,"[2,0.0,2,1.0,0,1,0,2,12162804967635265458]",source evidence,item-level=35;required-level=31;candidate-band=34-36-29-31,1,1.1300000000000001,0.678660679415598,,,,1,creature:3974,Houndmaster Loksey,creature:3974=Houndmaster Loksey
280339,Furious Waistwrap of Bronze Dragon,30,33,2,map_90_difficulty_0,90,0,GnomeragonInstance,dungeon,trash,trash,Trash,3170001,1,2.0,1,28,35,23,30,direct,113,30.47787610619469,"[7,2.522123893805311,7,3.5,0,1,1,0,7800619107367998812]",source evidence,"item-level=33;required-level=30;candidate-band=28-35-23-30,30-44-25-34",2,1.1015929203539823,0.958505437168768,,,,23,creature:6206; creature:6207; creature:6211; creature:6212; creature:6218; creature:6219; creature:6220; creature:6223; creature:6224; creature:6225; creature:6226; creature:6227; creature:6228; creature:6230; creature:6232; creature:6233; creature:6234; creature:6329; creature:6391; creature:6392; creature:6407; creature:7603; creature:7849,Caverndeep Burrower; Caverndeep Ambusher; Caverndeep Reaver; Dark Iron Agent; Irradiated Slime; Corrosive Lurker; Irradiated Horror; Leprous Defender; Leprous Machinesmith; Mechano-Tank; Mechano-Flamewalker; Mechano-Frostwalker; Dark Iron Ambassador; Peacekeeper Security Suit; Arcane Nullifier X-21; Mechanized Sentry; Mechanized Guardian; Irradiated Pillager; Holdout Warrior; Holdout Medic; Holdout Technician; Leprous Assistant; Mobile Alert System,creature:6206=Caverndeep Burrower; creature:6207=Caverndeep Ambusher; creature:6211=Caverndeep Reaver; creature:6212=Dark Iron Agent; creature:6218=Irradiated Slime; creature:6219=Corrosive Lurker; creature:6220=Irradiated Horror; creature:6223=Leprous Defender; creature:6224=Leprous Machinesmith; creature:6225=Mechano-Tank; creature:6226=Mechano-Flamewalker; creature:6227=Mechano-Frostwalker; creature:6228=Dark Iron Ambassador; creature:6230=Peacekeeper Security Suit; creature:6232=Arcane Nullifier X-21; creature:6233=Mechanized Sentry; creature:6234=Mechanized Guardian; creature:6329=Irradiated Pillager; creature:6391=Holdout Warrior; creature:6392=Holdout Medic; creature:6407=Holdout Technician; creature:7603=Leprous Assistant; creature:7849=Mobile Alert System
280340,Drape of the Star Watch,30,31,2,map_90_difficulty_0,90,0,GnomeragonInstance,dungeon,trash,trash,Trash,3170001,1,2.0,1,28,35,23,30,direct,113,30.47787610619469,"[7,0.5221238938053112,7,3.5,0,1,1,0,18252610374718603337]",source evidence,"item-level=31;required-level=30;candidate-band=28-35-23-30,30-44-25-34",2,1.108259587020649,0.611607971522729,,,,23,creature:6206; creature:6207; creature:6211; creature:6212; creature:6218; creature:6219; creature:6220; creature:6223; creature:6224; creature:6225; creature:6226; creature:6227; creature:6228; creature:6230; creature:6232; creature:6233; creature:6234; creature:6329; creature:6391; creature:6392; creature:6407; creature:7603; creature:7849,Caverndeep Burrower; Caverndeep Ambusher; Caverndeep Reaver; Dark Iron Agent; Irradiated Slime; Corrosive Lurker; Irradiated Horror; Leprous Defender; Leprous Machinesmith; Mechano-Tank; Mechano-Flamewalker; Mechano-Frostwalker; Dark Iron Ambassador; Peacekeeper Security Suit; Arcane Nullifier X-21; Mechanized Sentry; Mechanized Guardian; Irradiated Pillager; Holdout Warrior; Holdout Medic; Holdout Technician; Leprous Assistant; Mobile Alert System,creature:6206=Caverndeep Burrower; creature:6207=Caverndeep Ambusher; creature:6211=Caverndeep Reaver; creature:6212=Dark Iron Agent; creature:6218=Irradiated Slime; creature:6219=Corrosive Lurker; creature:6220=Irradiated Horror; creature:6223=Leprous Defender; creature:6224=Leprous Machinesmith; creature:6225=Mechano-Tank; creature:6226=Mechano-Flamewalker; creature:6227=Mechano-Frostwalker; creature:6228=Dark Iron Ambassador; creature:6230=Peacekeeper Security Suit; creature:6232=Arcane Nullifier X-21; creature:6233=Mechanized Sentry; creature:6234=Mechanized Guardian; creature:6329=Irradiated Pillager; creature:6391=Holdout Warrior; creature:6392=Holdout Medic; creature:6407=Holdout Technician; creature:7603=Leprous Assistant; creature:7849=Mobile Alert System
280342,Plaguekeeper's Robes,27,31,3,map_47_difficulty_0,47,0,RazorfenKraulInstance,dungeon,boss_000440,boss,Death Speaker Jargba,3140003,1,2.0,1,30,33,22,30,direct,3,31.333333333333332,"[3,0.33333333333333215,2,1.0,0,1,0,2,10141249918851072227]",source evidence,item-level=31;required-level=27;candidate-band=30-33-25-27,1,1.2088888888888891,0.15978732841794144,,,,1,creature:4428,Death Speaker Jargba,creature:4428=Death Speaker Jargba
280345,Chestwrap of Frozen Sea,53,58,2,map_329_difficulty_0,329,0,Stratholme,dungeon,boss_000473,boss,Hearthsinger Forresten,3270002,1,2.0,1,58,59,52,60,direct,5,58.2,"[1,0.20000000000000284,1,0.5,0,1,0,1,2079358312065876672]",source evidence,"item-level=58;required-level=53;candidate-band=57-62-52-57,57-63-52-58,58-58-53-53,58-59-53-54",5,1.1293333333333333,1.0431629257909354,,,,1,creature:10558,Hearthsinger Forresten,creature:10558=Hearthsinger Forresten
280346,Gravekeeper's Brightmoon Signet Ring,50,53,3,map_230_difficulty_0,230,0,BlackrockDepths,dungeon,trash,trash,Trash,3230001,1,2.0,1,51,59,46,55,direct,544,55.68382352941177,"[8,2.683823529411768,8,0.0,0,1,1,0,3515843409034963937]",source evidence,item-level=53;required-level=50;candidate-band=51-59-46-54,1,1.1010539215686275,1.039194805330023,,,,33,creature:8889; creature:8890; creature:8891; creature:8892; creature:8893; creature:8894; creature:8895; creature:8897; creature:8898; creature:8899; creature:8903; creature:8905; creature:8906; creature:8907; creature:8908; creature:8909; creature:8910; creature:8911; creature:8912; creature:8913; creature:8914; creature:8923; creature:8929; creature:9042; creature:9541; creature:9545; creature:9554; creature:9677; creature:9678; creature:9680; creature:9681; creature:9956; creature:10043,Anvilrage Overseer; Anvilrage Warden; Anvilrage Guardsman; Anvilrage Footman; Anvilrage Soldier; Anvilrage Medic; Anvilrage Officer; Doomforge Craftsman; Anvilrage Marshal; Doomforge Dragoon; Anvilrage Captain; Warbringer Construct; Ragereaver Golem; Wrath Hammer Construct; Molten War Golem; Fireguard; Blazing Fireguard; Fireguard Destroyer; Twilight\'s Hammer Torturer; Twilight Emissary; Twilight Bodyguard; Panzor the Invincible; Princess Moira Bronzebeard; Verek; Blackbreath Crony; Grim Patron; Hammered Patron; Ograbisi; Shill Dinger; Crest Killer; Jaz; Shadowforge Flame Keeper; Ribbly\'s Crony,creature:8889=Anvilrage Overseer; creature:8890=Anvilrage Warden; creature:8891=Anvilrage Guardsman; creature:8892=Anvilrage Footman; creature:8893=Anvilrage Soldier; creature:8894=Anvilrage Medic; creature:8895=Anvilrage Officer; creature:8897=Doomforge Craftsman; creature:8898=Anvilrage Marshal; creature:8899=Doomforge Dragoon; creature:8903=Anvilrage Captain; creature:8905=Warbringer Construct; creature:8906=Ragereaver Golem; creature:8907=Wrath Hammer Construct; creature:8908=Molten War Golem; creature:8909=Fireguard; creature:8910=Blazing Fireguard; creature:8911=Fireguard Destroyer; creature:8912=Twilight\'s Hammer Torturer; creature:8913=Twilight Emissary; creature:8914=Twilight Bodyguard; creature:8923=Panzor the Invincible; creature:8929=Princess Moira Bronzebeard; creature:9042=Verek; creature:9541=Blackbreath Crony; creature:9545=Grim Patron; creature:9554=Hammered Patron; creature:9677=Ograbisi; creature:9678=Shill Dinger; creature:9680=Crest Killer; creature:9681=Jaz; creature:9956=Shadowforge Flame Keeper; creature:10043=Ribbly\'s Crony
280349,The Baneful Charm,21,23,2,map_48_difficulty_0,48,0,Blackfathom,dungeon,trash,trash,Trash,3150001,1,2.0,1,23,27,18,24,direct,143,25.307692307692307,"[4,2.3076923076923066,4,1.0,0,1,1,0,10276451972694725797]",source evidence,item-level=23;required-level=21;candidate-band=23-27-18-22,1,1.1023076923076924,0.25177836184326957,,,,20,creature:4798; creature:4799; creature:4805; creature:4807; creature:4809; creature:4810; creature:4811; creature:4812; creature:4813; creature:4814; creature:4815; creature:4818; creature:4819; creature:4820; creature:4821; creature:4822; creature:4823; creature:4824; creature:4825; creature:4827,Fallenroot Shadowstalker; Fallenroot Hellcaller; Blackfathom Sea Witch; Blackfathom Myrmidon; Twilight Acolyte; Twilight Reaver; Twilight Aquamancer; Twilight Loreseeker; Twilight Shadowmage; Twilight Elementalist; Murkshallow Snapclaw; Blindlight Murloc; Blindlight Muckdweller; Blindlight Oracle; Skittering Crustacean; Snapping Crustacean; Barbed Crustacean; Aku\'mai Fisher; Aku\'mai Snapjaw; Deep Pool Threshfin,creature:4798=Fallenroot Shadowstalker; creature:4799=Fallenroot Hellcaller; creature:4805=Blackfathom Sea Witch; creature:4807=Blackfathom Myrmidon; creature:4809=Twilight Acolyte; creature:4810=Twilight Reaver; creature:4811=Twilight Aquamancer; creature:4812=Twilight Loreseeker; creature:4813=Twilight Shadowmage; creature:4814=Twilight Elementalist; creature:4815=Murkshallow Snapclaw; creature:4818=Blindlight Murloc; creature:4819=Blindlight Muckdweller; creature:4820=Blindlight Oracle; creature:4821=Skittering Crustacean; creature:4822=Snapping Crustacean; creature:4823=Barbed Crustacean; creature:4824=Aku\'mai Fisher; creature:4825=Aku\'mai Snapjaw; creature:4827=Deep Pool Threshfin
280351,Grips of Forge of Souls,30,37,2,map_70_difficulty_0,70,0,Uldaman,dungeon,trash,trash,Trash,3160001,1,2.0,1,35,45,30,40,direct,71,41.52054794520548,"[10,4.520547945205479,10,5.0,0,1,1,0,11168598089946614250]",source evidence,"item-level=37;required-level=30;candidate-band=35-42-30-37,35-45-30-40",2,1.094931506849315,0.6125981257231167,,,,21,creature:4847; creature:4848; creature:4849; creature:4850; creature:4851; creature:4852; creature:4853; creature:4855; creature:4860; creature:4861; creature:4863; creature:6907; creature:6908; creature:7012; creature:7022; creature:7023; creature:7030; creature:7175; creature:7290; creature:7320; creature:7321,"Shadowforge Relic Hunter; Shadowforge Darkcaster; Shadowforge Archaeologist; Stonevault Cave Lurker; Stonevault Rockchewer; Stonevault Oracle; Stonevault Geomancer; Stonevault Brawler; Stone Steward; Shrike Bat; Jadespine Basilisk; Eric \""The Swift\""; Olaf; Earthen Sculptor; Venomlash Scorpid; Obsidian Sentinel; Shadowforge Geologist; Stonevault Ambusher; Shadowforge Sharpshooter; Stonevault Mauler; Stonevault Flameweaver","creature:4847=Shadowforge Relic Hunter; creature:4848=Shadowforge Darkcaster; creature:4849=Shadowforge Archaeologist; creature:4850=Stonevault Cave Lurker; creature:4851=Stonevault Rockchewer; creature:4852=Stonevault Oracle; creature:4853=Stonevault Geomancer; creature:4855=Stonevault Brawler; creature:4860=Stone Steward; creature:4861=Shrike Bat; creature:4863=Jadespine Basilisk; creature:6907=Eric \""The Swift\""; creature:6908=Olaf; creature:7012=Earthen Sculptor; creature:7022=Venomlash Scorpid; creature:7023=Obsidian Sentinel; creature:7030=Shadowforge Geologist; creature:7175=Stonevault Ambusher; creature:7290=Shadowforge Sharpshooter; creature:7320=Stonevault Mauler; creature:7321=Stonevault Flameweaver"
280353,"Coil, Serpent Mail",25,30,3,map_47_difficulty_0,47,0,RazorfenKraulInstance,dungeon,boss_000438,boss,Roogug,3140000,1,2.0,1,28,31,22,30,direct,5,29.6,"[3,0.3999999999999986,3,0.5,0,1,0,0,14035339683064984873]",source evidence,item-level=30;required-level=25;candidate-band=28-31-23-26,1,1.2086666666666668,0.9124137346923985,,,,1,creature:6168,Roogug,creature:6168=Roogug
280356,Forgekeeper's Sash,39,41,2,map_70_difficulty_0,70,0,Uldaman,dungeon,trash,trash,Trash,3160001,1,2.0,1,35,45,30,40,direct,71,41.52054794520548,"[10,0.5205479452054789,10,4.0,0,1,1,0,7012445738521776159]",source evidence,item-level=41;required-level=39;candidate-band=35-45-30-40,1,1.1082648401826485,0.019951391964621236,,,,21,creature:4847; creature:4848; creature:4849; creature:4850; creature:4851; creature:4852; creature:4853; creature:4855; creature:4860; creature:4861; creature:4863; creature:6907; creature:6908; creature:7012; creature:7022; creature:7023; creature:7030; creature:7175; creature:7290; creature:7320; creature:7321,"Shadowforge Relic Hunter; Shadowforge Darkcaster; Shadowforge Archaeologist; Stonevault Cave Lurker; Stonevault Rockchewer; Stonevault Oracle; Stonevault Geomancer; Stonevault Brawler; Stone Steward; Shrike Bat; Jadespine Basilisk; Eric \""The Swift\""; Olaf; Earthen Sculptor; Venomlash Scorpid; Obsidian Sentinel; Shadowforge Geologist; Stonevault Ambusher; Shadowforge Sharpshooter; Stonevault Mauler; Stonevault Flameweaver","creature:4847=Shadowforge Relic Hunter; creature:4848=Shadowforge Darkcaster; creature:4849=Shadowforge Archaeologist; creature:4850=Stonevault Cave Lurker; creature:4851=Stonevault Rockchewer; creature:4852=Stonevault Oracle; creature:4853=Stonevault Geomancer; creature:4855=Stonevault Brawler; creature:4860=Stone Steward; creature:4861=Shrike Bat; creature:4863=Jadespine Basilisk; creature:6907=Eric \""The Swift\""; creature:6908=Olaf; creature:7012=Earthen Sculptor; creature:7022=Venomlash Scorpid; creature:7023=Obsidian Sentinel; creature:7030=Shadowforge Geologist; creature:7175=Stonevault Ambusher; creature:7290=Shadowforge Sharpshooter; creature:7320=Stonevault Mauler; creature:7321=Stonevault Flameweaver"
