equivalence_group,RequiredLevel,ItemLevel,quality,eligible_profile_count,items_placed,dominant_profile,dominant_profile_share,distribution_entropy,warning
"item-level=40;required-level=36;candidate-band=35-42-30-37,40-41-35-36",36,40,2,2,14,map_70_difficulty_0,0.5,0.6931471805599453,False
"item-level=40;required-level=36;candidate-band=35-42-30-37,40-41-35-36",36,40,3,2,7,map_70_difficulty_0,0.5714285714285714,0.6829081047004717,False
"item-level=40;required-level=37;candidate-band=35-42-30-37,40-42-35-37",37,40,2,2,5,map_70_difficulty_0,0.6,0.6730116670092565,False
"item-level=40;required-level=37;candidate-band=35-42-30-37,40-42-35-37",37,40,3,2,3,map_70_difficulty_0,0.6666666666666666,0.6365141682948128,False
item-level=40;required-level=38;candidate-band=35-45-30-40,38,40,2,1,12,map_70_difficulty_0,1.0,-0.0,False
item-level=40;required-level=38;candidate-band=35-45-30-40,38,40,3,1,1,map_70_difficulty_0,1.0,-0.0,False
item-level=40;required-level=39;candidate-band=35-45-30-40,39,40,2,1,18,map_70_difficulty_0,1.0,-0.0,False
item-level=40;required-level=39;candidate-band=35-45-30-40,39,40,3,1,6,map_70_difficulty_0,1.0,-0.0,False
"item-level=41;required-level=34;candidate-band=35-42-30-37,35-45-30-40",34,41,2,2,12,map_70_difficulty_0,0.5,0.6931471805599453,False
"item-level=41;required-level=34;candidate-band=35-42-30-37,35-45-30-40",34,41,3,2,8,map_70_difficulty_0,0.5,0.6931471805599453,False
"item-level=41;required-level=35;candidate-band=35-42-30-37,40-41-35-36",35,41,2,2,6,map_70_difficulty_0,0.6666666666666666,0.6365141682948128,False
"item-level=41;required-level=35;candidate-band=35-42-30-37,40-41-35-36",35,41,3,2,1,map_129_difficulty_0,1.0,-0.0,False
"item-level=41;required-level=36;candidate-band=40-41-35-36,41-41-36-36",36,41,2,3,12,map_129_difficulty_0,0.5,1.0114042647073518,False
"item-level=41;required-level=36;candidate-band=40-41-35-36,41-41-36-36",36,41,3,3,1,map_189_difficulty_0,1.0,-0.0,False
"item-level=41;required-level=37;candidate-band=40-42-35-37,41-42-36-37",37,41,2,2,9,map_70_difficulty_0,0.5555555555555556,0.6869615765973234,False
"item-level=41;required-level=37;candidate-band=40-42-35-37,41-42-36-37",37,41,3,2,1,map_129_difficulty_0,1.0,-0.0,False
item-level=41;required-level=38;candidate-band=41-43-36-38,38,41,2,1,7,map_70_difficulty_0,1.0,-0.0,False
item-level=41;required-level=38;candidate-band=41-43-36-38,38,41,3,1,4,map_70_difficulty_0,1.0,-0.0,False
item-level=41;required-level=39;candidate-band=35-45-30-40,39,41,2,1,12,map_70_difficulty_0,1.0,-0.0,False
item-level=41;required-level=39;candidate-band=35-45-30-40,39,41,3,1,9,map_70_difficulty_0,1.0,-0.0,False
item-level=41;required-level=40;candidate-band=35-45-30-40,40,41,2,1,7,map_70_difficulty_0,1.0,-0.0,False
item-level=41;required-level=40;candidate-band=35-45-30-40,40,41,3,1,8,map_70_difficulty_0,1.0,-0.0,False
"item-level=42;required-level=35;candidate-band=35-42-30-37,40-42-35-37",35,42,2,2,14,map_70_difficulty_0,0.5714285714285714,0.6829081047004717,False
"item-level=42;required-level=35;candidate-band=35-42-30-37,40-42-35-37",35,42,3,2,7,map_70_difficulty_0,0.7142857142857143,0.5982695885852573,False
"item-level=42;required-level=36;candidate-band=41-42-36-37,41-43-36-38",36,42,2,2,12,map_70_difficulty_0,0.6666666666666666,0.6365141682948128,False
"item-level=42;required-level=36;candidate-band=41-42-36-37,41-43-36-38",36,42,3,2,3,map_129_difficulty_0,0.6666666666666666,0.6365141682948128,False
"item-level=42;required-level=37;candidate-band=41-42-36-37,41-43-36-38,42-43-37-38",37,42,2,3,14,map_189_difficulty_0,0.5,0.9922819748525739,False
"item-level=42;required-level=37;candidate-band=41-42-36-37,41-43-36-38,42-43-37-38",37,42,3,3,2,map_189_difficulty_0,1.0,-0.0,False
"item-level=42;required-level=38;candidate-band=41-43-36-38,42-43-37-38",38,42,2,2,10,map_189_difficulty_0,0.6,0.6730116670092565,False
"item-level=42;required-level=38;candidate-band=41-43-36-38,42-43-37-38",38,42,3,2,5,map_70_difficulty_0,1.0,-0.0,False
item-level=42;required-level=39;candidate-band=35-45-30-40,39,42,2,1,16,map_70_difficulty_0,1.0,-0.0,False
item-level=42;required-level=39;candidate-band=35-45-30-40,39,42,3,1,5,map_70_difficulty_0,1.0,-0.0,False
item-level=42;required-level=40;candidate-band=35-45-30-40,40,42,2,1,5,map_70_difficulty_0,1.0,-0.0,False
item-level=42;required-level=40;candidate-band=35-45-30-40,40,42,3,1,6,map_70_difficulty_0,1.0,-0.0,False
item-level=43;required-level=36;candidate-band=41-43-36-38,36,43,2,1,12,map_70_difficulty_0,1.0,-0.0,False
item-level=43;required-level=36;candidate-band=41-43-36-38,36,43,3,1,3,map_70_difficulty_0,1.0,-0.0,False
"item-level=43;required-level=37;candidate-band=41-43-36-38,42-43-37-38,43-44-37-40",37,43,2,3,14,map_70_difficulty_0,0.42857142857142855,1.060944240790747,False
"item-level=43;required-level=37;candidate-band=41-43-36-38,42-43-37-38,43-44-37-40",37,43,3,3,5,map_189_difficulty_0,0.6,0.9502705392332347,False
"item-level=43;required-level=38;candidate-band=41-43-36-38,42-43-37-38,43-44-37-40",38,43,2,3,12,map_189_difficulty_0,0.4166666666666667,1.0281838593329258,False
"item-level=43;required-level=38;candidate-band=41-43-36-38,42-43-37-38,43-44-37-40",38,43,3,3,7,map_70_difficulty_0,0.42857142857142855,1.0042424730540764,False
item-level=43;required-level=39;candidate-band=43-44-37-40,39,43,2,1,13,map_129_difficulty_0,1.0,-0.0,False
item-level=43;required-level=39;candidate-band=43-44-37-40,39,43,3,1,3,map_129_difficulty_0,1.0,-0.0,False
item-level=43;required-level=40;candidate-band=43-44-37-40,40,43,2,1,5,map_129_difficulty_0,1.0,-0.0,False
item-level=43;required-level=40;candidate-band=43-44-37-40,40,43,3,1,5,map_129_difficulty_0,1.0,-0.0,False
item-level=44;required-level=37;candidate-band=43-44-37-40,37,44,2,1,10,map_129_difficulty_0,1.0,-0.0,False
item-level=44;required-level=37;candidate-band=43-44-37-40,37,44,3,1,1,map_129_difficulty_0,1.0,-0.0,False
item-level=44;required-level=38;candidate-band=43-44-37-40,38,44,2,1,14,map_129_difficulty_0,1.0,-0.0,False
item-level=44;required-level=38;candidate-band=43-44-37-40,38,44,3,1,4,map_129_difficulty_0,1.0,-0.0,False
"item-level=44;required-level=39;candidate-band=43-44-37-40,44-44-39-39",39,44,2,2,6,map_189_difficulty_0,0.6666666666666666,0.6365141682948128,False
"item-level=44;required-level=39;candidate-band=43-44-37-40,44-44-39-39",39,44,3,2,6,map_189_difficulty_0,0.8333333333333334,0.45056120886630463,False
item-level=44;required-level=40;candidate-band=43-44-37-40,40,44,2,1,4,map_129_difficulty_0,1.0,-0.0,False
item-level=44;required-level=40;candidate-band=43-44-37-40,40,44,3,1,6,map_129_difficulty_0,1.0,-0.0,False
item-level=45;required-level=38;candidate-band=35-45-30-40,38,45,2,1,10,map_70_difficulty_0,1.0,-0.0,False
item-level=45;required-level=38;candidate-band=35-45-30-40,38,45,3,1,7,map_70_difficulty_0,1.0,-0.0,False
item-level=45;required-level=39;candidate-band=35-45-30-40,39,45,2,1,10,map_70_difficulty_0,1.0,-0.0,False
item-level=45;required-level=39;candidate-band=35-45-30-40,39,45,3,1,1,map_70_difficulty_0,1.0,-0.0,False
"item-level=45;required-level=40;candidate-band=45-45-40-40,45-49-40-44",40,45,2,2,9,map_209_difficulty_0,0.5555555555555556,0.6869615765973234,False
"item-level=45;required-level=40;candidate-band=45-45-40-40,45-49-40-44",40,45,3,2,13,map_209_difficulty_0,0.5384615384615384,0.6901856760188042,False
item-level=45;required-level=41;candidate-band=45-49-40-44,41,45,2,1,9,map_209_difficulty_0,1.0,-0.0,False
item-level=45;required-level=41;candidate-band=45-49-40-44,41,45,3,1,1,map_209_difficulty_0,1.0,-0.0,False
item-level=45;required-level=42;candidate-band=45-49-40-44,42,45,2,1,13,map_209_difficulty_0,1.0,-0.0,False
item-level=45;required-level=42;candidate-band=45-49-40-44,42,45,3,1,3,map_209_difficulty_0,1.0,-0.0,False
item-level=45;required-level=43;candidate-band=45-49-40-44,43,45,2,1,12,map_209_difficulty_0,1.0,-0.0,False
item-level=45;required-level=43;candidate-band=45-49-40-44,43,45,3,1,2,map_209_difficulty_0,1.0,-0.0,False
item-level=45;required-level=44;candidate-band=45-49-40-44,44,45,2,1,6,map_209_difficulty_0,1.0,-0.0,False
item-level=45;required-level=44;candidate-band=45-49-40-44,44,45,3,1,10,map_209_difficulty_0,1.0,-0.0,False
"item-level=46;required-level=40;candidate-band=45-49-40-44,46-47-40-40",40,46,2,2,9,map_70_difficulty_0,0.5555555555555556,0.6869615765973234,False
"item-level=46;required-level=40;candidate-band=45-49-40-44,46-47-40-40",40,46,3,2,7,map_70_difficulty_0,0.5714285714285714,0.6829081047004717,False
"item-level=46;required-level=41;candidate-band=46-49-41-44,46-54-41-49",41,46,2,2,7,map_109_difficulty_0,0.7142857142857143,0.5982695885852573,False
"item-level=46;required-level=41;candidate-band=46-49-41-44,46-54-41-49",41,46,3,2,6,map_209_difficulty_0,0.5,0.6931471805599453,False
"item-level=46;required-level=42;candidate-band=46-49-41-44,46-54-41-49",42,46,2,2,12,map_109_difficulty_0,0.5833333333333334,0.6791932659915256,False
"item-level=46;required-level=42;candidate-band=46-49-41-44,46-54-41-49",42,46,3,2,4,map_209_difficulty_0,0.75,0.5623351446188083,False
"item-level=46;required-level=43;candidate-band=46-49-41-44,46-54-41-49",43,46,2,2,7,map_109_difficulty_0,0.5714285714285714,0.6829081047004717,False
"item-level=46;required-level=43;candidate-band=46-49-41-44,46-54-41-49",43,46,3,2,3,map_209_difficulty_0,0.6666666666666666,0.6365141682948128,False
"item-level=46;required-level=44;candidate-band=46-49-41-44,46-54-41-49",44,46,2,2,6,map_209_difficulty_0,0.5,0.6931471805599453,False
"item-level=46;required-level=44;candidate-band=46-49-41-44,46-54-41-49",44,46,3,2,10,map_209_difficulty_0,0.9,0.3250829733914482,False
"item-level=46;required-level=45;candidate-band=45-50-40-45,46-54-41-49",45,46,2,2,7,map_109_difficulty_0,0.7142857142857143,0.5982695885852573,False
"item-level=46;required-level=45;candidate-band=45-50-40-45,46-54-41-49",45,46,3,2,6,map_109_difficulty_0,0.8333333333333334,0.45056120886630463,False
"item-level=47;required-level=40;candidate-band=45-49-40-44,46-47-40-40",40,47,2,2,14,map_209_difficulty_0,0.6428571428571429,0.6517565611726531,False
"item-level=47;required-level=40;candidate-band=45-49-40-44,46-47-40-40",40,47,3,2,6,map_70_difficulty_0,0.6666666666666666,0.6365141682948128,False
"item-level=47;required-level=41;candidate-band=46-49-41-44,46-54-41-49",41,47,2,2,6,map_209_difficulty_0,0.6666666666666666,0.6365141682948128,False
"item-level=47;required-level=41;candidate-band=46-49-41-44,46-54-41-49",41,47,3,2,5,map_109_difficulty_0,0.6,0.6730116670092565,False
"item-level=47;required-level=42;candidate-band=46-54-41-49,47-47-42-42",42,47,2,2,10,map_109_difficulty_0,0.6,0.6730116670092565,False
"item-level=47;required-level=42;candidate-band=46-54-41-49,47-47-42-42",42,47,3,2,9,map_209_difficulty_0,0.5555555555555556,0.6869615765973234,False
"item-level=47;required-level=43;candidate-band=46-49-41-44,46-54-41-49",43,47,2,2,11,map_109_difficulty_0,0.8181818181818182,0.47413931305783735,False
"item-level=47;required-level=43;candidate-band=46-49-41-44,46-54-41-49",43,47,3,2,7,map_209_difficulty_0,0.5714285714285714,0.6829081047004717,False
"item-level=47;required-level=44;candidate-band=46-49-41-44,46-54-41-49",44,47,2,2,5,map_209_difficulty_0,0.8,0.5004024235381879,False
"item-level=47;required-level=44;candidate-band=46-49-41-44,46-54-41-49",44,47,3,2,5,map_209_difficulty_0,0.6,0.6730116670092565,False
"item-level=47;required-level=45;candidate-band=45-50-40-45,46-54-41-49",45,47,2,2,9,map_209_difficulty_0,0.7777777777777778,0.5297061990576545,False
"item-level=47;required-level=45;candidate-band=45-50-40-45,46-54-41-49",45,47,3,2,5,map_209_difficulty_0,1.0,-0.0,False
item-level=47;required-level=46;candidate-band=46-54-41-49,46,47,2,1,9,map_109_difficulty_0,1.0,-0.0,False
item-level=47;required-level=46;candidate-band=46-54-41-49,46,47,3,1,4,map_109_difficulty_0,1.0,-0.0,False
"item-level=48;required-level=41;candidate-band=46-49-41-44,46-54-41-49",41,48,2,2,8,map_109_difficulty_0,0.625,0.6615632381579821,False
"item-level=48;required-level=41;candidate-band=46-49-41-44,46-54-41-49",41,48,3,2,6,map_209_difficulty_0,0.6666666666666666,0.6365141682948128,False
"item-level=48;required-level=42;candidate-band=46-49-41-44,46-54-41-49",42,48,2,2,11,map_109_difficulty_0,0.5454545454545454,0.6890092384766586,False
"item-level=48;required-level=42;candidate-band=46-49-41-44,46-54-41-49",42,48,3,2,4,map_209_difficulty_0,0.5,0.6931471805599453,False
"item-level=48;required-level=43;candidate-band=46-54-41-49,48-50-43-45",43,48,2,2,11,map_209_difficulty_0,0.5454545454545454,0.6890092384766586,False
"item-level=48;required-level=43;candidate-band=46-54-41-49,48-50-43-45",43,48,3,2,7,map_209_difficulty_0,0.5714285714285714,0.6829081047004717,False
"item-level=48;required-level=44;candidate-band=46-54-41-49,48-50-43-45",44,48,2,2,7,map_109_difficulty_0,0.8571428571428571,0.410116318288409,False
"item-level=48;required-level=44;candidate-band=46-54-41-49,48-50-43-45",44,48,3,2,9,map_109_difficulty_0,0.5555555555555556,0.6869615765973234,False
"item-level=48;required-level=45;candidate-band=46-54-41-49,48-50-43-45",45,48,2,2,9,map_209_difficulty_0,0.5555555555555556,0.6869615765973234,False
"item-level=48;required-level=45;candidate-band=46-54-41-49,48-50-43-45",45,48,3,2,5,map_109_difficulty_0,0.6,0.6730116670092565,False
item-level=48;required-level=46;candidate-band=46-54-41-49,46,48,2,1,4,map_109_difficulty_0,1.0,-0.0,False
item-level=48;required-level=46;candidate-band=46-54-41-49,46,48,3,1,2,map_109_difficulty_0,1.0,-0.0,False
item-level=48;required-level=47;candidate-band=46-54-41-49,47,48,2,1,15,map_109_difficulty_0,1.0,-0.0,False
item-level=48;required-level=47;candidate-band=46-54-41-49,47,48,3,1,7,map_109_difficulty_0,1.0,-0.0,False
"item-level=49;required-level=42;candidate-band=46-49-41-44,46-54-41-49",42,49,2,2,8,map_209_difficulty_0,0.5,0.6931471805599453,False
"item-level=49;required-level=42;candidate-band=46-49-41-44,46-54-41-49",42,49,3,2,3,map_209_difficulty_0,1.0,-0.0,False
"item-level=49;required-level=43;candidate-band=46-54-41-49,48-50-43-45",43,49,2,2,11,map_109_difficulty_0,0.5454545454545454,0.6890092384766586,False
"item-level=49;required-level=43;candidate-band=46-54-41-49,48-50-43-45",43,49,3,2,11,map_109_difficulty_0,0.6363636363636364,0.6554817739013927,False
"item-level=49;required-level=44;candidate-band=46-54-41-49,48-50-43-45",44,49,2,2,14,map_209_difficulty_0,0.6428571428571429,0.6517565611726531,False
"item-level=49;required-level=44;candidate-band=46-54-41-49,48-50-43-45",44,49,3,2,5,map_209_difficulty_0,0.8,0.5004024235381879,False
"item-level=49;required-level=45;candidate-band=46-54-41-49,48-50-43-45",45,49,2,2,5,map_209_difficulty_0,0.6,0.6730116670092565,False
"item-level=49;required-level=45;candidate-band=46-54-41-49,48-50-43-45",45,49,3,2,5,map_209_difficulty_0,0.8,0.5004024235381879,False
item-level=49;required-level=46;candidate-band=46-54-41-49,46,49,2,1,4,map_109_difficulty_0,1.0,-0.0,False
item-level=49;required-level=46;candidate-band=46-54-41-49,46,49,3,1,5,map_109_difficulty_0,1.0,-0.0,False
item-level=49;required-level=47;candidate-band=46-54-41-49,47,49,2,1,11,map_109_difficulty_0,1.0,-0.0,False
item-level=49;required-level=47;candidate-band=46-54-41-49,47,49,3,1,7,map_109_difficulty_0,1.0,-0.0,False
item-level=49;required-level=48;candidate-band=46-54-41-49,48,49,2,1,7,map_109_difficulty_0,1.0,-0.0,False
item-level=49;required-level=48;candidate-band=46-54-41-49,48,49,3,1,5,map_109_difficulty_0,1.0,-0.0,False
"item-level=50;required-level=43;candidate-band=46-54-41-49,48-50-43-45",43,50,2,2,8,map_209_difficulty_0,0.625,0.6615632381579821,False
"item-level=50;required-level=43;candidate-band=46-54-41-49,48-50-43-45",43,50,3,2,6,map_209_difficulty_0,0.6666666666666666,0.6365141682948128,False
"item-level=50;required-level=44;candidate-band=46-54-41-49,48-50-43-45,50-50-44-44",44,50,2,3,13,map_209_difficulty_0,0.38461538461538464,1.0733942812811266,False
"item-level=50;required-level=44;candidate-band=46-54-41-49,48-50-43-45,50-50-44-44",44,50,3,3,7,map_209_difficulty_0,0.42857142857142855,1.0042424730540764,False
"item-level=50;required-level=45;candidate-band=46-54-41-49,50-50-45-45",45,50,2,2,6,map_209_difficulty_0,0.5,0.6931471805599453,False
"item-level=50;required-level=45;candidate-band=46-54-41-49,50-50-45-45",45,50,3,2,5,map_209_difficulty_0,0.6,0.6730116670092565,False
item-level=50;required-level=46;candidate-band=46-54-41-49,46,50,2,1,10,map_109_difficulty_0,1.0,-0.0,False
item-level=50;required-level=46;candidate-band=46-54-41-49,46,50,3,1,7,map_109_difficulty_0,1.0,-0.0,False
item-level=50;required-level=47;candidate-band=46-54-41-49,47,50,2,1,10,map_109_difficulty_0,1.0,-0.0,False
item-level=50;required-level=47;candidate-band=46-54-41-49,47,50,3,1,7,map_109_difficulty_0,1.0,-0.0,False
item-level=50;required-level=48;candidate-band=46-54-41-49,48,50,2,1,7,map_109_difficulty_0,1.0,-0.0,False
item-level=50;required-level=48;candidate-band=46-54-41-49,48,50,3,1,3,map_109_difficulty_0,1.0,-0.0,False
item-level=50;required-level=49;candidate-band=46-54-41-49,49,50,2,1,5,map_109_difficulty_0,1.0,-0.0,False
item-level=50;required-level=49;candidate-band=46-54-41-49,49,50,3,1,4,map_109_difficulty_0,1.0,-0.0,False
item-level=51;required-level=44;candidate-band=46-54-41-49,44,51,2,1,6,map_109_difficulty_0,1.0,-0.0,False
item-level=51;required-level=44;candidate-band=46-54-41-49,44,51,3,1,10,map_109_difficulty_0,1.0,-0.0,False
item-level=51;required-level=45;candidate-band=46-54-41-49,45,51,2,1,4,map_109_difficulty_0,1.0,-0.0,False
item-level=51;required-level=45;candidate-band=46-54-41-49,45,51,3,1,4,map_109_difficulty_0,1.0,-0.0,False
"item-level=51;required-level=46;candidate-band=51-51-46-46,51-52-46-47",46,51,2,2,8,map_349_difficulty_0,0.75,0.5623351446188083,False
"item-level=51;required-level=46;candidate-band=51-51-46-46,51-52-46-47",46,51,3,2,10,map_109_difficulty_0,0.8,0.5004024235381879,False
item-level=51;required-level=47;candidate-band=51-52-46-47,47,51,2,1,5,map_109_difficulty_0,1.0,-0.0,False
item-level=51;required-level=47;candidate-band=51-52-46-47,47,51,3,1,4,map_109_difficulty_0,1.0,-0.0,False
item-level=51;required-level=47;candidate-band=51-59-46-54,47,51,4,1,3,map_230_difficulty_0,1.0,-0.0,False
item-level=51;required-level=48;candidate-band=46-54-41-49,48,51,2,1,11,map_109_difficulty_0,1.0,-0.0,False
item-level=51;required-level=48;candidate-band=46-54-41-49,48,51,3,1,5,map_109_difficulty_0,1.0,-0.0,False
item-level=51;required-level=49;candidate-band=46-54-41-49,49,51,2,1,10,map_109_difficulty_0,1.0,-0.0,False
item-level=51;required-level=49;candidate-band=46-54-41-49,49,51,3,1,3,map_109_difficulty_0,1.0,-0.0,False
item-level=51;required-level=50;candidate-band=51-59-46-54,50,51,2,1,11,map_230_difficulty_0,1.0,-0.0,False
item-level=51;required-level=50;candidate-band=51-59-46-54,50,51,3,1,5,map_230_difficulty_0,1.0,-0.0,False
item-level=52;required-level=45;candidate-band=46-54-41-49,45,52,2,1,14,map_109_difficulty_0,1.0,-0.0,False
item-level=52;required-level=45;candidate-band=46-54-41-49,45,52,3,1,5,map_109_difficulty_0,1.0,-0.0,False
"item-level=52;required-level=46;candidate-band=51-52-46-47,52-52-46-46",46,52,2,2,11,map_349_difficulty_0,0.5454545454545454,0.6890092384766586,False
"item-level=52;required-level=46;candidate-band=51-52-46-47,52-52-46-46",46,52,3,2,8,map_349_difficulty_0,0.5,0.6931471805599453,False
"item-level=52;required-level=47;candidate-band=51-52-46-47,52-53-47-48",47,52,2,2,11,map_109_difficulty_0,0.5454545454545454,0.6890092384766586,False
"item-level=52;required-level=47;candidate-band=51-52-46-47,52-53-47-48",47,52,3,2,6,map_230_difficulty_0,0.6666666666666666,0.6365141682948128,False
"item-level=52;required-level=48;candidate-band=46-54-41-49,52-53-47-48",48,52,2,2,5,map_230_difficulty_0,0.8,0.5004024235381879,False
"item-level=52;required-level=48;candidate-band=46-54-41-49,52-53-47-48",48,52,3,2,5,map_230_difficulty_0,0.8,0.5004024235381879,False
item-level=52;required-level=49;candidate-band=46-54-41-49,49,52,2,1,6,map_109_difficulty_0,1.0,-0.0,False
item-level=52;required-level=49;candidate-band=46-54-41-49,49,52,3,1,4,map_109_difficulty_0,1.0,-0.0,False
item-level=52;required-level=50;candidate-band=51-59-46-54,50,52,2,1,10,map_230_difficulty_0,1.0,-0.0,False
item-level=52;required-level=50;candidate-band=51-59-46-54,50,52,3,1,3,map_230_difficulty_0,1.0,-0.0,False
item-level=52;required-level=51;candidate-band=51-59-46-54,51,52,2,1,6,map_230_difficulty_0,1.0,-0.0,False
item-level=52;required-level=51;candidate-band=51-59-46-54,51,52,3,1,6,map_230_difficulty_0,1.0,-0.0,False
item-level=53;required-level=46;candidate-band=46-54-41-49,46,53,2,1,5,map_109_difficulty_0,1.0,-0.0,False
item-level=53;required-level=46;candidate-band=46-54-41-49,46,53,3,1,5,map_109_difficulty_0,1.0,-0.0,False
"item-level=53;required-level=47;candidate-band=46-54-41-49,52-53-47-48",47,53,2,2,11,map_230_difficulty_0,0.7272727272727273,0.5859526183035508,False
"item-level=53;required-level=47;candidate-band=46-54-41-49,52-53-47-48",47,53,3,2,5,map_109_difficulty_0,0.6,0.6730116670092565,False
"item-level=53;required-level=48;candidate-band=53-53-48-48,53-54-48-49",48,53,2,3,5,map_230_difficulty_0,0.6,0.9502705392332347,False
"item-level=53;required-level=48;candidate-band=53-53-48-48,53-54-48-49",48,53,3,3,8,map_109_difficulty_0,0.625,0.9002560512685369,False
"item-level=53;required-level=49;candidate-band=51-59-46-54,53-54-48-49",49,53,2,2,5,map_230_difficulty_0,0.6,0.6730116670092565,False
"item-level=53;required-level=49;candidate-band=51-59-46-54,53-54-48-49",49,53,3,2,4,map_109_difficulty_0,0.75,0.5623351446188083,False
item-level=53;required-level=50;candidate-band=51-59-46-54,50,53,2,1,9,map_230_difficulty_0,1.0,-0.0,False
item-level=53;required-level=50;candidate-band=51-59-46-54,50,53,3,1,7,map_230_difficulty_0,1.0,-0.0,False
item-level=53;required-level=51;candidate-band=51-59-46-54,51,53,2,1,5,map_230_difficulty_0,1.0,-0.0,False
item-level=53;required-level=51;candidate-band=51-59-46-54,51,53,3,1,5,map_230_difficulty_0,1.0,-0.0,False
item-level=53;required-level=52;candidate-band=51-59-46-54,52,53,2,1,9,map_230_difficulty_0,1.0,-0.0,False
item-level=53;required-level=52;candidate-band=51-59-46-54,52,53,3,1,5,map_230_difficulty_0,1.0,-0.0,False
"item-level=54;required-level=47;candidate-band=46-54-41-49,52-57-47-48",47,54,2,2,8,map_230_difficulty_0,0.625,0.6615632381579821,False
"item-level=54;required-level=47;candidate-band=46-54-41-49,52-57-47-48",47,54,3,2,6,map_230_difficulty_0,0.6666666666666666,0.6365141682948128,False
item-level=54;required-level=47;candidate-band=51-59-46-54,47,54,4,1,1,map_230_difficulty_0,1.0,-0.0,False
"item-level=54;required-level=48;candidate-band=52-57-47-48,53-54-48-49,54-54-48-49",48,54,2,3,5,map_349_difficulty_0,0.4,1.0549201679861442,False
"item-level=54;required-level=48;candidate-band=52-57-47-48,53-54-48-49,54-54-48-49",48,54,3,3,5,map_349_difficulty_0,0.4,1.0549201679861442,False
"item-level=54;required-level=49;candidate-band=51-59-46-54,53-54-48-49,54-54-48-49",49,54,2,3,5,map_349_difficulty_0,0.6,0.6730116670092565,False
"item-level=54;required-level=49;candidate-band=51-59-46-54,53-54-48-49,54-54-48-49",49,54,3,3,3,map_109_difficulty_0,0.6666666666666666,0.6365141682948128,False
item-level=54;required-level=50;candidate-band=51-59-46-54,50,54,2,1,8,map_230_difficulty_0,1.0,-0.0,False
item-level=54;required-level=50;candidate-band=51-59-46-54,50,54,3,1,7,map_230_difficulty_0,1.0,-0.0,False
item-level=54;required-level=51;candidate-band=51-59-46-54,51,54,2,1,10,map_230_difficulty_0,1.0,-0.0,False
item-level=54;required-level=51;candidate-band=51-59-46-54,51,54,3,1,6,map_230_difficulty_0,1.0,-0.0,False
item-level=54;required-level=52;candidate-band=51-59-46-54,52,54,2,1,9,map_230_difficulty_0,1.0,-0.0,False
item-level=54;required-level=52;candidate-band=51-59-46-54,52,54,3,1,2,map_230_difficulty_0,1.0,-0.0,False
item-level=54;required-level=52;candidate-band=51-59-46-54,52,54,4,1,1,map_230_difficulty_0,1.0,-0.0,False
item-level=54;required-level=53;candidate-band=51-59-46-54,53,54,2,1,8,map_230_difficulty_0,1.0,-0.0,False
item-level=54;required-level=53;candidate-band=51-59-46-54,53,54,3,1,5,map_230_difficulty_0,1.0,-0.0,False
item-level=54;required-level=53;candidate-band=51-59-46-54,53,54,4,1,1,map_230_difficulty_0,1.0,-0.0,False
item-level=55;required-level=48;candidate-band=52-57-47-48,48,55,2,1,12,map_230_difficulty_0,1.0,-0.0,False
item-level=55;required-level=48;candidate-band=52-57-47-48,48,55,3,1,2,map_230_difficulty_0,1.0,-0.0,False
item-level=55;required-level=49;candidate-band=51-59-46-54,49,55,2,1,7,map_230_difficulty_0,1.0,-0.0,False
item-level=55;required-level=49;candidate-band=51-59-46-54,49,55,3,1,5,map_230_difficulty_0,1.0,-0.0,False
item-level=55;required-level=50;candidate-band=55-55-50-50,50,55,2,2,10,map_230_difficulty_0,0.6,0.6730116670092565,False
item-level=55;required-level=50;candidate-band=55-55-50-50,50,55,3,2,5,map_109_difficulty_0,0.6,0.6730116670092565,False
item-level=55;required-level=51;candidate-band=55-56-50-51,51,55,2,1,7,map_230_difficulty_0,1.0,-0.0,False
item-level=55;required-level=51;candidate-band=55-56-50-51,51,55,3,1,5,map_230_difficulty_0,1.0,-0.0,False
item-level=55;required-level=52;candidate-band=51-59-46-54,52,55,2,1,8,map_230_difficulty_0,1.0,-0.0,False
item-level=55;required-level=52;candidate-band=51-59-46-54,52,55,3,1,6,map_230_difficulty_0,1.0,-0.0,False
item-level=55;required-level=52;candidate-band=51-59-46-54,52,55,4,1,1,map_230_difficulty_0,1.0,-0.0,False
item-level=55;required-level=53;candidate-band=51-59-46-54,53,55,2,1,8,map_230_difficulty_0,1.0,-0.0,False
item-level=55;required-level=53;candidate-band=51-59-46-54,53,55,3,1,7,map_230_difficulty_0,1.0,-0.0,False
item-level=55;required-level=54;candidate-band=51-59-46-54,54,55,2,1,8,map_230_difficulty_0,1.0,-0.0,False
item-level=55;required-level=54;candidate-band=51-59-46-54,54,55,3,1,7,map_230_difficulty_0,1.0,-0.0,False
item-level=56;required-level=49;candidate-band=51-59-46-54,49,56,2,1,10,map_230_difficulty_0,1.0,-0.0,False
item-level=56;required-level=49;candidate-band=51-59-46-54,49,56,3,1,4,map_230_difficulty_0,1.0,-0.0,False
"item-level=56;required-level=50;candidate-band=55-56-50-51,56-57-50-52",50,56,2,2,6,map_109_difficulty_0,0.6666666666666666,0.6365141682948128,False
