entry,class_name,name,Quality,RequiredLevel,ItemLevel,role,kind,weapon_kind,InventoryType,subclass,displayid,reference_entry,reference_item_level,armor,dps,sockets
285359,Priest,Sunfire String Circlet,2,19,25,healer,armor,,1,1,22422,4385,30,12,0.0,
285360,Priest,Anvilkeeper's Heavenforged Wristwraps,3,67,116,healer,armor,,9,1,42996,27452,115,32,0.0,
285361,Priest,Circle of Halls of Reflection,3,51,52,healer,finger,,11,0,32678,20006,52,0,0.0,
285362,Priest,Bloodfang Dawn Diadem,3,12,15,healer,armor,,1,1,13236,4368,20,7,0.0,
285363,Priest,Warlord's Darkmoon Waistband,2,17,23,healer,armor,,6,1,16717,1299,22,7,0.0,
285364,Priest,Magekeeper's Cursed Tunic,3,67,118,healer,armor,,20,1,42898,27799,115,107,0.0,
285365,Priest,Druid Staff of Hodir Hall,2,34,41,healer,staff,staff,17,10,28470,1613,44,0,30.536,
285366,Priest,Forgotten Keeper's Gloves,3,46,52,caster_dps,armor,,10,1,19796,10787,52,20,0.0,
285367,Priest,Moonlord's Gorget of the Dead King,2,14,16,caster_dps,neck,,2,0,6539,25438,18,0,0.0,
285368,Priest,Bindings of Lordaeron Guard,3,51,58,healer,armor,,9,1,28785,11768,57,14,0.0,
285369,Priest,Darkmoon Waistwrap of the Wind Watch,2,17,20,caster_dps,armor,,6,1,28051,14173,20,6,0.0,
285370,Priest,Soulbound Walkers of the Scarlet Bastion,2,38,42,caster_dps,armor,,8,1,26100,14238,41,16,0.0,
285371,Priest,The Wolfhide Trousers,2,5,7,caster_dps,armor,,7,1,12388,4343,10,3,0.0,
285372,Priest,"Raiment, Death Starfall",4,30,34,healer,armor,,5,1,16862,6609,32,27,0.0,
285373,Priest,"Grips, Crypt Oath",2,55,57,caster_dps,armor,,10,1,27602,10099,55,20,0.0,
285374,Priest,Ashen King's Cuffs,2,44,46,caster_dps,armor,,9,1,19314,10461,45,9,0.0,
285375,Priest,Seer Staff of the Rimefang,2,5,8,caster_dps,staff,staff,17,10,20432,9603,10,0,5.536,
285376,Priest,Darkkeeper's Shoes,3,37,42,healer,armor,,8,1,19993,10578,38,19,0.0,
285377,Priest,Bright Branch Chain,2,50,55,caster_dps,neck,,2,0,32713,19574,60,0,0.0,
285378,Priest,The Howling Sandals,2,62,100,healer,armor,,8,1,39334,24638,102,46,0.0,4
285379,Priest,The Tombbound Royal Cloak,3,47,49,healer,back,,16,1,32068,19531,53,22,0.0,
285380,Priest,Plagueborn Choker of Burning Crown,2,71,139,caster_dps,neck,,2,0,52417,39793,158,0,0.0,2
285381,Priest,Gravelord's Icetouched Circlet,2,22,26,caster_dps,armor,,1,1,26619,4373,24,12,0.0,
285382,Priest,Horn of Dying Promise,2,45,49,healer,trinket,,12,0,6562,4130,50,0,0.0,
285383,Priest,The Sorcerous Skirt,2,31,37,caster_dps,armor,,7,1,28419,9851,37,21,0.0,
285384,Priest,Regalia of Crimson Banner,2,59,84,healer,armor,,20,1,28479,10254,65,65,0.0,
285385,Priest,Splintered Mitts of the Holy Oath,2,25,30,caster_dps,armor,,10,1,17143,7049,30,10,0.0,
285386,Priest,Highkeeper's Infused Battle Mace,2,2,7,healer,1h_mace,1h_mace,13,4,19624,3223,11,0,3.636,
285387,Priest,"Runeforged Token, Twilightkeeper's Oath",3,63,103,healer,trinket,,12,0,32335,26055,100,0,0.0,
285388,Priest,Last Knight's Silversteel Armbands,2,68,114,caster_dps,armor,,9,1,44066,31531,108,28,0.0,
285389,Priest,Last Keeper's Treads,4,80,258,healer,armor,,8,1,65290,51328,264,178,0.0,
285390,Priest,Hammer Shine Waistband,3,45,47,healer,armor,,6,1,28190,12466,53,18,0.0,
285391,Priest,Ashwarden's Cowl,3,66,113,caster_dps,armor,,1,1,42764,28413,115,77,0.0,
285392,Priest,Reinforced Talisman,3,66,112,caster_dps,trinket,,12,0,36755,32534,115,0,0.0,
285393,Priest,Manawoven Totem,2,32,37,healer,trinket,,12,0,39914,21748,40,0,0.0,
285394,Priest,Wyrmforged Veil,3,44,50,caster_dps,back,,16,1,31632,19121,51,22,0.0,
285395,Priest,Anvilkeeper's Mantle,2,20,21,healer,back,,16,1,23106,9770,20,8,0.0,
285396,Priest,Runekeeper's Graspers,2,10,13,caster_dps,armor,,10,1,14737,6541,16,4,0.0,
285397,Priest,"Waistband, Fierce Bane",3,13,19,healer,armor,,6,1,14555,4699,18,6,0.0,
285398,Priest,Ironbound Spell Scepter,2,80,213,healer,wand,wand,26,19,54697,39712,213,0,240.882,
285399,Priest,"Vestments, Low Hide",3,51,57,healer,armor,,20,1,28294,9649,55,47,0.0,
285400,Priest,The Unholy Ring,2,63,104,caster_dps,finger,,11,0,43120,31258,103,0,0.0,
285401,Priest,Sash of Silver Hand,2,31,32,healer,armor,,6,1,28421,9853,34,11,0.0,
285402,Priest,The Thunderous Shoes,3,2,6,healer,armor,,8,1,16821,26010,14,2,0.0,
285403,Priest,"Dawnforged Armbands, Warsage's Oath",3,7,12,healer,armor,,9,1,8089,4308,12,2,0.0,
285404,Priest,Scarlet Runebands,2,75,161,caster_dps,armor,,9,1,51851,39332,162,43,0.0,2
285405,Priest,Bracelets of Ashen Pact,3,41,43,caster_dps,armor,,9,1,18337,9433,46,10,0.0,
285406,Priest,Icon of Sun Crown,3,25,29,healer,trinket,,12,0,22293,4381,28,0,0.0,
285407,Priest,Royal Cloak of Winter Memory,2,5,12,healer,back,,16,1,15267,6542,15,4,0.0,
285408,Priest,Soulmarked Promise,2,46,51,healer,finger,,11,0,31576,21753,50,0,0.0,
285409,Priest,Darkforged Runebands of the Pale Flame,2,11,15,caster_dps,armor,,9,1,28050,14166,19,3,0.0,
285410,Priest,Promise of Howling North,2,74,159,healer,finger,,11,0,52438,39798,158,0,0.0,
285411,Priest,Shoulderpads of Rimefang,2,68,115,caster_dps,armor,,3,1,39782,24667,111,62,0.0,
285412,Priest,The Cabalistic Bracelets,3,66,113,caster_dps,armor,,9,1,42714,21866,112,31,0.0,
285413,Priest,"Bloodied Mantle, Ravenkeeper's Oath",3,30,31,caster_dps,armor,,3,1,11946,6461,27,15,0.0,
285414,Priest,Robes of Dawnwatch,4,80,232,caster_dps,armor,,20,1,59624,41953,232,271,0.0,
285415,Priest,Deepwarden's Ghoststeel Flanged Mace,3,23,25,healer,1h_mace,1h_mace,13,4,28671,13024,29,0,15.8,
285416,Priest,The Manawoven Cuffs,2,18,25,healer,armor,,9,1,4607,4036,27,5,0.0,
285417,Priest,Nightbound Binding,3,64,106,caster_dps,armor,,6,1,42102,30460,110,49,0.0,
285418,Priest,Mantle of the Old Gods,3,69,123,caster_dps,back,,16,1,43089,27550,115,64,0.0,
285419,Priest,Robes of Golden Dawn,3,70,129,caster_dps,armor,,20,1,48736,35346,115,118,0.0,
285420,Priest,The Chilled Mantle,2,40,45,healer,armor,,3,1,28409,9912,45,19,0.0,
285421,Priest,"Treads, Earthshard Reach",2,34,40,healer,armor,,8,1,4835,4137,42,16,0.0,
285422,Priest,The Grim Mantle,3,63,101,caster_dps,armor,,3,1,43346,30925,109,58,0.0,2
285423,Priest,Wildcaller's Baleful Shoulder Drape,4,77,183,caster_dps,back,,16,1,56737,43565,200,115,0.0,
285424,Priest,Dwarven Graspers,3,50,54,healer,armor,,10,1,23732,13181,57,22,0.0,
285425,Priest,Vigilant Circlet,3,46,49,healer,armor,,1,1,43895,20969,45,28,0.0,
285426,Priest,Broken Frost Footwraps,3,21,25,caster_dps,armor,,8,1,14749,9454,32,10,0.0,
285427,Priest,Walkers of the Violet Star,2,46,51,healer,armor,,8,1,26171,14447,53,20,0.0,
285428,Priest,Goldbound Mitts,3,60,89,healer,armor,,10,1,43190,24450,94,38,0.0,
285429,Priest,Frozen Queen's Cowl,3,57,61,caster_dps,armor,,1,1,24292,13390,61,36,0.0,
285430,Priest,Arcane Handwraps of the Hidden King,3,47,48,healer,armor,,10,1,18999,10019,45,19,0.0,
285431,Priest,Scale-bound Shawl of Winter Forge,2,65,109,caster_dps,back,,16,1,37556,25636,105,49,0.0,
285432,Priest,Thundersteel Seal,3,53,58,caster_dps,finger,,11,0,31655,22257,57,0,0.0,
285433,Priest,The Enchanted Beads,3,73,152,caster_dps,neck,,2,0,51719,35666,163,0,0.0,
285434,Priest,"Bonebound Great Stave, Stonekeeper's Oath",2,34,40,caster_dps,staff,staff,17,10,28231,15105,40,0,28.621,
285435,Priest,Shoes of the Walking Dead,2,14,18,caster_dps,armor,,8,1,14552,2983,17,6,0.0,
285436,Priest,The Northborn Coil,2,66,116,caster_dps,finger,,11,0,2854,30339,114,0,0.0,2
285437,Priest,Sepulchral Gloves of Thunder Crown,2,59,84,caster_dps,armor,,10,1,37446,25503,90,31,0.0,
285438,Priest,Unholy Flare Mitts,2,46,51,healer,armor,,10,1,26132,14282,50,18,0.0,
285439,Priest,"Starbound Stave, Stonecaller's Oath",3,66,113,caster_dps,staff,staff,17,10,40836,27791,112,0,60.517,
285440,Priest,Sash of Venture Bay,3,6,10,healer,armor,,6,1,19932,10820,15,3,0.0,
285441,Priest,Celestial Arcane Rod,4,78,188,healer,wand,wand,26,19,9063,44214,187,0,242.353,
285442,Priest,Sunforged Seal of the Ebon Flame,2,29,32,caster_dps,finger,,11,0,9847,24118,32,0,0.0,
285443,Priest,"Gloves, Hallowed Pledge",3,57,62,caster_dps,armor,,10,1,31136,18693,62,25,0.0,
285444,Priest,Ghostwarden's Fernwoven Shoulder Cape,2,20,24,caster_dps,armor,,3,1,12782,6664,26,10,0.0,
285445,Priest,Winter King's Cape of the Black Dragon,3,76,169,healer,back,,16,1,56537,44020,174,96,0.0,
285446,Priest,Epaulets of Wyrm Lord,2,28,30,healer,armor,,3,1,27855,9824,32,12,0.0,
285447,Priest,The Ritual Waistwrap,2,68,120,caster_dps,armor,,6,1,39778,24661,111,50,0.0,
285448,Priest,Twilight Cinch of the Wild Spirit,2,28,29,healer,armor,,6,1,16866,6611,29,9,0.0,
285449,Priest,The Frostworn Crook,2,36,43,caster_dps,staff,staff,17,10,28236,15106,40,0,31.034,
285450,Priest,Frostkeeper's Raiment,3,13,18,caster_dps,armor,,20,1,12393,6243,18,12,0.0,
285451,Priest,Blood Queen's Unbroken Robes,2,10,16,healer,armor,,5,1,14524,2969,17,9,0.0,
285452,Priest,Warchief's Skirt,3,23,30,caster_dps,armor,,7,1,3173,2277,35,19,0.0,
285453,Priest,Robes of Military Wing,2,68,116,healer,armor,,20,1,41828,29978,114,97,0.0,
285454,Priest,Azure Chestwrap,2,28,30,caster_dps,armor,,20,1,12397,5766,27,19,0.0,
285455,Priest,The Unwavering Shroud,2,45,52,caster_dps,back,,16,1,26184,14450,51,21,0.0,
285456,Priest,"Corrupted Quarterstaff, Kingskeeper's Oath",2,10,11,healer,staff,staff,17,10,20424,9514,10,0,7.759,
285457,Priest,Darkwarden's Raiment,2,10,16,caster_dps,armor,,20,1,12682,3019,18,10,0.0,
285458,Priest,Frozen Ward Waistwrap,2,76,168,healer,armor,,6,1,52110,36035,170,72,0.0,2
285459,Priest,Twilightwarden's Cinch of the Wild Watch,3,31,37,caster_dps,armor,,6,1,34244,20099,33,14,0.0,
285460,Priest,"Torque, Boar Reach",3,18,24,caster_dps,neck,,2,0,30797,15200,35,0,0.0,
285461,Priest,"Walkers, Ice Flame",2,21,24,healer,armor,,8,1,25946,9767,23,8,0.0,
285462,Priest,Northwarden's Scourgebound Cinch,2,13,18,healer,armor,,6,1,14555,4699,18,5,0.0,
285463,Priest,Emerald Hunter Robes,3,79,193,healer,armor,,5,1,51154,37005,138,195,0.0,
285464,Priest,"Moonlit Footwraps, Blademaster's Oath",3,32,33,caster_dps,armor,,8,1,14749,9454,32,14,0.0,
285465,Priest,"Earthforged Treads, Voidcaller's Oath",3,26,29,caster_dps,armor,,8,1,19993,10578,38,12,0.0,
285466,Priest,Skullkeeper's Ironthane Waistwrap,2,45,50,caster_dps,armor,,6,1,26136,14286,50,18,0.0,
285467,Priest,"Walkers, Dawn Storm",2,62,96,caster_dps,armor,,8,1,39008,24622,96,42,0.0,
285468,Priest,Spellscarred Tunic of the Wind Watch,2,57,64,healer,armor,,20,1,28992,10215,62,47,0.0,
285469,Priest,Kilt of the Nesingwary Camp,2,46,49,caster_dps,armor,,7,1,26159,14433,46,30,0.0,
285470,Priest,Silvered Rod of the Violet Gate,2,49,53,caster_dps,staff,staff,17,10,22144,15274,52,0,40.179,
285471,Priest,Scarlet Templar's Highborne Breeches,3,28,31,healer,armor,,7,1,15824,7709,35,19,0.0,
285472,Priest,The Cursed Raiment,4,44,51,caster_dps,armor,,20,1,16676,940,47,43,0.0,
285473,Priest,Titan Vault Cinch,3,55,60,caster_dps,armor,,6,1,35564,23126,60,25,0.0,
285474,Priest,Moonforged Charmstone of Silver Light,3,80,200,caster_dps,neck,,2,0,53133,37646,200,0,0.0,
285475,Priest,Crypt Heart Vest,2,19,25,healer,armor,,20,1,12699,2034,25,16,0.0,
285476,Priest,Stormlord's Shoes of the Iron March,3,53,60,healer,armor,,8,1,28660,11822,59,29,0.0,
285477,Priest,"Waistband, Fel Lament",3,67,115,caster_dps,armor,,6,1,42987,27547,115,54,0.0,
285478,Priest,Gravebound Handwraps of Arcane Eye,3,58,82,healer,armor,,10,1,40042,24393,88,36,0.0,
285479,Priest,Sunsteel Bracelets,4,80,219,healer,armor,,9,1,64591,49809,219,78,0.0,2|2
285480,Priest,Moonwarden's Trousers of the Star Crown,2,9,14,caster_dps,armor,,7,1,7533,14090,11,7,0.0,
285481,Priest,Lightlord's Fel Boots,2,63,99,caster_dps,armor,,8,1,38737,24614,93,44,0.0,
285482,Priest,"Cryptborn Hood, Mooncaller's Oath",3,55,62,healer,armor,,1,1,25659,13936,62,38,0.0,
285483,Priest,"Tunic, Pale Whisper",2,44,51,caster_dps,armor,,20,1,15400,7518,50,35,0.0,
285484,Priest,Battleworn Runed Wand,3,28,33,healer,wand,wand,26,19,28697,13063,34,0,31.0,
285485,Priest,Spiritkeeper's Sorcerer Rod,2,7,12,healer,wand,wand,26,19,39743,27403,12,0,8.571,
285486,Priest,Gloves of the Bone Lord,2,64,104,caster_dps,armor,,10,1,39335,24640,102,40,0.0,
285487,Priest,Highguard's Burnished Mantle,3,76,174,caster_dps,armor,,3,1,56011,44350,163,109,0.0,
285488,Priest,"Pants, Ember Shine",3,62,96,healer,armor,,7,1,38787,29345,97,73,0.0,
285489,Priest,Pathfinder's Raiment of the Golden Light,2,21,26,healer,armor,,20,1,25894,14163,26,17,0.0,
285490,Priest,Dragonsteel Ringlet of the Thunder Watch,3,65,107,caster_dps,finger,,11,0,43332,31075,109,0,0.0,
285491,Priest,Night Wing Graspers,2,7,12,healer,armor,,10,1,16946,4768,15,4,0.0,
285492,Priest,Greatcloak of the Hellfire Citadel,2,18,20,caster_dps,back,,16,1,23108,5387,20,7,0.0,
285493,Priest,Tablet of the Raven Queen,2,21,27,healer,trinket,,12,0,39914,21748,40,0,0.0,
285494,Priest,"Goldsteel Mitts, Dragon Queen's Oath",2,35,39,healer,armor,,10,1,26081,14422,40,13,0.0,
285495,Priest,Shadow Queen's Armbands,3,40,44,caster_dps,armor,,9,1,19314,10461,45,10,0.0,
285496,Priest,Sinister Bracelets of the Scale Queen,2,23,25,healer,armor,,9,1,16897,1351,28,5,0.0,
285497,Priest,"Mournful Cowl, Voidlord's Oath",4,75,168,caster_dps,armor,,1,1,50019,34340,164,139,0.0,
285498,Priest,Dragonkeeper's Armbands,2,16,18,caster_dps,armor,,9,1,28200,5315,18,3,0.0,
285499,Priest,Beastbound Hood of Dawn Guard,2,15,20,healer,armor,,1,1,13236,4368,20,10,0.0,
285500,Priest,Last Knight's Dreadbound Pants,3,46,50,caster_dps,armor,,7,1,28736,11929,57,33,0.0,
285501,Priest,"Dusty Sash, Crusader's Oath",4,80,232,healer,armor,,6,1,61806,47909,232,129,0.0,2|4|4
285502,Priest,Spire of the Midnight Flame,2,5,7,healer,staff,staff,17,10,20419,3446,13,0,4.677,
285503,Priest,High Pact Treads,3,46,52,healer,armor,,8,1,34595,22245,56,24,0.0,
285504,Priest,The Dire Headdress,2,28,31,caster_dps,armor,,1,1,15863,7050,32,15,0.0,
285505,Priest,"Burial Sash, Deathknight's Oath",4,78,185,caster_dps,armor,,6,1,55993,44196,187,101,0.0,
285506,Priest,Corrupted Footwraps,3,32,35,caster_dps,armor,,8,1,34240,20096,33,15,0.0,
285507,Priest,Staff of the Argent Vanguard,2,6,12,caster_dps,staff,staff,17,10,20419,3446,13,0,8.125,
285508,Priest,Windbound Runestaff of Moon Pact,2,1,5,caster_dps,staff,staff,17,10,20432,9603,10,0,3.214,
285509,Priest,"Stonebound Vest, Winter King's Oath",4,80,219,caster_dps,armor,,5,1,59517,45368,219,244,0.0,
285510,Priest,Moon Queen's Handwraps,2,43,45,caster_dps,armor,,10,1,26154,14431,44,16,0.0,
285511,Priest,The Burnished Epaulets,2,36,38,caster_dps,armor,,3,1,12980,9850,36,16,0.0,
285512,Priest,The Gilded Walkers,4,80,239,healer,armor,,8,1,58980,45135,239,166,0.0,4|8
285513,Priest,"Shoulderpads, Winter Pact",3,76,168,caster_dps,armor,,3,1,56072,43193,174,104,0.0,
285514,Priest,West Vine Tiara,4,80,232,caster_dps,armor,,1,1,61184,47784,232,199,0.0,
285515,Priest,Dusklit Graspers of Old Memory,2,63,103,healer,armor,,10,1,39090,24632,99,41,0.0,
285516,Priest,Stonehammer of Black Dragon,3,29,31,caster_dps,1h_mace,1h_mace,13,4,25623,13048,31,0,19.565,
285517,Priest,Diadem of Arcane Eye,2,37,42,caster_dps,armor,,1,1,22420,10545,42,22,0.0,
285518,Priest,Runesmith's Circlet,2,78,189,healer,armor,,1,1,53250,41984,187,129,0.0,
285519,Priest,Doomed Robes of Light Breach,3,73,150,healer,armor,,5,1,51040,35859,138,150,0.0,2
285520,Priest,Armbands of Dead March,2,5,11,caster_dps,armor,,9,1,28013,24113,10,2,0.0,
285521,Priest,Necrotic Grips of the Dragon Throne,3,4,8,healer,armor,,10,1,6295,4307,10,2,0.0,
285522,Priest,The Manawoven Bindings,2,36,37,healer,armor,,9,1,26079,14419,38,7,0.0,
285523,Priest,Rimekeeper's Walkers,2,71,133,caster_dps,armor,,8,1,51187,37211,138,63,0.0,
285524,Priest,"Earthbound Epaulets, Arcanist's Oath",3,79,197,caster_dps,armor,,3,1,52355,37655,200,134,0.0,
285525,Priest,"Spellstaff, Stone Singer",2,18,24,healer,staff,staff,17,10,5120,3452,22,0,16.034,
285526,Priest,The Drakebound Promise,2,45,49,healer,finger,,11,0,18397,862,50,0,0.0,
285527,Priest,Sandals of the Grave Lord,3,56,63,caster_dps,armor,,8,1,31097,16485,63,29,0.0,
285528,Priest,Deepdelver Mantle of Ancient Spirit,3,49,56,caster_dps,armor,,3,1,34579,22234,53,29,0.0,
285529,Priest,"Warborn Hood, Frost Queen's Oath",2,55,57,caster_dps,armor,,1,1,33073,20408,60,31,0.0,
285530,Priest,"Prayerbound Signet, Storm King's Oath",3,74,161,caster_dps,finger,,11,0,52459,37822,170,0,0.0,
285531,Priest,Adamant Warder Cloak,2,36,40,healer,back,,16,1,26141,14771,39,15,0.0,
285532,Priest,Furious Shoulder Cape of Hallowed Flame,2,49,52,healer,armor,,3,1,17234,8250,52,24,0.0,
285533,Priest,Band of Earthshaper,3,61,93,healer,finger,,11,0,43120,31258,103,0,0.0,
285534,Priest,"Undying Grips, Windkeeper's Oath",3,72,140,caster_dps,armor,,10,1,45955,32049,136,67,0.0,
285535,Priest,Mantle of Dragon Queen,2,20,21,caster_dps,armor,,3,1,12782,6664,26,8,0.0,
285536,Priest,Darkcaller's Mitts,2,71,140,caster_dps,armor,,10,1,51136,37282,138,62,0.0,
285537,Priest,Icefang Twilight Fingerband,3,79,195,caster_dps,finger,,11,0,54488,43250,187,0,0.0,
285538,Priest,The Dragonhide Cloak,2,70,134,caster_dps,back,,16,1,51534,37277,138,63,0.0,
285539,Priest,Moon Queen's Skullcap,3,76,176,healer,armor,,1,1,45782,41112,183,137,0.0,
285540,Priest,"Brassbound Headdress, Firekeeper's Oath",2,24,31,caster_dps,armor,,1,1,22422,4385,30,15,0.0,
285541,Priest,Hateful Graspers of Shattered Oath,3,55,62,caster_dps,armor,,10,1,34789,22304,61,25,0.0,
285542,Priest,Icetouched Charm of the Titan Watch,2,59,86,healer,trinket,,12,0,38130,25996,87,0,0.0,
285543,Priest,Sandals of the Amberpine Lodge,3,50,56,healer,armor,,8,1,30430,16691,59,26,0.0,
285544,Priest,Oath Ripper Sandals,3,57,59,caster_dps,armor,,8,1,22779,12556,59,27,0.0,
285545,Priest,Sun Roar Grips,2,16,22,healer,armor,,10,1,16793,6565,22,7,0.0,
285546,Priest,Diadem of Moonwell,2,20,25,caster_dps,armor,,1,1,15863,7050,32,12,0.0,
285547,Priest,Scalebound Nightcloak,2,73,153,caster_dps,back,,16,1,50054,36407,146,75,0.0,
285548,Priest,"Snowbound Waistwrap, Soulcaller's Oath",2,2,6,caster_dps,armor,,6,1,4511,3344,15,2,0.0,
285549,Priest,Silverwarden's Shoulderpads,2,47,52,healer,armor,,3,1,28123,10063,51,24,0.0,
285550,Priest,The Blighted Neckguard,3,22,28,healer,neck,,2,0,32008,20442,23,0,0.0,
285551,Priest,Abyss Guard Royal Cloak,2,38,40,caster_dps,back,,16,1,26141,14771,39,15,0.0,
285552,Priest,Gloves of Howling North,2,72,144,healer,armor,,10,1,51136,37282,138,60,0.0,
285553,Priest,Voidshard Hymn Moon Wand,2,52,56,healer,wand,wand,26,19,28518,15282,60,0,48.214,
285554,Priest,Voidcaller's Spire of the Emerald Grove,3,31,38,caster_dps,staff,staff,17,10,20329,937,38,0,33.793,
285555,Priest,Plaguetouched Runebands,2,7,13,healer,armor,,9,1,14736,6543,15,2,0.0,
285556,Priest,Bear Sorrow Pants,4,76,172,caster_dps,armor,,7,1,49959,35100,159,169,0.0,
285557,Priest,"Warband, Night Vigil",2,77,174,caster_dps,finger,,11,0,56103,42791,174,0,0.0,
285558,Priest,Waistband of the K3,2,58,81,healer,armor,,6,1,16767,20664,65,30,0.0,
285559,Priest,"Spectral Shoulderpads, Magekeeper's Oath",2,26,30,caster_dps,armor,,3,1,9077,5820,32,12,0.0,
285560,Priest,Ancient King's Eye of the Emerald Grove,2,54,61,caster_dps,trinket,,12,0,24060,13171,61,0,0.0,
285561,Priest,"Borean Runebands, Silver Queen's Oath",2,15,18,caster_dps,armor,,9,1,14750,6563,20,3,0.0,
285562,Priest,Gravelord's Epaulets,3,66,110,healer,armor,,3,1,43346,30925,109,63,0.0,
285563,Priest,The Wintersteel Bracelets,4,78,182,caster_dps,armor,,9,1,52362,35682,183,62,0.0,
285564,Priest,Deathbound Waistwrap of Fel Ritual,3,53,56,caster_dps,armor,,6,1,31602,19094,60,22,0.0,
285565,Priest,Last Warden's Sable Waistwrap,3,67,116,healer,armor,,6,1,42987,27547,115,53,0.0,
285566,Priest,"Earthbound Binding, Violet Guardian's Oath",2,64,108,caster_dps,armor,,6,1,39395,24645,105,45,0.0,
285567,Priest,Scale-bound Tunic of Blood Memory,3,73,147,healer,armor,,20,1,53238,41890,158,147,0.0,
285568,Priest,Forsaken Boots of the Broken Blade,3,64,104,caster_dps,armor,,8,1,43185,27411,100,55,0.0,
285569,Priest,Boots of Emerald Dream,2,13,19,healer,armor,,8,1,16881,6562,21,7,0.0,
285570,Priest,Ghoststeel Handwraps of the Ancient Titan,2,27,30,caster_dps,armor,,10,1,16601,7366,32,10,0.0,
285571,Priest,Shieldmaster's Spiritforged Raiment,2,61,94,caster_dps,armor,,20,1,37451,25510,93,71,0.0,
285572,Priest,Frostcaller's Runebound Shoulder Cape,3,48,54,healer,armor,,3,1,21771,11782,57,27,0.0,
285573,Priest,Dragonlord's Breeches of the Blood Oath,2,46,48,caster_dps,armor,,7,1,14613,9942,50,30,0.0,
285574,Priest,"Stormbound Sash, Dawnkeeper's Oath",3,61,95,healer,armor,,6,1,43189,24395,88,43,0.0,8
285575,Priest,The Nightsteel Kilt,2,12,16,caster_dps,armor,,7,1,14511,3291,13,8,0.0,
285576,Priest,Ruthless Drape,3,71,135,caster_dps,back,,16,1,52453,37796,142,72,0.0,
285577,Priest,The Starbound Wristwraps,2,24,28,caster_dps,armor,,9,1,14640,14187,28,5,0.0,
285578,Priest,"Ashen Mitts, Voidlord's Oath",2,1,8,healer,armor,,10,1,6295,4307,10,2,0.0,
285579,Priest,Blood Prince's Voidforged Waistband,3,78,185,healer,armor,,6,1,55370,43969,187,93,0.0,
285580,Priest,Raven Caller Handwraps,2,48,55,caster_dps,armor,,10,1,27602,10099,55,20,0.0,
285581,Priest,Coldbound Cord of the Khaz Modan,2,16,18,caster_dps,armor,,6,1,14735,6539,16,6,0.0,
285582,Priest,Fierce Spear Headdress,2,80,200,healer,armor,,1,1,55545,41848,200,136,0.0,
285583,Priest,Sunfire Carver Wristwraps,2,37,41,healer,armor,,9,1,14652,4043,38,8,0.0,
285584,Priest,Forgekeeper's Necrotic Nightcloak,2,29,31,caster_dps,back,,16,1,23100,7356,30,12,0.0,
285585,Priest,Rune Wyrm Vestments,2,26,27,caster_dps,armor,,20,1,27554,3069,27,17,0.0,
285586,Priest,Diadem of the Golden King,3,21,26,healer,armor,,1,1,43894,20832,31,14,0.0,
285587,Priest,"Oathring, Lion Wyrm",2,67,114,caster_dps,finger,,11,0,44086,31526,108,0,0.0,
285588,Priest,Voidlord's Fernwoven Gloves,3,31,38,caster_dps,armor,,10,1,18999,10019,45,15,0.0,
285589,Priest,"Spire, Azure Howl",2,51,58,healer,staff,staff,17,10,30711,18353,61,0,45.0,
285590,Priest,Savage Blade Walkers,2,33,38,healer,armor,,8,1,16822,4139,37,15,0.0,
285591,Priest,Stormkeeper's Rod,2,21,22,caster_dps,wand,wand,26,19,6101,5240,21,0,16.786,
285592,Priest,Manaforged Trousers,2,20,26,caster_dps,armor,,7,1,16846,3073,26,14,0.0,
285593,Priest,"Carved Legwraps, Kingskeeper's Oath",3,62,100,caster_dps,armor,,7,1,38276,27649,100,76,0.0,
285594,Priest,Worldkeeper's Wolfmarked Cowl,3,50,53,caster_dps,armor,,1,1,19920,10751,54,32,0.0,
285595,Priest,Highlord's Crusher,3,44,51,caster_dps,1h_mace,1h_mace,13,4,8581,1721,54,0,32.917,
285596,Priest,Marauding Wristwraps,2,7,8,caster_dps,armor,,9,1,14736,6543,15,1,0.0,
285597,Priest,Dread Armbands of Black Forge,2,65,109,caster_dps,armor,,9,1,43217,30927,114,26,0.0,
285598,Priest,Tombforged Headdress,4,80,232,caster_dps,armor,,1,1,61162,47748,232,198,0.0,
285599,Priest,Blood Prince's Drakescale Boots,3,28,31,healer,armor,,8,1,28617,13099,29,13,0.0,
285600,Priest,Necro Heart Walkers,4,77,176,caster_dps,armor,,8,1,57267,43171,175,112,0.0,
285601,Priest,Wolfwarden's Talisman,2,69,124,healer,neck,,2,0,39877,25069,114,0,0.0,
285602,Priest,Heavy Walkers of Nesingwary Camp,4,78,191,caster_dps,armor,,8,1,56612,39273,200,126,0.0,
285603,Priest,Argent Crusader's Cuffs,4,80,245,healer,armor,,9,1,61484,41894,245,83,0.0,2
285604,Priest,Northwind Kilt,2,42,46,healer,armor,,7,1,4765,12255,46,27,0.0,
285605,Priest,Devout Mantle of Ebon Flame,3,67,119,healer,armor,,3,1,37312,28820,115,72,0.0,
285606,Priest,Stormwrought Leggings of Golden King,2,18,22,healer,armor,,7,1,13679,14171,22,12,0.0,
285607,Priest,"Epaulets, Spider Song",2,75,160,caster_dps,armor,,3,1,52448,37757,154,88,0.0,
285608,Priest,Fearsome Neckguard of the Pale Flame,3,62,100,healer,neck,,2,0,38560,25954,97,0,0.0,
