entry,class_name,name,Quality,RequiredLevel,ItemLevel,role,kind,weapon_kind,InventoryType,subclass,displayid,reference_entry,reference_item_level,armor,dps,sockets,itemset,special_effect_feature,effect_source_entry,effect_source_spell,socketBonus,DisenchantID
289729,Priest,The Stormforged Quarterstaff,3,41,43,caster_dps,staff,staff,17,10,30472,18082,47,0,36.786,,0,,0,0,0,45
289730,Priest,"Unyielding Skirt, Forgotten Warden's Oath",2,2,8,caster_dps,armor,,7,1,14498,2958,10,4,0.0,,0,,0,0,0,1
289731,Priest,"Hood, Long Song",2,39,44,caster_dps,armor,,1,1,15911,7470,42,23,0.0,,0,,0,0,0,27
289732,Priest,"Breeches, Starfang Branch",2,49,56,caster_dps,armor,,7,1,26177,15119,56,34,0.0,,0,,0,0,0,10
289733,Priest,Rimecaller's Primeval Greatstaff,2,25,30,caster_dps,staff,staff,17,10,28578,2077,29,0,20.667,,0,,0,0,0,24
289734,Priest,Winterworn Charmstone,3,25,31,healer,neck,,2,0,30797,15200,35,0,0.0,,0,,0,0,0,43
289735,Priest,Thunder Hammer Footwraps,3,79,198,healer,armor,,8,1,53252,41985,187,115,0.0,8,0,,0,0,2869,54
289736,Priest,The Dreadforged Shoulderpads,2,53,55,caster_dps,armor,,3,1,26501,15812,56,26,0.0,,0,,0,0,0,9
289737,Priest,The Faded Spellstaff,3,79,191,caster_dps,staff,staff,17,10,50988,36975,187,0,114.821,,0,,0,0,0,54
289738,Priest,Binding of the Westguard Keep,2,55,61,healer,armor,,6,1,26221,14337,61,22,0.0,,0,,0,0,0,11
289739,Priest,Plaguecaller's Sandals,4,80,232,caster_dps,armor,,8,1,61235,49231,232,155,0.0,4|8,0,,0,0,2770,69
289740,Priest,Duskcaller's Whispering Tunic,2,2,6,caster_dps,armor,,20,1,27472,16604,5,3,0.0,,0,,0,0,0,1
289741,Priest,"Shoes, Stormshard Light",2,14,17,healer,armor,,8,1,12439,6537,15,6,0.0,,0,,0,0,0,2
289742,Priest,Moonwarden's Resolute Armbands,2,29,33,caster_dps,armor,,9,1,9559,1216,33,6,0.0,,0,,0,0,0,5
289743,Priest,Warcaller's Eternal Diadem,2,40,41,caster_dps,armor,,1,1,46433,33231,40,20,0.0,,0,,0,0,0,27
289744,Priest,"Grips, Crimson Pledge",2,3,4,caster_dps,armor,,10,1,16586,3275,5,1,0.0,,0,,0,0,0,1
289745,Priest,Windcaller's Wrap,3,79,194,caster_dps,back,,16,1,55663,45810,200,115,0.0,,0,,0,0,0,54
289746,Priest,The Kingsworn Cowl,2,41,44,caster_dps,armor,,1,1,23161,10506,46,22,0.0,,0,,0,0,0,27
289747,Priest,Aged Tunic of the Endless Road,3,63,100,healer,armor,,20,1,43191,24481,94,91,0.0,,0,,0,0,0,52
289748,Priest,North Frost Warder Cloak,3,48,53,caster_dps,back,,16,1,32068,19531,53,24,0.0,,0,,0,0,0,47
289749,Priest,Deathbound Robe of the Prime Design,3,80,226,healer,armor,,20,1,61917,46137,226,246,0.0,,0,,0,0,0,0
289750,Priest,Bracelets of Bone Ritual,2,54,57,healer,armor,,9,1,26287,14320,57,12,0.0,,0,,0,0,0,10
289751,Priest,Skullforged Shoulderpads of the Soul Crown,2,78,186,healer,armor,,3,1,52234,37055,187,107,0.0,,0,,0,0,0,35
289752,Priest,Plaguekeeper's Stonebound Gloves,2,10,13,caster_dps,armor,,10,1,14152,10637,15,4,0.0,,0,,0,0,0,1
289753,Priest,Walkers of Altar of Sseratus,2,2,7,caster_dps,armor,,8,1,11060,3307,15,2,0.0,,0,,0,0,0,1
289754,Priest,Necklace of War Watch,2,43,44,caster_dps,neck,,2,0,17918,9243,45,0,0.0,,0,,0,0,0,27
289755,Priest,Runebands of the Wild Hunt,3,53,54,caster_dps,armor,,9,1,52113,51972,55,13,0.0,,0,,0,0,0,47
289756,Priest,Manaforged Pants,2,54,60,healer,armor,,7,1,26300,14324,60,39,0.0,,0,,0,0,0,10
289757,Priest,Mantle of Ironforge Mountain,2,31,36,healer,armor,,3,1,12980,9850,36,15,0.0,,0,,0,0,0,26
289758,Priest,Wrathful Regalia of Dragon Crown,2,24,26,healer,armor,,20,1,18122,3569,26,16,0.0,,0,,0,0,0,24
289759,Priest,Mitts of Void King,2,49,56,caster_dps,armor,,10,1,25231,13863,55,20,0.0,,0,,0,0,0,10
289760,Priest,Greenwood Shoes of the Last Watch,2,14,21,caster_dps,armor,,8,1,16713,2168,21,8,0.0,,0,,0,0,0,23
289761,Priest,The Fireforged Shoes,2,66,113,caster_dps,armor,,8,1,37798,25793,114,52,0.0,,0,,0,0,0,14
289762,Priest,Fierce Judgment Battlecloak,3,31,38,healer,back,,16,1,22996,9397,39,16,0.0,,0,,0,0,0,44
289763,Priest,Runed Staff of the Pale Moon,2,29,34,healer,staff,staff,17,10,20363,2072,27,0,24.483,,0,,0,0,0,25
289764,Priest,Sash of the Frozen Memory,4,53,54,caster_dps,armor,,6,1,28649,13144,53,23,0.0,,0,,0,0,0,63
289765,Priest,Shadowmage's Siegebound Warstaff,2,34,40,caster_dps,staff,staff,17,10,28699,12252,39,0,28.871,,0,,0,0,0,6
289766,Priest,Nightforged Mark,2,48,51,healer,finger,,11,0,15422,7553,48,0,0.0,,0,,0,0,0,9
289767,Priest,Fernwoven Mantle of Sky Watch,3,3,8,caster_dps,back,,16,1,35378,22990,21,3,0.0,,0,,0,0,0,41
289768,Priest,Fel Chestwrap of the Titan Crown,3,55,59,caster_dps,armor,,20,1,31057,16413,63,47,0.0,,0,,0,0,0,48
289769,Priest,Silent Keeper's Seal Ring,4,80,226,healer,finger,,11,0,11990,45303,219,0,0.0,,0,,0,0,0,69
289770,Priest,The Plagueforged Mage Staff,3,39,45,healer,staff,staff,17,10,21460,1720,46,0,39.412,,0,,0,0,0,45
289771,Priest,Circle of Moon Pact,2,60,92,caster_dps,finger,,11,0,39681,25485,93,0,0.0,,0,,0,0,0,13
289772,Priest,"Regalia, Dire Curse",2,13,20,healer,armor,,20,1,12682,3019,18,13,0.0,,0,,0,0,0,22
289773,Priest,The Runebound Runebands,2,16,23,caster_dps,armor,,9,1,14750,6563,20,4,0.0,,0,,0,0,0,23
289774,Priest,Graven Band of Broken Promise,3,71,139,caster_dps,finger,,11,0,49229,35925,138,0,0.0,,0,,0,0,0,53
289775,Priest,The Rune-etched Walkers,2,24,25,healer,armor,,8,1,26026,16985,25,9,0.0,,0,,0,0,0,3
289776,Priest,Duskcaller's Whispering Wristwraps,2,1,5,caster_dps,armor,,9,1,16918,28146,10,1,0.0,,0,,0,0,0,1
289777,Priest,Wyrm Queen's Tempered Warder Cloak,2,1,5,healer,back,,16,1,15149,3070,5,2,0.0,,0,,0,0,0,1
289778,Priest,The Earthbound Mantle,4,75,168,caster_dps,armor,,3,1,50009,35006,159,113,0.0,,0,,0,0,0,67
289779,Priest,Wyrmforged Ring of the Broken Promise,2,16,18,caster_dps,finger,,11,0,9840,3235,20,0,0.0,,0,,0,0,0,2
289780,Priest,Sun Edge Shroud,2,3,4,healer,back,,16,1,23007,4920,5,1,0.0,,0,,0,0,0,1
289781,Priest,Patient Bracelets of the Zangarmarsh,2,73,147,healer,armor,,9,1,51355,37950,146,40,0.0,,0,,0,0,0,15
289782,Priest,Mana String Circle,2,21,26,caster_dps,finger,,11,0,14434,6678,28,0,0.0,,0,,0,0,0,24
289783,Priest,Red Forge Robe,2,5,10,healer,armor,,20,1,16698,6511,11,6,0.0,,0,,0,0,0,1
289784,Priest,Traveling Cloak of the Frozen Star,3,52,53,caster_dps,back,,16,1,22989,12465,53,24,0.0,,0,,0,0,0,47
289785,Priest,The Brightsteel Grips,3,55,62,healer,armor,,10,1,31098,16487,63,25,0.0,,0,,0,0,0,48
289786,Priest,Bloodguard's Handwraps of the Star Forge,2,27,29,healer,armor,,10,1,16864,6615,29,9,0.0,,0,,0,0,0,4
289787,Priest,The Forgotten Vestments,4,77,184,caster_dps,armor,,20,1,56788,44404,187,197,0.0,,0,,0,0,0,0
289788,Priest,Handwraps of the Azure Moon,2,34,37,caster_dps,armor,,10,1,28422,9848,36,13,0.0,,0,,0,0,0,6
289789,Priest,Brightwarden's Ironclad Talisman,2,24,26,healer,trinket,,12,0,6550,2923,25,0,0.0,,0,,0,0,0,4
289790,Priest,Ferocious Sandals,2,21,28,caster_dps,armor,,8,1,14645,14195,29,10,0.0,,0,,0,0,0,24
289791,Priest,"Necklace, Sun Mist",3,13,20,healer,neck,,2,0,32008,20442,23,0,0.0,,0,,0,0,0,41
289792,Priest,"Hoop, Winter Steel",3,49,51,healer,finger,,11,0,12643,6440,48,0,0.0,,0,,0,0,0,47
289793,Priest,Moonsteel Warstaff of Nagrand,2,2,3,caster_dps,staff,staff,17,10,20432,9603,10,0,1.786,,0,,0,0,0,1
289794,Priest,Epaulets of the Scarlet Dawn,3,76,168,healer,armor,,3,1,56072,43193,174,109,0.0,,0,,0,0,0,54
289795,Priest,Lightwoven Vest of the Red Dawn,2,8,14,healer,armor,,20,1,12422,6527,13,8,0.0,,0,,0,0,0,21
289796,Priest,"Quarterstaff, Ice Spell",2,34,41,healer,staff,staff,17,10,28470,1613,44,0,30.69,,0,,0,0,0,27
289797,Priest,Rimelord's Binding of the Stone King,3,63,99,healer,armor,,6,1,38542,29328,97,43,0.0,,0,,0,0,0,52
289798,Priest,Cord of the Frost Moon,2,74,156,healer,armor,,6,1,52395,39779,158,70,0.0,,0,,0,0,0,16
289799,Priest,The Arctic Tunic,2,5,7,healer,armor,,20,1,27473,16605,5,4,0.0,,0,,0,0,0,1
289800,Priest,Sanctified Legwraps of the First Flame,2,8,12,healer,armor,,7,1,14511,3291,13,6,0.0,,0,,0,0,0,1
289801,Priest,Stormcaller's Brooch,2,30,35,caster_dps,neck,,2,0,9658,5005,35,0,0.0,,0,,0,0,0,25
289802,Priest,First Keeper's Graspers,3,75,160,healer,armor,,10,1,51587,39181,154,82,0.0,,0,,0,0,0,53
289803,Priest,Sash of North Wind,2,42,49,caster_dps,armor,,6,1,26136,14286,50,17,0.0,,0,,0,0,0,28
289804,Priest,Northman's Dragonforged Leggings,4,70,132,caster_dps,armor,,7,1,42295,30153,133,119,0.0,,0,,0,0,0,67
289805,Priest,Voidshard Ripper Hood,2,65,107,caster_dps,armor,,1,1,41859,30294,108,66,0.0,,0,,0,0,0,14
289806,Priest,Warchief's Beastbound Mitts,3,76,167,caster_dps,armor,,10,1,48387,34406,164,80,0.0,,0,,0,0,0,54
289807,Priest,"Choker, Storm Reaver",4,61,96,caster_dps,neck,,2,0,38555,24460,94,0,0.0,,0,spell-effects,31196,9407,0,66
289808,Priest,Highborne Sash,3,1,8,caster_dps,armor,,6,1,19932,10820,15,2,0.0,,0,,0,0,0,41
289809,Priest,Voidbound Torque of Nexus,2,61,95,caster_dps,neck,,2,0,39000,25063,96,0,0.0,,0,,0,0,0,13
289810,Priest,"Robe, Fire Guard",4,80,239,healer,armor,,20,1,62182,48733,232,265,0.0,4,0,spell-effects,40566,54229,3752,69
289811,Priest,Soullord's Graspers,2,37,42,healer,armor,,10,1,26154,14431,44,14,0.0,,0,,0,0,0,7
289812,Priest,Rootbound Circle,2,11,14,caster_dps,finger,,11,0,224,8350,15,0,0.0,,0,,0,0,0,21
289813,Priest,Ancient King's Ferocious Treads,3,66,111,caster_dps,armor,,8,1,43087,27525,112,58,0.0,,0,,0,0,0,52
289814,Priest,Faithful Vest,2,54,58,caster_dps,armor,,20,1,18834,14303,60,42,0.0,,0,,0,0,0,10
289815,Priest,"Age-darkened Sandals, Gravekeeper's Oath",3,76,173,caster_dps,armor,,8,1,56539,44021,174,101,0.0,,0,,0,0,0,54
289816,Priest,Epaulets of White Crown,4,79,192,healer,armor,,3,1,55570,41867,200,135,0.0,,0,spell-effects,44934,26155,0,68
289817,Priest,"Wyrmbound Wristwraps, Ghostwarden's Oath",2,43,48,caster_dps,armor,,9,1,14601,11469,46,10,0.0,,0,,0,0,0,28
289818,Priest,Flamebound Wristwraps of the Dragon Spirit,3,80,187,healer,armor,,9,1,50973,36945,187,56,0.0,,0,,0,0,0,54
289819,Priest,The Illusory Shoulder Drape,3,64,104,healer,back,,16,1,43705,31201,103,52,0.0,,0,,0,0,0,52
289820,Priest,Shadowkeeper's Runehammer,2,19,24,caster_dps,1h_mace,1h_mace,13,4,5211,3491,25,0,12.143,,0,,0,0,0,3
289821,Priest,Headdress of Frozen Memory,2,38,43,caster_dps,armor,,1,1,19402,10501,44,22,0.0,,0,,0,0,0,7
289822,Priest,Starsteel Epaulets of the Raven Queen,2,27,29,healer,armor,,3,1,25986,14186,29,12,0.0,,0,,0,0,0,24
289823,Priest,Deathlord's Grips,2,19,25,healer,armor,,10,1,16950,892,22,8,0.0,,0,,0,0,0,23
289824,Priest,Nightwatcher's Mountainborn Greatcloak,2,25,31,caster_dps,back,,16,1,23043,7411,31,12,0.0,,0,,0,0,0,5
289825,Priest,Snowbound Runestaff,3,51,53,caster_dps,staff,staff,17,10,57734,17191,53,0,44.828,,0,,0,0,0,47
289826,Priest,The Coldhearted Emblem,2,79,198,caster_dps,trinket,,12,0,53453,42413,200,0,0.0,,0,,0,0,0,35
289827,Priest,"Runebands, Sunfire Vault",2,33,37,caster_dps,armor,,9,1,16887,2032,36,7,0.0,,0,,0,0,0,6
289828,Priest,"Shoulderpads, Starfang Void",2,60,92,caster_dps,armor,,3,1,39011,24627,96,45,0.0,,0,,0,0,0,13
289829,Priest,Spiritwarden's Shattered Walkers,3,44,48,caster_dps,armor,,8,1,29927,17748,51,22,0.0,,0,,0,0,0,46
289830,Priest,Wristwraps of Frozen Sea,2,36,39,healer,armor,,9,1,15410,7475,41,8,0.0,,0,,0,0,0,6
289831,Priest,The Wolfmarked Tunic,2,7,11,healer,armor,,5,1,25873,14094,11,6,0.0,,0,,0,0,0,21
289832,Priest,"Trousers, Ivory Chill",2,77,183,healer,armor,,7,1,56055,42795,174,147,0.0,8,0,,0,0,2951,16
289833,Priest,Thornwoven Cloak of Death March,2,49,55,healer,back,,16,1,23051,15190,55,22,0.0,,0,,0,0,0,9
289834,Priest,Spellrod of the Frozen Banner,2,50,54,caster_dps,wand,wand,26,19,30660,18301,58,0,46.111,,0,,0,0,0,9
289835,Priest,Duskbound Trousers,2,23,29,caster_dps,armor,,7,1,25968,14379,29,17,0.0,,0,,0,0,0,24
289836,Priest,Argent Crusader's Coldforged Beads,3,67,119,caster_dps,neck,,2,0,33808,28321,115,0,0.0,,0,,0,0,0,52
289837,Priest,Walkers of the Moon Pact,2,10,13,healer,armor,,8,1,12439,6537,15,5,0.0,,0,,0,0,0,21
289838,Priest,Loop of the Lich King,3,78,181,healer,finger,,11,0,56874,43178,175,0,0.0,,0,,0,0,0,54
289839,Priest,"Sash, Earthshard Hide",2,56,62,caster_dps,armor,,6,1,27830,10255,62,22,0.0,,0,,0,0,0,11
289840,Priest,Crystal Wand of the Sable Watch,2,14,15,healer,wand,wand,26,19,21096,11287,15,0,11.25,,0,,0,0,0,21
289841,Priest,Serrated Battle Staff,2,33,40,caster_dps,staff,staff,17,10,28470,1613,44,0,30.345,,0,,0,0,0,6
289842,Priest,Frostkeeper's Scalebound Gemmed Band,4,80,251,healer,finger,,11,0,63958,50376,251,0,0.0,,0,,0,0,0,68
289843,Priest,Silver Queen's Hallowed Shoulder Cape,2,19,22,caster_dps,armor,,3,1,17135,4315,24,9,0.0,,0,,0,0,0,23
289844,Priest,"Shadowforged Treads, Ironwarden's Oath",2,12,19,caster_dps,armor,,8,1,13524,2583,19,7,0.0,,0,,0,0,0,22
289845,Priest,Sandals of the Frostborn,2,1,7,caster_dps,armor,,8,1,17120,2569,13,2,0.0,,0,,0,0,0,1
289846,Priest,Warped Relic,3,74,155,caster_dps,trinket,,12,0,48504,34430,154,0,0.0,8,0,,0,0,3596,53
289847,Priest,Promise of the Blue Flame,3,46,49,healer,finger,,11,0,12643,6440,48,0,0.0,,0,,0,0,0,46
289848,Priest,Old Knight's Razor-edged Treads,2,21,28,healer,armor,,8,1,9184,14176,26,10,0.0,,0,,0,0,0,24
289849,Priest,Cabalistic Runebands,3,40,47,caster_dps,armor,,9,1,18337,9433,46,11,0.0,,0,,0,0,0,46
289850,Priest,Cuffs of the Ancient Promise,2,34,41,caster_dps,armor,,9,1,16892,4545,40,8,0.0,,0,,0,0,0,7
289851,Priest,The Winterworn Moon Wand,2,71,133,healer,wand,wand,26,19,51258,37078,138,0,148.0,,0,,0,0,0,15
289852,Priest,Highlord's Bracelets of the Sky King,3,78,186,caster_dps,armor,,9,1,55366,43974,187,56,0.0,,0,,0,0,0,54
289853,Priest,Hoary Trousers of the Ivory Crown,2,26,33,healer,armor,,7,1,25974,14183,30,19,0.0,,0,,0,0,0,25
289854,Priest,Shadowkeeper's Trousers,3,61,92,caster_dps,armor,,7,1,43182,24083,85,72,0.0,,0,,0,0,0,50
289855,Priest,Ashen King's Boots of the Old Road,2,13,20,caster_dps,armor,,8,1,16856,1560,21,7,0.0,,0,,0,0,0,22
289856,Priest,The Frostforged Veil,2,4,11,caster_dps,back,,16,1,15267,6542,15,4,0.0,,0,,0,0,0,1
289857,Priest,Manawoven Mantle,2,73,147,caster_dps,back,,16,1,50055,36408,150,71,0.0,,0,,0,0,0,15
289858,Priest,Broken Warden's Barbed Regalia,2,57,60,caster_dps,armor,,20,1,32841,20407,60,45,0.0,,0,,0,0,0,10
289859,Priest,"Sorcerer Rod, Unbroken Hammer",3,70,129,healer,wand,wand,26,19,50366,36655,130,0,170.0,,0,,0,0,0,53
289860,Priest,The Dustbound Runed Staff,2,55,61,caster_dps,staff,staff,17,10,20275,10698,60,0,46.724,,0,,0,0,0,11
289861,Priest,Stonelord's Emblem,3,73,151,caster_dps,trinket,,12,0,24187,36874,138,0,0.0,,0,,0,0,0,53
289862,Priest,Mystwoven Scarab of the Blue Flight,2,25,30,caster_dps,trinket,,12,0,15150,7506,25,0,0.0,,0,,0,0,0,4
289863,Priest,Cowl of Ebon Watch,2,65,108,healer,armor,,1,1,39405,24649,105,65,0.0,,0,,0,0,0,14
289864,Priest,Gemmed Band of Mana Wyrm,2,63,102,healer,finger,,11,0,44086,31526,108,0,0.0,,0,,0,0,0,14
289865,Priest,Raiment of the Hidden Road,3,18,25,healer,armor,,5,1,12803,5202,24,17,0.0,,0,,0,0,0,41
289866,Priest,Bell of the Scholomance,2,49,53,caster_dps,trinket,,12,0,31631,19120,51,0,0.0,,0,,0,0,0,9
289867,Priest,Skullcap of River Heart,2,37,42,caster_dps,armor,,1,1,15911,7470,42,21,0.0,,0,,0,0,0,27
289868,Priest,Robe of Sun Flame,2,59,89,caster_dps,armor,,20,1,28479,10254,65,67,0.0,,0,,0,0,0,13
289869,Priest,Footwraps of Venture Bay,4,80,213,caster_dps,armor,,8,1,57002,40751,213,148,0.0,,0,,0,0,0,69
289870,Priest,Icekeeper's Runestaff of the Bone Ritual,3,80,213,healer,staff,staff,17,10,56409,42362,213,0,127.759,4,0,,0,0,2869,54
289871,Priest,Thunderkeeper's Mitts of the Dying Light,2,68,115,caster_dps,armor,,10,1,42371,27508,115,48,0.0,4,0,,0,0,3153,14
289872,Priest,"Mitts, Coldfire Heart",2,6,11,caster_dps,armor,,10,1,20476,28144,12,3,0.0,,0,,0,0,0,1
289873,Priest,The Iceforged Battlecloak,2,4,6,healer,back,,16,1,25884,14365,15,2,0.0,,0,,0,0,0,1
289874,Priest,The Goldsteel Headdress,3,11,18,caster_dps,armor,,1,1,43894,20832,31,9,0.0,,0,,0,0,0,41
289875,Priest,The Blessed Coil,2,76,176,healer,finger,,11,0,55905,42845,174,0,0.0,,0,,0,0,0,16
289876,Priest,"Royal Cloak, Astral Rider",2,34,40,healer,back,,16,1,26112,14251,40,15,0.0,,0,,0,0,0,26
289877,Priest,Baleful Skirt of the Second Dawn,2,1,7,healer,armor,,7,1,12388,4343,10,3,0.0,,0,,0,0,0,1
289878,Priest,The Forsworn Shoulderpads,2,54,60,caster_dps,armor,,3,1,25236,13867,61,27,0.0,,0,,0,0,0,10
289879,Priest,Ironkeeper's Robe of the Dread Crown,3,73,151,caster_dps,armor,,5,1,41580,30839,115,150,0.0,,0,,0,0,0,53
289880,Priest,Forgemaster's Walkers,3,70,129,caster_dps,armor,,8,1,52464,37752,134,70,0.0,,0,,0,0,0,53
289881,Priest,Twilightcaller's Tiara,3,77,177,healer,armor,,1,1,53250,41984,187,133,0.0,2,0,,0,0,2869,54
289882,Priest,Robe of the Mana Tide,3,31,33,healer,armor,,20,1,13337,6900,38,24,0.0,,0,,0,0,0,43
289883,Priest,Dread Plate Loop,2,40,46,caster_dps,finger,,11,0,28831,20961,38,0,0.0,,0,,0,0,0,8
289884,Priest,Ruthless Headdress,3,30,32,caster_dps,armor,,1,1,43894,20832,31,18,0.0,,0,,0,0,0,43
289885,Priest,Shoes of the Titan Forge,2,21,28,healer,armor,,8,1,26026,16985,25,11,0.0,,0,,0,0,0,4
289886,Priest,Witchlord's Tiara,4,70,130,healer,armor,,1,1,42305,30212,133,103,0.0,,0,,0,0,0,67
289887,Priest,Titan Crush Cuffs,3,6,10,caster_dps,armor,,9,1,16918,28146,10,2,0.0,,0,,0,0,0,41
289888,Priest,Soulforged Regalia,3,26,28,healer,armor,,20,1,21114,2800,26,20,0.0,,0,,0,0,0,42
289889,Priest,The Sorcerous Mitts,2,2,3,caster_dps,armor,,10,1,3528,4767,15,1,0.0,,0,,0,0,0,1
289890,Priest,The Faithful Walking Staff,2,12,16,caster_dps,staff,staff,17,10,38264,27641,16,0,10.517,,0,,0,0,0,22
289891,Priest,Faithful Cord,2,1,8,caster_dps,armor,,6,1,16831,2283,15,2,0.0,,0,,0,0,0,1
289892,Priest,Lost Knight's Warped Great Cape,4,76,168,healer,back,,16,1,48868,34241,164,103,0.0,,0,,0,0,0,67
289893,Priest,Nightwoven Battlecloak of the Spellweaver,2,36,39,caster_dps,back,,16,1,26018,7492,39,15,0.0,,0,,0,0,0,26
289894,Priest,Graven Spirit Staff of the Bone Crown,4,76,169,caster_dps,staff,staff,17,10,51713,35658,163,0,106.071,2,0,,0,0,2873,67
289895,Priest,Scarlet Punch Hand Hammer,3,53,59,healer,1h_mace,1h_mace,13,4,30440,18048,60,0,39.6,,0,,0,0,0,48
289896,Priest,Tombwarden's Mountainborn Pants,2,62,97,healer,armor,,7,1,39399,24650,105,67,0.0,,0,,0,0,0,13
289897,Priest,Furious Leggings,2,27,29,caster_dps,armor,,7,1,14332,4723,29,16,0.0,,0,,0,0,0,24
289898,Priest,Leggings of the Storm Crown,3,53,56,caster_dps,armor,,7,1,29975,16719,61,39,0.0,,925,,0,0,0,48
289899,Priest,Trousers of Dread Watch,2,22,27,healer,armor,,7,1,3217,3067,26,15,0.0,,0,,0,0,0,24
289900,Priest,"Sandals, Argent Woe",3,70,133,healer,armor,,8,1,46071,32981,136,74,0.0,,0,,0,0,0,53
289901,Priest,"Collar, Soul Fury",3,30,36,healer,neck,,2,0,6497,13084,35,0,0.0,,0,,0,0,0,44
289902,Priest,Grips of the Silver Dawn,2,12,17,caster_dps,armor,,10,1,3528,4767,15,5,0.0,,0,,0,0,0,22
289903,Priest,Runic Rod of Sky Watch,2,17,19,healer,wand,wand,26,19,28218,27404,17,0,14.474,,0,,0,0,0,22
289904,Priest,Silent Queen's Gladiatorial Graspers,2,21,25,healer,armor,,10,1,6291,4318,26,8,0.0,,0,,0,0,0,3
289905,Priest,Thunderwarden's Scarab of the Death March,2,62,95,healer,trinket,,12,0,37552,25628,102,0,0.0,,0,,0,0,0,13
289906,Priest,Wristwraps of the Violet Hold,2,61,93,healer,armor,,9,1,40701,24596,84,21,0.0,,0,,0,0,0,13
289907,Priest,"Leggings, Hallowed Piercer",2,4,11,caster_dps,armor,,7,1,14711,9747,14,6,0.0,,0,,0,0,0,1
289908,Priest,Brutal Shoes,3,23,30,caster_dps,armor,,8,1,19993,10578,38,12,0.0,,0,,0,0,0,42
289909,Priest,Frostworn Treads,2,5,8,caster_dps,armor,,8,1,17120,2569,13,3,0.0,,0,,0,0,0,1
289910,Priest,Darkfire Hide Necklace,3,29,36,healer,neck,,2,0,7271,44215,35,0,0.0,,0,,0,0,0,44
289911,Priest,Kingsworn Cloak of Lost Promise,3,79,198,caster_dps,back,,16,1,52605,37799,200,118,0.0,,0,,0,0,0,54
289912,Priest,Cabalistic Waistwrap of the Deep Mountain,2,45,51,healer,armor,,6,1,28155,10066,49,17,0.0,,0,,0,0,0,9
289913,Priest,Moonkeeper's Permafrost Vest,2,56,63,healer,armor,,5,1,27599,10104,59,48,0.0,,0,,0,0,0,11
289914,Priest,Terrible Gloves,3,80,213,healer,armor,,10,1,55880,41970,213,111,0.0,,0,,0,0,0,54
289915,Priest,Duskcaller's Footwraps,3,58,80,healer,armor,,8,1,33873,21489,73,41,0.0,,0,spell-effects,25516,14254,0,50
289916,Priest,Regalia of the Arcane Gate,2,29,35,caster_dps,armor,,5,1,8721,7051,34,23,0.0,,0,,0,0,0,25
289917,Priest,Mystic Mail Charmstone,2,18,19,healer,neck,,2,0,7093,5754,31,0,0.0,,0,,0,0,0,22
289918,Priest,Unbroken Raiment of Holy Flame,2,60,93,caster_dps,armor,,20,1,43191,24481,94,74,0.0,,0,,0,0,0,32
289919,Priest,Channeling Rod of Dawnwatch,2,73,155,healer,wand,wand,26,19,50360,36663,162,0,164.118,,0,,0,0,0,16
289920,Priest,Crypt Pact Cinch,2,57,62,caster_dps,armor,,6,1,27842,10216,58,22,0.0,,0,,0,0,0,11
289921,Priest,"Shoulderwraps, Rime Tooth",2,65,108,healer,armor,,3,1,39782,24667,111,56,0.0,,0,,0,0,0,14
289922,Priest,Wyrmcaller's Graspers of the Scarlet Flame,2,17,22,healer,armor,,10,1,11144,14162,23,7,0.0,,0,,0,0,0,3
289923,Priest,"Handwraps, Eternal Memory",3,56,57,healer,armor,,10,1,19813,10808,55,22,0.0,,0,,0,0,0,48
289924,Priest,Branch of Gilded Crown,2,78,181,healer,staff,staff,17,10,50345,36553,170,0,143.235,,0,,0,0,0,16
289925,Priest,"Gloves, Fel Arrow",2,64,108,healer,armor,,10,1,39398,24648,105,45,0.0,,0,,0,0,0,33
289926,Priest,Scarlet Breaker Branch,3,2,7,caster_dps,staff,staff,17,10,20432,9603,10,0,5.357,,0,,0,0,0,41
289927,Priest,Earthwoven Spire of Unquiet Dead,2,6,10,caster_dps,staff,staff,17,10,20432,9603,10,0,7.069,,0,,0,0,0,1
289928,Priest,Fanged Seal,2,4,9,healer,finger,,11,0,9823,20906,15,0,0.0,,0,,0,0,0,1
289929,Priest,Sable Hammer Rod,2,22,26,caster_dps,wand,wand,26,19,18346,8184,29,0,20.714,,0,,0,0,0,24
289930,Priest,Charm of Fallen Star,2,40,46,caster_dps,trinket,,12,0,8025,9149,45,0,0.0,,0,,0,0,0,8
289931,Priest,Wolfwarden's Wolfmarked Greatcloak,4,61,96,healer,back,,16,1,35446,23050,90,51,0.0,,0,,0,0,0,66
289932,Priest,The Dragonmarked Legwraps,3,17,23,healer,armor,,7,1,25890,14165,25,14,0.0,,0,,0,0,0,41
289933,Priest,"Sandals, West Starfall",3,67,118,healer,armor,,8,1,43024,27848,115,61,0.0,,0,,0,0,0,52
289934,Priest,Waistwrap of Ancient Pact,2,30,35,healer,armor,,6,1,17112,7055,35,12,0.0,,0,,0,0,0,5
289935,Priest,Argent Marshal's Nameless Tunic,2,4,6,healer,armor,,20,1,27472,16604,5,3,0.0,,0,,0,0,0,1
289936,Priest,First Warden's Unquiet Treads,2,46,50,caster_dps,armor,,8,1,28151,10058,50,20,0.0,,0,,0,0,0,8
289937,Priest,Rootbound Vest,2,77,174,healer,armor,,20,1,56141,42792,174,151,0.0,,0,,0,0,0,16
